Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a403test0043,,2,0.0,,8,0.1,,8,0.1,,8,0.1,,8,0.1,,2,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,33,0.3,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,4,0.0
QF_BV/bench_ab/a651test0090,,22,0.3,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,2,0.0
QF_BV/bench_ab/a655test0003,,17,0.1,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,2,0.0
QF_BV/bench_ab/a659test0071,,11,0.1,,9,0.0,,9,0.1,,9,0.1,,9,0.1,,2,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,8,0.1,,7,0.1,,9,0.1,,9,0.1,,2,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,2,3.5,,19,17.9,,19,17.9,,33,19.6,,33,19.6,,4,0.8
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,2,4.6,,34,43.7,,33,39.5,,36,44.5,,35,44.5,,3,0.5
QF_BV/bmc-bv/ex19,,3,52.2,,19,574.2,,19,574.2,,- -,- -,,- -,- -,,12,576.9
QF_BV/bmc-bv/fermat,,3,6.6,,5,30.9,,5,30.9,,4,31.3,,4,31.3,,- -,- -
QF_BV/bmc-bv/graycode,,1,1.8,,1,0.1,,1,0.1,,1,0.1,,1,0.1,,1,0.2
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,1,6.1,,1,1.1,,1,1.1,,1,4.8,,1,4.8,,1,0.9
QF_BV/bmc-bv/queens,,1,3.4,,1,0.3,,1,0.3,,1,0.6,,1,0.6,,1,0.4
QF_BV/bmc-bv/sudoku,,1,44.1,,1,1.1,,1,1.1,,1,8.0,,1,8.0,,1,575.0
QF_BV/brummayerbiere2/smulov4bw0256,,2,727.2,,3,280.9,,3,280.9,,2,135.3,,2,135.3,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,2,4.7,,29,4.9,,29,4.9,,29,8.2,,29,8.2,,2,1303.4
QF_BV/brummayerbiere2/smulov4bw0128,,2,60.6,,32,62.2,,32,62.2,,60,108.7,,60,108.7,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,2,1.4,,14,0.6,,14,0.6,,14,0.8,,14,0.8,,2,0.5
QF_BV/gulwani-pldi08/fig1d.phx,,4,111.2,,45,176.0,,29,374.0,,45,426.7,,31,426.7,,5,150.6
QF_BV/gulwani-pldi08/fig5.phx,,3,43.5,,185,548.6,,119,746.4,,247,778.0,,193,778.0,,4,102.5
QF_BV/gulwani-pldi08/fig6.phx,,4,12.0,,153,79.0,,61,59.4,,- -,- -,,78,141.3,,13,2.9
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,3,34.5,,171,534.4,,109,530.5,,139,366.6,,82,426.4,,4,27.2
QF_BV/RWS/Example_1.txt,,5,19.1,,17,71.8,,16,68.3,,21,119.0,,18,119.0,,7,1.2
QF_BV/RWS/Example_2.txt,,5,27.1,,11,54.2,,11,54.2,,11,90.8,,11,90.8,,8,1.1
QF_BV/RWS/Example_4.txt,,4,11.6,,14,45.5,,14,45.5,,9,55.8,,8,55.8,,5,0.8
QF_BV/RWS/Example_5.txt,,4,16.3,,7,31.4,,7,31.4,,7,63.9,,7,63.9,,5,0.8
QF_BV/RWS/Example_6.txt,,3,5.2,,8,30.4,,8,30.4,,8,29.7,,8,29.7,,6,0.5
QF_BV/RWS/Example_14.txt,,5,25.1,,10,138.5,,10,138.5,,11,102.7,,11,102.7,,8,8.1
QF_BV/sage/app1/bench_1141,,2,4.0,,40,209.9,,35,125.4,,41,184.5,,37,162.7,,3,0.6
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,- -,- -
QF_BV/sage/app1/bench_1262,,2,3.0,,36,22.2,,35,22.2,,33,18.7,,33,18.8,,3,0.8
QF_BV/sage/app1/bench_1288,,2,4.5,,11,3.0,,11,3.0,,11,2.5,,11,2.5,,2,0.5
QF_BV/sage/app1/bench_1339,,2,2.8,,4,11.1,,4,11.1,,4,17.3,,4,17.3,,2,0.5
QF_BV/sage/app1/bench_1346,,2,2.7,,24,7.3,,24,6.5,,23,9.6,,23,9.6,,2,0.4
QF_BV/sage/app1/bench_1710,,2,0.0,,22,0.3,,22,0.3,,22,0.3,,22,0.3,,4,0.0
