Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,7,0.0,,7,0.0,,7,0.1,,7,0.1,,3,0.0
QF_BV/bench_ab/a403test0043,,4,0.0,,12,0.1,,12,0.1,,13,0.1,,13,0.1,,8,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,19,0.2,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,6,0.0
QF_BV/bench_ab/a651test0090,,22,0.1,,9,0.1,,8,0.1,,9,0.1,,8,0.1,,5,0.0
QF_BV/bench_ab/a655test0003,,21,0.1,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a659test0071,,20,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,4,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,9,0.1,,9,0.1,,8,0.1,,7,0.1,,4,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,4.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,11,0.7
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,7.7,,72,75.4,,64,68.1,,69,222.2,,59,111.8,,8,1.4
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,12.4,,30,95.2,,11,128.2,,28,174.3,,11,83.4,,- -,- -
QF_BV/bmc-bv/graycode,,2,3.3,,4,0.6,,4,0.6,,4,0.7,,4,0.7,,2,0.2
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,2,7.9,,3,8.2,,3,8.2,,2,11.1,,2,11.1,,2,12.6
QF_BV/bmc-bv/queens,,3,7.7,,6,3.7,,6,3.7,,6,4.4,,6,4.4,,4,0.8
QF_BV/bmc-bv/sudoku,,1,41.9,,1,1.7,,1,1.7,,1,14.5,,1,14.5,,1,385.0
QF_BV/brummayerbiere2/smulov4bw0256,,5,1122.4,,9,800.5,,9,800.5,,8,318.7,,8,318.7,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,13.6,,60,20.2,,60,20.2,,60,15.4,,60,15.4,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0128,,4,59.8,,99,251.2,,54,209.1,,120,284.7,,120,284.7,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,4,2.2,,29,1.8,,29,1.8,,29,1.6,,29,1.6,,6,0.7
QF_BV/gulwani-pldi08/fig1d.phx,,11,216.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,98,1862.2
QF_BV/gulwani-pldi08/fig5.phx,,8,74.8,,312,1155.8,,161,1115.7,,275,924.1,,207,924.1,,13,329.3
QF_BV/gulwani-pldi08/fig6.phx,,13,36.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,159,46.6
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,8,78.0,,201,542.5,,127,868.5,,171,626.4,,102,626.4,,33,190.6
QF_BV/RWS/Example_1.txt,,39,117.2,,142,1150.4,,98,1196.5,,361,1719.2,,115,1589.1,,109,18.5
QF_BV/RWS/Example_2.txt,,22,62.5,,59,546.6,,52,404.6,,64,694.1,,57,694.1,,39,5.0
QF_BV/RWS/Example_4.txt,,12,37.5,,56,575.5,,42,293.4,,52,445.0,,38,349.2,,20,1.6
QF_BV/RWS/Example_5.txt,,9,29.6,,29,189.4,,27,189.4,,24,205.6,,21,205.6,,20,1.8
QF_BV/RWS/Example_6.txt,,7,14.0,,22,86.6,,18,86.6,,27,220.8,,21,292.2,,16,1.2
QF_BV/RWS/Example_14.txt,,42,114.3,,159,1139.2,,110,1185.8,,147,1349.6,,94,1349.6,,108,109.8
QF_BV/sage/app1/bench_1141,,5,11.1,,92,171.0,,85,211.3,,95,263.4,,87,269.3,,8,1.4
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,- -,- -
QF_BV/sage/app1/bench_1262,,5,8.2,,194,259.9,,150,267.6,,183,210.1,,140,292.9,,7,2.0
QF_BV/sage/app1/bench_1288,,4,5.9,,107,116.4,,69,86.3,,103,89.2,,71,184.4,,6,1.6
QF_BV/sage/app1/bench_1339,,4,5.1,,69,79.6,,50,74.0,,88,77.5,,53,124.8,,6,1.4
QF_BV/sage/app1/bench_1346,,4,4.7,,84,62.5,,76,72.2,,87,65.0,,77,65.0,,12,1.5
