Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,7,0.1,,7,0.1,,7,0.1,,7,0.1,,3,0.0
QF_BV/bench_ab/a403test0043,,4,0.0,,13,0.1,,13,0.1,,13,0.1,,13,0.1,,9,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,8,0.1,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,5,0.0
QF_BV/bench_ab/a651test0090,,22,0.3,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,5,0.0
QF_BV/bench_ab/a655test0003,,22,0.2,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,4,0.0
QF_BV/bench_ab/a659test0071,,22,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,4,0.0
QF_BV/bench_ab/a668test0098,,2,0.3,,8,0.1,,7,0.1,,6,0.1,,6,0.1,,4,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,5.9,,64,61.0,,58,48.2,,71,137.3,,67,150.6,,18,2.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,3.6,,- -,- -,,- -,- -,,67,153.1,,59,153.1,,6,0.9
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,9.1,,13,92.4,,10,51.3,,9,83.4,,8,82.8,,- -,- -
QF_BV/bmc-bv/graycode,,2,3.3,,4,0.4,,4,0.4,,4,0.7,,4,0.7,,2,0.2
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,2,13.7,,3,1.5,,3,1.5,,2,4.8,,2,4.8,,2,2.1
QF_BV/bmc-bv/queens,,3,9.4,,6,5.7,,6,5.7,,6,5.4,,6,5.4,,4,0.9
QF_BV/bmc-bv/sudoku,,1,46.2,,1,1.1,,1,1.1,,1,14.7,,1,14.7,,1,254.2
QF_BV/brummayerbiere2/smulov4bw0256,,4,1098.4,,8,653.7,,8,653.7,,6,304.6,,6,304.6,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,14.9,,60,11.0,,60,11.0,,60,19.8,,60,19.8,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0128,,4,86.8,,105,251.9,,69,251.2,,120,434.8,,120,434.8,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,4,2.8,,29,1.9,,29,1.9,,29,1.9,,29,1.9,,6,0.8
QF_BV/gulwani-pldi08/fig1d.phx,,11,221.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,91,2367.0
QF_BV/gulwani-pldi08/fig5.phx,,8,63.5,,627,991.3,,227,1140.5,,245,1105.1,,93,714.5,,15,383.7
QF_BV/gulwani-pldi08/fig6.phx,,13,26.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,163,55.4
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,8,48.9,,197,722.3,,118,987.7,,200,845.4,,120,845.4,,15,94.2
QF_BV/RWS/Example_1.txt,,39,97.4,,468,1195.8,,121,1193.6,,330,1691.7,,112,1691.7,,110,12.2
QF_BV/RWS/Example_2.txt,,21,69.5,,55,520.2,,51,594.2,,40,429.2,,40,429.2,,39,2.8
QF_BV/RWS/Example_4.txt,,12,36.3,,46,251.2,,36,245.2,,60,614.0,,42,653.5,,21,2.6
QF_BV/RWS/Example_5.txt,,9,31.1,,27,195.0,,23,211.5,,26,173.4,,24,167.8,,18,2.8
QF_BV/RWS/Example_6.txt,,7,13.7,,19,90.7,,17,70.5,,24,320.2,,19,154.4,,22,1.0
QF_BV/RWS/Example_14.txt,,44,193.1,,343,1183.7,,126,1173.7,,310,2014.1,,115,2014.1,,112,81.7
QF_BV/sage/app1/bench_1141,,4,9.0,,- -,- -,,- -,- -,,95,260.6,,88,157.4,,7,1.4
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,- -,- -
QF_BV/sage/app1/bench_1262,,5,7.7,,172,282.5,,89,282.5,,219,395.9,,155,262.7,,9,2.8
QF_BV/sage/app1/bench_1288,,4,6.5,,105,91.3,,68,144.9,,90,138.1,,63,226.2,,8,2.8
QF_BV/sage/app1/bench_1339,,4,4.9,,73,96.5,,51,107.7,,89,101.6,,54,97.4,,7,1.6
QF_BV/sage/app1/bench_1346,,4,3.4,,81,72.2,,72,62.5,,83,70.6,,76,141.4,,13,1.4
QF_BV/sage/app1/bench_1710,,4,0.1,,26,0.3,,25,0.2,,26,0.2,,25,0.4,,8,0.0
QF_BV/sage/app1/bench_1738,,7,0.1,,33,0.3,,33,0.3,,33,0.8,,33,0.8,,6,0.0
