Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,7,0.1,,7,0.1,,7,0.0,,7,0.0,,4,0.0
QF_BV/bench_ab/a403test0043,,4,0.0,,13,0.1,,13,0.1,,13,0.1,,13,0.1,,7,0.0
QF_BV/bench_ab/a481test0001,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,42,0.5,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,8,0.0
QF_BV/bench_ab/a651test0090,,24,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,5,0.0
QF_BV/bench_ab/a655test0003,,7,0.0,,9,0.0,,9,0.0,,7,0.0,,7,0.0,,4,0.0
QF_BV/bench_ab/a659test0071,,23,0.2,,9,0.1,,8,0.1,,9,0.1,,9,0.1,,7,0.0
QF_BV/bench_ab/a668test0098,,3,0.0,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,5,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,6.2,,70,75.5,,63,75.5,,- -,- -,,- -,- -,,15,1.3
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,6.6,,64,91.7,,59,93.0,,- -,- -,,- -,- -,,8,1.5
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,11.0,,9,56.4,,8,49.0,,8,67.0,,8,67.0,,- -,- -
QF_BV/bmc-bv/graycode,,2,3.5,,4,0.6,,4,0.6,,4,0.9,,4,0.9,,3,0.2
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,2,10.1,,2,3.1,,2,3.1,,3,16.5,,3,16.5,,2,7.5
QF_BV/bmc-bv/queens,,3,7.8,,6,3.5,,6,3.5,,6,7.2,,6,7.2,,4,0.5
QF_BV/bmc-bv/sudoku,,1,44.0,,1,1.2,,1,1.2,,1,8.2,,1,8.2,,1,202.5
QF_BV/brummayerbiere2/smulov4bw0256,,4,1004.9,,8,603.7,,8,603.7,,19,789.3,,11,789.3,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,11.4,,60,20.0,,60,20.0,,60,15.1,,60,15.1,,5,1784.6
QF_BV/brummayerbiere2/smulov4bw0128,,4,112.5,,120,198.8,,120,198.8,,120,288.5,,120,288.5,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,4,2.9,,29,1.2,,29,1.2,,29,1.4,,29,1.4,,5,0.6
