Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,7,0.1,,7,0.1,,7,0.1,,7,0.1,,3,0.0
QF_BV/bench_ab/a403test0043,,3,0.1,,13,0.1,,13,0.1,,13,0.1,,13,0.1,,4,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,20,0.2,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,5,0.0
QF_BV/bench_ab/a651test0090,,18,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,5,0.0
QF_BV/bench_ab/a655test0003,,30,0.2,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a659test0071,,22,0.2,,9,0.1,,9,0.1,,9,0.1,,8,0.1,,3,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,7,0.1,,7,0.1,,9,0.1,,9,0.1,,4,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,4.7,,66,62.8,,59,61.0,,75,150.6,,68,138.9,,13,0.8
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,5.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,6,0.7
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,15.2,,7,46.9,,7,46.9,,36,83.4,,12,174.3,,- -,- -
QF_BV/bmc-bv/graycode,,2,2.2,,4,0.4,,4,0.4,,4,0.7,,4,0.7,,3,0.3
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bmc-bv/magic,,2,11.1,,2,5.9,,2,5.9,,3,24.3,,3,24.3,,2,6.2
QF_BV/bmc-bv/queens,,3,8.5,,6,3.7,,6,3.7,,6,6.8,,6,6.8,,4,0.5
QF_BV/bmc-bv/sudoku,,1,45.9,,1,1.1,,1,1.1,,1,8.3,,1,8.3,,1,253.3
QF_BV/brummayerbiere2/smulov4bw0256,,5,816.4,,8,689.9,,8,689.9,,7,952.9,,7,952.9,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,8.6,,60,20.2,,60,20.2,,60,19.2,,60,19.2,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0128,,4,93.6,,120,197.3,,120,197.3,,120,216.9,,120,216.9,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,4,2.3,,29,1.9,,29,1.9,,29,1.2,,29,1.2,,6,0.5
QF_BV/gulwani-pldi08/fig1d.phx,,11,219.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,97,2890.9
QF_BV/gulwani-pldi08/fig5.phx,,7,71.9,,460,1115.7,,198,1109.7,,250,859.3,,178,1105.1,,13,308.0
QF_BV/gulwani-pldi08/fig6.phx,,13,37.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,160,53.2
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,7,55.5,,198,907.4,,125,882.3,,176,533.4,,107,676.1,,17,104.8
QF_BV/RWS/Example_1.txt,,37,104.2,,415,1178.2,,116,1179.2,,220,1589.1,,107,1518.2,,104,18.4
QF_BV/RWS/Example_2.txt,,21,70.2,,60,594.2,,53,456.4,,49,502.6,,48,604.9,,38,4.3
QF_BV/RWS/Example_4.txt,,12,43.5,,51,283.1,,39,245.2,,66,869.8,,43,869.8,,21,3.1
QF_BV/RWS/Example_5.txt,,9,30.8,,30,211.5,,27,195.0,,25,158.7,,22,158.7,,20,2.4
QF_BV/RWS/Example_6.txt,,7,13.0,,27,177.2,,22,177.2,,21,119.6,,17,97.4,,19,0.9
QF_BV/RWS/Example_14.txt,,43,192.4,,143,1185.8,,108,1139.2,,121,1391.7,,92,1253.0,,111,97.5
QF_BV/sage/app1/bench_1141,,4,6.4,,91,159.6,,82,282.7,,93,205.7,,84,194.4,,8,1.4
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,- -,- -
QF_BV/sage/app1/bench_1262,,5,9.9,,198,281.6,,154,271.6,,213,281.3,,154,221.4,,6,1.8
QF_BV/sage/app1/bench_1288,,4,8.2,,96,86.3,,67,154.6,,101,139.2,,70,138.1,,6,1.5
QF_BV/sage/app1/bench_1339,,4,5.2,,72,98.8,,51,79.6,,64,61.3,,48,77.5,,8,1.9
QF_BV/sage/app1/bench_1346,,4,6.5,,79,58.1,,70,58.1,,82,141.4,,75,60.2,,11,1.9
QF_BV/sage/app1/bench_1710,,5,0.1,,26,0.2,,25,0.4,,26,0.4,,25,0.4,,5,0.0
QF_BV/sage/app1/bench_1738,,5,0.1,,33,0.3,,33,0.3,,33,0.8,,33,0.8,,4,0.0
