Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,71,391.9,,72,261.7,,63,562.7,,61,497.6
QF_BV/RWS/Example_8.txt,,22,47.6,,22,88.3,,20,120.5,,20,116.8
QF_BV/RWS/Example_9.txt,,36,701.7,,35,1131.7,,33,984.5,,31,1898.5
QF_BV/RWS/Example_10.txt,,91,1209.5,,86,1651.3,,79,3528.4,,75,1969.4
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,78,3355.2,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,60,486.2,,58,602.0,,54,951.0,,52,1223.1
QF_BV/RWS/Example_16.txt,,64,466.6,,61,740.8,,57,2286.6,,56,870.5
QF_BV/RWS/Example_17.txt,,55,358.6,,52,1002.5,,48,1114.2,,47,1556.1
QF_BV/sage/app1/bench_4,,7,168.1,,7,297.0,,7,442.7,,6,517.6
QF_BV/sage/app1/bench_29,,9,127.7,,8,183.5,,9,204.4,,8,205.5
QF_BV/sage/app1/bench_32,,9,159.4,,9,197.7,,9,124.3,,8,213.3
QF_BV/sage/app1/bench_37,,7,159.3,,7,230.8,,7,436.8,,7,1020.9
QF_BV/sage/app1/bench_47,,9,67.1,,8,113.3,,8,153.9,,9,213.6
QF_BV/sage/app1/bench_52,,9,126.9,,9,82.3,,9,185.3,,9,228.2
QF_BV/sage/app1/bench_53,,9,70.6,,8,110.4,,8,147.3,,9,217.1
QF_BV/sage/app1/bench_54,,9,74.6,,9,134.6,,8,169.6,,9,135.9
QF_BV/sage/app1/bench_55,,9,89.4,,9,90.1,,8,130.6,,8,213.8
QF_BV/sage/app1/bench_60,,9,140.4,,9,137.5,,9,201.2,,8,327.8
QF_BV/sage/app1/bench_61,,9,101.9,,8,113.1,,9,168.9,,8,205.4
QF_BV/sage/app1/bench_62,,9,105.0,,9,125.2,,9,168.4,,9,212.8
QF_BV/sage/app1/bench_63,,9,123.1,,9,120.9,,8,148.3,,9,215.9
QF_BV/sage/app1/bench_66,,9,106.4,,8,109.9,,8,140.6,,9,129.1
QF_BV/sage/app1/bench_69,,9,82.2,,8,82.3,,8,101.1,,9,319.0
QF_BV/sage/app1/bench_99,,9,85.3,,9,104.2,,8,121.8,,8,162.5
QF_BV/sage/app1/bench_134,,9,91.4,,8,134.4,,9,147.8,,9,192.9
QF_BV/sage/app1/bench_169,,9,95.9,,9,70.4,,8,226.2,,9,177.9
QF_BV/sage/app1/bench_174,,10,92.2,,9,119.8,,8,116.3,,8,164.4
QF_BV/sage/app1/bench_175,,9,54.6,,8,94.0,,9,204.2,,8,167.9
QF_BV/sage/app1/bench_176,,9,87.5,,9,67.0,,9,160.2,,9,198.8
QF_BV/sage/app1/bench_177,,10,66.3,,8,88.7,,9,157.1,,9,193.2
QF_BV/sage/app1/bench_181,,7,229.8,,7,209.5,,7,626.9,,7,555.3
QF_BV/sage/app1/bench_182,,9,86.6,,9,67.7,,9,136.0,,8,174.0
QF_BV/sage/app1/bench_183,,9,92.5,,9,108.3,,8,132.6,,9,185.8
QF_BV/sage/app1/bench_184,,9,81.3,,9,121.5,,9,150.6,,8,173.0
QF_BV/sage/app1/bench_185,,9,96.9,,9,67.9,,9,143.7,,9,203.9
QF_BV/sage/app1/bench_188,,9,83.5,,9,117.4,,9,235.2,,9,262.4
QF_BV/sage/app1/bench_191,,9,85.8,,9,82.0,,9,138.0,,9,177.9
QF_BV/sage/app1/bench_201,,10,83.7,,9,151.1,,9,167.3,,9,191.9
QF_BV/sage/app1/bench_268,,10,104.8,,9,117.0,,9,151.2,,9,190.8
QF_BV/sage/app1/bench_310,,10,126.1,,10,244.3,,9,167.4,,9,228.2
QF_BV/sage/app1/bench_313,,10,95.4,,9,126.3,,9,152.9,,9,210.1
QF_BV/sage/app1/bench_329,,12,107.0,,12,142.5,,11,184.3,,11,153.2
QF_BV/sage/app1/bench_333,,13,142.7,,12,150.0,,12,198.7,,12,257.0
QF_BV/sage/app1/bench_334,,11,164.8,,12,142.1,,12,206.3,,11,220.9
QF_BV/sage/app1/bench_335,,12,125.4,,12,156.1,,12,203.5,,11,225.5
QF_BV/sage/app1/bench_338,,10,171.7,,9,120.9,,9,119.5,,9,130.9
QF_BV/sage/app1/bench_342,,12,92.3,,11,142.7,,11,123.7,,12,251.7
QF_BV/sage/app1/bench_343,,12,114.5,,12,144.0,,12,192.4,,12,247.5
QF_BV/sage/app1/bench_344,,13,191.3,,12,140.2,,11,170.4,,11,233.5
QF_BV/sage/app1/bench_345,,9,106.0,,9,114.9,,9,195.8,,9,128.9
QF_BV/sage/app1/bench_349,,9,101.8,,9,130.4,,9,157.1,,8,181.9
QF_BV/sage/app1/bench_352,,12,184.9,,12,97.3,,11,166.3,,11,242.5
QF_BV/sage/app1/bench_356,,11,106.5,,12,96.4,,11,155.2,,11,235.2
QF_BV/sage/app1/bench_372,,12,140.3,,11,89.8,,11,179.7,,11,141.2
QF_BV/sage/app1/bench_407,,11,95.5,,11,73.9,,11,324.6,,11,206.2
QF_BV/sage/app1/bench_411,,11,109.6,,11,127.6,,12,172.4,,11,229.0
QF_BV/sage/app1/bench_412,,12,136.3,,11,137.0,,11,315.3,,11,130.3
QF_BV/sage/app1/bench_413,,12,122.4,,12,88.1,,11,156.9,,11,203.7
QF_BV/sage/app1/bench_415,,13,99.9,,12,98.5,,11,174.5,,11,235.1
QF_BV/sage/app1/bench_419,,11,97.3,,11,130.1,,11,168.9,,11,215.2
QF_BV/sage/app1/bench_420,,11,130.3,,11,132.1,,11,167.5,,11,209.7
QF_BV/sage/app1/bench_421,,12,110.5,,11,143.0,,11,195.8,,11,402.2
QF_BV/sage/app1/bench_422,,12,162.6,,11,152.2,,11,117.0,,10,189.6
QF_BV/sage/app1/bench_426,,9,91.1,,9,101.9,,8,131.8,,8,154.2
QF_BV/sage/app1/bench_429,,11,102.7,,11,126.8,,10,219.2,,10,209.9
QF_BV/sage/app1/bench_443,,12,125.1,,11,134.1,,10,160.9,,11,153.7
QF_BV/sage/app1/bench_511,,12,95.3,,11,130.9,,12,152.3,,13,248.2
QF_BV/sage/app1/bench_512,,12,70.2,,11,136.0,,12,99.6,,11,226.8
QF_BV/sage/app1/bench_517,,13,102.6,,12,141.9,,13,142.6,,11,228.8
QF_BV/sage/app1/bench_531,,17,98.0,,13,141.6,,12,103.4,,12,210.4
QF_BV/sage/app1/bench_535,,13,103.3,,16,180.7,,13,135.8,,13,224.3
QF_BV/sage/app1/bench_537,,13,77.0,,13,148.1,,13,134.5,,11,206.0
QF_BV/sage/app1/bench_539,,18,106.8,,17,177.1,,11,92.5,,11,192.4
QF_BV/sage/app1/bench_542,,15,96.8,,20,201.5,,14,126.3,,13,221.1
QF_BV/sage/app1/bench_545,,13,78.5,,15,144.3,,12,95.3,,11,206.4
QF_BV/sage/app1/bench_552,,14,118.4,,13,141.7,,13,125.0,,12,128.2
QF_BV/sage/app1/bench_556,,12,138.8,,12,125.6,,12,336.9,,12,151.2
QF_BV/sage/app1/bench_562,,11,105.9,,11,142.5,,11,134.5,,11,211.5
QF_BV/sage/app1/bench_564,,11,128.7,,10,209.9,,10,148.9,,10,194.1
