Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,72,350.6,,73,461.4,,64,568.8,,61,727.0
QF_BV/RWS/Example_8.txt,,22,52.6,,21,71.5,,19,97.8,,20,157.7
QF_BV/RWS/Example_9.txt,,36,787.7,,34,939.7,,33,1443.1,,31,1896.6
QF_BV/RWS/Example_10.txt,,89,2035.4,,87,2997.3,,76,2388.1,,76,3550.3
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,62,505.1,,59,613.5,,53,1056.6,,49,1305.0
QF_BV/RWS/Example_16.txt,,64,626.2,,60,739.7,,55,1040.4,,56,2282.2
QF_BV/RWS/Example_17.txt,,55,483.4,,51,689.8,,48,1076.9,,45,1694.2
QF_BV/sage/app1/bench_4,,7,315.0,,7,314.2,,7,427.4,,7,556.3
QF_BV/sage/app1/bench_29,,9,102.1,,8,136.1,,8,149.8,,9,168.8
QF_BV/sage/app1/bench_32,,8,103.5,,9,158.1,,8,204.2,,9,271.6
QF_BV/sage/app1/bench_37,,7,345.6,,7,331.8,,7,415.7,,6,521.1
QF_BV/sage/app1/bench_47,,8,110.7,,8,98.4,,9,173.5,,9,233.2
QF_BV/sage/app1/bench_52,,10,68.0,,9,96.4,,8,92.8,,8,195.0
QF_BV/sage/app1/bench_53,,9,109.8,,9,153.3,,9,102.5,,8,195.0
QF_BV/sage/app1/bench_54,,9,95.6,,8,147.9,,9,264.8,,8,119.5
QF_BV/sage/app1/bench_55,,9,85.4,,9,136.5,,9,191.3,,8,203.5
QF_BV/sage/app1/bench_60,,9,131.8,,9,131.3,,9,167.4,,9,213.4
QF_BV/sage/app1/bench_61,,9,100.0,,9,124.1,,8,146.9,,8,197.6
QF_BV/sage/app1/bench_62,,9,66.9,,9,94.5,,9,230.4,,9,201.1
QF_BV/sage/app1/bench_63,,9,107.1,,9,125.9,,9,106.5,,8,181.5
QF_BV/sage/app1/bench_66,,9,87.3,,9,127.1,,8,90.8,,8,198.4
QF_BV/sage/app1/bench_69,,10,79.9,,9,111.5,,9,156.8,,9,194.7
QF_BV/sage/app1/bench_99,,9,104.8,,9,76.8,,8,125.8,,9,191.1
QF_BV/sage/app1/bench_134,,9,97.3,,9,73.9,,8,128.1,,8,222.9
QF_BV/sage/app1/bench_169,,9,72.7,,9,105.4,,9,128.1,,9,175.9
QF_BV/sage/app1/bench_174,,10,79.3,,9,112.8,,9,228.5,,9,197.6
QF_BV/sage/app1/bench_175,,9,98.2,,8,96.2,,9,85.3,,8,170.7
QF_BV/sage/app1/bench_176,,9,101.9,,9,118.1,,9,90.9,,9,194.5
QF_BV/sage/app1/bench_177,,9,103.6,,9,146.4,,9,151.5,,8,189.1
QF_BV/sage/app1/bench_181,,7,404.6,,7,487.5,,7,462.6,,7,539.6
QF_BV/sage/app1/bench_182,,9,131.9,,9,120.9,,9,170.8,,9,174.4
QF_BV/sage/app1/bench_183,,9,74.9,,9,68.8,,8,123.8,,9,290.1
QF_BV/sage/app1/bench_184,,9,71.9,,9,105.4,,9,96.6,,9,207.4
QF_BV/sage/app1/bench_185,,9,98.9,,9,174.4,,9,156.0,,8,307.7
QF_BV/sage/app1/bench_188,,9,97.3,,9,116.8,,9,86.8,,9,190.0
QF_BV/sage/app1/bench_191,,10,67.1,,9,82.4,,9,145.8,,9,172.7
QF_BV/sage/app1/bench_201,,9,97.3,,9,113.7,,9,175.4,,9,187.6
QF_BV/sage/app1/bench_268,,10,99.0,,9,150.3,,9,155.4,,9,200.4
QF_BV/sage/app1/bench_310,,9,162.1,,9,130.6,,9,157.8,,9,222.2
QF_BV/sage/app1/bench_313,,9,99.6,,9,131.2,,9,162.1,,9,139.1
QF_BV/sage/app1/bench_329,,13,114.2,,11,165.7,,11,169.3,,11,233.7
QF_BV/sage/app1/bench_333,,13,121.7,,12,147.6,,11,121.9,,11,140.0
QF_BV/sage/app1/bench_334,,12,141.3,,12,147.1,,11,181.8,,11,249.0
QF_BV/sage/app1/bench_335,,12,116.4,,12,157.4,,12,304.2,,11,150.7
QF_BV/sage/app1/bench_338,,10,153.3,,9,115.2,,9,181.5,,9,297.7
QF_BV/sage/app1/bench_342,,12,97.0,,12,110.1,,11,188.4,,12,374.9
QF_BV/sage/app1/bench_343,,12,164.6,,12,90.4,,11,180.4,,12,279.3
QF_BV/sage/app1/bench_344,,13,105.9,,12,221.4,,11,256.6,,12,429.4
QF_BV/sage/app1/bench_345,,9,124.1,,9,80.8,,9,142.1,,8,163.2
QF_BV/sage/app1/bench_349,,9,125.4,,9,116.3,,9,300.1,,9,196.0
QF_BV/sage/app1/bench_352,,12,125.8,,12,158.9,,12,177.4,,11,238.0
QF_BV/sage/app1/bench_356,,11,105.2,,11,97.0,,11,156.4,,11,214.6
QF_BV/sage/app1/bench_372,,12,110.0,,11,134.2,,12,190.7,,11,229.5
QF_BV/sage/app1/bench_407,,12,130.9,,11,126.8,,11,171.0,,11,233.0
QF_BV/sage/app1/bench_411,,12,105.9,,11,93.3,,12,200.5,,11,206.7
QF_BV/sage/app1/bench_412,,11,93.0,,11,95.1,,11,154.7,,11,234.0
QF_BV/sage/app1/bench_413,,11,142.8,,12,187.4,,11,154.9,,11,376.8
QF_BV/sage/app1/bench_415,,12,124.9,,12,152.2,,10,150.4,,11,203.8
QF_BV/sage/app1/bench_419,,11,157.1,,11,134.4,,10,168.0,,11,227.6
QF_BV/sage/app1/bench_420,,11,122.5,,11,124.9,,11,199.6,,11,225.9
QF_BV/sage/app1/bench_421,,11,81.2,,12,90.8,,11,162.0,,11,233.3
QF_BV/sage/app1/bench_422,,11,75.8,,11,93.2,,10,207.4,,11,234.6
QF_BV/sage/app1/bench_426,,9,81.1,,9,110.7,,8,129.1,,9,174.7
QF_BV/sage/app1/bench_429,,11,176.1,,11,121.3,,11,165.2,,11,209.0
