Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,72,394.4,,70,435.1,,64,564.4,,61,767.1
QF_BV/RWS/Example_8.txt,,23,78.3,,22,64.0,,19,100.7,,20,119.4
QF_BV/RWS/Example_9.txt,,36,710.9,,34,973.4,,32,1436.3,,31,1934.3
QF_BV/RWS/Example_10.txt,,92,1264.6,,86,1702.4,,78,3379.3,,75,3006.6
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,61,651.1,,60,664.8,,54,950.1,,52,1944.4
QF_BV/RWS/Example_16.txt,,65,576.9,,60,522.2,,56,1053.8,,54,1384.2
QF_BV/RWS/Example_17.txt,,55,533.3,,51,686.9,,48,1567.4,,45,2183.0
QF_BV/sage/app1/bench_4,,7,351.4,,7,329.4,,6,406.7,,6,479.2
QF_BV/sage/app1/bench_29,,9,114.7,,8,138.9,,8,205.7,,9,412.5
QF_BV/sage/app1/bench_32,,8,107.4,,9,91.4,,9,202.1,,8,137.1
QF_BV/sage/app1/bench_37,,7,308.6,,7,311.0,,7,473.9,,7,567.2
QF_BV/sage/app1/bench_47,,9,76.1,,9,169.5,,8,140.7,,8,205.3
QF_BV/sage/app1/bench_52,,9,110.8,,9,83.0,,9,186.0,,9,146.2
QF_BV/sage/app1/bench_53,,9,95.0,,9,86.6,,8,170.3,,8,192.7
QF_BV/sage/app1/bench_54,,9,89.0,,9,131.5,,9,173.0,,8,187.4
QF_BV/sage/app1/bench_55,,9,114.9,,9,95.9,,9,184.9,,8,168.3
QF_BV/sage/app1/bench_60,,9,109.1,,9,140.0,,8,170.7,,8,189.8
QF_BV/sage/app1/bench_61,,9,104.4,,9,185.9,,8,101.5,,8,197.6
QF_BV/sage/app1/bench_62,,9,112.3,,9,68.2,,9,115.1,,8,177.1
QF_BV/sage/app1/bench_63,,9,104.3,,9,206.5,,8,149.9,,8,179.8
QF_BV/sage/app1/bench_66,,9,99.9,,9,179.3,,9,173.5,,9,131.3
QF_BV/sage/app1/bench_69,,10,145.2,,9,79.1,,9,136.8,,8,171.7
QF_BV/sage/app1/bench_99,,9,92.8,,9,136.0,,8,131.1,,8,121.2
QF_BV/sage/app1/bench_134,,9,125.0,,9,120.5,,8,155.8,,9,134.7
QF_BV/sage/app1/bench_169,,9,87.7,,9,66.2,,8,121.2,,9,276.5
QF_BV/sage/app1/bench_174,,10,105.1,,9,208.8,,8,107.3,,9,117.6
QF_BV/sage/app1/bench_175,,9,92.0,,9,68.0,,9,228.0,,8,167.2
QF_BV/sage/app1/bench_176,,10,69.5,,9,112.9,,8,129.5,,9,187.3
QF_BV/sage/app1/bench_177,,9,83.0,,9,114.1,,9,278.4,,9,191.7
QF_BV/sage/app1/bench_181,,7,249.7,,7,243.9,,7,307.2,,7,358.3
QF_BV/sage/app1/bench_182,,10,93.5,,9,121.0,,8,136.3,,9,205.3
QF_BV/sage/app1/bench_183,,9,56.5,,9,102.8,,9,152.8,,9,186.1
QF_BV/sage/app1/bench_184,,9,95.5,,9,73.3,,9,258.3,,8,159.7
QF_BV/sage/app1/bench_185,,9,107.4,,9,114.2,,9,160.8,,8,128.0
QF_BV/sage/app1/bench_188,,10,97.8,,9,186.6,,9,149.4,,9,127.2
QF_BV/sage/app1/bench_191,,9,104.4,,9,102.3,,9,142.7,,9,186.3
QF_BV/sage/app1/bench_201,,10,69.4,,9,117.8,,9,153.2,,9,295.0
QF_BV/sage/app1/bench_268,,10,96.4,,9,100.8,,8,214.5,,8,177.4
QF_BV/sage/app1/bench_310,,10,115.5,,9,130.3,,9,159.6,,9,220.8
QF_BV/sage/app1/bench_313,,9,113.1,,9,91.4,,9,160.4,,9,241.5
QF_BV/sage/app1/bench_329,,12,84.3,,12,141.3,,12,375.2,,11,237.5
QF_BV/sage/app1/bench_333,,12,132.6,,12,110.6,,12,279.6,,12,250.7
QF_BV/sage/app1/bench_334,,12,125.6,,12,172.1,,11,117.3,,12,253.8
QF_BV/sage/app1/bench_335,,11,99.6,,12,117.0,,12,160.2,,11,222.9
QF_BV/sage/app1/bench_338,,10,132.3,,9,126.5,,9,146.3,,9,198.6
QF_BV/sage/app1/bench_342,,12,128.7,,12,114.9,,11,178.0,,12,242.7
QF_BV/sage/app1/bench_343,,12,135.8,,12,145.2,,11,180.0,,12,238.0
QF_BV/sage/app1/bench_344,,11,90.3,,12,150.7,,12,188.8,,11,213.9
QF_BV/sage/app1/bench_345,,10,69.7,,9,92.3,,9,288.4,,9,131.8
QF_BV/sage/app1/bench_349,,9,78.3,,9,171.1,,8,137.4,,9,122.2
QF_BV/sage/app1/bench_352,,12,173.0,,11,134.3,,11,165.6,,12,165.5
QF_BV/sage/app1/bench_356,,11,115.5,,11,129.2,,11,120.6,,10,318.9
QF_BV/sage/app1/bench_372,,12,121.3,,11,147.5,,12,216.7,,11,240.4
QF_BV/sage/app1/bench_407,,10,97.9,,11,130.3,,11,151.8,,11,225.3
QF_BV/sage/app1/bench_411,,12,88.3,,11,113.9,,11,130.4,,11,218.4
QF_BV/sage/app1/bench_412,,12,95.9,,11,124.5,,11,163.2,,11,226.0
QF_BV/sage/app1/bench_413,,11,89.0,,11,125.4,,11,161.4,,11,211.8
QF_BV/sage/app1/bench_415,,12,172.2,,11,151.1,,11,176.7,,11,227.5
QF_BV/sage/app1/bench_419,,12,121.8,,11,130.8,,11,165.4,,11,223.3
QF_BV/sage/app1/bench_420,,11,107.3,,11,85.5,,11,261.9,,10,189.6
QF_BV/sage/app1/bench_421,,11,107.2,,12,175.3,,11,179.5,,11,157.7
