Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,1404.3,,- -,- -,,- -,- -,,895,1862.8,,172,1853.9,,135,157.1
QF_BV/RWS/Example_8.txt,,20,96.9,,44,526.4,,39,526.4,,67,824.0,,55,784.0,,43,14.7
QF_BV/RWS/Example_9.txt,,32,1364.2,,- -,- -,,- -,- -,,63,2467.9,,63,2467.9,,- -,- -
QF_BV/RWS/Example_10.txt,,78,2296.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,150,992.9
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,53,946.5,,- -,- -,,- -,- -,,229,1243.1,,122,1264.7,,93,302.2
QF_BV/RWS/Example_16.txt,,55,980.2,,- -,- -,,- -,- -,,103,1358.7,,103,1358.7,,112,307.2
QF_BV/RWS/Example_17.txt,,47,1157.9,,- -,- -,,- -,- -,,98,1362.4,,98,1888.8,,87,795.7
QF_BV/sage/app1/bench_4,,7,374.6,,- -,- -,,- -,- -,,17,338.4,,16,395.3,,- -,- -
QF_BV/sage/app1/bench_29,,9,179.2,,- -,- -,,- -,- -,,43,549.5,,32,514.1,,- -,- -
QF_BV/sage/app1/bench_32,,8,186.9,,- -,- -,,- -,- -,,41,579.7,,33,649.2,,- -,- -
QF_BV/sage/app1/bench_37,,7,466.4,,183,1069.3,,22,1069.3,,20,365.9,,19,415.4,,- -,- -
QF_BV/sage/app1/bench_47,,8,142.4,,- -,- -,,- -,- -,,52,650.2,,34,600.2,,- -,- -
QF_BV/sage/app1/bench_52,,9,230.2,,- -,- -,,- -,- -,,50,574.6,,32,574.6,,- -,- -
QF_BV/sage/app1/bench_53,,8,140.3,,- -,- -,,- -,- -,,95,1011.8,,63,1011.8,,- -,- -
QF_BV/sage/app1/bench_54,,8,153.8,,- -,- -,,- -,- -,,53,680.8,,39,634.4,,- -,- -
QF_BV/sage/app1/bench_55,,9,182.4,,- -,- -,,- -,- -,,82,1169.4,,48,803.2,,- -,- -
QF_BV/sage/app1/bench_60,,9,223.1,,- -,- -,,- -,- -,,112,1147.0,,66,1147.0,,- -,- -
QF_BV/sage/app1/bench_61,,8,198.7,,- -,- -,,38,1506.7,,108,847.2,,47,705.9,,- -,- -
