Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,564.4,,- -,- -,,- -,- -,,696,1843.5,,168,1862.8,,137,150.0
QF_BV/RWS/Example_8.txt,,19,100.7,,96,915.2,,68,915.2,,63,405.3,,54,322.4,,42,14.5
QF_BV/RWS/Example_9.txt,,32,1436.3,,- -,- -,,- -,- -,,63,2173.4,,63,2173.4,,- -,- -
QF_BV/RWS/Example_10.txt,,78,3379.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,151,1083.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,54,950.1,,- -,- -,,- -,- -,,190,1264.7,,122,1397.5,,92,356.8
QF_BV/RWS/Example_16.txt,,56,1053.8,,- -,- -,,- -,- -,,118,2220.2,,116,1445.1,,111,270.9
QF_BV/RWS/Example_17.txt,,48,1567.4,,- -,- -,,- -,- -,,97,1387.2,,96,1387.2,,87,661.7
QF_BV/sage/app1/bench_4,,6,406.7,,108,1567.1,,29,1567.1,,15,358.0,,15,361.2,,- -,- -
QF_BV/sage/app1/bench_29,,8,205.7,,218,1415.9,,34,1415.9,,50,600.6,,34,877.8,,- -,- -
QF_BV/sage/app1/bench_32,,9,202.1,,- -,- -,,31,1424.5,,478,1234.1,,47,1234.1,,- -,- -
QF_BV/sage/app1/bench_37,,7,473.9,,- -,- -,,- -,- -,,15,348.6,,15,348.6,,- -,- -
QF_BV/sage/app1/bench_47,,8,140.7,,130,1358.7,,43,1358.7,,86,834.8,,44,834.8,,- -,- -
QF_BV/sage/app1/bench_52,,9,186.0,,- -,- -,,- -,- -,,92,762.8,,48,782.4,,- -,- -
QF_BV/sage/app1/bench_53,,8,170.3,,- -,- -,,- -,- -,,31,519.0,,27,543.7,,- -,- -
QF_BV/sage/app1/bench_54,,9,173.0,,- -,- -,,- -,- -,,44,530.9,,32,530.9,,- -,- -
QF_BV/sage/app1/bench_55,,9,184.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_60,,8,170.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_61,,8,101.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_62,,9,115.1,,- -,- -,,- -,- -,,43,488.0,,34,556.1,,- -,- -
QF_BV/sage/app1/bench_63,,8,149.9,,- -,- -,,- -,- -,,74,760.5,,40,881.9,,- -,- -
QF_BV/sage/app1/bench_66,,9,173.5,,- -,- -,,- -,- -,,75,690.8,,43,703.0,,- -,- -
QF_BV/sage/app1/bench_69,,9,136.8,,- -,- -,,- -,- -,,87,875.4,,42,753.6,,- -,- -
QF_BV/sage/app1/bench_99,,8,131.1,,- -,- -,,- -,- -,,136,1055.1,,63,1084.6,,- -,- -
QF_BV/sage/app1/bench_134,,8,155.8,,- -,- -,,- -,- -,,50,634.1,,36,578.4,,- -,- -
QF_BV/sage/app1/bench_169,,8,121.2,,- -,- -,,- -,- -,,105,837.7,,47,844.5,,- -,- -
QF_BV/sage/app1/bench_174,,8,107.3,,- -,- -,,- -,- -,,57,551.2,,31,510.5,,- -,- -
QF_BV/sage/app1/bench_175,,9,228.0,,65,1272.5,,27,1272.5,,44,446.7,,31,446.7,,- -,- -
QF_BV/sage/app1/bench_176,,8,129.5,,- -,- -,,- -,- -,,141,1027.9,,51,741.7,,- -,- -
QF_BV/sage/app1/bench_177,,9,278.4,,- -,- -,,- -,- -,,151,1233.3,,62,1233.3,,- -,- -
QF_BV/sage/app1/bench_181,,7,307.2,,- -,- -,,- -,- -,,57,954.7,,36,911.1,,- -,- -
QF_BV/sage/app1/bench_182,,8,136.3,,- -,- -,,- -,- -,,60,745.5,,38,766.4,,- -,- -
QF_BV/sage/app1/bench_183,,9,152.8,,66,1335.0,,33,1315.7,,104,771.3,,47,962.2,,- -,- -
QF_BV/sage/app1/bench_184,,9,258.3,,- -,- -,,- -,- -,,108,783.8,,45,759.5,,- -,- -
QF_BV/sage/app1/bench_185,,9,160.8,,- -,- -,,- -,- -,,84,750.9,,42,907.8,,- -,- -
QF_BV/sage/app1/bench_188,,9,149.4,,- -,- -,,- -,- -,,136,1185.1,,58,1290.7,,- -,- -
QF_BV/sage/app1/bench_191,,9,142.7,,- -,- -,,- -,- -,,138,1189.5,,65,1190.1,,- -,- -
QF_BV/sage/app1/bench_201,,9,153.2,,- -,- -,,- -,- -,,42,517.5,,34,517.5,,- -,- -
QF_BV/sage/app1/bench_268,,8,214.5,,- -,- -,,- -,- -,,75,664.3,,45,685.0,,- -,- -
QF_BV/sage/app1/bench_310,,9,159.6,,- -,- -,,- -,- -,,50,633.1,,36,578.4,,- -,- -
QF_BV/sage/app1/bench_313,,9,160.4,,- -,- -,,43,1336.8,,40,940.7,,35,940.7,,- -,- -
QF_BV/sage/app1/bench_329,,12,375.2,,- -,- -,,- -,- -,,107,1093.1,,51,998.2,,- -,- -
QF_BV/sage/app1/bench_333,,12,279.6,,941,1526.3,,32,1526.3,,162,1238.5,,57,1238.5,,- -,- -
QF_BV/sage/app1/bench_334,,11,117.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_335,,12,160.2,,- -,- -,,- -,- -,,139,1177.1,,55,966.9,,- -,- -
QF_BV/sage/app1/bench_338,,9,146.3,,- -,- -,,- -,- -,,49,782.0,,32,629.9,,- -,- -
QF_BV/sage/app1/bench_342,,11,178.0,,- -,- -,,- -,- -,,115,1097.6,,59,1098.3,,- -,- -
QF_BV/sage/app1/bench_343,,11,180.0,,- -,- -,,- -,- -,,83,692.9,,41,709.5,,- -,- -
QF_BV/sage/app1/bench_344,,12,188.8,,- -,- -,,- -,- -,,82,848.3,,46,765.4,,- -,- -
QF_BV/sage/app1/bench_345,,9,288.4,,- -,- -,,- -,- -,,124,1039.4,,56,896.1,,- -,- -
QF_BV/sage/app1/bench_349,,8,137.4,,- -,- -,,- -,- -,,86,1058.6,,49,844.2,,- -,- -
QF_BV/sage/app1/bench_352,,11,165.6,,- -,- -,,- -,- -,,91,903.2,,51,928.8,,- -,- -
QF_BV/sage/app1/bench_356,,11,120.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_372,,12,216.7,,- -,- -,,- -,- -,,124,1145.0,,53,1145.0,,- -,- -
QF_BV/sage/app1/bench_407,,11,151.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_411,,11,130.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_412,,11,163.2,,- -,- -,,- -,- -,,87,767.5,,45,928.0,,- -,- -
QF_BV/sage/app1/bench_413,,11,161.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_415,,11,176.7,,- -,- -,,- -,- -,,86,954.2,,51,718.5,,- -,- -
QF_BV/sage/app1/bench_419,,11,165.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_420,,11,261.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_421,,11,179.5,,- -,- -,,- -,- -,,50,530.1,,49,530.1,,- -,- -
QF_BV/sage/app1/bench_422,,11,217.5,,- -,- -,,- -,- -,,111,965.9,,54,965.9,,- -,- -
QF_BV/sage/app1/bench_426,,8,111.3,,- -,- -,,- -,- -,,108,872.5,,51,872.5,,- -,- -
QF_BV/sage/app1/bench_429,,10,154.2,,- -,- -,,- -,- -,,43,468.3,,33,411.1,,- -,- -
QF_BV/sage/app1/bench_443,,11,137.7,,- -,- -,,- -,- -,,158,1100.8,,52,1100.8,,- -,- -
QF_BV/sage/app1/bench_511,,12,100.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_512,,12,116.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_517,,11,129.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_531,,12,101.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_535,,11,120.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_537,,13,161.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
