Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,588.0,,- -,- -,,- -,- -,,724,1808.0,,169,1843.5,,131,100.0
QF_BV/RWS/Example_8.txt,,20,95.2,,50,535.3,,42,632.0,,61,417.5,,53,625.3,,43,10.0
QF_BV/RWS/Example_9.txt,,32,1284.2,,- -,- -,,- -,- -,,68,2437.7,,68,2437.7,,- -,- -
QF_BV/RWS/Example_10.txt,,77,2223.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,152,1299.2
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,54,1829.0,,- -,- -,,- -,- -,,379,1366.4,,133,1366.4,,93,330.2
QF_BV/RWS/Example_16.txt,,57,1027.4,,- -,- -,,- -,- -,,125,1644.5,,124,1644.5,,112,293.2
QF_BV/RWS/Example_17.txt,,47,1215.7,,- -,- -,,- -,- -,,104,1983.2,,103,2245.8,,86,600.4
QF_BV/sage/app1/bench_4,,7,249.1,,- -,- -,,- -,- -,,17,361.2,,17,500.3,,- -,- -
QF_BV/sage/app1/bench_29,,8,166.0,,- -,- -,,- -,- -,,32,527.9,,30,437.9,,- -,- -
QF_BV/sage/app1/bench_32,,8,177.8,,- -,- -,,- -,- -,,30,417.3,,28,508.9,,- -,- -
QF_BV/sage/app1/bench_37,,7,396.2,,- -,- -,,- -,- -,,15,371.4,,15,371.4,,- -,- -
QF_BV/sage/app1/bench_47,,9,165.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_52,,8,169.9,,- -,- -,,- -,- -,,59,927.6,,36,927.6,,- -,- -
QF_BV/sage/app1/bench_53,,9,168.4,,- -,- -,,- -,- -,,92,889.8,,43,722.9,,- -,- -
QF_BV/sage/app1/bench_54,,9,100.4,,- -,- -,,- -,- -,,65,703.5,,40,703.5,,- -,- -
QF_BV/sage/app1/bench_55,,9,349.2,,- -,- -,,35,1490.6,,58,702.8,,36,660.0,,- -,- -
QF_BV/sage/app1/bench_60,,8,151.1,,- -,- -,,- -,- -,,45,657.6,,35,557.0,,- -,- -
QF_BV/sage/app1/bench_61,,8,128.9,,- -,- -,,- -,- -,,67,680.3,,40,663.0,,- -,- -
QF_BV/sage/app1/bench_62,,9,176.6,,- -,- -,,- -,- -,,89,754.7,,45,754.7,,- -,- -
QF_BV/sage/app1/bench_63,,9,180.8,,- -,- -,,- -,- -,,141,1190.7,,50,1151.3,,- -,- -
QF_BV/sage/app1/bench_66,,9,153.3,,- -,- -,,- -,- -,,61,703.0,,40,615.5,,- -,- -
QF_BV/sage/app1/bench_69,,9,150.1,,- -,- -,,- -,- -,,52,635.8,,32,653.7,,- -,- -
QF_BV/sage/app1/bench_99,,9,141.1,,- -,- -,,34,1344.6,,102,1085.3,,42,715.1,,- -,- -
QF_BV/sage/app1/bench_134,,9,160.5,,- -,- -,,- -,- -,,- -,- -,,66,1196.3,,- -,- -
QF_BV/sage/app1/bench_169,,9,95.7,,- -,- -,,- -,- -,,37,530.5,,30,530.5,,- -,- -
QF_BV/sage/app1/bench_174,,8,140.7,,- -,- -,,- -,- -,,138,1027.7,,51,1009.2,,- -,- -
QF_BV/sage/app1/bench_175,,8,131.1,,- -,- -,,- -,- -,,34,470.6,,25,470.6,,- -,- -
QF_BV/sage/app1/bench_176,,8,115.9,,- -,- -,,- -,- -,,150,1205.6,,58,1135.8,,- -,- -
QF_BV/sage/app1/bench_177,,9,174.6,,- -,- -,,- -,- -,,75,805.1,,46,805.1,,- -,- -
QF_BV/sage/app1/bench_181,,7,454.6,,- -,- -,,- -,- -,,42,1178.8,,31,817.7,,- -,- -
QF_BV/sage/app1/bench_182,,8,128.8,,- -,- -,,- -,- -,,59,912.9,,38,912.9,,- -,- -
QF_BV/sage/app1/bench_183,,8,208.1,,- -,- -,,- -,- -,,97,1056.3,,43,771.3,,- -,- -
QF_BV/sage/app1/bench_184,,9,162.8,,- -,- -,,- -,- -,,123,930.9,,49,930.9,,- -,- -
QF_BV/sage/app1/bench_185,,9,94.4,,- -,- -,,- -,- -,,150,1127.0,,56,1127.0,,- -,- -
QF_BV/sage/app1/bench_188,,9,149.1,,- -,- -,,- -,- -,,69,645.8,,39,756.6,,- -,- -
QF_BV/sage/app1/bench_191,,9,132.8,,- -,- -,,- -,- -,,36,495.4,,32,495.4,,- -,- -
QF_BV/sage/app1/bench_201,,9,165.7,,- -,- -,,- -,- -,,53,791.7,,41,791.7,,- -,- -
QF_BV/sage/app1/bench_268,,9,125.9,,- -,- -,,- -,- -,,108,895.5,,50,887.9,,- -,- -
QF_BV/sage/app1/bench_310,,9,147.7,,- -,- -,,- -,- -,,51,605.7,,40,605.7,,- -,- -
QF_BV/sage/app1/bench_313,,9,340.4,,159,1324.2,,31,1324.2,,59,746.0,,39,667.7,,- -,- -
QF_BV/sage/app1/bench_329,,11,208.8,,- -,- -,,- -,- -,,127,1100.8,,56,1093.1,,- -,- -
QF_BV/sage/app1/bench_333,,11,179.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_334,,12,204.4,,- -,- -,,- -,- -,,53,540.8,,38,605.6,,- -,- -
QF_BV/sage/app1/bench_335,,11,172.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_338,,9,202.8,,- -,- -,,- -,- -,,46,582.2,,31,581.6,,- -,- -
QF_BV/sage/app1/bench_342,,11,164.6,,- -,- -,,- -,- -,,69,933.5,,47,804.9,,- -,- -
QF_BV/sage/app1/bench_343,,12,274.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_344,,11,162.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_345,,9,178.1,,- -,- -,,- -,- -,,78,896.1,,44,1039.4,,- -,- -
QF_BV/sage/app1/bench_349,,9,169.6,,- -,- -,,- -,- -,,32,473.1,,31,473.1,,- -,- -
QF_BV/sage/app1/bench_352,,11,116.2,,- -,- -,,- -,- -,,149,1210.8,,59,1210.8,,- -,- -
QF_BV/sage/app1/bench_356,,11,159.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_372,,10,160.2,,- -,- -,,- -,- -,,45,624.9,,35,606.8,,- -,- -
QF_BV/sage/app1/bench_407,,11,112.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_411,,12,180.2,,- -,- -,,- -,- -,,80,672.9,,52,951.5,,- -,- -
QF_BV/sage/app1/bench_412,,11,149.5,,- -,- -,,- -,- -,,97,816.0,,46,816.0,,- -,- -
QF_BV/sage/app1/bench_413,,12,113.1,,- -,- -,,- -,- -,,125,1137.6,,60,1177.8,,- -,- -
QF_BV/sage/app1/bench_415,,10,155.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_419,,11,160.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_420,,11,189.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_421,,11,178.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_422,,11,174.1,,- -,- -,,- -,- -,,70,696.4,,42,784.1,,- -,- -
QF_BV/sage/app1/bench_426,,9,139.6,,- -,- -,,- -,- -,,81,700.8,,44,661.4,,- -,- -
QF_BV/sage/app1/bench_429,,11,170.1,,- -,- -,,- -,- -,,34,411.1,,32,468.3,,- -,- -
QF_BV/sage/app1/bench_443,,11,132.8,,- -,- -,,- -,- -,,34,426.4,,28,426.4,,- -,- -
QF_BV/sage/app1/bench_511,,12,99.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
