Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,65,662.6,,- -,- -,,- -,- -,,- -,- -,,196,2149.2,,136,142.5
QF_BV/RWS/Example_8.txt,,19,125.3,,89,900.0,,64,753.3,,51,353.5,,43,545.5,,44,18.1
QF_BV/RWS/Example_9.txt,,32,1508.0,,- -,- -,,- -,- -,,65,2227.6,,65,2227.6,,- -,- -
QF_BV/RWS/Example_10.txt,,78,2265.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,153,732.6
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,54,687.2,,- -,- -,,- -,- -,,184,1318.3,,117,1243.1,,92,410.2
QF_BV/RWS/Example_16.txt,,57,1844.9,,- -,- -,,- -,- -,,116,1445.1,,115,1585.9,,113,192.3
QF_BV/RWS/Example_17.txt,,48,1115.8,,- -,- -,,- -,- -,,100,1888.8,,98,1362.4,,86,625.8
QF_BV/sage/app1/bench_4,,7,441.2,,- -,- -,,- -,- -,,16,362.1,,15,358.0,,- -,- -
QF_BV/sage/app1/bench_29,,8,168.6,,- -,- -,,- -,- -,,60,877.8,,35,642.7,,- -,- -
QF_BV/sage/app1/bench_32,,8,146.7,,- -,- -,,- -,- -,,37,575.1,,29,417.3,,- -,- -
QF_BV/sage/app1/bench_37,,7,248.5,,- -,- -,,- -,- -,,15,410.8,,15,410.8,,- -,- -
QF_BV/sage/app1/bench_47,,9,109.7,,- -,- -,,- -,- -,,53,619.3,,35,613.5,,- -,- -
QF_BV/sage/app1/bench_52,,8,154.0,,- -,- -,,- -,- -,,45,483.6,,31,483.6,,- -,- -
QF_BV/sage/app1/bench_53,,8,144.1,,116,1481.2,,35,1481.2,,44,612.4,,33,862.8,,- -,- -
QF_BV/sage/app1/bench_54,,9,168.4,,- -,- -,,- -,- -,,39,527.8,,31,527.8,,- -,- -
QF_BV/sage/app1/bench_55,,8,175.8,,- -,- -,,44,1544.0,,74,806.2,,43,806.2,,- -,- -
QF_BV/sage/app1/bench_60,,9,167.5,,- -,- -,,- -,- -,,41,557.0,,33,657.6,,- -,- -
QF_BV/sage/app1/bench_61,,8,134.4,,- -,- -,,- -,- -,,94,705.9,,45,783.6,,- -,- -
QF_BV/sage/app1/bench_62,,9,165.3,,- -,- -,,- -,- -,,60,556.1,,38,607.7,,- -,- -
QF_BV/sage/app1/bench_63,,8,156.3,,- -,- -,,- -,- -,,61,662.4,,37,697.2,,- -,- -
QF_BV/sage/app1/bench_66,,8,148.0,,- -,- -,,- -,- -,,604,1219.4,,77,1219.4,,- -,- -
QF_BV/sage/app1/bench_69,,9,259.8,,- -,- -,,- -,- -,,64,721.0,,38,721.0,,- -,- -
QF_BV/sage/app1/bench_99,,8,128.8,,- -,- -,,- -,- -,,47,535.8,,38,535.8,,- -,- -
QF_BV/sage/app1/bench_134,,8,147.8,,- -,- -,,- -,- -,,114,898.7,,42,898.7,,- -,- -
QF_BV/sage/app1/bench_169,,9,136.3,,- -,- -,,- -,- -,,174,1209.1,,61,1357.2,,- -,- -
QF_BV/sage/app1/bench_174,,9,145.7,,- -,- -,,- -,- -,,148,872.7,,64,1078.2,,- -,- -
QF_BV/sage/app1/bench_175,,9,339.6,,- -,- -,,- -,- -,,150,1146.8,,55,1222.0,,- -,- -
QF_BV/sage/app1/bench_176,,9,144.9,,102,1318.6,,27,1318.6,,145,1135.8,,52,1201.1,,- -,- -
QF_BV/sage/app1/bench_177,,9,100.2,,- -,- -,,- -,- -,,61,669.3,,37,946.1,,- -,- -
QF_BV/sage/app1/bench_181,,7,452.0,,- -,- -,,- -,- -,,68,1127.6,,41,1127.6,,- -,- -
QF_BV/sage/app1/bench_182,,9,153.2,,- -,- -,,- -,- -,,40,425.9,,30,502.3,,- -,- -
QF_BV/sage/app1/bench_183,,8,163.8,,- -,- -,,- -,- -,,101,842.4,,46,1041.7,,- -,- -
QF_BV/sage/app1/bench_184,,9,203.2,,- -,- -,,- -,- -,,47,552.0,,33,682.9,,- -,- -
QF_BV/sage/app1/bench_185,,9,147.8,,- -,- -,,- -,- -,,49,592.1,,35,575.0,,- -,- -
QF_BV/sage/app1/bench_188,,8,129.2,,- -,- -,,- -,- -,,65,536.1,,33,601.8,,- -,- -
QF_BV/sage/app1/bench_191,,9,151.9,,- -,- -,,- -,- -,,65,632.4,,42,632.4,,- -,- -
QF_BV/sage/app1/bench_201,,9,159.0,,- -,- -,,- -,- -,,107,1146.1,,66,1146.1,,- -,- -
