Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,568.8,,- -,- -,,- -,- -,,- -,- -,,189,2396.2,,139,146.3
QF_BV/RWS/Example_8.txt,,19,97.8,,76,829.6,,55,829.6,,59,625.3,,50,417.5,,43,11.3
QF_BV/RWS/Example_9.txt,,33,1443.1,,- -,- -,,- -,- -,,67,2288.3,,67,2288.3,,- -,- -
QF_BV/RWS/Example_10.txt,,76,2388.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,150,1111.3
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,53,1056.6,,- -,- -,,- -,- -,,305,1397.5,,126,1366.3,,93,384.4
QF_BV/RWS/Example_16.txt,,55,1040.4,,- -,- -,,- -,- -,,113,1575.8,,113,1575.8,,113,212.1
QF_BV/RWS/Example_17.txt,,48,1076.9,,- -,- -,,- -,- -,,108,1552.3,,107,1552.3,,87,913.0
QF_BV/sage/app1/bench_4,,7,427.4,,- -,- -,,- -,- -,,16,395.3,,16,362.1,,- -,- -
QF_BV/sage/app1/bench_29,,8,149.8,,- -,- -,,- -,- -,,35,514.1,,30,527.9,,- -,- -
QF_BV/sage/app1/bench_32,,8,204.2,,- -,- -,,- -,- -,,43,600.0,,35,568.3,,- -,- -
QF_BV/sage/app1/bench_37,,7,415.7,,- -,- -,,- -,- -,,17,490.8,,17,490.8,,- -,- -
QF_BV/sage/app1/bench_47,,9,173.5,,- -,- -,,- -,- -,,43,490.2,,32,650.2,,- -,- -
QF_BV/sage/app1/bench_52,,8,92.8,,- -,- -,,- -,- -,,89,782.4,,46,762.8,,- -,- -
QF_BV/sage/app1/bench_53,,9,102.5,,- -,- -,,- -,- -,,63,722.9,,41,889.8,,- -,- -
QF_BV/sage/app1/bench_54,,9,264.8,,- -,- -,,- -,- -,,101,904.5,,45,851.0,,- -,- -
QF_BV/sage/app1/bench_55,,9,191.3,,- -,- -,,- -,- -,,47,660.0,,36,718.2,,- -,- -
QF_BV/sage/app1/bench_60,,9,167.4,,- -,- -,,- -,- -,,94,839.2,,43,873.0,,- -,- -
QF_BV/sage/app1/bench_61,,8,146.9,,- -,- -,,- -,- -,,64,955.8,,40,680.3,,- -,- -
QF_BV/sage/app1/bench_62,,9,230.4,,- -,- -,,- -,- -,,69,800.8,,39,488.0,,- -,- -
