Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,33,629.9,,34,372.1,,45,309.6,,38,202.5
QF_BV/RWS/Example_8.txt,,12,58.7,,13,128.4,,13,53.3,,13,53.4
QF_BV/RWS/Example_9.txt,,17,746.2,,18,685.5,,21,469.1,,18,1111.9
QF_BV/RWS/Example_10.txt,,42,1915.4,,40,2241.8,,57,2934.6,,44,927.5
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,26,3102.1,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,26,332.3,,28,391.3,,37,436.7,,29,309.5
QF_BV/RWS/Example_16.txt,,34,1164.6,,35,555.7,,64,927.4,,36,393.4
QF_BV/RWS/Example_17.txt,,25,675.8,,26,510.3,,34,670.5,,26,484.6
QF_BV/sage/app1/bench_4,,4,459.6,,6,284.5,,5,277.8,,5,127.9
QF_BV/sage/app1/bench_29,,5,184.3,,6,93.0,,6,85.7,,6,59.3
QF_BV/sage/app1/bench_32,,5,116.4,,6,89.5,,6,79.9,,7,68.3
QF_BV/sage/app1/bench_37,,5,292.8,,6,247.0,,5,240.8,,5,156.4
QF_BV/sage/app1/bench_47,,5,99.7,,6,126.2,,6,180.8,,6,54.4
QF_BV/sage/app1/bench_52,,5,103.5,,7,87.9,,6,154.8,,6,52.8
QF_BV/sage/app1/bench_53,,5,105.0,,6,66.3,,6,92.1,,6,52.9
QF_BV/sage/app1/bench_54,,6,124.4,,6,57.4,,6,78.7,,6,52.3
QF_BV/sage/app1/bench_55,,5,128.8,,6,93.1,,5,90.2,,6,69.4
QF_BV/sage/app1/bench_60,,5,83.6,,6,55.3,,6,164.1,,6,55.5
QF_BV/sage/app1/bench_61,,5,107.0,,6,69.9,,6,90.8,,6,56.5
QF_BV/sage/app1/bench_62,,5,99.8,,6,78.2,,6,160.5,,6,32.8
QF_BV/sage/app1/bench_63,,5,108.9,,7,74.1,,6,92.4,,6,56.1
QF_BV/sage/app1/bench_66,,5,107.2,,7,171.8,,6,83.7,,7,61.1
QF_BV/sage/app1/bench_69,,5,83.9,,7,91.5,,6,135.4,,6,48.1
QF_BV/sage/app1/bench_99,,5,89.9,,6,77.1,,6,132.8,,6,48.0
QF_BV/sage/app1/bench_134,,6,115.2,,7,165.0,,6,77.1,,6,49.6
QF_BV/sage/app1/bench_169,,6,99.4,,7,78.7,,6,73.2,,6,44.6
QF_BV/sage/app1/bench_174,,6,62.1,,7,175.1,,6,99.5,,7,55.6
QF_BV/sage/app1/bench_175,,5,121.1,,6,73.1,,6,73.0,,6,47.9
QF_BV/sage/app1/bench_176,,5,89.3,,7,82.9,,6,49.4,,6,52.4
QF_BV/sage/app1/bench_177,,6,118.9,,7,86.1,,6,95.0,,6,43.8
QF_BV/sage/app1/bench_181,,4,264.9,,7,200.4,,5,532.3,,5,163.0
QF_BV/sage/app1/bench_182,,6,204.5,,6,124.3,,6,71.9,,6,49.0
QF_BV/sage/app1/bench_183,,5,101.4,,7,127.0,,6,84.0,,6,49.0
QF_BV/sage/app1/bench_184,,5,60.6,,7,53.5,,6,113.6,,6,48.6
QF_BV/sage/app1/bench_185,,6,196.7,,6,122.8,,6,67.3,,7,55.1
QF_BV/sage/app1/bench_188,,6,109.7,,7,83.5,,6,48.2,,6,51.8
QF_BV/sage/app1/bench_191,,6,132.8,,7,78.0,,6,63.8,,6,46.5
QF_BV/sage/app1/bench_201,,6,110.7,,7,85.4,,7,112.0,,6,52.1
QF_BV/sage/app1/bench_268,,5,101.3,,7,79.3,,5,67.7,,6,45.4
QF_BV/sage/app1/bench_310,,6,128.4,,7,93.5,,7,90.6,,7,69.9
QF_BV/sage/app1/bench_313,,6,190.1,,7,83.2,,7,134.0,,7,62.7
QF_BV/sage/app1/bench_329,,6,121.3,,8,98.4,,7,62.5,,7,75.0
QF_BV/sage/app1/bench_333,,6,101.3,,8,95.8,,6,104.9,,7,80.6
QF_BV/sage/app1/bench_334,,6,108.8,,7,90.6,,7,69.5,,6,51.1
QF_BV/sage/app1/bench_335,,6,93.3,,7,49.7,,7,76.4,,7,53.4
QF_BV/sage/app1/bench_338,,5,95.3,,7,89.7,,7,190.9,,6,47.3
QF_BV/sage/app1/bench_342,,6,162.1,,9,108.4,,7,61.4,,8,59.7
QF_BV/sage/app1/bench_343,,6,103.8,,7,76.2,,7,101.5,,6,51.5
QF_BV/sage/app1/bench_344,,6,108.0,,8,75.7,,7,56.0,,7,57.0
QF_BV/sage/app1/bench_345,,6,126.8,,7,160.1,,6,77.5,,7,57.7
QF_BV/sage/app1/bench_349,,6,118.5,,7,87.9,,6,52.8,,7,57.5
QF_BV/sage/app1/bench_352,,6,99.1,,7,46.8,,6,89.2,,7,50.3
QF_BV/sage/app1/bench_356,,6,86.0,,7,85.8,,7,54.0,,6,50.0
