Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,33,311.3,,34,323.8,,50,556.2,,37,202.9
QF_BV/RWS/Example_8.txt,,12,59.3,,13,51.7,,14,60.0,,13,51.4
QF_BV/RWS/Example_9.txt,,17,748.6,,18,486.4,,21,692.1,,18,539.8
QF_BV/RWS/Example_10.txt,,42,1214.6,,40,920.8,,60,1223.4,,43,755.2
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,26,2741.7,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,27,471.4,,28,376.0,,39,576.6,,29,758.9
QF_BV/RWS/Example_16.txt,,34,634.8,,35,398.9,,63,636.4,,36,391.6
QF_BV/RWS/Example_17.txt,,25,1336.1,,26,446.3,,35,1686.1,,26,502.4
QF_BV/sage/app1/bench_4,,5,328.3,,6,284.6,,5,296.1,,5,167.0
QF_BV/sage/app1/bench_29,,5,117.2,,6,95.6,,6,115.3,,6,72.2
QF_BV/sage/app1/bench_32,,6,88.5,,6,57.8,,6,94.1,,7,69.2
QF_BV/sage/app1/bench_37,,5,590.0,,6,213.4,,5,310.7,,5,134.4
QF_BV/sage/app1/bench_47,,5,71.0,,6,76.2,,6,112.8,,6,50.2
QF_BV/sage/app1/bench_52,,5,96.0,,7,91.8,,5,78.7,,6,31.4
QF_BV/sage/app1/bench_53,,5,123.5,,6,74.8,,6,94.8,,6,52.9
QF_BV/sage/app1/bench_54,,5,101.5,,6,73.7,,6,160.1,,6,53.9
QF_BV/sage/app1/bench_55,,5,89.6,,6,155.2,,6,137.1,,6,64.7
QF_BV/sage/app1/bench_60,,5,103.7,,6,78.7,,6,72.2,,6,53.9
QF_BV/sage/app1/bench_61,,5,84.0,,6,77.7,,5,47.1,,6,51.4
QF_BV/sage/app1/bench_62,,6,131.3,,6,76.8,,6,48.1,,6,45.3
QF_BV/sage/app1/bench_63,,5,101.7,,7,66.0,,6,82.4,,7,55.5
QF_BV/sage/app1/bench_66,,5,115.2,,7,82.6,,6,82.4,,7,125.5
QF_BV/sage/app1/bench_69,,5,164.1,,7,89.1,,6,145.3,,7,34.0
QF_BV/sage/app1/bench_99,,5,87.0,,6,100.2,,5,63.7,,6,46.4
QF_BV/sage/app1/bench_134,,6,130.7,,7,71.0,,6,161.8,,6,54.0
QF_BV/sage/app1/bench_169,,5,95.9,,7,50.2,,6,71.2,,6,52.3
QF_BV/sage/app1/bench_174,,6,169.6,,7,52.4,,6,73.2,,6,54.6
QF_BV/sage/app1/bench_175,,5,51.9,,6,72.9,,6,120.6,,6,50.6
QF_BV/sage/app1/bench_176,,5,86.8,,7,138.1,,6,81.3,,6,45.9
QF_BV/sage/app1/bench_177,,6,112.7,,7,154.1,,6,84.5,,7,55.1
QF_BV/sage/app1/bench_181,,5,464.9,,7,580.9,,5,316.4,,5,173.4
QF_BV/sage/app1/bench_182,,6,60.6,,6,56.5,,7,145.3,,7,54.8
QF_BV/sage/app1/bench_183,,5,94.9,,7,70.8,,6,65.7,,6,30.6
QF_BV/sage/app1/bench_184,,5,88.4,,7,64.5,,6,61.6,,6,46.2
QF_BV/sage/app1/bench_185,,6,108.7,,6,67.5,,6,72.3,,6,44.8
QF_BV/sage/app1/bench_188,,6,109.6,,7,83.2,,6,73.8,,7,53.0
QF_BV/sage/app1/bench_191,,6,64.9,,7,72.9,,6,74.0,,6,47.6
QF_BV/sage/app1/bench_201,,5,112.2,,7,87.5,,6,78.7,,6,53.2
QF_BV/sage/app1/bench_268,,6,73.4,,7,60.2,,6,150.2,,7,51.0
QF_BV/sage/app1/bench_310,,6,80.9,,7,206.4,,7,101.0,,7,102.5
QF_BV/sage/app1/bench_313,,6,130.7,,7,79.9,,6,76.7,,6,49.9
QF_BV/sage/app1/bench_329,,6,64.6,,8,97.0,,7,101.2,,7,49.1
QF_BV/sage/app1/bench_333,,6,121.9,,8,95.3,,7,90.8,,7,54.7
QF_BV/sage/app1/bench_334,,6,120.0,,7,84.9,,7,91.8,,6,48.6
QF_BV/sage/app1/bench_335,,6,106.2,,7,120.1,,6,79.2,,7,65.5
QF_BV/sage/app1/bench_338,,6,74.7,,7,60.6,,6,62.5,,7,66.0
QF_BV/sage/app1/bench_342,,6,120.1,,9,104.8,,7,79.6,,7,82.6
QF_BV/sage/app1/bench_343,,6,147.4,,7,83.5,,7,93.4,,7,54.0
QF_BV/sage/app1/bench_344,,6,115.4,,8,60.8,,6,136.1,,7,52.2
QF_BV/sage/app1/bench_345,,6,120.9,,7,86.0,,6,141.1,,7,56.4
QF_BV/sage/app1/bench_349,,6,120.2,,7,91.2,,7,78.2,,6,52.7
QF_BV/sage/app1/bench_352,,6,116.3,,7,84.2,,6,46.2,,7,56.3
QF_BV/sage/app1/bench_356,,6,106.2,,7,72.0,,7,74.8,,7,53.2
QF_BV/sage/app1/bench_372,,6,119.8,,8,63.7,,6,86.1,,7,37.4
QF_BV/sage/app1/bench_407,,6,105.6,,7,77.6,,7,74.0,,7,53.7
QF_BV/sage/app1/bench_411,,6,106.0,,7,79.3,,8,186.8,,7,51.9
QF_BV/sage/app1/bench_412,,6,106.7,,7,71.3,,7,87.8,,6,46.4
QF_BV/sage/app1/bench_413,,6,95.8,,7,78.1,,7,72.3,,6,50.3
QF_BV/sage/app1/bench_415,,6,188.3,,7,49.3,,7,186.6,,7,50.8
QF_BV/sage/app1/bench_419,,6,103.1,,7,83.6,,7,108.0,,6,41.6
QF_BV/sage/app1/bench_420,,6,128.5,,8,87.1,,7,114.4,,7,47.6
QF_BV/sage/app1/bench_421,,6,119.2,,7,66.9,,9,59.9,,7,52.4
QF_BV/sage/app1/bench_422,,6,106.1,,7,73.4,,7,53.0,,7,73.3
QF_BV/sage/app1/bench_426,,6,98.1,,6,73.8,,6,67.0,,7,33.2
QF_BV/sage/app1/bench_429,,6,192.3,,7,78.4,,7,171.0,,6,50.1
QF_BV/sage/app1/bench_443,,6,113.2,,8,92.1,,8,109.2,,7,46.0
QF_BV/sage/app1/bench_511,,6,82.1,,8,41.5,,8,95.3,,7,46.6
QF_BV/sage/app1/bench_512,,6,55.6,,10,86.8,,10,114.0,,7,51.0
QF_BV/sage/app1/bench_517,,7,63.2,,8,77.0,,7,95.8,,7,54.7
QF_BV/sage/app1/bench_531,,6,76.0,,7,44.5,,7,87.3,,7,50.0
QF_BV/sage/app1/bench_535,,7,60.4,,9,39.3,,9,97.5,,7,43.7
QF_BV/sage/app1/bench_537,,6,84.9,,9,74.8,,7,82.5,,7,46.2
QF_BV/sage/app1/bench_539,,6,51.5,,8,74.7,,7,73.8,,7,47.8
QF_BV/sage/app1/bench_542,,7,78.3,,9,46.3,,7,77.9,,9,58.4
QF_BV/sage/app1/bench_545,,6,77.4,,8,44.1,,8,99.6,,7,47.8
QF_BV/sage/app1/bench_552,,7,144.3,,9,92.3,,7,66.2,,11,40.9
QF_BV/sage/app1/bench_556,,6,109.9,,8,86.6,,7,86.8,,7,52.8
QF_BV/sage/app1/bench_562,,6,99.4,,7,83.0,,7,139.3,,7,30.9
QF_BV/sage/app1/bench_564,,6,109.4,,7,75.3,,7,76.4,,7,50.7
QF_BV/sage/app1/bench_567,,6,107.1,,6,72.7,,7,91.0,,7,30.3
QF_BV/sage/app1/bench_571,,6,103.9,,7,117.0,,8,100.2,,7,48.9
QF_BV/sage/app1/bench_602,,6,123.1,,7,150.4,,6,168.6,,6,50.6
QF_BV/sage/app1/bench_611,,6,115.3,,7,84.0,,6,162.0,,6,48.7
QF_BV/sage/app1/bench_620,,6,128.9,,7,90.1,,6,79.2,,7,70.8
QF_BV/sage/app1/bench_629,,6,66.0,,7,84.0,,6,83.9,,7,52.7
QF_BV/sage/app1/bench_638,,6,160.9,,7,81.8,,9,114.5,,7,54.5
QF_BV/sage/app1/bench_646,,6,103.9,,7,54.2,,6,48.7,,6,44.8
QF_BV/sage/app1/bench_655,,6,109.0,,7,64.2,,7,66.2,,6,46.5
QF_BV/sage/app1/bench_664,,6,179.9,,7,82.0,,7,84.2,,6,40.6
QF_BV/sage/app1/bench_674,,6,64.0,,7,72.2,,6,61.8,,7,49.6
QF_BV/sage/app1/bench_681,,5,340.0,,6,500.8,,5,312.0,,5,148.5
QF_BV/sage/app1/bench_683,,6,145.3,,7,71.1,,7,67.2,,7,56.8
QF_BV/sage/app1/bench_691,,6,99.1,,7,69.0,,8,69.2,,7,47.9
QF_BV/sage/app1/bench_692,,5,308.1,,6,259.2,,5,225.0,,5,157.7
QF_BV/sage/app1/bench_699,,6,93.5,,7,73.2,,7,141.3,,7,49.3
QF_BV/sage/app1/bench_707,,6,89.0,,7,70.2,,7,71.9,,7,45.7
QF_BV/sage/app1/bench_715,,6,144.2,,7,77.4,,6,97.8,,7,46.4
QF_BV/sage/app1/bench_722,,6,92.7,,7,66.3,,7,60.2,,7,40.0
QF_BV/sage/app1/bench_730,,6,78.5,,7,64.6,,6,42.7,,7,42.1
QF_BV/sage/app1/bench_738,,6,61.2,,7,62.9,,7,58.0,,7,38.4
QF_BV/sage/app1/bench_745,,6,79.1,,7,48.4,,7,42.2,,7,28.8
QF_BV/sage/app1/bench_753,,6,76.4,,11,89.0,,7,98.5,,7,32.4
QF_BV/sage/app1/bench_761,,6,63.9,,8,60.6,,7,86.8,,7,36.6
QF_BV/sage/app1/bench_836,,4,445.5,,6,385.0,,5,461.9,,5,171.4
QF_BV/sage/app1/bench_847,,5,335.3,,6,286.9,,5,289.1,,5,136.7
QF_BV/sage/app1/bench_858,,5,539.2,,6,274.6,,5,730.2,,5,151.0
QF_BV/sage/app1/bench_869,,5,322.8,,6,291.8,,5,312.1,,5,134.3
QF_BV/sage/app1/bench_880,,5,358.6,,6,252.9,,5,286.6,,5,159.8
QF_BV/sage/app1/bench_914,,5,410.8,,6,243.3,,5,339.4,,5,161.9
QF_BV/sage/app1/bench_926,,6,41.9,,9,67.7,,7,50.2,,8,39.2
QF_BV/sage/app1/bench_947,,5,300.0,,6,344.3,,5,215.2,,5,151.6
QF_BV/sage/app1/bench_983,,7,139.5,,9,68.8,,7,52.7,,7,36.6
QF_BV/sage/app1/bench_985,,7,86.1,,9,133.4,,8,36.5,,7,38.8
QF_BV/sage/app1/bench_987,,6,64.6,,9,67.9,,7,34.0,,7,32.0
QF_BV/sage/app1/bench_989,,6,67.6,,9,59.9,,7,51.8,,7,26.2
QF_BV/sage/app1/bench_992,,6,67.9,,8,65.1,,6,40.8,,7,37.1
QF_BV/sage/app1/bench_994,,6,94.1,,8,51.2,,6,52.3,,7,31.1
QF_BV/sage/app1/bench_996,,6,61.4,,7,63.1,,6,42.5,,7,31.5
QF_BV/sage/app1/bench_998,,6,70.3,,8,59.4,,6,44.0,,7,42.5
QF_BV/sage/app1/bench_1000,,6,43.0,,7,42.5,,6,45.0,,6,29.6
QF_BV/sage/app1/bench_1004,,6,44.4,,8,52.8,,6,40.7,,6,26.6
QF_BV/sage/app1/bench_1006,,5,46.6,,7,45.1,,5,34.7,,6,30.6
QF_BV/sage/app1/bench_1008,,5,41.2,,7,27.9,,5,35.6,,6,27.4
QF_BV/sage/app1/bench_1010,,5,31.5,,7,42.2,,5,37.1,,5,22.4
QF_BV/sage/app1/bench_1012,,5,34.4,,7,24.6,,5,34.9,,5,18.0
QF_BV/sage/app1/bench_1015,,5,30.8,,7,41.7,,5,36.5,,6,30.6
QF_BV/sage/app1/bench_1017,,5,49.5,,7,42.8,,5,34.5,,5,21.8
QF_BV/sage/app1/bench_1019,,5,29.9,,7,31.6,,5,32.5,,5,25.1
QF_BV/sage/app1/bench_1021,,5,46.5,,6,40.5,,5,35.5,,5,23.3
QF_BV/sage/app1/bench_1023,,5,33.5,,7,32.3,,5,40.0,,5,23.3
QF_BV/sage/app1/bench_1027,,5,45.5,,7,28.1,,6,46.9,,6,27.5
QF_BV/sage/app1/bench_1035,,5,42.3,,7,42.6,,5,42.2,,5,23.4
QF_BV/sage/app1/bench_1109,,5,42.4,,6,26.5,,5,41.6,,5,27.3
QF_BV/sage/app1/bench_1110,,5,43.2,,7,27.0,,5,38.4,,5,26.7
QF_BV/sage/app1/bench_1126,,4,271.4,,6,211.4,,5,285.0,,5,159.9
QF_BV/sage/app1/bench_1128,,5,31.0,,8,36.5,,5,38.1,,5,24.8
QF_BV/sage/app1/bench_1448,,5,351.9,,5,203.1,,5,171.7,,5,161.7
QF_BV/sage/app1/bench_1459,,5,509.9,,6,266.5,,5,283.3,,5,157.3
QF_BV/sage/app1/bench_1470,,5,301.1,,5,236.8,,5,248.6,,5,127.6
QF_BV/sage/app1/bench_1481,,5,331.9,,6,229.8,,5,382.2,,5,124.9
QF_BV/sage/app1/bench_1492,,4,221.5,,6,285.0,,5,587.0,,5,140.3
QF_BV/sage/app1/bench_1525,,5,335.5,,6,258.8,,5,258.8,,5,136.9
QF_BV/sage/app1/bench_1559,,5,215.4,,6,415.1,,5,189.0,,5,122.6
QF_BV/sage/app1/bench_1873,,5,345.8,,6,165.4,,5,333.5,,5,144.7
QF_BV/sage/app1/bench_1877,,5,330.0,,6,209.9,,5,285.4,,5,157.3
QF_BV/sage/app1/bench_1913,,5,500.3,,6,219.7,,5,242.3,,5,136.4
QF_BV/sage/app1/bench_1914,,5,289.1,,6,533.0,,5,557.3,,5,126.0
QF_BV/sage/app1/bench_1915,,5,534.0,,6,175.2,,5,251.6,,5,137.8
QF_BV/sage/app1/bench_1916,,5,534.3,,6,272.0,,5,209.4,,5,140.6
QF_BV/sage/app1/bench_1917,,5,271.4,,6,254.1,,5,245.4,,5,136.4
QF_BV/sage/app1/bench_1920,,5,536.7,,6,233.0,,5,348.9,,5,140.4
