Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,304.7,,34,359.4,,50,747.7,,36,189.6
QF_BV/RWS/Example_8.txt,,11,85.5,,13,77.9,,14,35.2,,14,51.0
QF_BV/RWS/Example_9.txt,,17,1000.7,,18,712.8,,22,651.5,,18,516.6
QF_BV/RWS/Example_10.txt,,42,897.8,,40,981.5,,60,1511.3,,42,679.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,27,472.0,,28,227.9,,42,1146.2,,29,387.6
QF_BV/RWS/Example_16.txt,,34,653.1,,35,441.2,,54,968.7,,36,271.8
QF_BV/RWS/Example_17.txt,,25,675.9,,26,997.5,,34,708.8,,26,515.7
QF_BV/sage/app1/bench_4,,4,221.5,,6,506.9,,5,279.6,,5,160.5
QF_BV/sage/app1/bench_29,,5,142.2,,6,156.4,,6,229.5,,6,61.8
QF_BV/sage/app1/bench_32,,6,140.1,,6,60.8,,6,105.6,,6,65.0
QF_BV/sage/app1/bench_37,,5,194.9,,6,215.2,,5,281.3,,5,152.7
QF_BV/sage/app1/bench_47,,5,117.4,,6,76.9,,6,127.5,,6,49.8
QF_BV/sage/app1/bench_52,,6,200.4,,7,88.9,,6,64.9,,6,48.1
QF_BV/sage/app1/bench_53,,5,102.3,,6,79.0,,6,161.8,,6,31.2
QF_BV/sage/app1/bench_54,,6,133.4,,6,83.5,,6,173.3,,6,52.4
QF_BV/sage/app1/bench_55,,6,256.3,,6,89.8,,6,82.9,,6,63.6
QF_BV/sage/app1/bench_60,,5,103.9,,6,80.9,,7,71.1,,6,51.5
QF_BV/sage/app1/bench_61,,5,92.5,,6,71.5,,6,67.6,,6,51.5
QF_BV/sage/app1/bench_62,,6,213.4,,6,73.9,,5,63.9,,6,49.8
QF_BV/sage/app1/bench_63,,5,89.4,,7,95.2,,6,71.1,,6,56.3
QF_BV/sage/app1/bench_66,,6,71.2,,7,88.5,,6,85.1,,6,47.6
QF_BV/sage/app1/bench_69,,5,98.6,,7,92.9,,6,92.1,,6,48.8
QF_BV/sage/app1/bench_99,,5,100.2,,6,76.3,,6,76.5,,6,48.4
QF_BV/sage/app1/bench_134,,5,90.4,,7,90.4,,7,95.0,,6,48.5
QF_BV/sage/app1/bench_169,,5,85.6,,7,82.3,,6,79.5,,6,52.3
QF_BV/sage/app1/bench_174,,5,87.5,,7,72.4,,6,111.0,,6,46.3
QF_BV/sage/app1/bench_175,,5,92.9,,6,48.6,,6,77.8,,6,46.6
