Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,769.3,,34,317.2,,51,322.3,,39,207.4
QF_BV/RWS/Example_8.txt,,12,72.5,,13,172.1,,15,45.2,,13,49.0
QF_BV/RWS/Example_9.txt,,17,852.6,,18,440.3,,21,861.1,,18,545.3
QF_BV/RWS/Example_10.txt,,41,1101.9,,40,861.4,,59,2430.0,,42,651.7
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,28,3564.4
QF_BV/RWS/Example_13.txt,,26,461.2,,28,359.6,,36,1184.0,,28,284.9
QF_BV/RWS/Example_16.txt,,34,595.9,,35,557.5,,53,726.0,,35,423.3
QF_BV/RWS/Example_17.txt,,25,461.4,,26,330.8,,32,549.3,,26,390.4
QF_BV/sage/app1/bench_4,,5,177.9,,6,262.9,,5,194.9,,5,121.3
QF_BV/sage/app1/bench_29,,5,123.3,,6,56.3,,6,75.7,,6,69.6
QF_BV/sage/app1/bench_32,,6,148.4,,6,140.5,,5,79.1,,6,61.6
QF_BV/sage/app1/bench_37,,4,252.2,,6,249.1,,5,283.2,,5,139.4
QF_BV/sage/app1/bench_47,,6,120.7,,6,73.6,,6,51.6,,6,51.7
QF_BV/sage/app1/bench_52,,5,98.3,,7,92.0,,6,81.8,,6,53.0
QF_BV/sage/app1/bench_53,,5,97.7,,6,70.2,,5,124.7,,6,46.3
QF_BV/sage/app1/bench_54,,5,112.6,,6,148.3,,6,82.2,,6,56.6
QF_BV/sage/app1/bench_55,,5,111.9,,6,55.9,,6,172.5,,6,57.0
QF_BV/sage/app1/bench_60,,5,157.0,,6,119.0,,6,97.4,,7,35.6
QF_BV/sage/app1/bench_61,,5,135.9,,6,78.8,,6,74.8,,6,56.7
QF_BV/sage/app1/bench_62,,5,93.7,,6,67.3,,6,77.9,,6,52.6
QF_BV/sage/app1/bench_63,,5,85.3,,7,99.4,,6,84.2,,6,54.7
QF_BV/sage/app1/bench_66,,5,88.6,,7,136.8,,6,52.1,,6,51.2
