Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,5,0.0,,5,0.0,,5,0.1,,5,0.1,,2,0.0
QF_BV/bench_ab/a403test0043,,3,0.0,,12,0.1,,12,0.1,,12,0.1,,12,0.1,,5,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,33,0.3,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,5,0.0
QF_BV/bench_ab/a651test0090,,22,0.3,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,2,0.0
QF_BV/bench_ab/a655test0003,,17,0.1,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a659test0071,,11,0.1,,9,0.0,,9,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a668test0098,,3,0.0,,8,0.1,,7,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,4.3,,56,47.8,,43,47.8,,71,138.9,,65,98.2,,10,1.4
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,7.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,5,0.7
QF_BV/bmc-bv/ex19,,381,3519.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,15.2,,10,77.1,,9,77.1,,7,81.9,,7,81.9,,- -,- -
QF_BV/bmc-bv/graycode,,1,1.8,,1,0.1,,1,0.1,,1,0.1,,1,0.1,,1,0.2
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,1,6.1,,1,1.1,,1,1.1,,1,4.8,,1,4.8,,1,0.9
QF_BV/bmc-bv/queens,,2,6.1,,4,1.5,,4,1.5,,4,1.4,,4,1.4,,3,0.8
QF_BV/bmc-bv/sudoku,,1,44.1,,1,1.1,,1,1.1,,1,8.0,,1,8.0,,1,575.0
QF_BV/brummayerbiere2/smulov4bw0256,,4,1011.4,,7,584.9,,7,584.9,,4,603.3,,4,603.3,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,3,9.7,,57,11.2,,57,11.2,,57,18.7,,57,18.7,,5,2032.2
QF_BV/brummayerbiere2/smulov4bw0128,,4,85.3,,102,184.6,,69,198.7,,113,214.9,,113,214.9,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,3,1.7,,27,1.6,,27,1.6,,27,2.0,,27,2.0,,5,0.5
QF_BV/gulwani-pldi08/fig1d.phx,,9,198.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,30,557.5
QF_BV/gulwani-pldi08/fig5.phx,,7,72.7,,260,1070.4,,152,1053.2,,253,757.4,,199,788.6,,9,233.2
QF_BV/gulwani-pldi08/fig6.phx,,7,13.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,98,31.4
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,6,50.7,,196,427.4,,127,638.3,,159,646.7,,96,761.6,,13,78.6
QF_BV/RWS/Example_1.txt,,23,70.4,,81,584.0,,69,604.2,,76,707.6,,66,656.9,,48,9.0
QF_BV/RWS/Example_2.txt,,14,55.9,,36,212.7,,31,343.3,,34,288.8,,33,309.8,,27,2.7
QF_BV/RWS/Example_4.txt,,10,30.8,,43,233.3,,36,282.5,,32,213.9,,28,444.5,,15,1.6
QF_BV/RWS/Example_5.txt,,7,22.4,,29,161.0,,24,165.4,,19,124.5,,19,185.3,,15,1.6
QF_BV/RWS/Example_6.txt,,6,10.9,,21,134.5,,17,111.9,,20,137.3,,19,154.4,,18,1.3
QF_BV/RWS/Example_14.txt,,23,110.3,,58,766.2,,54,842.4,,54,581.3,,50,580.7,,40,26.1
QF_BV/sage/app1/bench_1141,,3,5.6,,76,157.0,,66,157.0,,79,243.2,,73,296.0,,6,1.1
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,- -,- -
QF_BV/sage/app1/bench_1262,,4,6.2,,182,216.6,,137,233.6,,174,236.7,,125,370.1,,8,2.4
QF_BV/sage/app1/bench_1288,,3,6.4,,68,100.5,,47,79.1,,71,63.9,,48,59.3,,5,1.0
