Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,5,0.1,,5,0.1,,5,0.0,,5,0.0,,3,0.0
QF_BV/bench_ab/a403test0043,,3,0.0,,12,0.1,,12,0.1,,12,0.1,,12,0.1,,6,0.0
QF_BV/bench_ab/a481test0001,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,42,0.5,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,6,0.0
QF_BV/bench_ab/a651test0090,,24,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,5,0.0
QF_BV/bench_ab/a655test0003,,6,0.0,,9,0.0,,9,0.0,,6,0.0,,6,0.0,,4,0.0
QF_BV/bench_ab/a659test0071,,23,0.2,,9,0.1,,8,0.1,,9,0.1,,9,0.1,,4,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,4,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,5.5,,62,55.0,,59,65.8,,- -,- -,,- -,- -,,8,0.9
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,3,3.6,,62,51.8,,58,165.2,,- -,- -,,- -,- -,,6,0.7
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,12.4,,7,36.2,,7,36.2,,7,67.0,,7,67.0,,- -,- -
QF_BV/bmc-bv/graycode,,1,2.4,,1,0.1,,1,0.1,,1,0.3,,1,0.3,,1,0.1
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,1,6.3,,1,0.9,,1,0.9,,1,2.0,,1,2.0,,1,5.0
QF_BV/bmc-bv/queens,,2,6.1,,4,0.9,,4,0.9,,4,1.6,,4,1.6,,3,0.5
QF_BV/bmc-bv/sudoku,,1,44.0,,1,1.2,,1,1.2,,1,8.2,,1,8.2,,1,202.5
QF_BV/brummayerbiere2/smulov4bw0256,,4,1166.1,,7,668.7,,7,668.7,,7,275.5,,7,275.5,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,10.9,,57,19.3,,57,19.3,,57,14.6,,57,14.6,,4,1116.6
QF_BV/brummayerbiere2/smulov4bw0128,,4,112.5,,113,192.0,,113,192.0,,113,272.6,,113,272.6,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,3,1.7,,27,1.1,,27,1.1,,27,1.4,,27,1.4,,4,0.3
QF_BV/gulwani-pldi08/fig1d.phx,,9,169.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,31,831.7
