Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,5,0.1,,5,0.1,,5,0.1,,5,0.1,,2,0.0
QF_BV/bench_ab/a403test0043,,3,0.0,,12,0.1,,12,0.1,,12,0.1,,12,0.1,,3,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,33,0.3,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,3,0.0
QF_BV/bench_ab/a651test0090,,18,0.2,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a655test0003,,25,0.2,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a659test0071,,28,0.2,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,8,0.1,,7,0.1,,8,0.1,,7,0.1,,4,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,4.7,,67,65.8,,61,38.0,,70,78.5,,64,85.0,,7,0.9
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,3,5.7,,63,86.3,,59,86.3,,69,222.2,,64,111.8,,6,0.7
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,4,9.5,,8,45.8,,8,36.0,,8,59.4,,8,59.4,,- -,- -
QF_BV/bmc-bv/graycode,,1,1.4,,1,0.1,,1,0.1,,1,0.2,,1,0.2,,1,0.2
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,1,5.1,,1,1.9,,1,1.9,,1,5.2,,1,5.2,,1,1.4
QF_BV/bmc-bv/queens,,2,4.2,,4,1.0,,4,1.0,,4,0.9,,4,0.9,,2,0.3
QF_BV/bmc-bv/sudoku,,1,45.0,,1,1.8,,1,1.8,,1,17.0,,1,17.0,,1,512.0
QF_BV/brummayerbiere2/smulov4bw0256,,4,1004.9,,8,543.0,,8,543.0,,6,944.2,,6,944.2,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,14.9,,57,19.3,,57,19.3,,57,18.4,,57,18.4,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0128,,4,84.5,,53,143.3,,39,143.3,,113,225.7,,113,225.7,,- -,- -
