Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,5,0.0,,5,0.0,,5,0.1,,5,0.1,,3,0.0
QF_BV/bench_ab/a403test0043,,3,0.0,,12,0.1,,12,0.1,,12,0.1,,12,0.1,,5,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,14,0.2,,17,0.1,,17,0.1,,17,0.1,,16,0.1,,3,0.1
QF_BV/bench_ab/a651test0090,,11,0.2,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a655test0003,,14,0.1,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a659test0071,,25,0.2,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,2,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,3.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,8,0.9
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,3,5.1,,69,168.0,,59,93.0,,70,114.9,,64,114.9,,6,1.3
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,10.6,,6,41.8,,6,41.8,,6,72.3,,6,72.3,,- -,- -
QF_BV/bmc-bv/graycode,,1,2.2,,1,0.1,,1,0.1,,1,0.2,,1,0.2,,1,0.2
QF_BV/bmc-bv/inf1,,1,0.3,,1,0.0,,1,0.0,,1,0.1,,1,0.1,,1,0.0
QF_BV/bmc-bv/magic,,1,6.6,,1,1.7,,1,1.7,,1,6.5,,1,6.5,,1,2.8
