Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,5,0.0,,5,0.0,,5,0.1,,5,0.1,,2,0.0
QF_BV/bench_ab/a403test0043,,3,0.0,,12,0.1,,12,0.1,,12,0.1,,12,0.1,,5,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a639test0017,,8,0.1,,17,0.1,,17,0.1,,17,0.1,,17,0.1,,4,0.0
QF_BV/bench_ab/a651test0090,,13,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,3,0.0
QF_BV/bench_ab/a655test0003,,10,0.0,,9,0.0,,9,0.0,,9,0.1,,9,0.1,,4,0.0
QF_BV/bench_ab/a659test0071,,16,0.1,,9,0.1,,9,0.1,,9,0.1,,9,0.1,,2,0.0
QF_BV/bench_ab/a668test0098,,2,0.0,,9,0.1,,9,0.1,,7,0.0,,7,0.1,,3,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,6.4,,63,38.0,,61,63.9,,65,74.4,,57,74.4,,11,1.5
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,7.6,,63,93.0,,59,95.4,,54,53.9,,45,53.9,,6,1.1
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,4,9.2,,7,41.7,,7,46.1,,7,66.8,,7,66.8,,- -,- -
QF_BV/bmc-bv/graycode,,1,1.7,,1,0.1,,1,0.1,,1,0.2,,1,0.2,,1,0.1
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.1
QF_BV/bmc-bv/magic,,1,6.0,,1,1.9,,1,1.9,,1,11.1,,1,11.1,,1,2.2
QF_BV/bmc-bv/queens,,2,6.0,,4,1.2,,4,1.2,,4,1.5,,4,1.5,,2,0.4
QF_BV/bmc-bv/sudoku,,1,40.9,,1,1.7,,1,1.7,,1,14.3,,1,14.3,,1,532.1
QF_BV/brummayerbiere2/smulov4bw0256,,4,1222.1,,6,502.8,,6,502.8,,5,480.2,,5,480.2,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0064,,4,13.9,,57,11.4,,57,11.4,,57,16.8,,57,16.8,,5,2129.0
QF_BV/brummayerbiere2/smulov4bw0128,,4,101.9,,70,181.4,,51,181.4,,113,207.2,,113,207.2,,- -,- -
QF_BV/brummayerbiere2/smulov4bw0032,,3,2.4,,27,1.1,,27,1.1,,27,1.9,,27,1.9,,5,0.8
QF_BV/gulwani-pldi08/fig1d.phx,,9,162.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,37,1210.2
QF_BV/gulwani-pldi08/fig5.phx,,6,70.9,,303,946.5,,170,991.0,,250,814.6,,196,814.6,,10,267.6
QF_BV/gulwani-pldi08/fig6.phx,,9,25.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,97,31.5
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,6,53.0,,200,786.8,,131,831.2,,174,637.6,,107,473.9,,13,82.2
QF_BV/RWS/Example_1.txt,,23,65.4,,69,569.4,,63,569.4,,77,656.9,,66,707.6,,48,8.3
QF_BV/RWS/Example_2.txt,,14,29.4,,40,213.0,,38,348.0,,34,309.8,,32,288.8,,24,3.1
QF_BV/RWS/Example_4.txt,,10,49.3,,38,185.2,,31,185.2,,56,622.5,,39,622.5,,16,1.8
QF_BV/RWS/Example_5.txt,,7,25.5,,29,131.2,,26,161.0,,26,161.1,,23,161.1,,14,2.2
QF_BV/RWS/Example_6.txt,,6,12.4,,16,58.0,,14,70.8,,13,67.1,,12,44.8,,15,0.9
QF_BV/RWS/Example_14.txt,,22,97.7,,66,906.2,,57,906.2,,58,580.7,,51,564.9,,41,38.6
QF_BV/sage/app1/bench_1141,,3,5.8,,92,285.9,,84,285.9,,87,296.0,,77,259.9,,6,1.0
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,1,0.0,,- -,- -
QF_BV/sage/app1/bench_1262,,4,6.9,,161,245.6,,123,256.8,,173,201.3,,125,171.8,,5,1.5
QF_BV/sage/app1/bench_1288,,4,7.4,,96,148.2,,53,64.6,,79,126.1,,50,126.1,,4,0.8
