Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_185,,18,170.6,,17,210.3,,17,201.4,,15,314.0
QF_BV/sage/app1/bench_188,,19,138.5,,17,155.4,,17,256.0,,16,307.3
QF_BV/sage/app1/bench_191,,19,136.7,,18,146.9,,18,267.9,,17,348.0
QF_BV/sage/app1/bench_201,,20,157.7,,18,208.3,,17,162.0,,17,351.7
QF_BV/sage/app1/bench_268,,19,164.3,,18,206.7,,16,376.7,,16,302.5
QF_BV/sage/app1/bench_310,,20,274.7,,18,232.7,,19,295.7,,18,401.6
QF_BV/sage/app1/bench_313,,20,120.0,,18,289.3,,19,403.1,,19,437.4
QF_BV/sage/app1/bench_329,,29,290.4,,28,296.9,,27,319.7,,25,516.4
QF_BV/sage/app1/bench_333,,30,262.4,,27,318.9,,27,407.6,,27,513.0
QF_BV/sage/app1/bench_334,,29,271.0,,27,296.4,,24,361.4,,26,522.1
QF_BV/sage/app1/bench_335,,27,244.5,,27,290.3,,27,362.2,,25,483.7
QF_BV/sage/app1/bench_338,,20,209.8,,18,231.2,,18,299.0,,18,369.5
QF_BV/sage/app1/bench_342,,30,337.7,,27,305.1,,26,349.0,,26,493.9
QF_BV/sage/app1/bench_343,,28,288.8,,27,350.1,,25,346.8,,26,509.7
QF_BV/sage/app1/bench_344,,27,240.7,,27,286.8,,27,436.9,,25,476.7
QF_BV/sage/app1/bench_345,,18,218.6,,17,197.3,,16,309.1,,16,316.2
QF_BV/sage/app1/bench_349,,17,133.7,,16,185.7,,16,273.8,,16,496.2
QF_BV/sage/app1/bench_352,,28,270.9,,27,179.9,,26,380.9,,26,483.8
QF_BV/sage/app1/bench_356,,25,179.1,,25,214.0,,25,349.3,,24,637.5
QF_BV/sage/app1/bench_372,,29,376.6,,26,301.6,,27,436.2,,26,482.2
QF_BV/sage/app1/bench_407,,24,196.7,,23,229.7,,23,591.6,,24,463.0
QF_BV/sage/app1/bench_411,,26,207.2,,24,287.6,,24,293.4,,24,469.1
QF_BV/sage/app1/bench_412,,25,174.9,,24,260.9,,24,315.9,,24,472.4
QF_BV/sage/app1/bench_413,,24,196.6,,24,249.4,,23,303.7,,23,410.2
QF_BV/sage/app1/bench_415,,26,202.5,,25,261.1,,24,347.4,,25,465.9
QF_BV/sage/app1/bench_419,,25,236.2,,24,184.4,,23,312.7,,23,414.4
QF_BV/sage/app1/bench_420,,24,240.6,,23,232.0,,23,222.7,,22,390.1
QF_BV/sage/app1/bench_421,,23,213.4,,24,265.8,,24,310.9,,24,490.7
QF_BV/sage/app1/bench_422,,24,156.3,,23,172.3,,22,407.8,,23,677.7
QF_BV/sage/app1/bench_426,,16,159.7,,15,167.6,,14,211.4,,15,270.9
QF_BV/sage/app1/bench_429,,23,144.6,,24,254.7,,23,322.0,,22,404.5
QF_BV/sage/app1/bench_443,,24,320.9,,23,277.2,,23,310.1,,22,455.4
QF_BV/sage/app1/bench_511,,63,404.2,,27,275.6,,26,266.0,,24,453.7
QF_BV/sage/app1/bench_512,,26,196.5,,25,272.6,,26,261.2,,24,408.4
QF_BV/sage/app1/bench_517,,122,547.7,,25,266.9,,23,206.3,,26,461.9
QF_BV/sage/app1/bench_531,,53,296.2,,26,298.2,,25,251.2,,25,472.7
QF_BV/sage/app1/bench_535,,130,739.0,,27,272.3,,22,225.1,,25,411.2
QF_BV/sage/app1/bench_537,,100,574.9,,25,252.2,,27,221.3,,24,441.4
QF_BV/sage/app1/bench_539,,114,583.4,,28,298.3,,25,194.8,,24,452.7
QF_BV/sage/app1/bench_542,,81,354.7,,31,262.0,,28,212.9,,28,455.2
QF_BV/sage/app1/bench_545,,215,1250.6,,24,282.0,,24,182.6,,24,395.9
QF_BV/sage/app1/bench_552,,29,260.7,,27,255.5,,28,380.6,,26,498.4
QF_BV/sage/app1/bench_556,,23,196.3,,24,277.5,,24,357.4,,24,300.1
QF_BV/sage/app1/bench_562,,20,167.5,,22,152.9,,22,280.2,,22,427.9
QF_BV/sage/app1/bench_564,,21,188.2,,21,201.6,,20,277.3,,21,362.2
QF_BV/sage/app1/bench_567,,20,153.7,,21,173.3,,21,267.5,,21,391.0
QF_BV/sage/app1/bench_571,,21,166.8,,22,164.3,,21,292.9,,20,212.5
QF_BV/sage/app1/bench_602,,22,191.1,,21,281.5,,20,398.6,,21,335.1
QF_BV/sage/app1/bench_611,,21,208.6,,22,320.6,,20,302.8,,20,397.4
QF_BV/sage/app1/bench_620,,22,179.4,,21,231.8,,20,308.5,,20,438.6
QF_BV/sage/app1/bench_629,,21,174.9,,21,310.6,,21,313.0,,21,442.7
QF_BV/sage/app1/bench_638,,21,245.8,,21,206.5,,20,284.2,,21,300.3
QF_BV/sage/app1/bench_646,,22,152.5,,22,139.7,,20,481.9,,21,385.7
QF_BV/sage/app1/bench_655,,21,283.5,,21,147.9,,20,273.9,,21,411.1
QF_BV/sage/app1/bench_664,,22,154.8,,22,308.5,,21,270.4,,20,267.9
QF_BV/sage/app1/bench_674,,21,148.1,,21,188.9,,21,424.2,,21,364.6
QF_BV/sage/app1/bench_681,,16,364.4,,14,763.0,,14,860.3,,14,1155.9
QF_BV/sage/app1/bench_683,,22,127.9,,21,215.5,,21,217.6,,21,380.8
QF_BV/sage/app1/bench_691,,21,185.4,,22,134.7,,21,399.3,,21,393.8
QF_BV/sage/app1/bench_692,,16,598.1,,14,766.9,,14,859.9,,14,1085.1
QF_BV/sage/app1/bench_699,,21,106.6,,21,133.9,,21,299.2,,19,318.6
QF_BV/sage/app1/bench_707,,22,164.6,,22,133.9,,21,267.2,,21,337.7
QF_BV/sage/app1/bench_715,,22,176.2,,21,188.9,,21,206.4,,21,239.3
QF_BV/sage/app1/bench_722,,21,171.6,,21,336.7,,22,447.4,,21,331.7
QF_BV/sage/app1/bench_730,,22,160.5,,22,174.6,,21,231.4,,22,241.5
QF_BV/sage/app1/bench_738,,23,107.2,,22,181.8,,22,418.1,,22,364.1
QF_BV/sage/app1/bench_745,,24,125.2,,22,143.2,,22,243.2,,22,227.8
QF_BV/sage/app1/bench_753,,28,151.5,,25,118.7,,24,256.7,,23,322.1
QF_BV/sage/app1/bench_761,,25,129.7,,25,166.2,,24,233.7,,23,348.5
QF_BV/sage/app1/bench_836,,15,550.3,,15,692.3,,14,610.1,,14,1162.6
QF_BV/sage/app1/bench_847,,16,595.3,,14,626.8,,15,846.0,,14,1023.0
QF_BV/sage/app1/bench_858,,15,493.6,,14,592.4,,14,999.3,,14,1037.8
QF_BV/sage/app1/bench_869,,16,524.0,,15,684.5,,15,1029.8,,14,992.4
QF_BV/sage/app1/bench_880,,16,530.2,,14,431.6,,15,813.6,,15,1188.0
QF_BV/sage/app1/bench_914,,15,465.9,,15,720.2,,15,902.0,,14,1104.9
QF_BV/sage/app1/bench_926,,24,146.7,,24,185.9,,25,289.4,,25,343.7
QF_BV/sage/app1/bench_947,,17,787.1,,15,388.1,,15,825.1,,15,1045.2
QF_BV/sage/app1/bench_983,,27,231.2,,27,208.7,,24,279.6,,24,343.8
QF_BV/sage/app1/bench_985,,25,143.0,,23,144.8,,22,289.4,,22,326.8
QF_BV/sage/app1/bench_987,,22,132.6,,20,205.9,,21,234.3,,20,299.6
QF_BV/sage/app1/bench_989,,21,130.5,,18,125.5,,16,153.2,,18,246.9
QF_BV/sage/app1/bench_992,,18,132.5,,16,81.1,,16,171.8,,16,207.3
QF_BV/sage/app1/bench_994,,16,81.7,,14,97.9,,14,187.5,,13,184.6
QF_BV/sage/app1/bench_996,,13,49.3,,13,92.5,,12,126.0,,13,133.5
QF_BV/sage/app1/bench_998,,13,68.0,,12,61.1,,11,117.6,,11,163.7
QF_BV/sage/app1/bench_1000,,12,49.3,,11,63.8,,11,87.0,,10,129.6
QF_BV/sage/app1/bench_1004,,10,41.3,,10,63.6,,10,56.4,,10,116.4
QF_BV/sage/app1/bench_1006,,10,65.2,,10,63.1,,9,49.5,,9,109.5
QF_BV/sage/app1/bench_1008,,10,63.7,,8,52.0,,8,60.3,,8,117.9
QF_BV/sage/app1/bench_1010,,9,62.8,,8,50.2,,9,80.7,,8,114.4
QF_BV/sage/app1/bench_1012,,9,36.9,,8,50.1,,8,51.2,,8,99.0
QF_BV/sage/app1/bench_1015,,9,40.9,,8,47.1,,8,57.6,,8,102.7
QF_BV/sage/app1/bench_1017,,8,37.7,,7,42.5,,7,61.6,,7,91.2
QF_BV/sage/app1/bench_1019,,7,56.2,,7,50.9,,7,42.1,,7,89.2
QF_BV/sage/app1/bench_1021,,8,34.2,,7,45.6,,7,59.1,,7,96.0
QF_BV/sage/app1/bench_1023,,7,27.6,,7,45.1,,7,44.7,,7,99.6
QF_BV/sage/app1/bench_1027,,8,25.1,,7,43.5,,7,53.6,,7,92.4
QF_BV/sage/app1/bench_1035,,7,29.6,,7,50.7,,7,48.4,,7,112.0
QF_BV/sage/app1/bench_1109,,8,32.7,,7,47.1,,7,44.5,,7,114.2
QF_BV/sage/app1/bench_1110,,8,40.1,,7,50.2,,7,49.5,,7,112.4
QF_BV/sage/app1/bench_1126,,16,567.5,,15,619.3,,15,564.1,,15,611.5
QF_BV/sage/app1/bench_1128,,8,50.7,,7,55.8,,7,57.3,,7,105.7
QF_BV/sage/app1/bench_1448,,17,521.6,,15,393.5,,14,784.7,,15,2265.7
QF_BV/sage/app1/bench_1459,,17,592.9,,15,639.2,,15,1167.6,,15,1094.0
QF_BV/sage/app1/bench_1470,,16,444.2,,16,657.4,,14,469.8,,14,931.3
QF_BV/sage/app1/bench_1481,,16,495.8,,15,686.2,,15,811.4,,15,998.1
QF_BV/sage/app1/bench_1492,,17,807.9,,15,613.8,,15,906.0,,15,1733.8
QF_BV/sage/app1/bench_1525,,16,501.2,,16,620.2,,15,875.1,,15,1113.9
QF_BV/sage/app1/bench_1559,,17,518.7,,16,688.9,,15,723.7,,15,959.8
QF_BV/sage/app1/bench_1873,,16,458.7,,15,654.7,,15,756.7,,15,678.9
QF_BV/sage/app1/bench_1877,,16,710.0,,16,675.7,,15,896.4,,15,1075.6
QF_BV/sage/app1/bench_1913,,15,529.4,,15,665.1,,15,730.5,,15,1022.7
QF_BV/sage/app1/bench_1914,,16,422.5,,16,661.4,,16,1270.7,,15,976.7
QF_BV/sage/app1/bench_1915,,17,516.5,,16,649.8,,16,904.5,,16,712.9
QF_BV/sage/app1/bench_1916,,17,576.2,,16,644.1,,15,780.6,,16,1147.0
QF_BV/sage/app1/bench_1917,,17,555.6,,16,646.1,,16,768.5,,15,1114.6
QF_BV/sage/app1/bench_1920,,17,540.4,,16,577.2,,14,560.1,,16,1108.5
QF_BV/sage/app1/bench_1924,,18,449.2,,16,678.9,,15,577.9,,16,1092.5
QF_BV/sage/app1/bench_1950,,17,574.7,,16,708.9,,16,844.1,,16,862.7
QF_BV/sage/app1/bench_2004,,17,377.0,,16,513.6,,16,966.3,,16,806.1
QF_BV/sage/app1/bench_2005,,17,469.1,,16,541.6,,14,587.4,,16,824.9
QF_BV/sage/app1/bench_2020,,17,434.6,,16,380.6,,16,849.7,,16,768.4
QF_BV/sage/app1/bench_2021,,17,429.8,,16,478.6,,16,952.7,,16,875.8
QF_BV/sage/app1/bench_2022,,17,407.6,,16,839.2,,16,608.0,,16,869.0
QF_BV/sage/app1/bench_2024,,17,448.6,,16,501.7,,16,921.6,,16,808.7
QF_BV/sage/app1/bench_2025,,17,535.0,,16,527.7,,15,1054.4,,16,800.6
QF_BV/sage/app1/bench_2028,,17,491.8,,16,295.3,,16,700.7,,16,493.6
QF_BV/sage/app1/bench_2031,,18,466.8,,17,854.0,,16,827.6,,16,748.0
QF_BV/sage/app1/bench_2088,,17,472.4,,16,709.8,,16,611.0,,16,780.0
QF_BV/sage/app1/bench_2089,,16,625.2,,14,629.2,,14,846.8,,14,1064.0
QF_BV/sage/app1/bench_2124,,16,663.9,,16,496.7,,16,643.5,,15,741.9
QF_BV/sage/app1/bench_2128,,18,496.3,,16,482.2,,16,1122.3,,15,807.6
QF_BV/sage/app1/bench_2129,,19,751.0,,17,520.9,,17,652.9,,17,810.0
QF_BV/sage/app1/bench_2133,,18,564.7,,17,905.2,,17,717.0,,16,769.6
QF_BV/sage/app1/bench_2135,,19,340.4,,17,431.5,,16,817.8,,16,926.5
QF_BV/sage/app1/bench_2138,,20,460.2,,18,593.4,,18,994.3,,18,1074.2
QF_BV/sage/app1/bench_2141,,17,472.2,,17,487.9,,17,601.9,,16,828.4
QF_BV/sage/app1/bench_2173,,17,670.7,,16,1049.7,,16,792.6,,16,1043.8
QF_BV/sage/app1/bench_2219,,17,434.7,,16,646.3,,16,738.8,,16,602.6
QF_BV/sage/app1/bench_2252,,18,234.7,,17,336.8,,17,467.9,,16,543.9
QF_BV/sage/app1/bench_2257,,18,369.1,,17,270.3,,17,490.9,,16,567.0
QF_BV/sage/app1/bench_2258,,18,286.2,,17,507.6,,17,669.0,,16,771.7
QF_BV/sage/app1/bench_2262,,18,284.6,,17,358.5,,18,470.9,,16,536.8
QF_BV/sage/app1/bench_2263,,19,342.0,,18,382.7,,17,455.1,,16,596.7
QF_BV/sage/app1/bench_2266,,19,224.6,,18,544.4,,18,579.5,,18,681.2
QF_BV/sage/app1/bench_2270,,18,224.3,,17,341.1,,17,430.5,,17,578.5
QF_BV/sage/app1/bench_2293,,18,350.2,,17,395.5,,17,502.8,,17,649.6
QF_BV/sage/app1/bench_2322,,14,688.5,,15,445.4,,14,841.9,,14,1059.1
QF_BV/sage/app1/bench_2330,,17,498.2,,18,343.8,,17,548.4,,17,673.6
QF_BV/sage/app1/bench_2365,,19,149.5,,18,279.1,,18,402.3,,18,452.4
QF_BV/sage/app1/bench_2367,,16,403.4,,14,611.9,,14,800.6,,13,932.7
QF_BV/sage/app1/bench_2370,,20,358.4,,18,274.1,,17,370.8,,18,475.6
QF_BV/sage/app1/bench_2371,,19,328.7,,17,363.6,,17,427.7,,17,355.4
QF_BV/sage/app1/bench_2375,,19,241.5,,17,206.1,,17,680.0,,17,422.1
QF_BV/sage/app1/bench_2376,,18,183.2,,19,272.3,,17,341.5,,18,448.7
QF_BV/sage/app1/bench_2380,,19,237.1,,19,333.0,,17,253.0,,17,748.6
QF_BV/sage/app1/bench_2383,,17,265.9,,18,267.3,,17,329.4,,17,265.7
QF_BV/sage/app1/bench_2405,,16,180.5,,17,210.5,,17,365.8,,15,425.8
QF_BV/sage/app1/bench_2428,,17,283.1,,17,315.3,,17,391.6,,17,513.9
QF_BV/sage/app1/bench_2461,,18,208.5,,18,248.3,,17,331.1,,17,390.7
QF_BV/sage/app1/bench_2465,,18,184.5,,18,235.7,,16,273.0,,17,375.4
QF_BV/sage/app1/bench_2466,,19,176.2,,17,220.2,,18,309.1,,18,278.9
QF_BV/sage/app1/bench_2468,,18,234.6,,18,298.9,,18,462.3,,17,412.0
QF_BV/sage/app1/bench_2472,,19,246.2,,17,233.9,,17,299.2,,16,364.1
QF_BV/sage/app1/bench_2473,,18,272.7,,17,237.4,,18,330.0,,18,669.9
QF_BV/sage/app1/bench_2474,,19,254.5,,18,257.6,,18,290.5,,18,423.2
QF_BV/sage/app1/bench_2477,,19,175.3,,19,154.0,,17,307.5,,17,750.8
QF_BV/sage/app1/bench_2481,,18,181.3,,17,234.9,,17,288.4,,17,360.0
QF_BV/sage/app1/bench_2525,,18,249.2,,17,242.3,,17,317.4,,16,381.0
QF_BV/sage/app1/bench_2529,,17,189.8,,18,226.4,,18,308.0,,17,383.1
QF_BV/sage/app1/bench_2547,,17,210.7,,16,230.5,,18,370.1,,16,395.9
QF_BV/sage/app1/bench_2582,,18,158.8,,18,203.1,,18,270.1,,18,395.1
QF_BV/sage/app1/bench_2586,,18,232.4,,19,227.5,,18,261.8,,18,294.2
QF_BV/sage/app1/bench_2587,,19,154.3,,19,260.8,,18,260.5,,18,339.0
QF_BV/sage/app1/bench_2588,,17,225.8,,18,228.9,,17,445.2,,17,369.9
QF_BV/sage/app1/bench_2593,,19,168.8,,19,243.5,,18,268.7,,18,387.7
QF_BV/sage/app1/bench_2594,,19,165.6,,18,207.8,,19,285.9,,17,351.4
QF_BV/sage/app1/bench_2595,,19,150.4,,18,212.3,,18,198.8,,18,386.2
QF_BV/sage/app1/bench_2598,,17,157.7,,18,223.7,,17,281.2,,18,241.5
QF_BV/sage/app1/bench_2602,,19,165.7,,18,225.6,,18,227.6,,17,351.2
QF_BV/sage/app1/bench_2634,,18,208.8,,17,353.7,,17,310.6,,16,355.3
QF_BV/sage/app1/bench_2644,,14,479.0,,14,675.0,,14,741.8,,13,948.6
QF_BV/sage/app1/bench_2660,,18,171.1,,17,209.7,,18,288.1,,18,367.8
QF_BV/sage/app12/bench_1570,,8,10.1,,6,11.0,,6,21.5,,6,50.2
QF_BV/sage/app12/bench_1592,,9,11.4,,7,12.6,,7,22.0,,6,32.5
QF_BV/sage/app12/bench_1603,,7,10.5,,6,13.0,,6,15.4,,6,36.0
QF_BV/sage/app12/bench_1625,,6,4.8,,5,7.2,,5,9.6,,5,21.2
QF_BV/sage/app12/bench_1636,,6,9.0,,6,13.0,,5,18.2,,5,27.6
QF_BV/sage/app12/bench_1670,,7,15.3,,6,17.9,,6,26.0,,5,25.8
QF_BV/sage/app12/bench_1681,,6,9.2,,6,10.7,,5,17.4,,5,31.5
QF_BV/sage/app12/bench_1692,,7,14.4,,6,17.9,,6,41.2,,6,44.7
QF_BV/sage/app12/bench_1803,,8,11.4,,6,12.0,,6,27.0,,6,37.7
QF_BV/sage/app12/bench_1914,,7,8.2,,6,16.9,,6,36.7,,6,35.4
QF_BV/sage/app12/bench_2047,,7,8.4,,7,11.4,,6,36.5,,6,34.5
QF_BV/sage/app12/bench_2625,,7,10.2,,6,16.7,,6,27.2,,6,47.3
QF_BV/sage/app12/bench_2714,,7,8.1,,6,23.5,,6,14.6,,6,38.0
QF_BV/sage/app12/bench_2847,,6,7.5,,6,15.1,,6,25.7,,6,36.9
QF_BV/sage/app12/bench_2869,,7,9.8,,6,11.9,,6,36.7,,6,34.3
QF_BV/sage/app12/bench_2892,,7,8.9,,7,18.7,,6,25.0,,5,17.5
QF_BV/sage/app12/bench_2914,,6,7.6,,7,19.1,,6,25.4,,6,33.9
QF_BV/sage/app12/bench_2969,,6,6.3,,6,15.4,,6,19.1,,6,35.0
QF_BV/sage/app12/bench_3014,,8,15.0,,6,12.0,,6,24.0,,6,39.9
QF_BV/sage/app12/bench_3202,,7,9.5,,6,15.9,,6,22.8,,6,34.4
QF_BV/sage/app12/bench_3236,,7,11.6,,6,12.8,,6,25.3,,6,32.8
QF_BV/sage/app12/bench_3247,,7,7.3,,6,11.5,,6,23.3,,6,45.8
QF_BV/sage/app12/bench_3258,,7,11.2,,7,23.1,,6,24.7,,6,35.2
QF_BV/sage/app12/bench_3291,,8,15.2,,7,17.6,,6,24.5,,6,34.7
QF_BV/sage/app12/bench_3324,,7,8.4,,6,12.8,,6,22.2,,6,35.2
QF_BV/sage/app12/bench_3337,,7,10.3,,6,12.0,,6,18.9,,6,24.5
QF_BV/sage/app12/bench_3359,,9,22.1,,8,25.1,,7,28.8,,7,41.7
QF_BV/sage/app12/bench_3381,,8,14.5,,8,24.7,,7,35.1,,7,30.3
QF_BV/sage/app12/bench_3392,,8,12.5,,8,25.9,,7,34.7,,7,29.0
QF_BV/sage/app12/bench_3403,,7,18.1,,7,23.5,,6,43.4,,6,38.8
QF_BV/sage/app12/bench_3414,,8,10.1,,7,16.5,,7,30.4,,7,45.7
QF_BV/sage/app12/bench_3425,,8,14.3,,8,26.6,,8,41.0,,7,50.9
QF_BV/sage/app12/bench_3459,,9,15.9,,7,17.6,,8,60.1,,7,45.3
QF_BV/sage/app12/bench_3470,,10,24.5,,9,30.2,,8,64.7,,7,48.6
QF_BV/sage/app12/bench_3481,,9,22.9,,8,27.1,,7,30.7,,7,44.0
QF_BV/sage/app12/bench_3592,,9,11.3,,8,16.4,,7,56.4,,7,42.6
QF_BV/sage/app12/bench_3703,,9,12.3,,8,13.7,,8,22.2,,8,49.9
QF_BV/sage/app12/bench_3836,,9,9.3,,8,22.1,,7,31.2,,7,40.1
QF_BV/sage/app12/bench_4114,,9,16.5,,8,17.2,,8,34.9,,8,51.4
QF_BV/sage/app12/bench_4202,,9,11.1,,8,16.5,,8,36.1,,8,48.1
QF_BV/sage/app12/bench_4681,,10,12.0,,8,25.1,,8,35.6,,8,48.6
QF_BV/sage/app12/bench_5258,,10,12.1,,8,18.0,,8,34.0,,8,48.1
QF_BV/sage/app12/bench_5324,,11,16.6,,8,17.5,,8,37.2,,8,58.7
QF_BV/sage/app12/bench_5327,,9,18.1,,8,16.0,,8,34.8,,8,50.0
QF_BV/sage/app12/bench_5328,,11,15.6,,8,18.0,,7,19.2,,8,52.9
QF_BV/sage/app12/bench_5329,,11,16.7,,8,25.8,,8,21.0,,7,48.3
QF_BV/sage/app12/bench_5333,,11,19.3,,8,16.4,,8,37.7,,8,50.2
QF_BV/sage/app12/bench_5334,,8,10.2,,8,18.1,,8,36.2,,8,48.5
QF_BV/sage/app12/bench_5335,,10,11.7,,8,18.6,,8,45.3,,8,47.6
QF_BV/sage/app12/bench_5348,,11,18.3,,8,18.7,,8,29.1,,8,60.5
QF_BV/sage/app12/bench_5349,,11,18.7,,8,22.4,,8,35.8,,8,55.6
QF_BV/sage/app12/bench_5350,,11,20.8,,9,16.2,,8,61.1,,8,48.2
QF_BV/sage/app12/bench_5354,,10,13.2,,8,23.2,,8,30.0,,8,51.4
QF_BV/sage/app12/bench_5361,,11,13.8,,9,26.4,,8,28.8,,8,54.4
QF_BV/sage/app12/bench_5365,,11,20.4,,9,15.0,,8,35.8,,8,50.7
QF_BV/sage/app12/bench_5367,,12,16.7,,9,27.4,,9,43.6,,9,59.9
QF_BV/sage/app12/bench_5369,,12,18.1,,11,35.9,,11,55.3,,11,71.3
QF_BV/sage/app12/bench_5370,,10,16.5,,9,34.8,,8,35.1,,8,51.0
QF_BV/sage/app12/bench_5371,,10,21.4,,8,46.8,,7,53.7,,7,49.0
QF_BV/sage/app12/bench_5372,,9,18.8,,9,30.2,,8,30.7,,8,41.4
QF_BV/sage/app12/bench_5373,,11,22.8,,8,20.1,,8,67.6,,8,68.6
QF_BV/sage/app12/bench_5377,,11,16.3,,9,18.1,,8,39.5,,8,55.7
QF_BV/sage/app12/bench_5378,,10,19.4,,9,30.9,,8,41.5,,8,50.1
QF_BV/sage/app12/bench_5379,,12,23.8,,10,25.1,,8,23.8,,9,64.5
QF_BV/sage/app12/bench_5390,,10,23.9,,9,32.2,,8,35.0,,8,70.6
QF_BV/sage/app12/bench_5401,,12,12.0,,9,26.7,,8,22.0,,8,47.2
QF_BV/sage/app12/bench_5414,,10,11.3,,9,31.0,,8,26.5,,8,49.8
QF_BV/sage/app12/bench_5445,,11,24.2,,9,23.4,,8,24.4,,8,46.9
QF_BV/sage/app12/bench_5457,,12,14.7,,9,28.1,,8,36.4,,8,62.2
QF_BV/sage/app12/bench_5461,,12,14.6,,10,32.4,,8,27.9,,8,49.9
QF_BV/sage/app12/bench_5520,,12,14.9,,9,23.0,,8,38.7,,8,46.5
QF_BV/sage/app12/bench_5532,,11,13.0,,9,21.5,,8,69.8,,9,59.2
QF_BV/sage/app12/bench_5537,,12,15.0,,10,23.8,,8,37.5,,8,46.6
QF_BV/sage/app12/bench_5540,,11,21.2,,9,26.9,,8,38.6,,8,51.0
QF_BV/sage/app12/bench_5544,,11,20.1,,9,29.7,,8,33.3,,8,54.1
QF_BV/sage/app12/bench_5545,,12,14.3,,10,16.4,,8,33.4,,8,47.4
QF_BV/sage/app12/bench_5546,,11,13.2,,9,30.6,,8,30.4,,8,49.3
QF_BV/sage/app12/bench_5547,,12,15.1,,9,21.4,,9,25.5,,8,31.6
QF_BV/sage/app12/bench_5559,,11,13.5,,10,31.4,,9,40.0,,9,36.4
QF_BV/sage/app12/bench_5560,,11,21.4,,10,33.2,,9,29.1,,8,49.9
QF_BV/sage/app12/bench_5561,,11,23.9,,9,22.5,,9,39.7,,8,47.3
QF_BV/sage/app12/bench_5566,,11,13.2,,9,22.2,,9,44.4,,8,49.4
QF_BV/sage/app12/bench_5573,,12,16.8,,10,18.6,,9,65.9,,8,36.6
QF_BV/sage/app12/bench_5577,,12,14.3,,9,28.6,,9,35.9,,8,48.2
QF_BV/sage/app12/bench_5578,,12,16.3,,11,30.7,,10,42.7,,10,61.7
