Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_356,,25,153.8,,25,263.1,,25,350.5,,25,497.2
QF_BV/sage/app1/bench_372,,28,241.3,,26,251.8,,26,415.8,,25,497.4
QF_BV/sage/app1/bench_407,,26,159.7,,23,258.4,,24,342.3,,23,417.4
QF_BV/sage/app1/bench_411,,26,240.1,,25,169.1,,24,263.2,,24,650.5
QF_BV/sage/app1/bench_412,,24,219.0,,24,254.3,,23,308.4,,23,419.5
QF_BV/sage/app1/bench_413,,25,234.6,,24,241.2,,23,324.8,,24,270.7
QF_BV/sage/app1/bench_415,,26,204.1,,25,286.7,,25,363.2,,26,327.1
QF_BV/sage/app1/bench_419,,25,226.9,,24,258.3,,24,210.0,,23,439.4
QF_BV/sage/app1/bench_420,,23,257.8,,23,247.1,,23,311.6,,23,422.4
QF_BV/sage/app1/bench_421,,25,207.1,,24,203.6,,23,369.9,,23,430.9
QF_BV/sage/app1/bench_422,,24,222.3,,23,292.9,,23,352.3,,24,293.5
QF_BV/sage/app1/bench_426,,15,140.0,,15,153.8,,15,222.5,,15,273.4
QF_BV/sage/app1/bench_429,,24,328.5,,24,229.4,,24,567.9,,22,555.0
QF_BV/sage/app1/bench_443,,24,228.3,,23,337.5,,22,430.0,,23,442.9
QF_BV/sage/app1/bench_511,,139,732.4,,26,285.1,,24,187.8,,24,436.3
QF_BV/sage/app1/bench_512,,160,1078.6,,26,276.4,,23,193.5,,24,466.6
QF_BV/sage/app1/bench_517,,172,1178.1,,24,262.5,,26,278.2,,26,498.1
QF_BV/sage/app1/bench_531,,180,1077.2,,140,1213.1,,22,172.8,,25,420.5
QF_BV/sage/app1/bench_535,,126,583.8,,25,253.0,,25,182.9,,23,395.6
QF_BV/sage/app1/bench_537,,100,540.1,,119,1047.4,,27,271.1,,24,401.5
QF_BV/sage/app1/bench_539,,172,969.5,,28,300.1,,24,233.6,,26,443.9
QF_BV/sage/app1/bench_542,,123,559.9,,33,280.0,,25,242.3,,28,454.7
QF_BV/sage/app1/bench_545,,126,737.1,,27,267.6,,25,218.8,,24,369.6
QF_BV/sage/app1/bench_552,,27,206.0,,27,255.7,,25,460.6,,25,443.5
QF_BV/sage/app1/bench_556,,25,283.4,,24,350.6,,23,333.6,,23,479.7
QF_BV/sage/app1/bench_562,,21,155.7,,22,208.1,,22,356.5,,22,374.1
QF_BV/sage/app1/bench_564,,19,131.0,,22,218.4,,21,293.8,,20,251.8
QF_BV/sage/app1/bench_567,,21,203.8,,21,224.8,,21,268.6,,21,395.4
QF_BV/sage/app1/bench_571,,21,250.4,,21,213.0,,21,275.1,,21,421.5
QF_BV/sage/app1/bench_602,,22,225.2,,21,260.8,,21,355.3,,20,662.5
QF_BV/sage/app1/bench_611,,22,206.3,,21,257.0,,21,358.2,,21,463.1
QF_BV/sage/app1/bench_620,,22,138.4,,21,180.7,,21,336.1,,20,402.2
QF_BV/sage/app1/bench_629,,21,221.0,,21,161.3,,21,337.8,,20,364.3
QF_BV/sage/app1/bench_638,,21,283.3,,21,244.5,,20,307.0,,21,409.9
QF_BV/sage/app1/bench_646,,21,183.3,,21,261.5,,20,273.5,,21,403.2
QF_BV/sage/app1/bench_655,,22,195.3,,21,216.7,,21,388.1,,20,376.8
QF_BV/sage/app1/bench_664,,21,209.9,,21,217.9,,21,318.4,,20,347.6
QF_BV/sage/app1/bench_674,,21,160.2,,21,204.0,,21,273.4,,20,211.4
QF_BV/sage/app1/bench_681,,15,644.1,,15,709.7,,14,855.0,,14,2016.8
QF_BV/sage/app1/bench_683,,21,120.0,,21,137.5,,22,512.0,,21,350.5
QF_BV/sage/app1/bench_691,,22,170.9,,21,205.4,,21,253.8,,20,350.9
QF_BV/sage/app1/bench_692,,15,488.9,,14,616.3,,14,798.3,,14,1044.9
QF_BV/sage/app1/bench_699,,22,165.3,,21,199.1,,20,357.1,,21,339.2
QF_BV/sage/app1/bench_707,,22,144.7,,21,181.9,,22,443.1,,21,364.9
QF_BV/sage/app1/bench_715,,22,118.9,,21,199.0,,21,269.1,,21,241.0
QF_BV/sage/app1/bench_722,,22,156.7,,21,205.6,,21,244.3,,21,373.8
QF_BV/sage/app1/bench_730,,23,165.8,,22,199.4,,21,249.2,,20,332.8
QF_BV/sage/app1/bench_738,,21,216.8,,22,146.2,,21,308.6,,21,332.4
QF_BV/sage/app1/bench_745,,22,136.0,,21,162.0,,22,294.5,,21,327.3
QF_BV/sage/app1/bench_753,,24,140.4,,24,187.1,,25,231.6,,25,341.1
QF_BV/sage/app1/bench_761,,26,152.6,,25,170.1,,24,401.6,,24,363.8
QF_BV/sage/app1/bench_836,,15,739.1,,15,444.8,,15,1034.4,,15,669.1
QF_BV/sage/app1/bench_847,,16,625.5,,15,655.1,,14,931.5,,15,1131.1
QF_BV/sage/app1/bench_858,,16,785.5,,14,648.5,,14,1173.4,,14,969.6
QF_BV/sage/app1/bench_869,,15,484.7,,15,1050.4,,14,826.8,,15,1158.8
QF_BV/sage/app1/bench_880,,15,743.3,,15,672.9,,14,859.4,,14,1005.6
QF_BV/sage/app1/bench_914,,16,529.1,,14,589.1,,14,777.7,,14,974.5
QF_BV/sage/app1/bench_926,,26,123.1,,25,162.2,,25,257.2,,25,374.4
QF_BV/sage/app1/bench_947,,17,474.8,,15,671.9,,14,759.8,,15,1239.0
QF_BV/sage/app1/bench_983,,27,142.2,,26,169.5,,24,246.9,,23,349.8
QF_BV/sage/app1/bench_985,,25,126.0,,23,149.2,,22,213.5,,23,305.4
QF_BV/sage/app1/bench_987,,21,90.5,,21,176.7,,20,203.8,,20,280.4
QF_BV/sage/app1/bench_989,,21,124.4,,18,86.0,,16,135.0,,17,252.4
QF_BV/sage/app1/bench_992,,16,73.9,,16,99.8,,16,177.5,,16,221.8
QF_BV/sage/app1/bench_994,,16,85.1,,14,76.5,,14,139.4,,14,131.2
QF_BV/sage/app1/bench_996,,14,80.0,,13,100.6,,13,116.3,,13,198.0
QF_BV/sage/app1/bench_998,,13,70.1,,11,86.9,,11,122.7,,10,149.2
QF_BV/sage/app1/bench_1000,,12,46.7,,11,62.9,,10,69.5,,11,143.1
QF_BV/sage/app1/bench_1004,,10,41.2,,10,61.4,,10,55.0,,10,125.3
QF_BV/sage/app1/bench_1006,,10,33.5,,9,61.5,,9,59.3,,9,139.7
QF_BV/sage/app1/bench_1008,,10,40.8,,8,53.8,,9,46.0,,9,108.9
QF_BV/sage/app1/bench_1010,,10,41.4,,8,54.0,,8,51.8,,8,99.0
QF_BV/sage/app1/bench_1012,,9,35.9,,8,47.1,,8,64.4,,8,115.3
QF_BV/sage/app1/bench_1015,,8,27.1,,7,45.2,,8,49.0,,8,123.5
QF_BV/sage/app1/bench_1017,,8,30.7,,7,43.5,,7,43.9,,8,104.8
QF_BV/sage/app1/bench_1019,,8,38.9,,7,48.6,,7,40.9,,7,88.5
QF_BV/sage/app1/bench_1021,,7,32.3,,7,44.6,,7,45.3,,7,89.4
QF_BV/sage/app1/bench_1023,,8,35.4,,7,51.5,,7,42.5,,7,107.8
QF_BV/sage/app1/bench_1027,,8,40.5,,7,46.3,,7,60.2,,7,93.0
QF_BV/sage/app1/bench_1035,,8,40.3,,7,53.1,,7,53.4,,7,98.8
QF_BV/sage/app1/bench_1109,,8,35.3,,7,49.9,,7,47.7,,7,105.3
QF_BV/sage/app1/bench_1110,,9,35.6,,7,51.4,,7,68.6,,7,117.4
QF_BV/sage/app1/bench_1126,,16,564.6,,15,1010.8,,14,821.2,,14,1199.7
QF_BV/sage/app1/bench_1128,,8,47.0,,7,54.7,,7,44.8,,7,104.7
QF_BV/sage/app1/bench_1448,,17,376.3,,15,632.8,,15,598.2,,14,583.0
QF_BV/sage/app1/bench_1459,,17,404.9,,15,632.9,,15,862.0,,15,1073.4
QF_BV/sage/app1/bench_1470,,16,631.9,,15,1151.7,,15,839.3,,15,1125.0
QF_BV/sage/app1/bench_1481,,16,547.4,,15,480.5,,15,808.0,,15,1012.5
QF_BV/sage/app1/bench_1492,,16,659.1,,15,443.1,,15,841.4,,15,1059.4
QF_BV/sage/app1/bench_1525,,16,593.1,,16,675.6,,16,1158.0,,14,1043.2
QF_BV/sage/app1/bench_1559,,17,441.7,,16,412.1,,15,775.9,,14,960.8
QF_BV/sage/app1/bench_1873,,16,662.2,,15,710.1,,15,859.1,,15,1079.1
QF_BV/sage/app1/bench_1877,,17,483.5,,16,458.9,,15,767.4,,15,1165.3
QF_BV/sage/app1/bench_1913,,17,442.4,,16,666.0,,14,734.4,,16,1119.8
QF_BV/sage/app1/bench_1914,,17,795.5,,16,418.4,,15,845.3,,14,901.0
QF_BV/sage/app1/bench_1915,,17,696.8,,16,667.0,,15,853.2,,16,1202.0
QF_BV/sage/app1/bench_1916,,17,604.3,,16,637.3,,15,756.7,,16,1074.0
QF_BV/sage/app1/bench_1917,,17,590.6,,16,895.3,,15,814.8,,16,1064.1
QF_BV/sage/app1/bench_1920,,17,447.5,,16,698.4,,15,776.8,,15,1105.0
QF_BV/sage/app1/bench_1924,,17,395.1,,16,551.6,,16,1441.0,,16,1095.3
QF_BV/sage/app1/bench_1950,,17,700.0,,17,477.0,,16,1585.8,,16,1855.2
QF_BV/sage/app1/bench_2004,,17,626.1,,16,300.9,,14,1010.2,,16,851.3
QF_BV/sage/app1/bench_2005,,16,611.1,,16,534.9,,16,852.2,,15,783.7
QF_BV/sage/app1/bench_2020,,17,556.1,,16,570.8,,16,696.4,,16,866.1
QF_BV/sage/app1/bench_2021,,17,345.6,,17,323.0,,15,818.4,,16,1374.8
QF_BV/sage/app1/bench_2022,,16,275.5,,15,553.0,,16,737.8,,16,934.4
QF_BV/sage/app1/bench_2024,,17,563.5,,15,456.6,,16,388.5,,16,1484.2
QF_BV/sage/app1/bench_2025,,17,339.7,,16,495.5,,16,507.5,,15,730.5
QF_BV/sage/app1/bench_2028,,17,404.6,,16,490.2,,16,584.5,,15,798.4
QF_BV/sage/app1/bench_2031,,18,472.5,,16,669.5,,16,859.4,,16,1094.4
QF_BV/sage/app1/bench_2088,,17,379.4,,17,460.8,,16,608.7,,16,760.2
QF_BV/sage/app1/bench_2089,,15,433.9,,14,645.7,,14,951.1,,14,1052.6
QF_BV/sage/app1/bench_2124,,18,279.8,,17,579.5,,15,940.2,,16,812.7
QF_BV/sage/app1/bench_2128,,18,360.1,,16,332.0,,17,695.5,,16,773.5
QF_BV/sage/app1/bench_2129,,19,495.4,,17,829.6,,17,1611.0,,17,1457.8
QF_BV/sage/app1/bench_2133,,18,390.9,,17,522.5,,17,624.5,,17,512.6
QF_BV/sage/app1/bench_2135,,17,494.3,,17,618.0,,17,1280.9,,17,874.8
QF_BV/sage/app1/bench_2138,,19,555.4,,18,598.4,,17,781.3,,17,585.5
QF_BV/sage/app1/bench_2141,,18,291.9,,17,508.9,,17,575.3,,16,743.4
QF_BV/sage/app1/bench_2173,,16,715.3,,16,868.3,,15,741.9,,15,1798.9
QF_BV/sage/app1/bench_2219,,17,525.1,,17,669.4,,17,485.9,,16,984.2
QF_BV/sage/app1/bench_2252,,17,279.8,,17,465.4,,17,318.5,,17,328.6
QF_BV/sage/app1/bench_2257,,19,338.9,,16,333.6,,17,444.5,,16,574.5
QF_BV/sage/app1/bench_2258,,17,339.7,,17,357.1,,17,789.9,,17,947.6
QF_BV/sage/app1/bench_2262,,18,380.2,,17,215.8,,16,378.1,,16,406.4
QF_BV/sage/app1/bench_2263,,19,440.8,,18,401.4,,17,484.8,,18,600.6
QF_BV/sage/app1/bench_2266,,18,401.1,,18,249.2,,18,561.6,,17,664.8
QF_BV/sage/app1/bench_2270,,17,311.2,,17,361.7,,17,376.5,,17,568.8
QF_BV/sage/app1/bench_2293,,18,501.3,,17,405.9,,17,559.5,,17,1001.7
QF_BV/sage/app1/bench_2322,,16,465.5,,14,498.6,,14,926.5,,14,1068.1
QF_BV/sage/app1/bench_2330,,17,407.4,,17,387.1,,17,558.0,,16,596.3
QF_BV/sage/app1/bench_2365,,18,189.5,,17,273.2,,18,361.2,,17,880.0
QF_BV/sage/app1/bench_2367,,15,568.9,,14,655.6,,14,811.7,,13,969.4
QF_BV/sage/app1/bench_2370,,18,188.3,,18,332.5,,17,200.5,,18,621.4
QF_BV/sage/app1/bench_2371,,18,271.3,,18,489.8,,17,398.4,,17,517.6
QF_BV/sage/app1/bench_2375,,20,210.4,,17,243.3,,17,358.3,,18,468.0
QF_BV/sage/app1/bench_2376,,19,167.8,,19,230.1,,17,351.5,,18,497.4
QF_BV/sage/app1/bench_2380,,19,221.0,,19,320.8,,17,370.5,,18,458.6
QF_BV/sage/app1/bench_2383,,18,151.6,,17,284.3,,18,489.0,,17,460.2
QF_BV/sage/app1/bench_2405,,18,297.3,,18,303.9,,18,245.6,,16,365.1
QF_BV/sage/app1/bench_2428,,17,348.4,,17,465.7,,17,413.2,,17,517.0
QF_BV/sage/app1/bench_2461,,18,162.6,,17,239.1,,17,283.9,,17,380.8
QF_BV/sage/app1/bench_2465,,17,164.4,,17,264.3,,17,301.6,,17,382.6
QF_BV/sage/app1/bench_2466,,19,171.3,,18,261.8,,17,287.1,,17,370.2
QF_BV/sage/app1/bench_2468,,17,182.9,,17,276.5,,18,609.9,,18,496.6
QF_BV/sage/app1/bench_2472,,18,173.2,,18,157.0,,17,308.9,,17,417.3
QF_BV/sage/app1/bench_2473,,18,183.7,,18,236.6,,18,318.0,,17,374.1
QF_BV/sage/app1/bench_2474,,19,165.2,,18,184.9,,18,263.7,,17,389.8
QF_BV/sage/app1/bench_2477,,18,182.8,,17,183.7,,17,282.3,,17,392.7
QF_BV/sage/app1/bench_2481,,18,296.3,,17,221.1,,16,300.5,,17,390.6
QF_BV/sage/app1/bench_2525,,16,166.4,,18,282.7,,16,295.6,,17,428.3
QF_BV/sage/app1/bench_2529,,17,123.8,,18,239.0,,18,288.2,,17,270.3
QF_BV/sage/app1/bench_2547,,17,248.8,,16,258.4,,17,204.6,,16,365.2
QF_BV/sage/app1/bench_2582,,19,270.7,,17,208.4,,18,266.5,,17,351.7
QF_BV/sage/app1/bench_2586,,18,151.2,,17,226.5,,18,277.6,,17,335.1
QF_BV/sage/app1/bench_2587,,18,167.9,,19,213.0,,17,302.9,,19,635.1
QF_BV/sage/app1/bench_2588,,18,204.1,,19,408.7,,17,275.6,,16,373.3
QF_BV/sage/app1/bench_2593,,20,120.9,,18,203.2,,17,262.4,,16,450.1
QF_BV/sage/app1/bench_2594,,18,173.4,,19,216.6,,18,308.5,,17,356.2
QF_BV/sage/app1/bench_2595,,17,141.9,,19,188.8,,18,280.9,,18,363.9
QF_BV/sage/app1/bench_2598,,18,276.2,,19,246.8,,18,278.9,,18,376.6
QF_BV/sage/app1/bench_2602,,18,258.4,,19,247.2,,17,275.0,,17,321.5
QF_BV/sage/app1/bench_2634,,18,204.4,,17,230.4,,16,288.7,,17,380.9
QF_BV/sage/app1/bench_2644,,15,558.2,,14,990.8,,14,840.1,,14,1066.7
QF_BV/sage/app1/bench_2660,,19,207.7,,18,222.1,,19,302.1,,17,349.4
QF_BV/sage/app12/bench_1570,,7,9.4,,6,11.6,,6,25.5,,6,39.9
QF_BV/sage/app12/bench_1592,,9,18.6,,7,13.1,,7,44.5,,6,23.0
QF_BV/sage/app12/bench_1603,,6,10.3,,7,19.4,,6,24.7,,6,32.3
QF_BV/sage/app12/bench_1625,,6,5.5,,5,11.6,,5,15.3,,5,13.1
QF_BV/sage/app12/bench_1636,,6,12.1,,6,17.1,,5,17.2,,5,38.3
QF_BV/sage/app12/bench_1670,,7,15.8,,6,10.2,,6,25.9,,6,22.8
QF_BV/sage/app12/bench_1681,,6,13.3,,6,17.8,,6,39.9,,5,39.5
QF_BV/sage/app12/bench_1692,,7,10.2,,6,15.9,,6,27.1,,6,36.7
QF_BV/sage/app12/bench_1803,,7,9.6,,6,12.8,,6,29.5,,6,36.4
QF_BV/sage/app12/bench_1914,,7,8.3,,6,14.9,,6,25.9,,6,43.6
QF_BV/sage/app12/bench_2047,,7,11.9,,6,11.3,,6,34.6,,6,26.1
QF_BV/sage/app12/bench_2625,,7,14.0,,6,15.7,,6,41.0,,6,33.1
QF_BV/sage/app12/bench_2714,,7,34.7,,6,12.7,,6,34.8,,6,43.2
QF_BV/sage/app12/bench_2847,,7,13.7,,7,22.3,,6,26.4,,6,34.4
QF_BV/sage/app12/bench_2869,,7,9.6,,7,17.0,,6,29.6,,6,21.6
QF_BV/sage/app12/bench_2892,,7,9.2,,6,10.5,,6,31.9,,6,41.9
QF_BV/sage/app12/bench_2914,,7,10.0,,7,11.3,,6,21.9,,6,35.5
QF_BV/sage/app12/bench_2969,,7,8.8,,6,16.3,,6,32.6,,6,33.9
QF_BV/sage/app12/bench_3014,,7,12.1,,6,17.9,,6,24.5,,5,23.8
QF_BV/sage/app12/bench_3202,,8,15.5,,6,15.2,,6,16.2,,6,35.8
QF_BV/sage/app12/bench_3236,,8,16.5,,7,23.0,,6,26.9,,6,36.8
QF_BV/sage/app12/bench_3247,,7,9.4,,7,11.4,,6,21.4,,6,21.1
QF_BV/sage/app12/bench_3258,,8,21.8,,6,12.1,,6,24.1,,6,36.5
QF_BV/sage/app12/bench_3291,,7,9.1,,6,15.3,,6,25.4,,6,37.9
QF_BV/sage/app12/bench_3324,,7,8.2,,6,11.5,,6,24.9,,6,23.8
QF_BV/sage/app12/bench_3337,,6,9.5,,6,11.4,,6,19.8,,6,37.2
QF_BV/sage/app12/bench_3359,,8,20.1,,8,15.2,,7,20.8,,7,43.7
QF_BV/sage/app12/bench_3381,,8,20.1,,8,18.7,,7,21.2,,7,41.7
QF_BV/sage/app12/bench_3392,,8,18.8,,7,17.6,,7,27.1,,7,49.7
QF_BV/sage/app12/bench_3403,,6,11.8,,6,18.0,,6,21.4,,6,45.1
QF_BV/sage/app12/bench_3414,,8,16.8,,7,15.9,,7,30.9,,7,43.9
QF_BV/sage/app12/bench_3425,,8,14.2,,8,23.5,,7,48.0,,7,46.8
QF_BV/sage/app12/bench_3459,,9,25.1,,8,22.6,,8,42.0,,7,46.1
QF_BV/sage/app12/bench_3470,,10,13.1,,8,17.0,,8,36.2,,7,40.0
QF_BV/sage/app12/bench_3481,,10,23.8,,8,18.4,,7,39.6,,7,45.9
QF_BV/sage/app12/bench_3592,,10,22.9,,8,18.8,,8,31.2,,8,33.6
QF_BV/sage/app12/bench_3703,,9,18.0,,8,25.0,,8,48.5,,8,29.8
QF_BV/sage/app12/bench_3836,,10,19.7,,8,16.7,,8,36.2,,8,51.8
QF_BV/sage/app12/bench_4114,,8,10.3,,8,18.1,,8,37.0,,8,53.2
QF_BV/sage/app12/bench_4202,,11,20.6,,8,18.8,,8,35.8,,7,28.9
QF_BV/sage/app12/bench_4681,,8,10.6,,9,16.7,,8,33.0,,8,55.9
QF_BV/sage/app12/bench_5258,,8,10.0,,8,16.8,,8,34.5,,8,30.1
QF_BV/sage/app12/bench_5324,,9,11.7,,8,17.2,,8,35.8,,7,38.9
QF_BV/sage/app12/bench_5327,,11,20.9,,8,22.4,,8,34.8,,8,46.0
QF_BV/sage/app12/bench_5328,,9,11.4,,8,15.7,,8,35.8,,8,46.9
QF_BV/sage/app12/bench_5329,,11,19.9,,8,17.0,,8,35.2,,7,40.5
QF_BV/sage/app12/bench_5333,,10,11.9,,8,27.0,,8,23.5,,8,50.7
QF_BV/sage/app12/bench_5334,,11,21.0,,8,15.3,,8,33.9,,8,48.5
QF_BV/sage/app12/bench_5335,,8,9.9,,9,25.9,,8,31.0,,8,47.8
QF_BV/sage/app12/bench_5348,,10,12.2,,8,23.2,,8,20.2,,8,49.0
QF_BV/sage/app12/bench_5349,,11,16.6,,8,15.7,,8,36.5,,8,51.3
QF_BV/sage/app12/bench_5350,,11,17.9,,8,21.7,,8,28.2,,7,43.6
QF_BV/sage/app12/bench_5354,,11,21.8,,8,23.3,,8,50.5,,8,49.0
QF_BV/sage/app12/bench_5361,,11,19.1,,9,19.2,,8,35.9,,8,48.8
QF_BV/sage/app12/bench_5365,,10,12.9,,8,23.1,,8,61.1,,7,42.0
QF_BV/sage/app12/bench_5367,,11,22.9,,9,19.0,,9,35.6,,9,51.8
QF_BV/sage/app12/bench_5369,,12,21.1,,10,26.9,,11,50.7,,10,59.7
QF_BV/sage/app12/bench_5370,,10,22.4,,9,25.6,,8,35.1,,8,35.4
QF_BV/sage/app12/bench_5371,,9,13.0,,9,31.4,,8,37.6,,7,48.8
QF_BV/sage/app12/bench_5372,,10,20.9,,9,20.9,,8,28.2,,8,52.8
QF_BV/sage/app12/bench_5373,,10,14.6,,8,21.9,,8,21.2,,7,27.4
QF_BV/sage/app12/bench_5377,,11,24.4,,9,23.7,,8,32.9,,8,56.2
QF_BV/sage/app12/bench_5378,,10,20.8,,9,33.4,,8,34.4,,8,31.2
QF_BV/sage/app12/bench_5379,,12,58.0,,9,23.7,,9,36.9,,9,38.4
QF_BV/sage/app12/bench_5390,,11,21.5,,9,27.6,,9,69.1,,8,46.8
QF_BV/sage/app12/bench_5401,,12,13.8,,9,27.2,,8,23.5,,8,35.0
QF_BV/sage/app12/bench_5414,,10,13.9,,9,16.7,,8,59.6,,8,48.2
QF_BV/sage/app12/bench_5445,,11,16.6,,9,29.2,,8,35.7,,9,46.2
QF_BV/sage/app12/bench_5457,,11,13.7,,9,32.1,,9,66.2,,8,47.1
QF_BV/sage/app12/bench_5461,,11,21.6,,9,18.3,,8,38.8,,8,45.4
QF_BV/sage/app12/bench_5520,,11,13.3,,10,18.2,,8,30.6,,8,50.5
QF_BV/sage/app12/bench_5532,,12,9.5,,10,34.2,,9,44.8,,8,32.8
QF_BV/sage/app12/bench_5537,,11,13.7,,9,27.6,,9,40.7,,8,51.9
QF_BV/sage/app12/bench_5540,,13,23.0,,9,18.5,,9,39.6,,8,48.0
QF_BV/sage/app12/bench_5544,,12,15.0,,9,20.5,,9,25.6,,8,32.8
QF_BV/sage/app12/bench_5545,,12,14.8,,9,22.0,,8,47.1,,8,46.7
QF_BV/sage/app12/bench_5546,,11,22.0,,9,23.5,,8,48.0,,8,46.9
QF_BV/sage/app12/bench_5547,,11,13.1,,9,27.9,,8,30.1,,8,32.1
QF_BV/sage/app12/bench_5559,,12,15.0,,9,22.1,,9,80.0,,8,44.0
QF_BV/sage/app12/bench_5560,,11,13.1,,10,34.9,,9,36.5,,8,53.4
QF_BV/sage/app12/bench_5561,,11,22.4,,9,18.3,,9,33.4,,8,33.8
QF_BV/sage/app12/bench_5566,,12,14.2,,9,21.7,,9,42.5,,8,41.8
QF_BV/sage/app12/bench_5573,,12,14.7,,10,35.6,,9,24.1,,9,37.2
QF_BV/sage/app12/bench_5577,,11,13.2,,9,21.3,,9,39.8,,8,46.3
QF_BV/sage/app12/bench_5578,,12,16.3,,11,29.3,,10,51.2,,10,66.0
