Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_411,,26,341.0,,24,236.9,,24,350.6,,22,385.2
QF_BV/sage/app1/bench_412,,23,174.7,,24,252.6,,24,344.8,,23,415.8
QF_BV/sage/app1/bench_413,,22,131.3,,24,255.0,,24,285.6,,23,406.4
QF_BV/sage/app1/bench_415,,26,207.6,,26,166.7,,24,335.2,,23,431.8
QF_BV/sage/app1/bench_419,,24,227.5,,24,248.0,,24,346.3,,24,472.9
QF_BV/sage/app1/bench_420,,25,130.8,,23,184.8,,24,329.6,,23,431.2
QF_BV/sage/app1/bench_421,,25,243.4,,23,243.2,,24,608.8,,24,452.4
QF_BV/sage/app1/bench_422,,23,277.6,,23,269.6,,23,333.2,,23,421.9
QF_BV/sage/app1/bench_426,,16,137.5,,15,169.0,,15,204.1,,14,271.9
QF_BV/sage/app1/bench_429,,23,277.7,,23,239.2,,23,260.2,,22,425.4
QF_BV/sage/app1/bench_443,,24,220.2,,24,275.6,,21,311.7,,21,286.8
QF_BV/sage/app1/bench_511,,112,540.5,,30,336.8,,25,296.6,,24,436.5
QF_BV/sage/app1/bench_512,,124,727.1,,26,275.4,,24,224.8,,24,452.1
QF_BV/sage/app1/bench_517,,191,1259.3,,24,280.8,,25,208.4,,25,488.7
QF_BV/sage/app1/bench_531,,109,517.4,,26,255.3,,25,195.6,,24,458.1
QF_BV/sage/app1/bench_535,,164,1013.0,,24,242.9,,25,207.5,,24,444.7
QF_BV/sage/app1/bench_537,,116,672.3,,27,259.5,,25,242.8,,24,416.6
QF_BV/sage/app1/bench_539,,89,615.5,,29,280.8,,25,238.0,,25,422.9
QF_BV/sage/app1/bench_542,,135,680.7,,34,320.5,,28,193.3,,26,444.6
QF_BV/sage/app1/bench_545,,124,743.6,,26,222.6,,23,172.7,,25,427.8
QF_BV/sage/app1/bench_552,,26,225.6,,29,259.2,,28,265.9,,26,455.7
QF_BV/sage/app1/bench_556,,25,270.2,,24,348.3,,24,470.7,,24,442.9
QF_BV/sage/app1/bench_562,,22,133.0,,23,230.6,,21,432.5,,23,261.3
QF_BV/sage/app1/bench_564,,21,211.8,,21,211.6,,20,266.6,,20,391.5
QF_BV/sage/app1/bench_567,,21,221.8,,22,225.3,,21,270.4,,21,388.3
QF_BV/sage/app1/bench_571,,21,215.9,,22,228.4,,21,274.1,,21,363.2
QF_BV/sage/app1/bench_602,,22,181.5,,21,259.6,,21,332.2,,20,405.0
QF_BV/sage/app1/bench_611,,21,265.5,,21,243.5,,20,306.5,,21,274.5
QF_BV/sage/app1/bench_620,,22,234.4,,21,238.9,,20,212.8,,21,709.5
QF_BV/sage/app1/bench_629,,21,152.0,,21,240.0,,20,283.0,,21,420.3
QF_BV/sage/app1/bench_638,,22,189.4,,21,249.1,,20,259.7,,21,417.0
QF_BV/sage/app1/bench_646,,21,168.1,,22,232.9,,21,293.2,,21,353.1
QF_BV/sage/app1/bench_655,,21,221.4,,21,235.7,,21,275.4,,21,406.5
QF_BV/sage/app1/bench_664,,22,160.3,,22,226.4,,21,284.7,,21,379.1
QF_BV/sage/app1/bench_674,,21,159.9,,21,193.5,,21,352.0,,20,217.4
QF_BV/sage/app1/bench_681,,15,776.4,,15,445.9,,14,1231.3,,14,1018.4
QF_BV/sage/app1/bench_683,,21,246.9,,21,210.4,,21,283.5,,21,245.8
QF_BV/sage/app1/bench_691,,21,136.3,,22,204.0,,21,270.8,,21,477.8
QF_BV/sage/app1/bench_692,,16,816.7,,15,450.3,,14,819.8,,14,1168.1
QF_BV/sage/app1/bench_699,,21,256.3,,21,316.8,,20,239.4,,20,244.4
QF_BV/sage/app1/bench_707,,22,179.8,,22,202.9,,21,263.1,,20,319.0
QF_BV/sage/app1/bench_715,,22,150.0,,22,202.8,,21,245.3,,21,356.1
QF_BV/sage/app1/bench_722,,22,178.0,,21,202.0,,21,274.3,,21,356.0
QF_BV/sage/app1/bench_730,,23,94.7,,22,137.6,,21,153.3,,21,332.6
QF_BV/sage/app1/bench_738,,22,120.6,,22,175.5,,21,228.7,,21,318.2
QF_BV/sage/app1/bench_745,,24,86.4,,21,161.4,,21,219.6,,22,314.8
QF_BV/sage/app1/bench_753,,23,126.0,,25,180.4,,24,228.0,,23,331.4
QF_BV/sage/app1/bench_761,,25,115.8,,25,176.5,,24,247.6,,23,338.8
QF_BV/sage/app1/bench_836,,15,522.4,,15,906.7,,14,851.7,,14,1096.5
QF_BV/sage/app1/bench_847,,15,542.4,,14,598.2,,13,751.2,,14,1039.9
QF_BV/sage/app1/bench_858,,16,764.5,,14,676.4,,14,859.1,,14,1198.7
QF_BV/sage/app1/bench_869,,16,720.5,,15,654.1,,14,811.8,,14,1934.0
QF_BV/sage/app1/bench_880,,16,647.4,,14,637.6,,14,791.5,,14,1087.0
QF_BV/sage/app1/bench_914,,16,464.8,,15,660.5,,15,824.7,,14,1092.7
QF_BV/sage/app1/bench_926,,26,109.3,,25,175.3,,24,225.6,,23,334.1
QF_BV/sage/app1/bench_947,,17,488.3,,14,439.9,,14,804.9,,13,534.0
QF_BV/sage/app1/bench_983,,26,125.3,,25,123.1,,23,247.4,,23,220.6
QF_BV/sage/app1/bench_985,,24,128.5,,23,160.7,,23,335.7,,23,354.6
QF_BV/sage/app1/bench_987,,22,104.4,,20,122.3,,19,174.7,,20,273.1
QF_BV/sage/app1/bench_989,,18,64.8,,19,98.7,,18,277.3,,17,235.0
QF_BV/sage/app1/bench_992,,18,107.4,,16,111.5,,16,161.6,,15,206.0
QF_BV/sage/app1/bench_994,,16,133.3,,15,141.4,,14,167.6,,14,192.3
QF_BV/sage/app1/bench_996,,15,81.5,,13,85.7,,13,124.9,,12,120.5
QF_BV/sage/app1/bench_998,,13,77.2,,12,87.0,,11,69.7,,11,119.9
QF_BV/sage/app1/bench_1000,,13,46.2,,10,58.7,,11,95.3,,10,134.6
QF_BV/sage/app1/bench_1004,,12,43.0,,10,53.5,,10,66.5,,9,132.1
QF_BV/sage/app1/bench_1006,,10,39.6,,9,62.5,,9,73.3,,9,127.9
QF_BV/sage/app1/bench_1008,,9,38.5,,9,58.7,,8,43.3,,9,126.4
QF_BV/sage/app1/bench_1010,,9,38.5,,8,55.3,,8,64.0,,8,115.8
QF_BV/sage/app1/bench_1012,,9,41.9,,7,46.2,,8,54.8,,7,108.2
QF_BV/sage/app1/bench_1015,,9,31.2,,7,41.0,,7,41.6,,8,107.3
QF_BV/sage/app1/bench_1017,,8,38.8,,7,48.5,,7,69.4,,7,96.0
QF_BV/sage/app1/bench_1019,,8,36.5,,7,46.1,,7,57.5,,7,91.8
QF_BV/sage/app1/bench_1021,,8,31.1,,7,46.4,,7,42.4,,7,107.6
QF_BV/sage/app1/bench_1023,,8,29.8,,7,50.7,,7,57.2,,7,103.3
QF_BV/sage/app1/bench_1027,,8,24.5,,7,49.8,,7,42.5,,7,105.3
QF_BV/sage/app1/bench_1035,,7,26.4,,6,42.9,,7,43.7,,7,102.1
QF_BV/sage/app1/bench_1109,,8,64.2,,7,55.0,,7,58.5,,7,115.8
QF_BV/sage/app1/bench_1110,,8,34.3,,7,54.0,,7,49.9,,7,104.7
QF_BV/sage/app1/bench_1126,,16,553.9,,15,642.7,,14,824.0,,14,1014.9
QF_BV/sage/app1/bench_1128,,8,65.6,,7,50.7,,7,41.9,,7,108.1
QF_BV/sage/app1/bench_1448,,17,467.8,,15,586.6,,14,779.2,,14,985.0
QF_BV/sage/app1/bench_1459,,16,530.4,,15,625.5,,15,843.2,,14,1031.2
QF_BV/sage/app1/bench_1470,,16,651.2,,16,699.5,,14,1248.8,,15,1079.3
QF_BV/sage/app1/bench_1481,,17,533.0,,15,609.2,,15,847.0,,15,1151.8
QF_BV/sage/app1/bench_1492,,17,558.0,,16,847.0,,15,752.2,,15,923.9
QF_BV/sage/app1/bench_1525,,17,557.3,,16,678.9,,15,805.9,,15,975.3
QF_BV/sage/app1/bench_1559,,16,424.1,,15,589.7,,14,1057.8,,14,1064.0
QF_BV/sage/app1/bench_1873,,17,402.8,,15,701.2,,15,1666.3,,15,1171.5
QF_BV/sage/app1/bench_1877,,17,797.9,,15,802.1,,15,646.9,,14,548.1
QF_BV/sage/app1/bench_1913,,17,547.7,,16,1163.6,,15,1523.3,,15,2134.8
QF_BV/sage/app1/bench_1914,,17,469.2,,16,594.3,,16,844.1,,15,647.5
QF_BV/sage/app1/bench_1915,,17,802.8,,16,690.5,,14,1305.6,,16,1801.1
QF_BV/sage/app1/bench_1916,,17,570.2,,16,611.4,,16,765.2,,16,1079.1
QF_BV/sage/app1/bench_1917,,18,383.9,,16,619.8,,16,931.6,,16,1029.6
QF_BV/sage/app1/bench_1920,,18,759.1,,16,637.2,,15,764.9,,16,1071.8
QF_BV/sage/app1/bench_1924,,17,540.2,,16,711.4,,16,964.4,,15,1002.6
QF_BV/sage/app1/bench_1950,,17,461.8,,16,409.2,,16,874.2,,16,1154.7
QF_BV/sage/app1/bench_2004,,17,416.1,,16,512.8,,16,614.3,,16,841.6
QF_BV/sage/app1/bench_2005,,17,468.3,,16,406.7,,15,618.6,,16,504.1
QF_BV/sage/app1/bench_2020,,18,301.9,,16,521.8,,16,984.4,,16,962.8
QF_BV/sage/app1/bench_2021,,16,538.3,,17,349.2,,15,581.8,,15,774.2
QF_BV/sage/app1/bench_2022,,17,350.3,,16,480.8,,15,556.1,,14,701.9
QF_BV/sage/app1/bench_2024,,17,505.7,,16,396.9,,15,605.3,,15,710.8
QF_BV/sage/app1/bench_2025,,18,290.6,,16,614.4,,16,641.3,,16,488.8
QF_BV/sage/app1/bench_2028,,17,432.6,,16,471.2,,16,710.9,,16,697.0
QF_BV/sage/app1/bench_2031,,17,580.8,,16,588.7,,16,745.0,,16,549.6
QF_BV/sage/app1/bench_2088,,17,351.5,,16,763.8,,16,716.3,,15,779.1
QF_BV/sage/app1/bench_2089,,15,586.7,,14,629.2,,14,702.3,,13,966.9
QF_BV/sage/app1/bench_2124,,17,562.5,,16,526.6,,16,1006.5,,15,835.5
QF_BV/sage/app1/bench_2128,,17,297.3,,16,413.3,,16,614.2,,16,822.1
QF_BV/sage/app1/bench_2129,,19,676.2,,17,798.8,,17,999.4,,17,2464.6
QF_BV/sage/app1/bench_2133,,18,408.3,,17,354.0,,17,744.8,,17,876.9
QF_BV/sage/app1/bench_2135,,18,630.0,,17,390.5,,17,678.1,,16,988.9
QF_BV/sage/app1/bench_2138,,18,300.6,,17,470.2,,18,682.4,,18,1074.9
QF_BV/sage/app1/bench_2141,,17,378.1,,17,588.1,,17,683.3,,15,775.0
QF_BV/sage/app1/bench_2173,,17,690.2,,17,785.3,,16,1183.6,,15,610.0
QF_BV/sage/app1/bench_2219,,18,846.2,,16,494.7,,15,818.9,,17,1145.7
QF_BV/sage/app1/bench_2252,,18,360.5,,17,351.5,,15,398.2,,17,598.0
QF_BV/sage/app1/bench_2257,,18,399.4,,17,244.5,,17,274.1,,17,593.9
QF_BV/sage/app1/bench_2258,,18,405.3,,17,833.1,,17,1348.2,,16,1050.0
QF_BV/sage/app1/bench_2262,,19,311.6,,17,347.6,,16,418.6,,17,570.2
QF_BV/sage/app1/bench_2263,,19,287.7,,19,234.9,,17,502.6,,17,601.1
QF_BV/sage/app1/bench_2266,,20,506.3,,18,418.1,,18,469.0,,17,377.9
QF_BV/sage/app1/bench_2270,,18,336.4,,17,506.9,,16,440.7,,16,949.3
QF_BV/sage/app1/bench_2293,,18,235.9,,18,280.8,,18,1138.4,,16,643.2
QF_BV/sage/app1/bench_2322,,16,644.6,,14,675.9,,14,848.4,,14,1171.9
QF_BV/sage/app1/bench_2330,,18,314.3,,17,408.2,,17,517.5,,16,690.6
QF_BV/sage/app1/bench_2365,,19,247.6,,18,305.9,,17,388.2,,18,485.2
QF_BV/sage/app1/bench_2367,,14,433.9,,14,687.2,,14,825.2,,14,1103.1
QF_BV/sage/app1/bench_2370,,20,184.1,,18,275.7,,18,394.3,,18,488.7
QF_BV/sage/app1/bench_2371,,18,346.5,,17,369.7,,17,452.8,,17,317.1
QF_BV/sage/app1/bench_2375,,19,156.7,,17,256.3,,16,320.6,,18,463.0
QF_BV/sage/app1/bench_2376,,19,341.8,,18,293.5,,18,478.4,,18,459.4
QF_BV/sage/app1/bench_2380,,19,361.9,,19,330.3,,19,271.5,,18,486.7
QF_BV/sage/app1/bench_2383,,18,217.2,,18,177.4,,16,321.4,,17,442.1
QF_BV/sage/app1/bench_2405,,18,303.9,,17,540.0,,17,363.1,,17,494.7
QF_BV/sage/app1/bench_2428,,17,290.3,,17,295.5,,17,414.7,,17,310.1
QF_BV/sage/app1/bench_2461,,17,263.2,,17,229.5,,17,203.5,,16,384.5
QF_BV/sage/app1/bench_2465,,16,266.5,,18,150.4,,17,301.4,,17,376.5
QF_BV/sage/app1/bench_2466,,19,173.7,,17,224.4,,18,342.6,,17,407.9
QF_BV/sage/app1/bench_2468,,19,204.9,,18,213.6,,16,340.9,,18,462.2
QF_BV/sage/app1/bench_2472,,18,169.3,,19,243.5,,18,187.8,,17,405.2
QF_BV/sage/app1/bench_2473,,18,220.2,,18,131.6,,18,300.0,,16,344.1
QF_BV/sage/app1/bench_2474,,19,184.8,,19,273.7,,18,329.2,,17,386.9
QF_BV/sage/app1/bench_2477,,18,175.4,,17,246.2,,18,344.0,,17,398.4
QF_BV/sage/app1/bench_2481,,16,115.7,,18,231.4,,17,297.7,,17,385.7
QF_BV/sage/app1/bench_2525,,17,186.9,,17,250.1,,17,273.6,,16,354.6
QF_BV/sage/app1/bench_2529,,18,166.9,,18,306.8,,17,407.2,,17,373.8
QF_BV/sage/app1/bench_2547,,17,130.6,,17,250.9,,17,331.0,,16,371.5
QF_BV/sage/app1/bench_2582,,18,205.9,,18,168.6,,19,187.3,,18,391.4
QF_BV/sage/app1/bench_2586,,19,167.0,,18,147.0,,17,250.2,,18,406.0
QF_BV/sage/app1/bench_2587,,18,172.9,,19,138.8,,17,481.0,,18,373.4
QF_BV/sage/app1/bench_2588,,18,146.4,,18,240.0,,17,312.2,,17,386.7
QF_BV/sage/app1/bench_2593,,19,132.1,,17,251.8,,19,317.0,,18,344.1
QF_BV/sage/app1/bench_2594,,19,154.4,,17,202.0,,17,287.1,,18,343.1
QF_BV/sage/app1/bench_2595,,18,153.1,,17,145.7,,17,240.5,,17,357.3
QF_BV/sage/app1/bench_2598,,18,171.3,,19,146.8,,19,283.4,,17,345.5
QF_BV/sage/app1/bench_2602,,18,187.1,,18,282.5,,18,293.3,,17,369.6
QF_BV/sage/app1/bench_2634,,18,157.2,,17,222.1,,17,312.6,,17,398.2
QF_BV/sage/app1/bench_2644,,16,732.9,,14,666.6,,15,1464.5,,14,1026.2
QF_BV/sage/app1/bench_2660,,17,168.0,,19,290.9,,19,352.5,,18,226.2
QF_BV/sage/app12/bench_1570,,7,14.4,,6,12.4,,6,26.4,,6,35.2
QF_BV/sage/app12/bench_1592,,9,11.1,,7,13.3,,7,28.9,,7,41.0
QF_BV/sage/app12/bench_1603,,7,9.6,,6,11.2,,6,24.7,,6,36.4
QF_BV/sage/app12/bench_1625,,6,5.3,,5,10.1,,5,25.6,,5,19.1
QF_BV/sage/app12/bench_1636,,7,15.4,,6,32.5,,5,19.0,,5,30.1
QF_BV/sage/app12/bench_1670,,7,10.5,,6,11.3,,6,25.3,,5,27.7
QF_BV/sage/app12/bench_1681,,6,7.4,,6,12.5,,5,20.2,,5,30.1
QF_BV/sage/app12/bench_1692,,7,6.7,,6,12.2,,6,29.8,,6,22.4
QF_BV/sage/app12/bench_1803,,6,13.2,,6,13.1,,6,24.3,,6,36.9
QF_BV/sage/app12/bench_1914,,7,9.1,,6,11.3,,6,41.8,,6,34.4
QF_BV/sage/app12/bench_2047,,7,8.2,,6,11.7,,6,25.4,,5,18.5
QF_BV/sage/app12/bench_2625,,7,9.7,,6,11.9,,6,25.1,,6,36.5
QF_BV/sage/app12/bench_2714,,6,5.9,,6,15.1,,6,25.3,,6,26.9
QF_BV/sage/app12/bench_2847,,7,13.2,,7,18.1,,6,24.6,,5,27.5
QF_BV/sage/app12/bench_2869,,8,15.8,,7,18.2,,6,20.5,,5,36.9
QF_BV/sage/app12/bench_2892,,7,15.5,,6,15.0,,6,14.9,,6,35.1
QF_BV/sage/app12/bench_2914,,7,7.3,,6,12.1,,6,25.2,,6,33.6
QF_BV/sage/app12/bench_2969,,8,17.0,,6,10.0,,6,24.1,,6,36.2
QF_BV/sage/app12/bench_3014,,7,12.9,,6,13.1,,6,23.2,,6,22.3
QF_BV/sage/app12/bench_3202,,7,7.4,,6,11.3,,6,24.1,,6,34.8
QF_BV/sage/app12/bench_3236,,7,14.0,,7,19.8,,6,19.8,,6,47.6
QF_BV/sage/app12/bench_3247,,7,9.4,,6,11.1,,6,35.4,,6,34.6
QF_BV/sage/app12/bench_3258,,7,7.9,,7,10.1,,6,24.4,,6,23.3
QF_BV/sage/app12/bench_3291,,7,8.3,,7,13.2,,6,15.5,,6,35.3
QF_BV/sage/app12/bench_3324,,7,13.2,,6,14.9,,6,22.2,,6,37.0
QF_BV/sage/app12/bench_3337,,7,9.4,,6,19.6,,6,25.6,,6,37.4
QF_BV/sage/app12/bench_3359,,9,19.1,,7,16.6,,7,20.7,,7,46.2
QF_BV/sage/app12/bench_3381,,9,15.2,,8,26.0,,7,35.4,,7,49.9
QF_BV/sage/app12/bench_3392,,8,19.7,,7,17.8,,7,44.6,,7,44.3
QF_BV/sage/app12/bench_3403,,8,20.5,,6,14.3,,6,18.1,,6,36.9
QF_BV/sage/app12/bench_3414,,9,17.5,,7,14.4,,7,30.9,,7,26.2
QF_BV/sage/app12/bench_3425,,9,15.8,,8,14.5,,7,29.9,,7,43.7
QF_BV/sage/app12/bench_3459,,10,23.8,,7,18.1,,8,41.1,,7,51.2
QF_BV/sage/app12/bench_3470,,10,16.1,,9,23.8,,8,41.5,,8,36.1
QF_BV/sage/app12/bench_3481,,10,17.7,,8,27.1,,7,33.8,,7,47.0
QF_BV/sage/app12/bench_3592,,9,21.3,,8,18.4,,7,28.1,,7,24.6
QF_BV/sage/app12/bench_3703,,9,18.4,,8,17.2,,8,36.5,,8,55.5
QF_BV/sage/app12/bench_3836,,8,11.9,,8,17.1,,7,25.1,,8,32.4
QF_BV/sage/app12/bench_4114,,10,8.4,,8,24.1,,8,55.8,,7,38.6
QF_BV/sage/app12/bench_4202,,10,8.4,,8,16.4,,8,21.3,,7,43.5
QF_BV/sage/app12/bench_4681,,11,22.9,,8,18.3,,7,27.9,,8,50.6
QF_BV/sage/app12/bench_5258,,11,20.8,,8,15.3,,8,53.0,,7,40.7
QF_BV/sage/app12/bench_5324,,11,13.8,,8,17.8,,8,35.5,,8,31.5
QF_BV/sage/app12/bench_5327,,8,9.8,,8,24.1,,8,28.1,,8,52.0
QF_BV/sage/app12/bench_5328,,11,23.8,,8,18.7,,8,34.0,,8,37.7
QF_BV/sage/app12/bench_5329,,10,12.1,,8,26.2,,8,29.9,,8,33.5
QF_BV/sage/app12/bench_5333,,8,9.8,,8,17.9,,8,36.1,,8,53.1
QF_BV/sage/app12/bench_5334,,11,15.0,,8,23.0,,8,21.3,,8,50.8
QF_BV/sage/app12/bench_5335,,11,16.4,,8,15.2,,8,35.4,,7,26.9
QF_BV/sage/app12/bench_5348,,10,12.3,,9,31.2,,8,22.4,,8,51.3
QF_BV/sage/app12/bench_5349,,10,12.4,,8,14.4,,8,20.9,,8,49.9
QF_BV/sage/app12/bench_5350,,10,12.1,,8,14.5,,8,46.7,,7,42.7
QF_BV/sage/app12/bench_5354,,9,15.5,,8,17.2,,8,35.9,,8,34.3
QF_BV/sage/app12/bench_5361,,11,16.6,,8,17.1,,8,28.4,,7,41.1
QF_BV/sage/app12/bench_5365,,10,11.9,,9,20.0,,8,51.6,,8,48.5
QF_BV/sage/app12/bench_5367,,11,28.3,,10,40.1,,9,32.6,,9,55.1
QF_BV/sage/app12/bench_5369,,12,13.9,,11,30.2,,11,87.4,,10,39.5
QF_BV/sage/app12/bench_5370,,10,22.1,,9,34.4,,8,28.5,,8,34.0
QF_BV/sage/app12/bench_5371,,9,16.6,,8,20.4,,8,62.0,,8,33.4
QF_BV/sage/app12/bench_5372,,10,12.3,,10,22.7,,8,35.2,,8,36.7
QF_BV/sage/app12/bench_5373,,11,15.4,,9,21.6,,8,37.5,,7,46.1
QF_BV/sage/app12/bench_5377,,11,24.7,,9,36.2,,8,39.4,,8,54.2
QF_BV/sage/app12/bench_5378,,11,14.2,,8,21.7,,8,34.5,,8,58.4
QF_BV/sage/app12/bench_5379,,12,14.2,,10,29.9,,9,36.9,,9,62.2
QF_BV/sage/app12/bench_5390,,10,14.5,,9,27.4,,8,32.7,,8,51.7
QF_BV/sage/app12/bench_5401,,13,19.6,,9,23.2,,8,32.3,,8,47.4
QF_BV/sage/app12/bench_5414,,9,12.8,,9,28.9,,8,30.6,,8,33.3
QF_BV/sage/app12/bench_5445,,11,15.7,,9,22.0,,9,45.0,,8,48.0
QF_BV/sage/app12/bench_5457,,11,22.4,,10,35.1,,9,25.6,,8,48.3
QF_BV/sage/app12/bench_5461,,13,23.0,,9,22.1,,8,39.3,,8,67.1
QF_BV/sage/app12/bench_5520,,12,16.0,,10,35.2,,8,32.2,,9,52.7
QF_BV/sage/app12/bench_5532,,12,14.6,,9,21.8,,9,42.5,,8,50.7
QF_BV/sage/app12/bench_5537,,12,16.7,,9,22.4,,9,43.2,,8,49.2
QF_BV/sage/app12/bench_5540,,11,21.6,,9,22.4,,8,31.1,,8,43.6
QF_BV/sage/app12/bench_5544,,11,13.7,,9,21.6,,8,28.8,,8,47.2
QF_BV/sage/app12/bench_5545,,11,20.1,,9,22.3,,9,45.4,,8,47.0
QF_BV/sage/app12/bench_5546,,12,15.0,,9,19.9,,9,30.3,,8,60.2
QF_BV/sage/app12/bench_5547,,11,21.3,,10,45.3,,9,41.5,,8,48.1
QF_BV/sage/app12/bench_5559,,12,10.5,,10,34.5,,9,40.7,,8,45.5
QF_BV/sage/app12/bench_5560,,12,14.2,,9,26.1,,9,40.4,,8,45.7
QF_BV/sage/app12/bench_5561,,11,13.3,,9,17.8,,8,36.5,,8,52.3
QF_BV/sage/app12/bench_5566,,12,14.2,,10,18.6,,9,26.2,,9,34.5
QF_BV/sage/app12/bench_5573,,11,13.3,,10,29.9,,9,40.1,,8,51.3
QF_BV/sage/app12/bench_5577,,13,22.8,,10,30.4,,9,26.8,,9,36.0
QF_BV/sage/app12/bench_5578,,11,24.4,,11,35.7,,10,46.9,,10,69.6
