Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_847,,16,452.0,,14,579.2,,14,881.7,,14,1065.7
QF_BV/sage/app1/bench_858,,15,761.4,,15,703.4,,14,856.4,,14,1184.2
QF_BV/sage/app1/bench_869,,16,420.8,,15,682.4,,14,972.0,,14,1090.6
QF_BV/sage/app1/bench_880,,16,477.3,,15,430.8,,15,919.9,,14,1132.2
QF_BV/sage/app1/bench_914,,16,739.6,,15,658.3,,15,1294.6,,15,1118.9
QF_BV/sage/app1/bench_926,,26,128.4,,24,98.5,,25,393.5,,25,344.4
QF_BV/sage/app1/bench_947,,17,515.1,,15,636.7,,15,972.5,,15,1070.2
QF_BV/sage/app1/bench_983,,25,85.8,,26,109.2,,25,221.1,,24,258.1
QF_BV/sage/app1/bench_985,,25,142.2,,23,160.2,,23,243.8,,23,231.2
QF_BV/sage/app1/bench_987,,21,93.5,,20,135.6,,20,189.3,,19,248.9
QF_BV/sage/app1/bench_989,,20,130.3,,18,194.3,,18,173.4,,16,244.4
QF_BV/sage/app1/bench_992,,18,102.8,,16,107.5,,16,126.5,,16,236.2
QF_BV/sage/app1/bench_994,,15,87.1,,14,92.0,,13,200.0,,13,188.2
QF_BV/sage/app1/bench_996,,15,85.8,,13,89.2,,13,86.9,,13,167.4
QF_BV/sage/app1/bench_998,,13,65.4,,11,71.5,,11,108.2,,11,119.5
QF_BV/sage/app1/bench_1000,,12,51.2,,11,60.1,,10,58.5,,10,135.5
QF_BV/sage/app1/bench_1004,,11,47.0,,10,64.1,,10,69.3,,9,126.1
QF_BV/sage/app1/bench_1006,,10,32.7,,9,64.3,,9,60.6,,9,129.2
QF_BV/sage/app1/bench_1008,,9,30.0,,9,59.9,,8,65.0,,9,130.8
QF_BV/sage/app1/bench_1010,,9,28.4,,8,47.6,,8,61.7,,8,100.1
QF_BV/sage/app1/bench_1012,,10,35.0,,7,44.5,,8,65.7,,8,101.1
QF_BV/sage/app1/bench_1015,,9,62.4,,7,47.5,,8,46.2,,8,120.4
QF_BV/sage/app1/bench_1017,,8,27.9,,7,46.7,,7,50.5,,7,97.0
QF_BV/sage/app1/bench_1019,,8,27.9,,7,43.7,,7,39.8,,7,103.3
QF_BV/sage/app1/bench_1021,,7,58.4,,7,54.2,,7,50.6,,7,91.4
QF_BV/sage/app1/bench_1023,,8,28.8,,7,49.8,,7,43.8,,7,101.4
QF_BV/sage/app1/bench_1027,,8,27.6,,7,50.5,,7,57.7,,7,92.7
QF_BV/sage/app1/bench_1035,,8,62.8,,6,43.4,,7,55.1,,7,105.8
QF_BV/sage/app1/bench_1109,,8,44.5,,7,51.8,,7,58.3,,7,106.1
QF_BV/sage/app1/bench_1110,,9,33.9,,7,49.0,,7,58.4,,7,110.6
QF_BV/sage/app1/bench_1126,,16,429.4,,15,644.4,,14,756.9,,14,1105.2
QF_BV/sage/app1/bench_1128,,8,51.5,,7,53.2,,7,43.2,,7,112.0
QF_BV/sage/app1/bench_1448,,17,483.5,,15,384.3,,14,763.4,,15,1097.5
QF_BV/sage/app1/bench_1459,,16,482.1,,15,714.7,,15,822.0,,14,1076.9
QF_BV/sage/app1/bench_1470,,17,466.5,,15,900.9,,15,1656.8,,15,679.4
QF_BV/sage/app1/bench_1481,,17,367.9,,15,610.0,,15,1713.6,,15,660.0
QF_BV/sage/app1/bench_1492,,17,566.6,,15,607.4,,15,796.0,,15,1223.0
QF_BV/sage/app1/bench_1525,,15,534.3,,15,794.9,,16,1202.1,,15,640.9
QF_BV/sage/app1/bench_1559,,17,849.3,,16,616.4,,15,746.7,,14,977.6
QF_BV/sage/app1/bench_1873,,17,761.9,,15,372.1,,15,564.0,,15,1165.4
QF_BV/sage/app1/bench_1877,,17,418.4,,16,629.8,,15,814.0,,15,1107.3
QF_BV/sage/app1/bench_1913,,17,886.9,,15,837.2,,16,1237.0,,16,854.2
QF_BV/sage/app1/bench_1914,,14,541.1,,16,851.9,,15,796.3,,16,1255.5
QF_BV/sage/app1/bench_1915,,16,586.4,,15,395.1,,15,827.2,,16,1103.8
QF_BV/sage/app1/bench_1916,,17,502.4,,16,609.5,,15,850.8,,15,1035.9
QF_BV/sage/app1/bench_1917,,16,492.5,,16,435.9,,16,525.6,,16,1194.0
QF_BV/sage/app1/bench_1920,,18,499.0,,16,681.5,,16,814.8,,15,1213.7
QF_BV/sage/app1/bench_1924,,17,573.3,,16,660.8,,16,848.9,,15,593.2
QF_BV/sage/app1/bench_1950,,16,657.2,,16,365.4,,16,981.9,,16,1240.2
QF_BV/sage/app1/bench_2004,,17,389.8,,16,355.0,,15,645.0,,16,855.1
QF_BV/sage/app1/bench_2005,,17,407.8,,16,589.4,,16,647.8,,16,906.4
QF_BV/sage/app1/bench_2020,,18,377.0,,15,430.9,,15,587.7,,16,1599.3
QF_BV/sage/app1/bench_2021,,17,308.0,,17,631.8,,16,668.2,,15,708.2
QF_BV/sage/app1/bench_2022,,16,368.5,,15,514.5,,16,1422.9,,16,478.9
QF_BV/sage/app1/bench_2024,,17,620.7,,16,867.1,,16,463.2,,15,768.7
QF_BV/sage/app1/bench_2025,,18,381.4,,16,504.9,,16,611.0,,16,844.8
QF_BV/sage/app1/bench_2028,,17,449.0,,16,397.1,,16,646.8,,15,814.7
QF_BV/sage/app1/bench_2031,,18,725.9,,16,729.6,,15,750.1,,16,1073.1
QF_BV/sage/app1/bench_2088,,18,374.9,,16,501.0,,16,638.0,,15,805.6
QF_BV/sage/app1/bench_2089,,16,767.6,,14,400.1,,14,1047.1,,14,665.0
QF_BV/sage/app1/bench_2124,,17,299.9,,16,305.5,,16,618.5,,16,784.8
QF_BV/sage/app1/bench_2128,,17,449.2,,16,484.9,,17,778.9,,16,891.7
QF_BV/sage/app1/bench_2129,,18,557.3,,17,491.0,,16,915.5,,16,1458.6
QF_BV/sage/app1/bench_2133,,17,527.8,,17,504.7,,17,634.7,,16,881.3
QF_BV/sage/app1/bench_2135,,19,419.7,,17,557.4,,17,705.8,,17,980.7
QF_BV/sage/app1/bench_2138,,19,457.4,,18,1166.1,,17,1003.8,,16,933.7
QF_BV/sage/app1/bench_2141,,18,489.1,,17,288.0,,16,565.2,,16,728.3
QF_BV/sage/app1/bench_2173,,17,614.3,,16,664.8,,16,925.6,,14,944.2
QF_BV/sage/app1/bench_2219,,18,540.3,,17,386.8,,15,809.9,,16,943.9
QF_BV/sage/app1/bench_2252,,18,292.6,,17,361.4,,17,432.4,,16,527.8
QF_BV/sage/app1/bench_2257,,17,288.3,,17,369.4,,17,437.6,,17,622.4
QF_BV/sage/app1/bench_2258,,18,563.9,,16,494.4,,16,568.9,,16,789.8
QF_BV/sage/app1/bench_2262,,18,265.0,,18,517.5,,17,450.3,,16,545.8
QF_BV/sage/app1/bench_2263,,19,367.9,,18,581.3,,18,569.4,,16,501.6
QF_BV/sage/app1/bench_2266,,20,292.8,,18,316.4,,18,518.1,,18,660.4
QF_BV/sage/app1/bench_2270,,17,243.8,,17,244.4,,16,388.0,,16,510.6
QF_BV/sage/app1/bench_2293,,17,263.5,,17,423.8,,18,563.6,,17,689.2
QF_BV/sage/app1/bench_2322,,16,726.8,,14,659.1,,14,851.1,,14,2064.4
QF_BV/sage/app1/bench_2330,,18,398.4,,17,486.8,,16,497.1,,17,698.0
QF_BV/sage/app1/bench_2365,,19,249.9,,17,267.3,,18,372.1,,18,511.4
QF_BV/sage/app1/bench_2367,,16,503.9,,14,598.4,,14,843.8,,13,1000.1
QF_BV/sage/app1/bench_2370,,18,208.6,,19,430.3,,16,544.3,,18,465.7
QF_BV/sage/app1/bench_2371,,19,217.8,,17,349.4,,18,468.5,,16,559.0
QF_BV/sage/app1/bench_2375,,20,238.3,,17,278.6,,18,385.7,,18,463.1
QF_BV/sage/app1/bench_2376,,19,182.5,,18,174.9,,18,736.8,,18,458.8
QF_BV/sage/app1/bench_2380,,20,179.4,,19,413.9,,18,758.8,,18,468.5
QF_BV/sage/app1/bench_2383,,18,168.1,,17,259.8,,17,354.3,,16,445.1
QF_BV/sage/app1/bench_2405,,18,277.7,,17,331.8,,17,348.7,,17,574.3
QF_BV/sage/app1/bench_2428,,17,234.0,,17,321.8,,16,377.7,,15,458.7
QF_BV/sage/app1/bench_2461,,17,182.4,,17,130.2,,18,317.1,,17,249.6
QF_BV/sage/app1/bench_2465,,18,117.3,,18,155.4,,17,442.3,,17,376.2
QF_BV/sage/app1/bench_2466,,17,177.1,,17,143.4,,17,292.5,,18,393.3
QF_BV/sage/app1/bench_2468,,19,149.3,,18,173.1,,16,219.7,,17,427.4
QF_BV/sage/app1/bench_2472,,18,169.2,,17,232.2,,18,316.8,,17,348.4
QF_BV/sage/app1/bench_2473,,17,138.2,,18,237.9,,17,303.9,,18,417.6
QF_BV/sage/app1/bench_2474,,18,204.0,,18,211.4,,19,602.2,,18,433.2
QF_BV/sage/app1/bench_2477,,18,306.5,,18,252.6,,18,306.0,,17,385.6
QF_BV/sage/app1/bench_2481,,17,150.1,,18,195.4,,17,291.2,,17,284.9
QF_BV/sage/app1/bench_2525,,17,196.8,,17,242.3,,17,533.1,,16,394.0
QF_BV/sage/app1/bench_2529,,18,219.8,,18,170.9,,18,298.3,,15,232.3
QF_BV/sage/app1/bench_2547,,18,307.8,,18,169.4,,17,291.0,,16,396.1
QF_BV/sage/app1/bench_2582,,18,159.9,,18,212.0,,17,277.4,,18,503.7
QF_BV/sage/app1/bench_2586,,17,148.5,,18,137.1,,18,278.6,,18,371.3
QF_BV/sage/app1/bench_2587,,18,172.2,,19,142.9,,19,294.7,,19,238.1
QF_BV/sage/app1/bench_2588,,18,172.2,,18,234.0,,17,308.1,,17,359.6
QF_BV/sage/app1/bench_2593,,17,164.3,,19,128.6,,18,280.9,,17,341.8
QF_BV/sage/app1/bench_2594,,17,159.3,,18,221.0,,18,275.1,,19,246.9
QF_BV/sage/app1/bench_2595,,18,280.9,,19,273.4,,17,261.1,,18,375.0
QF_BV/sage/app1/bench_2598,,19,252.2,,18,214.8,,17,257.6,,17,341.6
QF_BV/sage/app1/bench_2602,,18,201.7,,17,201.3,,17,192.3,,17,362.2
QF_BV/sage/app1/bench_2634,,17,119.2,,17,226.9,,17,434.8,,16,353.5
QF_BV/sage/app1/bench_2644,,16,610.2,,14,609.2,,14,826.4,,13,958.2
QF_BV/sage/app1/bench_2660,,18,162.8,,17,220.1,,17,262.5,,17,344.8
QF_BV/sage/app12/bench_1570,,7,14.8,,6,11.8,,6,25.8,,6,36.1
QF_BV/sage/app12/bench_1592,,8,14.7,,7,12.9,,6,21.4,,7,40.7
QF_BV/sage/app12/bench_1603,,7,15.4,,6,12.2,,6,41.4,,6,24.1
QF_BV/sage/app12/bench_1625,,6,9.2,,5,6.9,,5,15.1,,5,21.4
QF_BV/sage/app12/bench_1636,,6,9.6,,6,9.9,,6,34.1,,5,32.1
QF_BV/sage/app12/bench_1670,,7,13.7,,6,13.4,,6,25.0,,6,38.2
QF_BV/sage/app12/bench_1681,,5,9.1,,6,9.6,,5,21.1,,5,21.1
QF_BV/sage/app12/bench_1692,,7,9.9,,6,17.7,,6,20.6,,6,37.4
QF_BV/sage/app12/bench_1803,,7,14.8,,6,12.4,,6,25.4,,6,39.2
QF_BV/sage/app12/bench_1914,,6,11.7,,6,11.4,,6,22.4,,6,34.1
QF_BV/sage/app12/bench_2047,,7,7.8,,6,12.4,,6,22.4,,6,34.4
QF_BV/sage/app12/bench_2625,,6,6.9,,6,11.9,,6,15.7,,6,33.8
QF_BV/sage/app12/bench_2714,,7,13.3,,7,11.4,,6,26.6,,6,34.1
QF_BV/sage/app12/bench_2847,,7,10.1,,6,11.2,,6,25.0,,6,24.6
QF_BV/sage/app12/bench_2869,,6,8.1,,6,11.6,,6,15.6,,6,34.7
QF_BV/sage/app12/bench_2892,,7,9.4,,7,12.4,,6,23.5,,6,22.4
QF_BV/sage/app12/bench_2914,,7,12.3,,6,11.1,,6,20.7,,6,36.3
QF_BV/sage/app12/bench_2969,,7,11.2,,7,21.8,,6,22.1,,5,26.1
QF_BV/sage/app12/bench_3014,,6,8.0,,7,28.7,,6,27.3,,6,32.7
QF_BV/sage/app12/bench_3202,,7,12.8,,6,18.3,,6,18.1,,6,36.0
QF_BV/sage/app12/bench_3236,,6,8.0,,7,22.0,,6,24.7,,6,28.8
QF_BV/sage/app12/bench_3247,,6,8.6,,7,21.3,,6,24.9,,6,34.4
QF_BV/sage/app12/bench_3258,,6,8.5,,6,17.0,,6,23.0,,6,23.7
QF_BV/sage/app12/bench_3291,,7,9.4,,7,19.8,,6,19.1,,6,31.4
QF_BV/sage/app12/bench_3324,,7,9.5,,6,11.9,,6,25.3,,6,34.9
QF_BV/sage/app12/bench_3337,,7,12.3,,6,11.7,,6,23.1,,6,38.3
QF_BV/sage/app12/bench_3359,,8,21.9,,7,17.6,,7,34.7,,7,48.4
QF_BV/sage/app12/bench_3381,,8,20.0,,8,21.2,,7,50.2,,7,45.7
QF_BV/sage/app12/bench_3392,,8,20.4,,7,15.2,,7,32.1,,7,30.9
QF_BV/sage/app12/bench_3403,,7,18.9,,7,16.3,,6,17.0,,6,42.5
QF_BV/sage/app12/bench_3414,,9,17.1,,7,17.2,,7,19.2,,7,42.3
QF_BV/sage/app12/bench_3425,,9,22.6,,8,35.0,,8,40.4,,7,30.6
QF_BV/sage/app12/bench_3459,,9,15.7,,8,27.5,,7,27.7,,7,50.5
QF_BV/sage/app12/bench_3470,,9,16.8,,8,19.4,,8,22.3,,7,39.6
QF_BV/sage/app12/bench_3481,,9,19.4,,8,24.8,,7,34.2,,7,27.6
QF_BV/sage/app12/bench_3592,,9,20.8,,8,25.4,,8,24.4,,7,45.7
QF_BV/sage/app12/bench_3703,,9,12.5,,8,17.1,,8,36.1,,7,46.8
QF_BV/sage/app12/bench_3836,,9,17.4,,8,16.6,,8,31.9,,7,27.4
QF_BV/sage/app12/bench_4114,,10,19.3,,8,24.7,,8,26.1,,8,52.1
QF_BV/sage/app12/bench_4202,,9,20.2,,9,15.4,,8,29.1,,8,52.0
QF_BV/sage/app12/bench_4681,,11,17.9,,8,26.1,,7,29.2,,7,42.4
QF_BV/sage/app12/bench_5258,,11,14.0,,8,22.2,,8,26.5,,8,51.9
QF_BV/sage/app12/bench_5324,,11,20.6,,8,17.4,,8,36.0,,8,53.9
QF_BV/sage/app12/bench_5327,,11,13.5,,9,26.0,,8,36.2,,8,66.5
QF_BV/sage/app12/bench_5328,,11,17.3,,8,20.1,,7,27.1,,8,46.2
QF_BV/sage/app12/bench_5329,,9,12.2,,8,22.7,,8,55.4,,8,30.6
QF_BV/sage/app12/bench_5333,,11,20.5,,8,12.9,,8,33.6,,8,33.1
QF_BV/sage/app12/bench_5334,,10,12.2,,8,14.5,,8,30.1,,8,52.0
QF_BV/sage/app12/bench_5335,,11,21.0,,9,26.9,,8,36.1,,8,48.9
QF_BV/sage/app12/bench_5348,,11,13.8,,8,15.7,,8,58.9,,8,45.6
QF_BV/sage/app12/bench_5349,,9,10.7,,8,18.0,,8,35.1,,8,47.5
QF_BV/sage/app12/bench_5350,,11,13.5,,8,16.1,,8,20.5,,8,50.9
QF_BV/sage/app12/bench_5354,,8,9.2,,8,17.3,,8,30.7,,8,53.6
QF_BV/sage/app12/bench_5361,,11,20.9,,8,23.3,,8,27.4,,7,27.8
QF_BV/sage/app12/bench_5365,,11,15.6,,8,23.4,,8,33.4,,8,50.4
QF_BV/sage/app12/bench_5367,,10,21.2,,10,34.4,,9,44.0,,9,37.4
QF_BV/sage/app12/bench_5369,,11,15.9,,10,33.6,,11,37.5,,10,80.4
QF_BV/sage/app12/bench_5370,,10,16.0,,9,31.9,,8,34.6,,8,53.9
QF_BV/sage/app12/bench_5371,,9,12.5,,8,19.5,,8,21.9,,8,55.6
QF_BV/sage/app12/bench_5372,,10,12.8,,9,28.1,,9,39.2,,8,51.8
QF_BV/sage/app12/bench_5373,,10,15.3,,8,18.4,,8,47.3,,7,44.6
QF_BV/sage/app12/bench_5377,,10,15.6,,9,25.3,,8,38.6,,8,48.6
QF_BV/sage/app12/bench_5378,,10,12.8,,9,30.7,,8,69.0,,8,52.3
QF_BV/sage/app12/bench_5379,,11,20.4,,10,26.9,,9,58.7,,9,33.8
QF_BV/sage/app12/bench_5390,,11,14.6,,9,25.8,,8,50.5,,8,52.2
QF_BV/sage/app12/bench_5401,,13,24.4,,9,22.4,,8,32.1,,8,48.0
QF_BV/sage/app12/bench_5414,,10,11.3,,9,27.4,,8,30.5,,8,49.6
QF_BV/sage/app12/bench_5445,,12,17.9,,9,20.2,,9,46.9,,8,45.5
QF_BV/sage/app12/bench_5457,,11,12.9,,9,19.2,,9,42.5,,8,53.7
QF_BV/sage/app12/bench_5461,,11,13.3,,9,35.4,,8,22.1,,8,47.8
QF_BV/sage/app12/bench_5520,,11,13.3,,9,22.1,,8,32.3,,8,53.9
QF_BV/sage/app12/bench_5532,,11,13.6,,10,30.8,,8,30.9,,8,49.0
QF_BV/sage/app12/bench_5537,,13,23.5,,10,17.9,,8,58.6,,8,48.3
QF_BV/sage/app12/bench_5540,,11,13.6,,9,19.4,,9,76.0,,8,63.2
QF_BV/sage/app12/bench_5544,,11,12.9,,9,30.7,,9,34.7,,9,39.2
QF_BV/sage/app12/bench_5545,,11,21.0,,9,22.9,,9,42.4,,8,49.1
QF_BV/sage/app12/bench_5546,,12,15.4,,10,33.3,,9,70.6,,8,49.3
QF_BV/sage/app12/bench_5547,,11,19.6,,9,21.0,,9,41.6,,8,31.8
QF_BV/sage/app12/bench_5559,,12,16.0,,9,28.7,,8,41.6,,8,50.2
QF_BV/sage/app12/bench_5560,,11,23.2,,9,27.9,,8,32.2,,8,42.3
QF_BV/sage/app12/bench_5561,,12,15.9,,9,22.3,,9,26.7,,8,48.7
QF_BV/sage/app12/bench_5566,,11,12.8,,9,27.8,,8,36.2,,9,62.2
QF_BV/sage/app12/bench_5573,,12,15.2,,10,18.7,,9,66.3,,8,34.1
QF_BV/sage/app12/bench_5577,,12,11.4,,9,21.7,,9,35.0,,8,54.6
QF_BV/sage/app12/bench_5578,,11,19.4,,11,27.6,,10,51.5,,10,72.3
