Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_69,,19,213.1,,18,264.8,,17,264.4,,17,337.1
QF_BV/sage/app1/bench_99,,19,171.8,,18,214.2,,17,247.1,,16,300.3
QF_BV/sage/app1/bench_134,,19,214.8,,17,201.4,,17,245.8,,17,344.5
QF_BV/sage/app1/bench_169,,18,157.3,,17,184.3,,17,235.8,,17,308.6
QF_BV/sage/app1/bench_174,,18,102.5,,18,150.1,,16,207.8,,17,314.2
QF_BV/sage/app1/bench_175,,17,152.4,,18,144.7,,17,366.4,,17,330.3
QF_BV/sage/app1/bench_176,,18,146.6,,19,227.2,,17,218.2,,16,322.3
QF_BV/sage/app1/bench_177,,17,218.1,,18,176.0,,17,269.2,,16,359.4
QF_BV/sage/app1/bench_181,,16,432.6,,14,613.0,,15,880.1,,14,1018.5
QF_BV/sage/app1/bench_182,,18,113.1,,18,121.7,,16,224.7,,16,347.2
QF_BV/sage/app1/bench_183,,18,101.6,,17,218.2,,16,227.4,,16,179.1
QF_BV/sage/app1/bench_184,,18,184.3,,18,318.4,,17,248.3,,17,336.7
QF_BV/sage/app1/bench_185,,17,114.4,,17,278.4,,17,405.8,,16,318.1
QF_BV/sage/app1/bench_188,,17,196.3,,18,129.0,,16,428.3,,16,328.2
QF_BV/sage/app1/bench_191,,19,158.2,,18,124.5,,17,254.7,,18,367.4
QF_BV/sage/app1/bench_201,,20,166.2,,18,195.2,,17,276.6,,17,361.0
QF_BV/sage/app1/bench_268,,19,243.1,,18,271.2,,18,180.0,,16,313.2
QF_BV/sage/app1/bench_310,,21,259.5,,19,255.9,,17,191.5,,18,414.5
QF_BV/sage/app1/bench_313,,20,175.2,,18,237.3,,18,399.0,,18,399.1
QF_BV/sage/app1/bench_329,,26,308.8,,28,211.8,,26,409.2,,27,565.7
QF_BV/sage/app1/bench_333,,31,214.1,,28,213.2,,26,387.8,,26,493.3
QF_BV/sage/app1/bench_334,,30,395.1,,28,310.6,,27,430.0,,25,470.9
QF_BV/sage/app1/bench_335,,29,246.5,,28,346.6,,26,410.5,,26,494.8
QF_BV/sage/app1/bench_338,,18,210.7,,18,291.8,,18,499.4,,18,540.6
QF_BV/sage/app1/bench_342,,28,213.7,,26,289.6,,25,301.2,,26,544.8
QF_BV/sage/app1/bench_343,,30,231.1,,27,178.9,,26,399.4,,26,292.3
QF_BV/sage/app1/bench_344,,28,368.2,,26,279.8,,26,590.9,,26,808.0
QF_BV/sage/app1/bench_345,,17,141.8,,17,326.2,,16,185.4,,16,297.5
QF_BV/sage/app1/bench_349,,18,200.7,,17,215.4,,16,347.6,,16,341.7
QF_BV/sage/app1/bench_352,,27,211.4,,26,216.5,,26,248.6,,26,500.1
QF_BV/sage/app1/bench_356,,25,214.8,,26,209.5,,25,333.0,,23,302.6
QF_BV/sage/app1/bench_372,,29,166.8,,25,273.5,,25,518.1,,26,548.0
QF_BV/sage/app1/bench_407,,25,225.0,,24,249.6,,23,953.6,,23,434.9
QF_BV/sage/app1/bench_411,,25,289.7,,24,275.5,,24,329.3,,23,288.3
QF_BV/sage/app1/bench_412,,25,183.6,,24,180.9,,24,308.5,,23,449.1
QF_BV/sage/app1/bench_413,,24,179.4,,23,249.2,,24,343.0,,22,374.9
QF_BV/sage/app1/bench_415,,26,248.5,,26,280.0,,24,350.3,,23,409.4
QF_BV/sage/app1/bench_419,,23,279.2,,24,256.2,,24,308.0,,24,430.2
QF_BV/sage/app1/bench_420,,24,199.4,,23,244.7,,23,361.2,,23,450.1
QF_BV/sage/app1/bench_421,,25,194.3,,24,254.8,,24,392.0,,23,286.7
QF_BV/sage/app1/bench_422,,24,237.3,,24,343.5,,23,240.8,,24,445.9
QF_BV/sage/app1/bench_426,,16,145.8,,15,164.4,,15,216.9,,15,284.8
QF_BV/sage/app1/bench_429,,24,226.6,,24,244.8,,23,317.0,,22,392.0
QF_BV/sage/app1/bench_443,,23,167.0,,23,267.1,,23,338.6,,22,433.4
QF_BV/sage/app1/bench_511,,182,1061.3,,29,303.5,,26,265.0,,24,436.9
QF_BV/sage/app1/bench_512,,97,450.5,,25,269.8,,26,209.3,,24,450.4
QF_BV/sage/app1/bench_517,,29,200.8,,24,285.4,,24,250.3,,24,446.8
QF_BV/sage/app1/bench_531,,68,298.3,,28,271.2,,26,250.7,,24,420.6
QF_BV/sage/app1/bench_535,,104,485.9,,25,264.7,,26,221.4,,24,457.1
QF_BV/sage/app1/bench_537,,160,876.8,,26,273.0,,25,201.3,,24,458.0
QF_BV/sage/app1/bench_539,,223,1556.6,,28,282.1,,24,188.1,,25,432.9
QF_BV/sage/app1/bench_542,,159,739.1,,43,361.4,,26,241.3,,28,474.1
QF_BV/sage/app1/bench_545,,116,610.0,,24,225.1,,26,282.3,,26,472.2
QF_BV/sage/app1/bench_552,,28,242.5,,29,172.7,,27,376.5,,26,742.5
QF_BV/sage/app1/bench_556,,23,273.2,,25,167.8,,23,341.3,,24,474.8
QF_BV/sage/app1/bench_562,,21,159.5,,22,203.7,,21,342.4,,22,417.8
QF_BV/sage/app1/bench_564,,21,140.8,,21,219.7,,21,342.9,,21,387.2
QF_BV/sage/app1/bench_567,,21,198.7,,21,212.5,,21,302.3,,20,387.4
QF_BV/sage/app1/bench_571,,21,185.4,,21,259.5,,21,288.1,,21,374.8
QF_BV/sage/app1/bench_602,,21,172.9,,21,275.9,,20,403.2,,20,288.2
QF_BV/sage/app1/bench_611,,21,178.8,,21,155.6,,20,307.9,,20,422.6
QF_BV/sage/app1/bench_620,,21,215.7,,21,202.1,,20,309.4,,21,420.4
QF_BV/sage/app1/bench_629,,20,202.6,,22,246.4,,20,417.8,,21,585.0
QF_BV/sage/app1/bench_638,,20,192.8,,21,227.3,,20,286.2,,21,690.2
QF_BV/sage/app1/bench_646,,22,280.2,,21,206.8,,20,285.2,,20,381.6
QF_BV/sage/app1/bench_655,,22,173.5,,21,220.7,,21,292.9,,20,357.1
QF_BV/sage/app1/bench_664,,21,282.6,,21,222.0,,21,307.7,,21,260.3
QF_BV/sage/app1/bench_674,,20,185.9,,21,211.1,,21,296.5,,21,369.1
QF_BV/sage/app1/bench_681,,15,520.6,,14,592.7,,14,877.6,,14,1143.5
QF_BV/sage/app1/bench_683,,21,202.3,,22,130.7,,21,227.6,,20,354.3
QF_BV/sage/app1/bench_691,,21,102.6,,22,190.7,,21,268.6,,20,245.2
QF_BV/sage/app1/bench_692,,15,469.4,,14,615.5,,14,830.5,,14,1075.1
QF_BV/sage/app1/bench_699,,21,112.5,,21,263.1,,21,256.2,,20,245.5
QF_BV/sage/app1/bench_707,,21,166.0,,22,209.6,,21,178.1,,21,378.7
QF_BV/sage/app1/bench_715,,21,210.4,,22,125.9,,22,268.3,,20,492.7
QF_BV/sage/app1/bench_722,,21,143.3,,21,123.5,,21,227.8,,21,325.3
QF_BV/sage/app1/bench_730,,21,142.3,,21,227.3,,21,244.6,,21,238.3
QF_BV/sage/app1/bench_738,,23,101.1,,22,170.1,,21,203.2,,21,213.1
QF_BV/sage/app1/bench_745,,24,150.2,,21,170.6,,20,216.0,,22,376.1
QF_BV/sage/app1/bench_753,,28,152.1,,25,150.0,,25,321.2,,24,261.8
QF_BV/sage/app1/bench_761,,27,140.9,,25,220.1,,24,253.7,,22,344.0
QF_BV/sage/app1/bench_836,,16,595.9,,14,640.1,,14,924.5,,15,1155.9
QF_BV/sage/app1/bench_847,,16,485.8,,15,761.0,,14,821.0,,14,600.0
QF_BV/sage/app1/bench_858,,15,594.4,,14,685.1,,15,839.4,,13,977.7
QF_BV/sage/app1/bench_869,,16,496.3,,15,604.1,,14,1044.7,,13,859.4
QF_BV/sage/app1/bench_880,,16,642.8,,14,653.5,,15,972.7,,14,648.4
QF_BV/sage/app1/bench_914,,16,641.8,,15,624.5,,14,477.3,,14,1867.4
QF_BV/sage/app1/bench_926,,26,129.3,,25,158.2,,25,155.8,,24,341.8
QF_BV/sage/app1/bench_947,,17,502.4,,15,686.1,,15,958.1,,14,1080.1
QF_BV/sage/app1/bench_983,,27,201.6,,26,186.5,,25,418.5,,25,361.2
QF_BV/sage/app1/bench_985,,25,104.5,,24,101.4,,22,323.3,,23,218.4
QF_BV/sage/app1/bench_987,,22,167.5,,21,131.5,,20,183.8,,20,277.5
QF_BV/sage/app1/bench_989,,19,98.8,,19,82.5,,18,152.9,,18,262.9
QF_BV/sage/app1/bench_992,,18,152.7,,16,67.3,,16,217.6,,15,240.2
QF_BV/sage/app1/bench_994,,16,86.4,,14,57.3,,15,147.9,,14,206.4
QF_BV/sage/app1/bench_996,,14,69.5,,14,110.0,,12,121.6,,13,203.2
QF_BV/sage/app1/bench_998,,13,69.6,,12,55.5,,11,164.0,,12,181.4
QF_BV/sage/app1/bench_1000,,13,41.9,,11,62.1,,10,67.2,,11,158.4
QF_BV/sage/app1/bench_1004,,11,69.0,,10,60.5,,10,54.2,,9,140.1
QF_BV/sage/app1/bench_1006,,11,46.8,,9,58.4,,9,52.6,,8,111.8
QF_BV/sage/app1/bench_1008,,9,40.5,,9,55.6,,9,57.2,,9,125.4
QF_BV/sage/app1/bench_1010,,10,42.8,,8,52.0,,8,57.9,,8,114.9
QF_BV/sage/app1/bench_1012,,9,39.8,,8,50.7,,8,42.5,,8,108.0
QF_BV/sage/app1/bench_1015,,9,33.9,,8,42.9,,8,56.8,,7,88.6
QF_BV/sage/app1/bench_1017,,8,27.5,,7,46.1,,7,43.3,,7,93.1
QF_BV/sage/app1/bench_1019,,7,31.8,,7,47.4,,7,44.2,,7,98.3
QF_BV/sage/app1/bench_1021,,8,27.9,,7,45.2,,7,47.5,,7,101.7
QF_BV/sage/app1/bench_1023,,7,32.8,,7,49.5,,7,62.2,,7,98.2
QF_BV/sage/app1/bench_1027,,8,31.6,,7,41.8,,7,59.8,,7,103.6
QF_BV/sage/app1/bench_1035,,8,39.8,,6,47.3,,7,41.4,,7,96.5
QF_BV/sage/app1/bench_1109,,9,42.4,,7,50.0,,7,48.1,,7,110.0
QF_BV/sage/app1/bench_1110,,8,48.0,,7,47.5,,7,61.9,,7,103.7
QF_BV/sage/app1/bench_1126,,17,429.9,,15,431.4,,15,1295.1,,15,1004.8
QF_BV/sage/app1/bench_1128,,8,34.7,,7,52.0,,7,44.6,,7,103.5
QF_BV/sage/app1/bench_1448,,17,832.3,,15,647.3,,15,915.4,,15,1085.5
QF_BV/sage/app1/bench_1459,,16,731.0,,15,580.3,,15,944.6,,15,1055.4
QF_BV/sage/app1/bench_1470,,17,599.4,,15,648.4,,15,842.7,,15,701.6
QF_BV/sage/app1/bench_1481,,17,507.0,,15,648.0,,15,882.0,,15,1135.1
QF_BV/sage/app1/bench_1492,,17,477.2,,15,668.9,,16,825.8,,15,979.8
QF_BV/sage/app1/bench_1525,,17,581.2,,15,632.9,,15,1006.0,,15,690.1
QF_BV/sage/app1/bench_1559,,17,517.5,,16,791.5,,16,887.3,,14,1183.3
QF_BV/sage/app1/bench_1873,,17,680.5,,15,669.4,,14,792.3,,15,1040.5
QF_BV/sage/app1/bench_1877,,17,628.5,,15,479.3,,15,970.2,,15,1130.4
QF_BV/sage/app1/bench_1913,,17,673.4,,16,672.7,,16,894.2,,15,1170.2
QF_BV/sage/app1/bench_1914,,17,599.6,,16,673.6,,15,805.1,,15,1076.8
QF_BV/sage/app1/bench_1915,,16,489.4,,15,629.5,,15,796.6,,16,659.9
QF_BV/sage/app1/bench_1916,,16,341.3,,16,653.3,,16,870.1,,15,1095.4
QF_BV/sage/app1/bench_1917,,18,457.7,,16,597.3,,16,1071.1,,16,1072.4
QF_BV/sage/app1/bench_1920,,18,811.7,,16,655.8,,15,757.8,,16,621.2
QF_BV/sage/app1/bench_1924,,18,443.2,,16,626.4,,16,947.3,,16,1051.7
QF_BV/sage/app1/bench_1950,,16,505.6,,16,526.8,,16,840.3,,16,1208.7
QF_BV/sage/app1/bench_2004,,17,414.5,,16,844.9,,16,544.8,,16,1760.0
QF_BV/sage/app1/bench_2005,,17,431.8,,15,453.1,,16,471.0,,15,845.3
QF_BV/sage/app1/bench_2020,,17,476.5,,16,506.4,,16,1044.7,,15,768.9
QF_BV/sage/app1/bench_2021,,17,396.6,,16,483.8,,15,1217.9,,16,805.3
QF_BV/sage/app1/bench_2022,,17,407.8,,16,434.9,,15,356.6,,16,852.1
QF_BV/sage/app1/bench_2024,,17,406.2,,16,314.1,,16,613.0,,15,439.3
QF_BV/sage/app1/bench_2025,,18,537.3,,16,502.9,,16,661.4,,16,818.0
QF_BV/sage/app1/bench_2028,,16,300.3,,16,607.9,,16,684.4,,15,802.1
QF_BV/sage/app1/bench_2031,,17,759.2,,16,616.2,,16,775.3,,16,1189.9
QF_BV/sage/app1/bench_2088,,18,532.5,,16,309.6,,15,662.1,,16,907.0
QF_BV/sage/app1/bench_2089,,15,700.0,,14,894.3,,13,793.5,,13,524.7
QF_BV/sage/app1/bench_2124,,18,427.5,,16,485.2,,16,725.1,,16,790.0
QF_BV/sage/app1/bench_2128,,18,467.6,,17,822.6,,17,1258.3,,15,752.0
QF_BV/sage/app1/bench_2129,,18,963.2,,17,770.1,,16,993.6,,16,745.0
QF_BV/sage/app1/bench_2133,,18,292.9,,17,486.2,,16,1028.2,,16,806.5
QF_BV/sage/app1/bench_2135,,18,486.8,,17,548.9,,16,684.8,,17,892.4
QF_BV/sage/app1/bench_2138,,20,780.7,,18,621.7,,18,770.0,,16,990.3
QF_BV/sage/app1/bench_2141,,18,371.4,,17,466.6,,16,841.5,,16,781.5
QF_BV/sage/app1/bench_2173,,17,855.3,,16,417.2,,16,806.5,,16,964.8
QF_BV/sage/app1/bench_2219,,16,526.3,,17,646.6,,16,826.3,,16,1055.7
QF_BV/sage/app1/bench_2252,,18,313.5,,17,308.3,,17,485.7,,17,561.0
QF_BV/sage/app1/bench_2257,,18,432.9,,17,348.0,,17,454.2,,16,572.3
QF_BV/sage/app1/bench_2258,,18,534.0,,17,489.8,,16,619.6,,17,872.6
QF_BV/sage/app1/bench_2262,,17,313.9,,18,257.0,,17,526.9,,17,345.8
QF_BV/sage/app1/bench_2263,,19,206.2,,18,422.3,,17,510.7,,18,692.4
QF_BV/sage/app1/bench_2266,,19,503.0,,18,422.1,,18,558.8,,18,703.6
QF_BV/sage/app1/bench_2270,,18,232.2,,17,334.3,,16,396.7,,17,536.7
QF_BV/sage/app1/bench_2293,,18,337.6,,17,400.7,,17,461.2,,15,616.2
QF_BV/sage/app1/bench_2322,,16,514.4,,14,612.1,,14,854.6,,14,718.7
QF_BV/sage/app1/bench_2330,,17,339.1,,18,460.1,,17,538.9,,17,715.1
QF_BV/sage/app1/bench_2365,,18,242.3,,18,296.6,,18,419.0,,16,403.2
QF_BV/sage/app1/bench_2367,,15,313.1,,14,611.6,,14,815.3,,14,1069.0
QF_BV/sage/app1/bench_2370,,20,188.2,,18,292.0,,17,310.1,,18,291.9
QF_BV/sage/app1/bench_2371,,18,304.3,,17,227.8,,18,481.7,,18,621.9
QF_BV/sage/app1/bench_2375,,19,200.5,,17,267.0,,17,360.7,,17,451.9
QF_BV/sage/app1/bench_2376,,18,255.3,,17,265.6,,18,414.8,,18,453.5
QF_BV/sage/app1/bench_2380,,18,385.0,,18,304.1,,18,342.5,,17,340.3
QF_BV/sage/app1/bench_2383,,18,234.1,,18,207.2,,17,358.3,,17,447.2
QF_BV/sage/app1/bench_2405,,18,236.3,,18,255.5,,17,401.7,,17,513.5
QF_BV/sage/app1/bench_2428,,18,283.2,,17,222.7,,17,416.5,,16,292.5
QF_BV/sage/app1/bench_2461,,17,142.3,,18,273.7,,16,184.8,,17,393.2
QF_BV/sage/app1/bench_2465,,16,186.6,,17,232.0,,17,302.5,,16,649.9
QF_BV/sage/app1/bench_2466,,17,165.3,,18,248.9,,17,286.4,,16,363.3
QF_BV/sage/app1/bench_2468,,17,221.2,,17,347.4,,18,377.3,,17,422.1
QF_BV/sage/app1/bench_2472,,18,122.5,,18,255.3,,18,287.0,,18,686.4
QF_BV/sage/app1/bench_2473,,18,243.2,,18,235.7,,17,301.4,,17,379.7
QF_BV/sage/app1/bench_2474,,18,173.4,,19,225.5,,18,316.0,,18,692.1
QF_BV/sage/app1/bench_2477,,19,239.7,,17,294.1,,17,312.6,,17,385.2
QF_BV/sage/app1/bench_2481,,17,153.9,,18,254.0,,17,325.4,,17,228.3
QF_BV/sage/app1/bench_2525,,18,148.3,,18,298.9,,17,276.0,,17,406.2
QF_BV/sage/app1/bench_2529,,16,153.0,,18,139.5,,18,236.1,,17,375.4
QF_BV/sage/app1/bench_2547,,18,251.6,,17,253.2,,16,360.0,,17,479.5
QF_BV/sage/app1/bench_2582,,18,156.0,,18,260.4,,18,283.2,,17,342.2
QF_BV/sage/app1/bench_2586,,20,184.8,,18,228.7,,18,272.9,,17,360.6
QF_BV/sage/app1/bench_2587,,19,116.7,,18,202.5,,17,263.0,,19,427.6
QF_BV/sage/app1/bench_2588,,18,132.5,,18,293.1,,16,274.1,,17,381.1
QF_BV/sage/app1/bench_2593,,18,152.6,,18,207.3,,18,240.0,,16,190.1
QF_BV/sage/app1/bench_2594,,19,186.6,,18,235.8,,18,224.9,,18,377.0
QF_BV/sage/app1/bench_2595,,18,171.1,,17,189.4,,18,256.1,,17,336.2
QF_BV/sage/app1/bench_2598,,18,171.8,,18,229.0,,18,311.0,,17,370.9
QF_BV/sage/app1/bench_2602,,18,161.5,,18,162.6,,17,275.2,,18,390.7
QF_BV/sage/app1/bench_2634,,18,198.4,,17,142.7,,16,274.6,,17,255.8
QF_BV/sage/app1/bench_2644,,15,546.1,,14,396.8,,14,918.4,,14,1504.8
QF_BV/sage/app1/bench_2660,,18,121.6,,18,153.1,,19,211.0,,18,235.9
QF_BV/sage/app12/bench_1570,,8,15.5,,7,28.6,,6,20.5,,6,35.2
QF_BV/sage/app12/bench_1592,,9,12.3,,7,13.6,,7,27.4,,7,42.9
QF_BV/sage/app12/bench_1603,,6,9.4,,6,12.4,,6,31.9,,6,36.7
QF_BV/sage/app12/bench_1625,,5,4.7,,5,6.7,,5,22.2,,5,22.2
QF_BV/sage/app12/bench_1636,,5,7.8,,6,18.2,,5,20.8,,5,28.7
QF_BV/sage/app12/bench_1670,,6,13.9,,6,16.8,,6,21.1,,5,28.1
QF_BV/sage/app12/bench_1681,,6,13.1,,6,12.6,,6,16.9,,5,31.2
QF_BV/sage/app12/bench_1692,,7,10.2,,6,11.7,,5,17.4,,6,37.3
QF_BV/sage/app12/bench_1803,,7,7.9,,6,12.4,,6,17.3,,6,33.9
QF_BV/sage/app12/bench_1914,,7,12.2,,6,11.5,,6,15.0,,5,18.8
QF_BV/sage/app12/bench_2047,,7,12.4,,7,18.2,,6,30.3,,5,25.4
QF_BV/sage/app12/bench_2625,,7,13.1,,6,17.9,,6,25.6,,6,36.6
QF_BV/sage/app12/bench_2714,,8,15.2,,6,18.6,,6,23.0,,6,32.9
QF_BV/sage/app12/bench_2847,,7,9.5,,7,11.6,,6,14.1,,6,38.6
QF_BV/sage/app12/bench_2869,,7,9.2,,6,14.7,,6,22.1,,6,37.2
QF_BV/sage/app12/bench_2892,,8,15.6,,6,11.2,,6,41.1,,6,36.6
QF_BV/sage/app12/bench_2914,,7,13.4,,6,12.6,,6,35.5,,6,31.1
QF_BV/sage/app12/bench_2969,,8,15.6,,6,12.0,,6,39.4,,6,49.8
QF_BV/sage/app12/bench_3014,,7,7.7,,7,19.6,,6,13.2,,6,35.2
QF_BV/sage/app12/bench_3202,,8,15.0,,6,16.4,,6,42.5,,6,34.8
QF_BV/sage/app12/bench_3236,,7,11.3,,6,12.6,,6,24.5,,6,35.4
QF_BV/sage/app12/bench_3247,,7,13.8,,7,18.6,,6,22.4,,6,36.6
QF_BV/sage/app12/bench_3258,,7,9.7,,6,11.9,,6,39.5,,6,36.4
QF_BV/sage/app12/bench_3291,,8,15.4,,7,12.2,,6,40.4,,6,32.6
QF_BV/sage/app12/bench_3324,,7,10.2,,6,11.1,,6,25.3,,6,32.3
QF_BV/sage/app12/bench_3337,,7,13.7,,6,11.0,,6,25.7,,6,35.2
QF_BV/sage/app12/bench_3359,,8,13.4,,8,23.9,,7,34.2,,7,47.0
QF_BV/sage/app12/bench_3381,,8,14.2,,8,22.0,,7,40.5,,7,43.4
QF_BV/sage/app12/bench_3392,,7,12.6,,7,17.0,,7,56.6,,7,56.8
QF_BV/sage/app12/bench_3403,,6,11.3,,7,26.4,,6,28.3,,6,45.5
QF_BV/sage/app12/bench_3414,,8,11.3,,7,18.5,,7,34.0,,7,47.1
QF_BV/sage/app12/bench_3425,,9,26.1,,8,19.0,,7,30.1,,7,51.7
QF_BV/sage/app12/bench_3459,,9,22.4,,8,18.1,,8,23.3,,7,45.2
QF_BV/sage/app12/bench_3470,,10,25.4,,8,18.9,,8,36.6,,7,41.6
QF_BV/sage/app12/bench_3481,,8,9.9,,8,19.2,,7,21.3,,7,38.9
QF_BV/sage/app12/bench_3592,,9,15.5,,8,18.3,,7,27.0,,8,30.6
QF_BV/sage/app12/bench_3703,,9,17.2,,8,24.4,,8,48.7,,7,43.4
QF_BV/sage/app12/bench_3836,,10,15.7,,8,18.4,,8,53.3,,7,44.7
QF_BV/sage/app12/bench_4114,,10,17.5,,8,17.8,,8,24.1,,8,49.0
QF_BV/sage/app12/bench_4202,,11,21.1,,8,21.8,,8,34.7,,8,49.1
QF_BV/sage/app12/bench_4681,,11,21.9,,8,17.7,,7,19.4,,8,46.8
QF_BV/sage/app12/bench_5258,,9,11.0,,9,14.2,,8,36.5,,8,58.3
QF_BV/sage/app12/bench_5324,,9,15.9,,8,24.3,,8,27.1,,8,28.6
QF_BV/sage/app12/bench_5327,,10,11.7,,9,16.3,,8,21.5,,8,47.3
QF_BV/sage/app12/bench_5328,,8,10.0,,9,32.2,,8,36.9,,8,51.8
QF_BV/sage/app12/bench_5329,,9,18.2,,8,13.0,,8,44.1,,8,49.4
QF_BV/sage/app12/bench_5333,,9,24.7,,8,24.2,,8,34.5,,8,49.1
QF_BV/sage/app12/bench_5334,,9,11.3,,8,17.5,,8,29.4,,8,51.4
QF_BV/sage/app12/bench_5335,,9,17.5,,9,15.3,,8,33.8,,8,34.1
QF_BV/sage/app12/bench_5348,,9,11.1,,8,16.6,,8,35.0,,7,39.2
QF_BV/sage/app12/bench_5349,,11,19.4,,8,17.3,,8,39.5,,8,48.8
QF_BV/sage/app12/bench_5350,,11,20.8,,8,18.2,,8,32.7,,8,56.5
QF_BV/sage/app12/bench_5354,,11,16.9,,8,17.3,,8,24.6,,8,32.4
QF_BV/sage/app12/bench_5361,,10,12.2,,9,25.6,,8,33.8,,8,53.0
QF_BV/sage/app12/bench_5365,,11,20.6,,8,22.1,,7,26.7,,7,40.5
QF_BV/sage/app12/bench_5367,,11,23.6,,10,27.0,,9,56.1,,9,62.1
QF_BV/sage/app12/bench_5369,,13,26.0,,10,26.9,,10,51.1,,10,57.1
QF_BV/sage/app12/bench_5370,,10,18.0,,9,35.6,,9,26.0,,8,49.8
QF_BV/sage/app12/bench_5371,,9,13.2,,8,17.0,,8,38.7,,7,41.3
QF_BV/sage/app12/bench_5372,,10,19.6,,9,16.3,,8,29.5,,8,43.6
QF_BV/sage/app12/bench_5373,,10,20.9,,8,20.8,,8,69.3,,8,50.0
QF_BV/sage/app12/bench_5377,,11,16.1,,8,21.2,,8,32.7,,8,46.5
QF_BV/sage/app12/bench_5378,,11,24.5,,9,31.8,,8,35.5,,8,54.2
QF_BV/sage/app12/bench_5379,,12,10.7,,10,24.1,,9,32.4,,9,52.9
QF_BV/sage/app12/bench_5390,,10,23.2,,9,35.0,,8,32.7,,8,54.5
QF_BV/sage/app12/bench_5401,,11,22.1,,9,37.2,,8,75.4,,8,47.0
QF_BV/sage/app12/bench_5414,,9,18.7,,8,19.8,,8,31.5,,8,47.5
QF_BV/sage/app12/bench_5445,,13,21.2,,9,25.8,,8,39.0,,8,51.0
QF_BV/sage/app12/bench_5457,,11,10.6,,9,28.9,,8,42.7,,8,54.6
QF_BV/sage/app12/bench_5461,,11,13.6,,9,21.6,,8,41.5,,8,49.8
QF_BV/sage/app12/bench_5520,,13,22.8,,9,21.2,,8,31.9,,8,52.4
QF_BV/sage/app12/bench_5532,,12,14.9,,10,17.8,,9,37.9,,8,55.1
QF_BV/sage/app12/bench_5537,,12,15.4,,9,27.8,,9,32.2,,8,52.7
QF_BV/sage/app12/bench_5540,,12,11.8,,9,22.3,,9,39.5,,8,43.9
QF_BV/sage/app12/bench_5544,,12,15.4,,9,20.5,,9,56.0,,8,47.5
QF_BV/sage/app12/bench_5545,,12,12.2,,9,23.1,,9,33.6,,8,46.4
QF_BV/sage/app12/bench_5546,,11,13.4,,9,22.6,,9,59.9,,8,53.0
QF_BV/sage/app12/bench_5547,,12,15.2,,10,22.8,,8,31.5,,8,50.3
QF_BV/sage/app12/bench_5559,,11,13.5,,10,17.2,,9,41.5,,8,50.4
QF_BV/sage/app12/bench_5560,,12,10.1,,9,21.1,,9,80.0,,8,35.2
QF_BV/sage/app12/bench_5561,,12,14.9,,10,31.8,,9,61.1,,8,50.6
QF_BV/sage/app12/bench_5566,,12,12.1,,10,23.3,,9,49.3,,9,56.1
QF_BV/sage/app12/bench_5573,,11,20.2,,9,22.0,,9,33.6,,8,45.4
QF_BV/sage/app12/bench_5577,,11,13.2,,9,22.8,,9,44.6,,8,58.7
QF_BV/sage/app12/bench_5578,,12,17.9,,11,29.4,,10,52.5,,10,69.6
