Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_99,,18,181.7,,18,190.2,,17,228.8,,17,345.1
QF_BV/sage/app1/bench_134,,20,136.0,,18,257.6,,16,251.8,,16,332.0
QF_BV/sage/app1/bench_169,,18,153.3,,17,177.9,,17,251.3,,16,307.4
QF_BV/sage/app1/bench_174,,18,156.8,,17,194.5,,17,247.7,,17,372.6
QF_BV/sage/app1/bench_175,,17,147.7,,18,186.8,,18,160.4,,17,318.7
QF_BV/sage/app1/bench_176,,19,182.4,,18,197.2,,19,406.1,,16,202.7
QF_BV/sage/app1/bench_177,,18,257.7,,18,139.4,,17,261.7,,17,332.6
QF_BV/sage/app1/bench_181,,16,526.2,,14,927.9,,14,815.1,,14,1019.4
QF_BV/sage/app1/bench_182,,17,157.0,,17,170.0,,17,143.9,,17,315.2
QF_BV/sage/app1/bench_183,,18,139.8,,17,189.9,,16,314.2,,15,206.9
QF_BV/sage/app1/bench_184,,18,177.5,,18,206.8,,18,296.5,,16,328.2
QF_BV/sage/app1/bench_185,,18,183.9,,18,216.6,,17,231.2,,16,293.5
QF_BV/sage/app1/bench_188,,18,177.7,,17,201.6,,16,141.9,,16,279.9
QF_BV/sage/app1/bench_191,,17,145.1,,18,196.6,,18,250.2,,17,231.3
QF_BV/sage/app1/bench_201,,19,166.0,,18,266.9,,18,279.2,,17,343.2
QF_BV/sage/app1/bench_268,,17,197.7,,18,149.1,,16,323.1,,17,224.7
QF_BV/sage/app1/bench_310,,21,202.0,,18,233.2,,17,294.9,,18,388.2
QF_BV/sage/app1/bench_313,,20,187.3,,19,263.2,,18,290.0,,18,453.8
QF_BV/sage/app1/bench_329,,29,334.1,,27,196.8,,27,429.4,,25,522.1
QF_BV/sage/app1/bench_333,,30,266.4,,27,315.4,,28,420.7,,26,533.8
QF_BV/sage/app1/bench_334,,29,167.6,,28,329.7,,26,366.5,,26,497.5
QF_BV/sage/app1/bench_335,,30,286.1,,27,267.5,,27,404.2,,25,477.5
QF_BV/sage/app1/bench_338,,18,214.8,,18,238.1,,17,259.2,,17,380.3
QF_BV/sage/app1/bench_342,,29,326.0,,27,301.1,,26,742.5,,25,480.6
QF_BV/sage/app1/bench_343,,27,366.2,,26,225.4,,26,385.4,,25,794.3
QF_BV/sage/app1/bench_344,,29,236.3,,26,375.1,,27,244.7,,26,542.9
QF_BV/sage/app1/bench_345,,18,153.4,,17,205.5,,17,482.9,,17,361.4
QF_BV/sage/app1/bench_349,,19,176.9,,17,224.6,,16,216.0,,17,344.1
QF_BV/sage/app1/bench_352,,29,248.3,,27,311.9,,26,366.8,,26,726.8
QF_BV/sage/app1/bench_356,,25,196.7,,26,275.0,,25,422.8,,25,460.9
QF_BV/sage/app1/bench_372,,27,215.9,,27,329.5,,25,330.0,,26,501.9
QF_BV/sage/app1/bench_407,,25,147.6,,23,227.1,,22,342.9,,24,487.8
QF_BV/sage/app1/bench_411,,26,183.3,,24,257.6,,24,359.9,,24,289.4
QF_BV/sage/app1/bench_412,,24,213.2,,24,304.5,,24,481.8,,24,425.6
QF_BV/sage/app1/bench_413,,24,172.2,,24,238.5,,23,349.0,,24,716.2
QF_BV/sage/app1/bench_415,,24,205.8,,26,177.0,,25,316.4,,25,558.0
QF_BV/sage/app1/bench_419,,24,239.7,,25,169.0,,23,299.8,,23,597.4
QF_BV/sage/app1/bench_420,,24,240.1,,23,316.4,,22,308.6,,23,272.7
QF_BV/sage/app1/bench_421,,23,129.0,,24,265.4,,24,370.3,,22,435.9
QF_BV/sage/app1/bench_422,,24,301.9,,23,227.6,,22,211.6,,23,453.4
QF_BV/sage/app1/bench_426,,15,109.5,,15,132.1,,14,194.2,,15,299.4
QF_BV/sage/app1/bench_429,,23,199.2,,24,237.6,,23,296.0,,23,289.0
QF_BV/sage/app1/bench_443,,23,229.0,,23,268.5,,23,637.2,,22,430.8
QF_BV/sage/app1/bench_511,,156,975.7,,171,1458.7,,26,213.8,,23,462.8
QF_BV/sage/app1/bench_512,,171,1078.2,,25,298.6,,26,274.0,,25,480.4
QF_BV/sage/app1/bench_517,,181,966.0,,24,253.1,,23,276.2,,24,472.9
QF_BV/sage/app1/bench_531,,38,315.6,,27,276.2,,23,235.5,,25,430.7
QF_BV/sage/app1/bench_535,,181,1139.2,,28,279.5,,23,233.3,,25,454.8
QF_BV/sage/app1/bench_537,,157,948.8,,27,251.0,,25,193.3,,25,422.2
QF_BV/sage/app1/bench_539,,95,440.3,,32,312.5,,26,292.9,,25,445.3
QF_BV/sage/app1/bench_542,,189,767.4,,33,294.7,,28,238.0,,27,433.1
QF_BV/sage/app1/bench_545,,141,745.0,,28,284.8,,23,186.3,,26,457.6
QF_BV/sage/app1/bench_552,,29,198.2,,27,197.4,,27,237.6,,26,439.7
QF_BV/sage/app1/bench_556,,25,306.5,,23,287.1,,22,325.7,,24,471.3
QF_BV/sage/app1/bench_562,,21,172.6,,22,213.1,,22,390.6,,22,394.8
QF_BV/sage/app1/bench_564,,21,168.7,,21,228.2,,21,357.5,,20,363.1
QF_BV/sage/app1/bench_567,,21,167.0,,21,196.7,,22,412.1,,21,398.5
QF_BV/sage/app1/bench_571,,21,181.9,,21,212.6,,20,215.4,,20,348.9
QF_BV/sage/app1/bench_602,,20,298.7,,21,212.8,,20,195.2,,20,448.9
QF_BV/sage/app1/bench_611,,22,237.8,,21,257.8,,20,316.2,,21,422.9
QF_BV/sage/app1/bench_620,,21,187.5,,21,248.1,,20,303.4,,21,272.8
QF_BV/sage/app1/bench_629,,21,165.3,,21,225.4,,21,316.7,,20,388.6
QF_BV/sage/app1/bench_638,,22,296.6,,21,229.2,,20,437.7,,20,396.8
QF_BV/sage/app1/bench_646,,22,183.9,,21,225.6,,20,379.0,,20,364.2
QF_BV/sage/app1/bench_655,,20,154.2,,22,152.4,,21,184.2,,21,261.2
QF_BV/sage/app1/bench_664,,21,241.8,,21,167.4,,21,338.8,,20,358.6
QF_BV/sage/app1/bench_674,,21,216.6,,21,213.9,,20,279.1,,21,400.6
QF_BV/sage/app1/bench_681,,15,527.3,,14,422.8,,14,936.4,,14,1050.5
QF_BV/sage/app1/bench_683,,20,152.2,,21,215.2,,21,263.4,,20,344.3
QF_BV/sage/app1/bench_691,,20,162.4,,22,337.6,,21,266.9,,21,348.6
QF_BV/sage/app1/bench_692,,16,472.8,,14,373.2,,14,883.8,,14,1050.6
QF_BV/sage/app1/bench_699,,21,114.0,,21,196.0,,20,271.4,,21,258.0
QF_BV/sage/app1/bench_707,,21,236.2,,21,210.8,,20,237.3,,21,347.7
QF_BV/sage/app1/bench_715,,21,155.7,,21,127.6,,21,416.5,,21,394.1
QF_BV/sage/app1/bench_722,,22,169.0,,21,119.4,,21,256.5,,20,338.3
QF_BV/sage/app1/bench_730,,21,173.4,,22,118.6,,21,262.7,,21,363.6
QF_BV/sage/app1/bench_738,,23,134.5,,22,186.1,,21,218.4,,20,312.8
QF_BV/sage/app1/bench_745,,23,131.6,,22,203.4,,21,234.4,,22,315.2
QF_BV/sage/app1/bench_753,,25,153.4,,24,170.6,,23,184.7,,24,341.8
QF_BV/sage/app1/bench_761,,26,143.6,,24,93.0,,24,217.5,,23,362.9
QF_BV/sage/app1/bench_836,,15,703.1,,14,630.0,,14,1529.5,,14,1179.8
QF_BV/sage/app1/bench_847,,16,757.9,,14,660.6,,14,820.2,,15,1271.6
QF_BV/sage/app1/bench_858,,16,490.1,,15,483.2,,14,819.8,,14,1098.3
QF_BV/sage/app1/bench_869,,16,436.1,,15,428.5,,14,802.6,,14,1090.6
QF_BV/sage/app1/bench_880,,16,641.0,,15,1004.6,,15,876.9,,14,1036.2
QF_BV/sage/app1/bench_914,,16,613.5,,15,381.8,,14,1062.0,,14,1077.4
QF_BV/sage/app1/bench_926,,27,87.3,,24,167.8,,24,258.5,,24,361.9
QF_BV/sage/app1/bench_947,,15,357.6,,15,820.6,,15,925.9,,15,1084.0
QF_BV/sage/app1/bench_983,,27,154.3,,26,189.5,,24,256.2,,25,402.3
QF_BV/sage/app1/bench_985,,25,140.9,,23,148.8,,23,187.3,,22,291.2
QF_BV/sage/app1/bench_987,,21,108.9,,20,148.4,,20,134.3,,19,209.0
QF_BV/sage/app1/bench_989,,21,109.7,,18,155.2,,18,173.7,,18,272.8
QF_BV/sage/app1/bench_992,,19,101.4,,16,63.1,,16,165.8,,15,208.5
QF_BV/sage/app1/bench_994,,16,68.7,,15,112.2,,15,95.3,,14,204.0
QF_BV/sage/app1/bench_996,,14,75.8,,14,64.2,,12,137.3,,12,172.9
QF_BV/sage/app1/bench_998,,13,48.7,,11,65.7,,11,108.6,,11,171.4
QF_BV/sage/app1/bench_1000,,13,43.3,,10,59.3,,10,80.2,,11,139.2
QF_BV/sage/app1/bench_1004,,10,38.1,,9,59.5,,9,60.9,,10,128.4
QF_BV/sage/app1/bench_1006,,10,28.4,,9,54.3,,9,49.9,,9,127.9
QF_BV/sage/app1/bench_1008,,10,42.7,,9,52.4,,9,52.9,,9,109.9
QF_BV/sage/app1/bench_1010,,9,41.3,,8,48.0,,8,47.3,,8,116.8
QF_BV/sage/app1/bench_1012,,9,35.2,,8,50.7,,7,44.0,,8,102.2
QF_BV/sage/app1/bench_1015,,8,35.7,,8,45.5,,7,58.0,,7,90.6
QF_BV/sage/app1/bench_1017,,7,56.3,,7,47.8,,7,45.2,,7,101.0
QF_BV/sage/app1/bench_1019,,7,32.9,,7,45.5,,7,60.4,,7,89.1
QF_BV/sage/app1/bench_1021,,7,34.2,,7,44.9,,7,42.1,,7,100.1
QF_BV/sage/app1/bench_1023,,8,38.1,,7,51.7,,7,57.2,,7,95.7
QF_BV/sage/app1/bench_1027,,8,37.1,,6,44.8,,7,51.8,,7,107.8
QF_BV/sage/app1/bench_1035,,8,39.0,,6,38.9,,7,44.6,,7,103.5
QF_BV/sage/app1/bench_1109,,8,43.3,,7,51.3,,7,64.8,,7,113.8
QF_BV/sage/app1/bench_1110,,8,42.8,,7,51.4,,7,61.7,,7,117.2
QF_BV/sage/app1/bench_1126,,16,722.7,,15,673.8,,14,797.1,,15,2057.8
QF_BV/sage/app1/bench_1128,,8,37.7,,7,53.9,,7,60.7,,7,114.3
QF_BV/sage/app1/bench_1448,,17,564.6,,15,603.4,,15,794.2,,14,972.4
QF_BV/sage/app1/bench_1459,,17,447.0,,15,620.9,,15,861.6,,14,719.7
QF_BV/sage/app1/bench_1470,,16,676.6,,16,415.5,,15,621.0,,16,2024.3
QF_BV/sage/app1/bench_1481,,16,513.7,,16,429.0,,15,794.8,,15,713.1
QF_BV/sage/app1/bench_1492,,17,366.0,,16,391.1,,15,805.8,,15,1112.5
QF_BV/sage/app1/bench_1525,,17,775.2,,15,646.4,,15,781.0,,15,1077.7
QF_BV/sage/app1/bench_1559,,17,704.7,,16,611.4,,15,764.0,,15,951.2
QF_BV/sage/app1/bench_1873,,17,533.4,,15,666.0,,15,915.6,,14,1962.8
QF_BV/sage/app1/bench_1877,,17,921.5,,16,699.0,,15,825.4,,15,1201.2
QF_BV/sage/app1/bench_1913,,16,447.0,,15,452.1,,16,677.0,,16,1194.1
QF_BV/sage/app1/bench_1914,,17,584.1,,16,436.2,,16,517.9,,16,1014.0
QF_BV/sage/app1/bench_1915,,17,477.1,,16,431.4,,16,878.8,,15,1014.3
QF_BV/sage/app1/bench_1916,,17,547.6,,16,481.1,,15,743.3,,16,1161.5
QF_BV/sage/app1/bench_1917,,17,757.2,,16,599.9,,16,775.2,,16,1973.5
QF_BV/sage/app1/bench_1920,,18,567.1,,16,375.0,,16,899.0,,16,1077.0
QF_BV/sage/app1/bench_1924,,17,647.2,,16,639.7,,16,782.3,,16,656.4
QF_BV/sage/app1/bench_1950,,17,556.2,,16,844.7,,16,936.6,,15,1075.2
QF_BV/sage/app1/bench_2004,,16,354.2,,16,495.5,,16,640.3,,15,772.0
QF_BV/sage/app1/bench_2005,,17,379.4,,16,320.1,,16,639.5,,16,886.9
QF_BV/sage/app1/bench_2020,,18,446.2,,16,487.0,,16,662.7,,16,821.7
QF_BV/sage/app1/bench_2021,,17,615.7,,16,487.1,,16,650.6,,16,619.6
QF_BV/sage/app1/bench_2022,,16,334.4,,15,470.3,,15,607.3,,15,747.0
QF_BV/sage/app1/bench_2024,,17,505.4,,16,638.1,,16,899.4,,16,787.1
QF_BV/sage/app1/bench_2025,,17,571.5,,16,530.9,,16,614.4,,16,1711.4
QF_BV/sage/app1/bench_2028,,17,418.1,,16,322.4,,17,1421.0,,16,916.4
QF_BV/sage/app1/bench_2031,,18,495.8,,17,391.1,,16,773.3,,15,515.3
QF_BV/sage/app1/bench_2088,,17,514.4,,17,512.5,,16,762.0,,16,800.6
QF_BV/sage/app1/bench_2089,,15,469.6,,14,580.4,,14,1047.8,,14,1174.8
QF_BV/sage/app1/bench_2124,,17,481.8,,16,450.9,,16,644.5,,15,770.9
QF_BV/sage/app1/bench_2128,,17,319.6,,16,517.7,,17,448.9,,16,895.9
QF_BV/sage/app1/bench_2129,,19,920.5,,17,735.3,,16,1713.4,,17,1354.8
QF_BV/sage/app1/bench_2133,,17,514.5,,17,544.6,,17,575.9,,16,710.4
QF_BV/sage/app1/bench_2135,,19,480.3,,17,338.7,,17,779.1,,17,1026.5
QF_BV/sage/app1/bench_2138,,18,504.2,,18,593.0,,17,743.9,,17,994.7
QF_BV/sage/app1/bench_2141,,18,419.8,,17,295.6,,15,514.3,,16,750.7
QF_BV/sage/app1/bench_2173,,16,610.7,,17,725.5,,15,754.0,,16,1029.3
QF_BV/sage/app1/bench_2219,,18,372.0,,17,677.0,,17,1629.9,,17,1192.3
QF_BV/sage/app1/bench_2252,,18,330.6,,17,372.3,,16,540.3,,17,629.3
QF_BV/sage/app1/bench_2257,,17,243.1,,17,247.0,,17,383.6,,17,580.3
QF_BV/sage/app1/bench_2258,,18,546.9,,17,592.4,,16,617.3,,17,802.2
QF_BV/sage/app1/bench_2262,,19,253.2,,18,378.0,,18,699.8,,17,326.2
QF_BV/sage/app1/bench_2263,,18,263.7,,19,252.8,,17,465.6,,17,622.3
QF_BV/sage/app1/bench_2266,,19,305.0,,18,421.2,,18,490.8,,18,1262.5
QF_BV/sage/app1/bench_2270,,17,306.3,,17,329.1,,16,367.7,,17,540.0
QF_BV/sage/app1/bench_2293,,18,362.4,,18,447.1,,16,549.2,,17,596.4
QF_BV/sage/app1/bench_2322,,16,759.6,,14,667.7,,14,852.4,,14,1251.2
QF_BV/sage/app1/bench_2330,,17,340.8,,18,455.8,,17,356.8,,15,1112.1
QF_BV/sage/app1/bench_2365,,19,212.2,,17,318.6,,17,463.4,,18,299.8
QF_BV/sage/app1/bench_2367,,14,446.5,,14,614.8,,14,800.6,,14,741.5
QF_BV/sage/app1/bench_2370,,20,258.7,,18,285.0,,18,693.3,,17,307.0
QF_BV/sage/app1/bench_2371,,18,361.1,,18,370.6,,17,435.5,,18,604.1
QF_BV/sage/app1/bench_2375,,18,288.6,,18,194.1,,17,364.2,,18,452.4
QF_BV/sage/app1/bench_2376,,18,187.0,,17,255.8,,18,373.0,,18,278.8
QF_BV/sage/app1/bench_2380,,20,294.4,,19,208.6,,18,411.3,,18,483.0
QF_BV/sage/app1/bench_2383,,17,198.5,,18,272.5,,18,390.6,,17,393.6
QF_BV/sage/app1/bench_2405,,18,216.5,,17,328.4,,16,310.8,,17,858.6
QF_BV/sage/app1/bench_2428,,17,170.0,,17,326.4,,17,398.0,,17,545.6
QF_BV/sage/app1/bench_2461,,18,181.4,,17,224.9,,17,286.5,,17,372.7
QF_BV/sage/app1/bench_2465,,17,147.7,,18,215.7,,17,474.1,,18,272.5
QF_BV/sage/app1/bench_2466,,18,191.5,,17,220.5,,17,295.2,,17,237.6
QF_BV/sage/app1/bench_2468,,17,272.6,,17,272.9,,17,420.7,,17,424.3
QF_BV/sage/app1/bench_2472,,19,181.1,,18,243.3,,17,297.9,,17,425.4
QF_BV/sage/app1/bench_2473,,17,151.8,,17,224.9,,18,529.2,,17,373.2
QF_BV/sage/app1/bench_2474,,18,164.7,,18,224.2,,17,315.9,,17,259.2
QF_BV/sage/app1/bench_2477,,17,183.3,,18,249.2,,18,254.4,,17,384.0
QF_BV/sage/app1/bench_2481,,17,98.4,,19,151.4,,17,182.1,,16,549.0
QF_BV/sage/app1/bench_2525,,18,314.8,,17,243.9,,17,268.8,,16,656.9
QF_BV/sage/app1/bench_2529,,19,167.8,,16,204.9,,17,185.0,,17,368.1
QF_BV/sage/app1/bench_2547,,17,125.5,,18,271.4,,16,344.8,,17,646.5
QF_BV/sage/app1/bench_2582,,19,181.5,,18,230.2,,19,306.8,,18,378.1
QF_BV/sage/app1/bench_2586,,20,164.7,,19,186.3,,19,543.1,,18,369.8
QF_BV/sage/app1/bench_2587,,20,129.1,,19,231.0,,18,259.1,,17,381.1
QF_BV/sage/app1/bench_2588,,18,168.3,,18,238.8,,17,186.3,,16,267.9
QF_BV/sage/app1/bench_2593,,18,167.4,,19,169.7,,18,271.1,,17,221.5
QF_BV/sage/app1/bench_2594,,18,173.9,,19,223.6,,19,295.7,,18,372.0
QF_BV/sage/app1/bench_2595,,17,122.3,,18,214.3,,18,217.5,,17,255.5
QF_BV/sage/app1/bench_2598,,18,184.8,,19,239.2,,18,283.4,,17,369.3
QF_BV/sage/app1/bench_2602,,17,108.7,,18,287.4,,16,263.4,,18,615.4
QF_BV/sage/app1/bench_2634,,17,141.8,,18,230.9,,17,288.3,,16,386.5
QF_BV/sage/app1/bench_2644,,16,544.5,,14,481.1,,14,568.1,,14,1113.5
QF_BV/sage/app1/bench_2660,,18,191.4,,18,232.4,,19,315.0,,16,356.3
QF_BV/sage/app12/bench_1570,,9,10.6,,7,19.4,,6,25.1,,6,24.1
QF_BV/sage/app12/bench_1592,,8,9.9,,7,13.3,,7,28.8,,7,40.6
QF_BV/sage/app12/bench_1603,,6,9.6,,6,13.2,,6,20.4,,6,23.8
QF_BV/sage/app12/bench_1625,,6,7.8,,5,6.4,,5,14.8,,5,27.5
QF_BV/sage/app12/bench_1636,,6,10.4,,6,11.7,,5,27.5,,5,32.2
QF_BV/sage/app12/bench_1670,,7,14.4,,6,12.1,,6,28.0,,6,26.1
QF_BV/sage/app12/bench_1681,,6,9.1,,6,16.9,,5,17.0,,5,19.9
QF_BV/sage/app12/bench_1692,,7,10.2,,6,19.3,,6,26.2,,6,37.7
QF_BV/sage/app12/bench_1803,,8,11.1,,6,12.8,,6,19.2,,5,26.4
QF_BV/sage/app12/bench_1914,,7,7.3,,6,11.9,,6,18.6,,6,30.1
QF_BV/sage/app12/bench_2047,,7,8.8,,6,15.2,,6,23.8,,6,21.4
QF_BV/sage/app12/bench_2625,,8,15.4,,6,12.2,,6,20.2,,6,23.7
QF_BV/sage/app12/bench_2714,,8,16.0,,6,14.7,,6,23.6,,6,21.7
QF_BV/sage/app12/bench_2847,,7,9.5,,6,15.7,,6,27.6,,6,34.6
QF_BV/sage/app12/bench_2869,,7,14.1,,7,10.7,,6,23.3,,6,33.5
QF_BV/sage/app12/bench_2892,,6,7.1,,7,20.6,,6,14.8,,6,37.2
QF_BV/sage/app12/bench_2914,,6,6.5,,7,18.2,,6,21.4,,6,38.9
QF_BV/sage/app12/bench_2969,,7,14.3,,6,12.0,,6,24.0,,6,19.6
QF_BV/sage/app12/bench_3014,,7,11.7,,6,11.5,,6,14.3,,6,35.6
QF_BV/sage/app12/bench_3202,,7,11.1,,6,10.7,,6,36.6,,6,36.8
QF_BV/sage/app12/bench_3236,,7,9.8,,6,9.1,,5,16.4,,6,34.8
QF_BV/sage/app12/bench_3247,,8,15.2,,7,21.5,,6,21.9,,6,37.0
QF_BV/sage/app12/bench_3258,,7,9.5,,6,15.4,,6,24.3,,5,29.7
QF_BV/sage/app12/bench_3291,,6,9.9,,7,19.2,,6,25.6,,6,30.8
QF_BV/sage/app12/bench_3324,,8,16.0,,6,11.7,,6,33.6,,6,23.9
QF_BV/sage/app12/bench_3337,,8,15.7,,6,10.2,,6,38.5,,6,21.6
QF_BV/sage/app12/bench_3359,,8,14.1,,8,20.2,,7,27.1,,7,49.9
QF_BV/sage/app12/bench_3381,,8,20.2,,8,21.3,,7,28.4,,7,44.4
QF_BV/sage/app12/bench_3392,,8,10.1,,7,23.7,,7,34.2,,7,51.0
QF_BV/sage/app12/bench_3403,,7,19.4,,7,23.9,,6,14.4,,6,38.1
QF_BV/sage/app12/bench_3414,,9,10.8,,7,14.3,,7,52.0,,7,42.0
QF_BV/sage/app12/bench_3425,,8,16.9,,8,26.2,,8,23.6,,7,44.6
QF_BV/sage/app12/bench_3459,,9,15.2,,8,17.7,,7,31.4,,7,42.6
QF_BV/sage/app12/bench_3470,,8,17.3,,8,25.0,,7,26.9,,7,40.5
QF_BV/sage/app12/bench_3481,,9,17.5,,8,19.3,,7,34.2,,7,50.1
QF_BV/sage/app12/bench_3592,,8,14.8,,8,27.5,,7,28.0,,7,39.5
QF_BV/sage/app12/bench_3703,,10,17.6,,8,17.4,,8,34.2,,8,52.4
QF_BV/sage/app12/bench_3836,,9,11.2,,9,14.6,,7,29.2,,8,52.8
QF_BV/sage/app12/bench_4114,,9,11.8,,8,16.7,,8,36.3,,8,32.1
QF_BV/sage/app12/bench_4202,,10,19.0,,8,13.3,,8,59.8,,8,49.8
QF_BV/sage/app12/bench_4681,,11,15.2,,9,48.5,,8,28.1,,8,49.9
QF_BV/sage/app12/bench_5258,,11,21.2,,9,18.9,,8,22.7,,8,32.3
QF_BV/sage/app12/bench_5324,,8,9.2,,8,17.4,,8,22.1,,7,42.2
QF_BV/sage/app12/bench_5327,,11,18.6,,8,16.3,,8,36.8,,8,48.5
QF_BV/sage/app12/bench_5328,,11,19.0,,8,16.4,,8,40.2,,8,49.7
QF_BV/sage/app12/bench_5329,,11,20.8,,8,16.7,,8,35.4,,8,51.5
QF_BV/sage/app12/bench_5333,,11,13.1,,8,14.0,,7,32.8,,7,42.0
QF_BV/sage/app12/bench_5334,,11,20.4,,8,17.1,,8,36.5,,8,57.4
QF_BV/sage/app12/bench_5335,,11,13.4,,8,19.3,,8,25.8,,8,52.8
QF_BV/sage/app12/bench_5348,,11,16.9,,9,25.6,,8,33.9,,7,44.2
QF_BV/sage/app12/bench_5349,,11,12.3,,9,26.9,,8,37.0,,8,52.3
QF_BV/sage/app12/bench_5350,,8,9.3,,8,28.8,,7,23.6,,7,28.2
QF_BV/sage/app12/bench_5354,,11,21.4,,8,18.4,,8,35.7,,8,52.3
QF_BV/sage/app12/bench_5361,,8,9.7,,8,23.7,,8,43.8,,8,47.3
QF_BV/sage/app12/bench_5365,,9,16.4,,8,21.1,,8,22.9,,7,27.8
QF_BV/sage/app12/bench_5367,,11,13.2,,9,20.6,,9,77.4,,9,55.8
QF_BV/sage/app12/bench_5369,,12,18.1,,11,26.4,,10,28.0,,10,57.4
QF_BV/sage/app12/bench_5370,,10,21.2,,9,18.5,,9,69.8,,8,44.6
QF_BV/sage/app12/bench_5371,,10,22.3,,8,19.6,,7,28.9,,8,56.0
QF_BV/sage/app12/bench_5372,,10,19.1,,8,19.1,,9,24.9,,8,58.1
QF_BV/sage/app12/bench_5373,,11,23.2,,9,32.5,,8,37.2,,7,49.4
QF_BV/sage/app12/bench_5377,,10,14.0,,9,24.6,,8,22.5,,7,48.1
QF_BV/sage/app12/bench_5378,,9,13.5,,8,18.8,,8,36.3,,8,48.4
QF_BV/sage/app12/bench_5379,,11,19.0,,10,33.0,,9,43.9,,8,52.3
QF_BV/sage/app12/bench_5390,,10,24.4,,8,25.1,,9,49.3,,8,55.4
QF_BV/sage/app12/bench_5401,,12,23.0,,9,26.3,,8,31.0,,8,47.3
QF_BV/sage/app12/bench_5414,,10,20.9,,9,21.5,,8,29.5,,8,47.2
QF_BV/sage/app12/bench_5445,,11,20.8,,9,19.7,,8,32.0,,8,50.0
QF_BV/sage/app12/bench_5457,,11,21.6,,9,23.2,,9,41.3,,8,48.1
QF_BV/sage/app12/bench_5461,,11,12.8,,9,22.3,,8,33.7,,8,41.2
QF_BV/sage/app12/bench_5520,,11,22.1,,9,32.5,,8,37.1,,9,65.6
QF_BV/sage/app12/bench_5532,,11,20.7,,10,31.2,,9,41.3,,8,49.5
QF_BV/sage/app12/bench_5537,,11,13.8,,10,32.0,,8,20.9,,8,38.1
QF_BV/sage/app12/bench_5540,,12,14.3,,9,31.9,,9,42.1,,8,32.8
QF_BV/sage/app12/bench_5544,,12,14.4,,10,17.9,,9,40.2,,8,33.1
QF_BV/sage/app12/bench_5545,,12,16.1,,9,20.3,,9,38.8,,8,51.6
QF_BV/sage/app12/bench_5546,,13,22.4,,10,32.2,,8,19.9,,8,51.4
QF_BV/sage/app12/bench_5547,,11,12.9,,10,31.1,,9,40.1,,8,43.5
QF_BV/sage/app12/bench_5559,,11,22.5,,9,22.3,,9,32.7,,8,51.3
QF_BV/sage/app12/bench_5560,,12,14.6,,10,28.0,,9,39.8,,8,65.3
QF_BV/sage/app12/bench_5561,,12,14.9,,9,27.2,,9,44.0,,8,52.4
QF_BV/sage/app12/bench_5566,,12,14.9,,9,22.2,,8,33.2,,8,50.3
QF_BV/sage/app12/bench_5573,,11,22.4,,9,19.4,,8,36.8,,8,54.4
QF_BV/sage/app12/bench_5577,,12,15.4,,10,37.8,,8,59.4,,9,33.1
QF_BV/sage/app12/bench_5578,,11,11.3,,11,34.5,,10,53.8,,10,69.3
