Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,41.9,,4,47.4,,4,47.4,,5,63.5,,5,63.5,,4,3.8
QF_BV/RWS/Example_8.txt,,3,21.7,,3,17.9,,3,17.9,,4,30.9,,4,30.9,,3,1.2
QF_BV/RWS/Example_9.txt,,3,191.3,,4,1628.5,,4,1628.5,,4,144.1,,4,144.1,,4,764.5
QF_BV/RWS/Example_10.txt,,4,256.1,,4,640.4,,4,640.4,,4,95.9,,4,95.9,,4,17.0
QF_BV/RWS/Example_11.txt,,3,1892.8,,4,2734.5,,4,2734.5,,4,212.7,,4,212.7,,- -,- -
QF_BV/RWS/Example_12.txt,,3,787.9,,3,687.3,,3,687.3,,3,75.0,,3,75.0,,3,1048.8
QF_BV/RWS/Example_13.txt,,3,69.2,,3,136.6,,3,136.6,,3,61.7,,3,61.7,,3,10.8
QF_BV/RWS/Example_16.txt,,3,166.1,,4,312.4,,4,312.4,,4,88.4,,4,88.4,,4,11.5
QF_BV/RWS/Example_17.txt,,3,96.1,,3,618.8,,3,618.8,,3,105.3,,3,105.3,,3,19.4
QF_BV/sage/app1/bench_4,,1,93.0,,1,326.7,,1,326.7,,1,79.0,,1,79.0,,- -,- -
QF_BV/sage/app1/bench_29,,1,34.9,,1,164.8,,1,164.8,,1,23.0,,1,23.0,,- -,- -
QF_BV/sage/app1/bench_32,,1,52.4,,1,189.4,,1,189.4,,1,18.6,,1,18.6,,- -,- -
QF_BV/sage/app1/bench_37,,1,86.5,,1,204.1,,1,204.1,,1,105.8,,1,105.8,,- -,- -
QF_BV/sage/app1/bench_47,,1,29.4,,1,67.8,,1,67.8,,1,23.8,,1,23.8,,1,3140.8
QF_BV/sage/app1/bench_52,,1,34.8,,1,256.4,,1,256.4,,1,71.6,,1,71.6,,1,1792.9
