Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,44.3,,11,58.9,,11,58.9,,5,79.2,,5,79.2,,4,4.9
QF_BV/RWS/Example_8.txt,,3,31.5,,3,17.4,,3,17.4,,4,61.2,,4,61.2,,3,1.0
QF_BV/RWS/Example_9.txt,,3,198.3,,4,2250.4,,4,2250.4,,3,175.8,,3,175.8,,3,803.4
QF_BV/RWS/Example_10.txt,,3,112.7,,4,496.7,,4,496.7,,4,85.4,,4,85.4,,4,39.2
QF_BV/RWS/Example_11.txt,,3,3119.9,,4,2689.9,,4,2689.9,,4,167.5,,4,167.5,,- -,- -
QF_BV/RWS/Example_12.txt,,3,742.7,,3,495.6,,3,495.6,,3,82.6,,3,82.6,,3,427.4
QF_BV/RWS/Example_13.txt,,3,109.4,,4,136.1,,4,136.1,,3,128.5,,3,128.5,,3,18.9
QF_BV/RWS/Example_16.txt,,3,159.2,,4,373.6,,4,373.6,,4,88.1,,4,88.1,,4,14.6
QF_BV/RWS/Example_17.txt,,3,98.9,,3,468.6,,3,468.6,,3,105.7,,3,105.7,,4,57.1
QF_BV/sage/app1/bench_4,,1,52.7,,1,239.7,,1,239.7,,1,77.3,,1,77.3,,- -,- -
QF_BV/sage/app1/bench_29,,1,30.4,,1,77.8,,1,77.8,,1,85.8,,1,85.8,,- -,- -
QF_BV/sage/app1/bench_32,,1,34.9,,1,250.9,,1,250.9,,1,72.1,,1,72.1,,- -,- -
QF_BV/sage/app1/bench_37,,1,100.6,,1,184.3,,1,184.3,,1,75.0,,1,75.0,,- -,- -
QF_BV/sage/app1/bench_47,,1,30.9,,1,282.4,,1,282.4,,1,18.0,,1,18.0,,1,858.3
QF_BV/sage/app1/bench_52,,1,18.4,,1,259.1,,1,259.1,,1,70.3,,1,70.3,,1,2858.2
QF_BV/sage/app1/bench_53,,1,62.8,,1,224.7,,1,224.7,,1,75.5,,1,75.5,,- -,- -
QF_BV/sage/app1/bench_54,,1,33.8,,1,7.8,,1,7.8,,1,69.9,,1,69.9,,- -,- -
QF_BV/sage/app1/bench_55,,1,33.8,,1,196.5,,1,196.5,,1,18.2,,1,18.2,,- -,- -
QF_BV/sage/app1/bench_60,,1,29.8,,1,109.2,,1,109.2,,1,21.1,,1,21.1,,1,1039.8
QF_BV/sage/app1/bench_61,,1,31.6,,1,339.5,,1,339.5,,1,71.9,,1,71.9,,- -,- -
QF_BV/sage/app1/bench_62,,1,20.3,,1,255.6,,1,255.6,,1,74.4,,1,74.4,,- -,- -
QF_BV/sage/app1/bench_63,,1,35.1,,1,160.0,,1,160.0,,1,72.5,,1,72.5,,- -,- -
QF_BV/sage/app1/bench_66,,1,52.6,,1,283.4,,1,283.4,,1,73.4,,1,73.4,,- -,- -
QF_BV/sage/app1/bench_69,,1,19.3,,1,216.8,,1,216.8,,1,17.6,,1,17.6,,1,1405.7
QF_BV/sage/app1/bench_99,,1,24.8,,1,68.5,,1,68.5,,1,15.7,,1,15.7,,1,2932.4
QF_BV/sage/app1/bench_134,,1,29.6,,1,122.5,,1,122.5,,1,69.2,,1,69.2,,1,2164.5
QF_BV/sage/app1/bench_169,,1,26.9,,1,84.0,,1,84.0,,1,9.9,,1,9.9,,1,1419.2
QF_BV/sage/app1/bench_174,,1,29.1,,1,277.2,,1,277.2,,1,10.7,,1,10.7,,1,1707.2
QF_BV/sage/app1/bench_175,,1,29.2,,1,182.1,,1,182.1,,1,25.0,,1,25.0,,1,2035.8
QF_BV/sage/app1/bench_176,,1,26.9,,1,108.1,,1,108.1,,1,17.7,,1,17.7,,1,974.3
QF_BV/sage/app1/bench_177,,1,30.6,,1,73.0,,1,73.0,,1,70.4,,1,70.4,,1,2545.9
