Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,34.0,,5,62.4,,5,62.4,,5,68.7,,5,68.7,,4,4.8
QF_BV/RWS/Example_8.txt,,3,23.1,,3,16.6,,3,16.6,,5,27.4,,5,27.4,,3,1.1
QF_BV/RWS/Example_9.txt,,3,187.5,,4,1956.9,,4,1956.9,,4,167.3,,4,167.3,,3,818.6
QF_BV/RWS/Example_10.txt,,4,154.7,,4,391.3,,4,391.3,,4,144.5,,4,144.5,,4,32.5
QF_BV/RWS/Example_11.txt,,3,1949.1,,- -,- -,,- -,- -,,4,168.0,,4,168.0,,- -,- -
QF_BV/RWS/Example_12.txt,,3,773.8,,3,485.4,,3,485.4,,3,160.7,,3,160.7,,3,339.8
QF_BV/RWS/Example_13.txt,,3,51.0,,9,139.5,,9,139.5,,3,74.4,,3,74.4,,4,16.6
QF_BV/RWS/Example_16.txt,,3,73.0,,4,474.5,,4,474.5,,3,87.5,,3,87.5,,4,13.1
QF_BV/RWS/Example_17.txt,,3,111.8,,3,569.5,,3,569.5,,3,105.4,,3,105.4,,3,17.4
QF_BV/sage/app1/bench_4,,1,90.7,,1,208.4,,1,208.4,,1,78.6,,1,78.6,,- -,- -
QF_BV/sage/app1/bench_29,,1,59.6,,1,164.4,,1,164.4,,1,67.0,,1,67.0,,- -,- -
QF_BV/sage/app1/bench_32,,1,36.9,,1,195.1,,1,195.1,,1,25.4,,1,25.4,,- -,- -
QF_BV/sage/app1/bench_37,,1,100.6,,1,203.0,,1,203.0,,1,75.8,,1,75.8,,- -,- -
QF_BV/sage/app1/bench_47,,1,30.4,,1,67.3,,1,67.3,,1,19.7,,1,19.7,,- -,- -
QF_BV/sage/app1/bench_52,,1,32.6,,1,350.0,,1,350.0,,1,21.1,,1,21.1,,1,1503.9
QF_BV/sage/app1/bench_53,,1,27.5,,1,252.0,,1,252.0,,1,72.2,,1,72.2,,- -,- -
