Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,84.7,,7,70.9,,7,70.9,,4,54.9,,4,54.9,,4,5.1
QF_BV/RWS/Example_8.txt,,3,46.0,,5,33.9,,5,33.9,,5,61.8,,5,61.8,,3,0.9
QF_BV/RWS/Example_9.txt,,3,374.3,,3,1411.8,,3,1411.8,,4,162.2,,4,162.2,,4,938.6
QF_BV/RWS/Example_10.txt,,4,164.3,,4,270.1,,4,270.1,,4,101.0,,4,101.0,,4,53.7
QF_BV/RWS/Example_11.txt,,3,2234.2,,4,2226.6,,4,2226.6,,4,166.7,,4,166.7,,- -,- -
QF_BV/RWS/Example_12.txt,,3,541.0,,3,370.7,,3,370.7,,3,75.2,,3,75.2,,3,485.7
QF_BV/RWS/Example_13.txt,,3,74.7,,3,128.6,,3,128.6,,3,74.1,,3,74.1,,3,26.3
QF_BV/RWS/Example_16.txt,,3,57.8,,4,361.7,,4,361.7,,4,88.5,,4,88.5,,4,11.3
QF_BV/RWS/Example_17.txt,,3,67.5,,4,563.2,,4,563.2,,3,107.5,,3,107.5,,3,21.1
QF_BV/sage/app1/bench_4,,1,99.0,,1,183.4,,1,183.4,,1,91.9,,1,91.9,,- -,- -
QF_BV/sage/app1/bench_29,,1,41.4,,1,202.4,,1,202.4,,1,67.9,,1,67.9,,- -,- -
QF_BV/sage/app1/bench_32,,1,44.1,,1,188.1,,1,188.1,,1,71.2,,1,71.2,,- -,- -
QF_BV/sage/app1/bench_37,,1,102.2,,1,207.6,,1,207.6,,1,79.4,,1,79.4,,- -,- -
QF_BV/sage/app1/bench_47,,1,29.4,,1,67.8,,1,67.8,,1,69.4,,1,69.4,,1,1558.2
QF_BV/sage/app1/bench_52,,1,30.5,,1,181.8,,1,181.8,,1,72.0,,1,72.0,,- -,- -
QF_BV/sage/app1/bench_53,,1,35.3,,1,224.8,,1,224.8,,1,19.5,,1,19.5,,1,3187.5
QF_BV/sage/app1/bench_54,,1,35.4,,1,260.8,,1,260.8,,1,18.9,,1,18.9,,1,650.1
QF_BV/sage/app1/bench_55,,1,31.5,,1,287.2,,1,287.2,,1,18.7,,1,18.7,,- -,- -
QF_BV/sage/app1/bench_60,,1,28.0,,1,147.1,,1,147.1,,1,70.5,,1,70.5,,- -,- -
QF_BV/sage/app1/bench_61,,1,32.0,,1,258.9,,1,258.9,,1,18.9,,1,18.9,,- -,- -
QF_BV/sage/app1/bench_62,,1,33.3,,1,254.1,,1,254.1,,1,17.4,,1,17.4,,- -,- -
QF_BV/sage/app1/bench_63,,1,33.0,,1,167.1,,1,167.1,,1,75.2,,1,75.2,,1,2730.7
QF_BV/sage/app1/bench_66,,1,34.3,,1,157.2,,1,157.2,,1,18.1,,1,18.1,,- -,- -
QF_BV/sage/app1/bench_69,,1,27.4,,1,216.9,,1,216.9,,1,73.1,,1,73.1,,- -,- -
QF_BV/sage/app1/bench_99,,1,18.4,,1,113.6,,1,113.6,,1,70.0,,1,70.0,,1,2996.7
QF_BV/sage/app1/bench_134,,1,24.8,,1,75.8,,1,75.8,,1,75.8,,1,75.8,,- -,- -
QF_BV/sage/app1/bench_169,,1,27.4,,1,85.7,,1,85.7,,1,74.3,,1,74.3,,1,1683.7
QF_BV/sage/app1/bench_174,,1,24.1,,1,301.7,,1,301.7,,1,16.0,,1,16.0,,1,1703.8
QF_BV/sage/app1/bench_175,,1,37.3,,1,80.6,,1,80.6,,1,74.4,,1,74.4,,- -,- -
QF_BV/sage/app1/bench_176,,1,30.2,,1,112.0,,1,112.0,,1,88.1,,1,88.1,,1,2774.9
QF_BV/sage/app1/bench_177,,1,33.1,,1,328.7,,1,328.7,,1,68.2,,1,68.2,,- -,- -
QF_BV/sage/app1/bench_181,,1,122.0,,1,136.8,,1,136.8,,1,78.6,,1,78.6,,- -,- -
QF_BV/sage/app1/bench_182,,1,30.3,,1,83.4,,1,83.4,,1,72.7,,1,72.7,,1,2790.6
QF_BV/sage/app1/bench_183,,1,44.1,,1,76.5,,1,76.5,,1,70.3,,1,70.3,,1,2695.8
