Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,15,129.4,,12,179.6,,12,232.0,,12,353.7
QF_BV/gulwani-pldi08/fig5.phx,,9,36.0,,8,65.4,,8,97.6,,8,100.6
QF_BV/gulwani-pldi08/fig6.phx,,11,5.8,,13,15.7,,11,31.1,,11,57.3
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,8,24.2,,7,30.6,,8,73.6,,8,94.1
QF_BV/RWS/Example_1.txt,,44,39.1,,43,65.1,,40,117.4,,38,119.2
QF_BV/RWS/Example_2.txt,,23,19.0,,22,43.7,,21,76.8,,22,105.2
QF_BV/RWS/Example_4.txt,,12,12.4,,12,17.1,,12,40.5,,11,60.8
QF_BV/RWS/Example_5.txt,,10,14.0,,9,20.2,,9,30.5,,9,44.3
QF_BV/RWS/Example_6.txt,,7,5.9,,7,7.6,,7,13.7,,7,12.9
QF_BV/RWS/Example_14.txt,,50,85.5,,47,87.1,,41,173.4,,42,263.6
QF_BV/sage/app1/bench_1141,,7,6.1,,4,4.0,,4,7.7,,4,13.7
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,8,3.3,,5,4.3,,5,7.5,,5,17.6
QF_BV/sage/app1/bench_1288,,5,1.6,,5,2.9,,4,5.6,,4,12.6
QF_BV/sage/app1/bench_1339,,4,1.6,,4,2.0,,4,4.8,,4,8.3
QF_BV/sage/app1/bench_1346,,5,1.2,,5,2.6,,4,4.4,,4,8.5
QF_BV/sage/app1/bench_1710,,49,0.5,,4,0.1,,4,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,212,2.4,,6,0.0,,5,0.1,,4,0.1
QF_BV/sage/app1/bench_1742,,11,0.1,,4,0.1,,3,0.1,,3,0.2
QF_BV/sage/app1/bench_1768,,7,0.1,,4,0.1,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_228,,60,0.4,,3,0.0,,4,0.1,,3,0.1
QF_BV/sage/app12/bench_363,,4,0.3,,2,0.1,,2,0.2,,2,0.3
QF_BV/sage/app12/bench_446,,3,0.0,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,186,0.5,,2,0.0,,4,0.1,,5,0.1
QF_BV/sage/app12/bench_953,,5,0.0,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_1051,,8,12.5,,7,14.6,,7,22.5,,6,31.8
QF_BV/sage/app12/bench_1183,,8,22.4,,7,20.4,,8,27.6,,7,34.6
QF_BV/sage/app12/bench_1353,,640,398.4,,16,7.4,,15,9.7,,15,12.7
QF_BV/sage/app12/bench_2353,,493,1277.2,,51,122.5,,53,286.6,,49,306.0
QF_BV/sage/app12/bench_2428,,602,129.3,,49,29.4,,29,19.9,,31,45.3
QF_BV/sage/app12/bench_2451,,690,132.0,,25,20.0,,21,17.8,,27,40.9
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,3,0.0
QF_BV/sage/app12/bench_3852,,15,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,34,0.7,,- -,- -,,88,1.2,,- -,- -
QF_BV/sage/app12/bench_3957,,170,0.4,,6,0.0,,32,0.1,,16,0.1
QF_BV/sage/app12/bench_4059,,82,0.1,,103,0.4,,18,0.7,,16,0.2
QF_BV/sage/app12/bench_4177,,4,0.0,,4,0.0,,3,0.0,,3,0.3
QF_BV/sage/app12/bench_4845,,16,0.1,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,3,0.1,,2,0.2,,3,0.3
QF_BV/sage/app2/bench_48,,- -,- -,,38,10.0,,34,15.6,,30,27.2
QF_BV/sage/app2/bench_225,,10,8.8,,8,4.6,,7,11.5,,7,18.2
QF_BV/sage/app2/bench_278,,6,2.4,,5,6.4,,4,9.1,,4,18.7
QF_BV/sage/app2/bench_282,,6,1.4,,4,3.2,,4,7.7,,4,19.8
QF_BV/sage/app2/bench_458,,252,4.1,,215,1.9,,132,4.7,,60,3.0
QF_BV/sage/app2/bench_642,,524,290.3,,18,13.9,,10,12.3,,15,29.9
QF_BV/sage/app2/bench_645,,7,0.9,,5,1.0,,5,3.0,,5,5.7
QF_BV/sage/app2/bench_664,,840,612.3,,15,7.3,,14,18.1,,14,25.8
QF_BV/sage/app2/bench_719,,- -,- -,,16,8.9,,16,16.9,,19,32.3
QF_BV/sage/app2/bench_830,,- -,- -,,19,12.5,,23,20.6,,20,30.8
QF_BV/sage/app2/bench_863,,7,6.0,,6,6.9,,5,8.7,,5,13.4
QF_BV/sage/app2/bench_1196,,9,5.5,,7,7.8,,6,9.1,,6,14.9
QF_BV/sage/app2/bench_1387,,225,1495.9,,31,296.8,,26,310.4,,24,401.2
QF_BV/sage/app5/bench_42,,13,2.8,,6,3.0,,4,5.3,,4,12.2
QF_BV/sage/app5/bench_349,,8,5.9,,5,8.3,,5,12.4,,4,23.2
QF_BV/sage/app5/bench_357,,7,5.8,,5,5.4,,4,8.8,,4,24.2
QF_BV/sage/app5/bench_575,,57,1.9,,4,0.1,,4,0.2,,4,0.2
QF_BV/sage/app5/bench_742,,7,0.4,,4,0.1,,3,0.3,,3,0.6
QF_BV/sage/app5/bench_794,,3,0.0,,2,0.0,,2,0.0,,3,0.0
QF_BV/sage/app5/bench_931,,17,0.5,,5,0.3,,4,0.5,,5,1.7
QF_BV/sage/app5/bench_959,,6,0.2,,5,1.5,,4,0.8,,5,1.6
QF_BV/sage/app5/bench_960,,139,0.6,,5,0.0,,4,0.1,,5,0.2
QF_BV/sage/app5/bench_1163,,29,1.6,,6,0.5,,8,1.2,,7,2.8
QF_BV/sage/app5/bench_1170,,23,0.8,,7,0.6,,6,1.5,,6,2.4
QF_BV/sage/app5/bench_1182,,7,2.2,,5,3.8,,5,10.5,,5,20.4
QF_BV/sage/app5/bench_1262,,4,0.0,,4,0.1,,4,0.5,,4,0.5
QF_BV/sage/app8/bench_23,,5,1.1,,4,1.4,,4,3.5,,4,4.7
QF_BV/sage/app8/bench_49,,4,0.2,,5,0.6,,4,1.0,,4,3.0
QF_BV/sage/app8/bench_400,,6,16.8,,5,11.8,,5,34.1,,5,58.6
QF_BV/sage/app8/bench_443,,6,15.9,,6,23.0,,6,37.0,,5,46.1
QF_BV/sage/app8/bench_498,,6,11.1,,5,19.3,,5,25.9,,5,47.5
QF_BV/sage/app8/bench_525,,12,0.1,,5,0.1,,5,0.3,,5,0.7
QF_BV/sage/app8/bench_828,,7,13.1,,7,14.1,,6,22.9,,7,26.4
QF_BV/sage/app8/bench_1892,,5,0.4,,4,0.4,,4,1.0,,4,1.6
QF_BV/sage/app8/bench_2006,,7,0.5,,6,0.6,,5,1.4,,5,2.3
QF_BV/sage/app8/bench_2310,,7,0.1,,5,0.2,,4,0.6,,4,1.0
QF_BV/sage/app8/bench_2647,,14,0.7,,8,1.1,,5,1.8,,6,4.9
QF_BV/sage/app8/bench_2880,,8,0.6,,6,0.9,,6,2.2,,5,3.8
QF_BV/sage/app8/bench_3177,,6,0.7,,6,1.2,,5,2.9,,5,5.7
QF_BV/sage/app8/bench_3314,,6,0.4,,5,0.8,,5,2.1,,5,2.6
QF_BV/sage/app8/bench_3368,,5,0.5,,4,0.6,,4,2.2,,4,3.9
QF_BV/sage/app8/bench_3424,,6,0.7,,5,0.6,,4,1.4,,4,1.4
QF_BV/sage/app8/bench_3448,,5,0.1,,4,0.2,,3,0.3,,4,0.8
QF_BV/sage/app8/bench_3677,,6,0.1,,4,0.1,,6,0.4,,5,0.6
QF_BV/sage/app8/bench_3814,,5,0.4,,5,0.7,,5,2.4,,4,2.6
QF_BV/sage/app8/bench_3836,,3,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app8/bench_3842,,39,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,6,1.8,,6,2.6,,6,10.8,,6,13.7
QF_BV/sage/app9/bench_919,,23,0.2,,5,0.1,,7,0.2,,4,0.3
QF_BV/sage/app9/bench_979,,5,0.1,,4,0.1,,3,0.2,,3,0.2
QF_BV/sage/app9/bench_1203,,5,0.8,,5,0.4,,4,1.5,,4,2.2
QF_BV/sage/app9/bench_1269,,6,0.3,,5,0.4,,5,0.9,,5,1.8
QF_BV/sage/app9/bench_1323,,7,0.2,,5,0.3,,5,0.7,,4,1.0
QF_BV/sage/app9/bench_1384,,12,2.6,,7,3.1,,7,7.7,,7,11.6
QF_BV/sage/app9/bench_1400,,8,1.8,,8,2.8,,7,4.8,,7,11.7
QF_BV/sage/app9/bench_1552,,10,0.6,,6,1.1,,6,2.9,,5,4.6
QF_BV/sage/app9/bench_1659,,9,1.2,,8,1.8,,7,3.5,,7,6.4
QF_BV/sage/app9/bench_1969,,5,0.2,,4,0.3,,4,0.3,,3,0.6
QF_BV/sage/app9/bench_2061,,4,0.0,,3,0.0,,3,0.1,,4,0.1
QF_BV/sage/app9/bench_2358,,7,0.0,,2,0.0,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_2518,,5,0.4,,4,0.3,,4,0.9,,4,1.8
QF_BV/sage/app9/bench_2940,,5,0.4,,5,0.6,,5,2.0,,5,3.8
QF_BV/sage/app9/bench_3094,,275,1.1,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,6,16.9,,6,24.4,,5,33.0,,5,47.5
QF_BV/sage/app9/bench_3261,,3,0.0,,2,0.1,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_3278,,6,14.3,,6,16.6,,6,36.3,,5,52.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,1.4,,5,5.7,,4,16.6,,4,43.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,5,1.8,,4,5.3,,4,22.8,,4,40.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,5,1.4,,5,7.8,,4,20.8,,4,40.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,9,38.9,,7,185.2,,7,136.8,,7,120.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,9,40.2,,7,54.7,,7,136.7,,7,123.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,10,53.6,,7,62.0,,7,129.7,,7,166.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,8,51.5,,7,103.0,,6,128.9,,7,189.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,9,34.8,,7,59.0,,7,142.6,,7,192.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,8,52.2,,7,53.6,,7,161.4,,7,199.5
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,70,9.2,,10,0.9,,9,2.3,,7,1.4
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,584,91.5,,11,1.4,,8,2.2,,8,1.8
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,114,39.0,,12,4.4,,9,4.5,,7,4.8
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,266,88.6,,12,3.1,,9,5.7,,8,5.9
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,249,94.2,,11,3.7,,9,3.7,,8,6.1
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,310,132.6,,11,5.6,,8,5.7,,8,7.4
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,463,64.9,,14,7.7,,9,4.0,,9,8.1
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,7,1.2,,6,0.8,,6,1.9,,6,3.6
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,8,1.6,,7,1.0,,6,2.5,,6,2.2
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,10,2.4,,9,2.9,,8,3.9,,8,6.7
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,11,3.3,,10,3.9,,9,6.3,,9,9.2
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,153,68.9,,11,5.7,,8,9.6,,7,6.5
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,20,8.8,,8,5.1,,7,4.0,,6,7.0
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,18,11.0,,7,3.6,,5,5.0,,5,6.5
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,62,15.4,,7,2.3,,6,5.2,,6,7.1
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,21,10.2,,7,3.7,,6,4.0,,5,6.1
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,12,6.3,,7,4.6,,5,6.9,,5,5.9
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.8,,1,1.4,,1,1.8,,1,4.2
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,112,51.1,,217,195.1
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,911,436.3,,16,14.9,,18,13.9,,13,10.0
QF_BV/tacas07/s-40-50-bv,,21,130.5,,18,169.5,,15,364.9,,16,577.1
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,3,0.1
QF_ABV/bench_ab/a271test0009,,4,0.1,,3,0.1,,2,0.1,,3,0.3
QF_ABV/bench_ab/a283test0002,,5,0.0,,12,0.1,,4,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,4,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,5,6.7,,5,7.8,,4,9.3,,4,10.6
QF_ABV/bench_ab/b264test0001,,2,0.0,,3,0.1,,2,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,11,0.7,,17,1.2,,10,1.2,,26,8.0
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,2,0.2,,2,0.5,,2,1.2,,2,2.0
QF_ABV/bmc-arrays/simple_control_on_input,,14,5.4,,5,4.7,,5,9.8,,5,17.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,17,0.7,,20,1.1,,11,0.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,8,0.1,,11,0.3,,32,1.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,681,111.8,,190,7.6,,18,1.0,,13,0.7
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,22,4.4,,13,1.0,,9,0.9,,56,82.9
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,755,127.6,,8,0.4,,12,0.6,,105,9.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,9,638.9,,8,171.5,,8,358.2,,8,702.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,- -,- -,,10,0.2,,15,0.5
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,33,0.4,,10,0.2,,16,0.5
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,9,7.3,,9,10.1,,7,19.3,,7,38.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,6.7,,6,12.6,,5,26.9,,5,39.9
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,9,11.9,,10,17.6,,8,26.6,,8,40.5
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,- -,- -,,8,0.2,,158,8.6
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,7,0.3,,25,4.0,,5,0.8,,210,2845.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,9,0.7,,- -,- -,,8,3.5,,7,5.5
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,116,2419.5,,12,3.6,,8,8.8,,10,16.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,8,0.5,,- -,- -,,7,3.3,,10,8.2
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,10,0.8,,136,326.2,,9,1.4,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,29,58.0,,21,104.8,,20,166.8
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,86,151.7,,34,59.7,,34,96.8
QF_ABV/egt/egt-0474,,8,0.4,,4,0.2,,4,0.3,,4,0.4
QF_ABV/egt/egt-1526,,16,0.8,,6,0.2,,5,0.5,,5,0.6
QF_ABV/egt/egt-1550,,7,0.3,,5,0.2,,4,0.3,,4,0.7
QF_ABV/egt/egt-4211,,10,0.4,,5,0.2,,4,0.4,,4,0.5
QF_ABV/egt/egt-6650,,15,0.5,,4,0.1,,3,0.2,,3,0.2
QF_ABV/egt/egt-7155,,14,1.2,,4,0.2,,4,0.3,,4,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,15,1.3,,2,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,111,172.7,,76,29.4,,101,86.4,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,6,1.2,,7,2.4,,6,3.2,,6,4.6
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,7,1.8,,6,1.9,,5,3.2,,6,5.8
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,6,2.0,,5,2.5,,5,3.8,,5,5.5
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,6,0.5,,5,1.4,,5,1.7,,5,2.7
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,1.6,,5,1.6,,5,2.3,,5,3.2
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,10,3.3,,10,4.5,,9,6.4,,10,8.7
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,11,3.6,,9,3.9,,8,5.7,,9,9.1
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,11,4.7,,11,5.6,,9,7.3,,8,9.0
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,12,4.6,,11,5.2,,9,8.0,,9,10.6
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,12,4.5,,11,5.3,,8,6.3,,10,11.4
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,14,5.7,,10,5.3,,9,7.8,,10,12.6
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,11,4.5,,11,5.5,,9,7.5,,9,9.3
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,13,6.3,,10,5.3,,8,7.1,,8,8.7
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,11,4.0,,10,5.3,,9,7.9,,9,11.5
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,14,5.9,,10,5.6,,8,8.2,,8,10.2
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,11,5.0,,9,5.1,,8,7.7,,8,10.6
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,11,3.1,,11,6.8,,7,7.2,,8,11.5
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,15,8.6,,10,7.5,,8,9.2,,8,12.3
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,16,9.2,,10,7.5,,8,9.6,,8,12.4
