Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_1339,,4,0.7,,5,3.1,,4,5.6,,4,8.8
QF_BV/sage/app1/bench_1346,,5,1.9,,4,1.9,,4,5.0,,4,7.5
QF_BV/sage/app1/bench_1710,,21,0.1,,7,0.1,,4,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,358,3.5,,7,0.1,,5,0.1,,4,0.1
QF_BV/sage/app1/bench_1742,,10,0.4,,3,0.1,,3,0.1,,3,0.1
QF_BV/sage/app1/bench_1768,,4,0.1,,4,0.1,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_228,,358,3.8,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app12/bench_363,,3,0.1,,3,0.1,,3,0.2,,2,0.2
QF_BV/sage/app12/bench_446,,4,0.0,,2,0.0,,2,0.1,,2,0.4
QF_BV/sage/app12/bench_451,,207,0.4,,2,0.0,,4,0.0,,4,0.1
QF_BV/sage/app12/bench_953,,5,0.0,,3,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_1051,,7,11.2,,7,14.6,,6,17.4,,7,40.0
QF_BV/sage/app12/bench_1183,,8,17.1,,8,25.1,,8,40.3,,8,59.1
QF_BV/sage/app12/bench_1353,,508,220.0,,20,10.4,,16,10.1,,15,11.1
QF_BV/sage/app12/bench_2353,,454,2023.9,,45,209.8,,56,296.5,,44,327.1
QF_BV/sage/app12/bench_2428,,532,110.1,,77,29.8,,33,30.4,,30,48.4
QF_BV/sage/app12/bench_2451,,622,120.4,,78,22.6,,30,25.0,,27,39.8
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,3,0.0
QF_BV/sage/app12/bench_3852,,63,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,39,0.6,,- -,- -,,65,0.9,,- -,- -
QF_BV/sage/app12/bench_3957,,125,0.2,,46,0.1,,72,0.2,,16,0.1
QF_BV/sage/app12/bench_4059,,73,0.1,,161,0.5,,25,0.1,,74,0.7
QF_BV/sage/app12/bench_4177,,5,0.0,,4,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_4845,,10,0.0,,4,0.0,,3,0.1,,2,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,2,0.1,,2,0.6,,3,0.2
QF_BV/sage/app2/bench_48,,- -,- -,,36,13.6,,31,13.2,,30,18.2
QF_BV/sage/app2/bench_225,,15,8.0,,7,6.5,,7,10.9,,7,17.7
QF_BV/sage/app2/bench_278,,7,2.7,,5,4.8,,4,9.1,,4,17.7
QF_BV/sage/app2/bench_282,,5,2.9,,4,4.5,,4,7.5,,3,10.6
QF_BV/sage/app2/bench_458,,436,4.6,,431,7.6,,146,4.0,,73,2.5
QF_BV/sage/app2/bench_642,,- -,- -,,17,11.9,,18,19.5,,16,20.0
QF_BV/sage/app2/bench_645,,7,0.9,,6,2.3,,5,3.0,,5,5.4
QF_BV/sage/app2/bench_664,,- -,- -,,15,11.2,,12,16.2,,15,29.4
QF_BV/sage/app2/bench_719,,- -,- -,,12,8.9,,17,20.3,,17,29.6
QF_BV/sage/app2/bench_830,,- -,- -,,19,12.1,,17,17.1,,28,43.6
QF_BV/sage/app2/bench_863,,7,9.8,,6,7.0,,5,8.2,,5,12.2
QF_BV/sage/app2/bench_1196,,7,9.2,,6,6.5,,6,9.0,,6,15.8
QF_BV/sage/app2/bench_1387,,202,1960.6,,26,133.3,,29,374.7,,24,410.9
QF_BV/sage/app5/bench_42,,9,1.9,,6,3.8,,5,6.6,,4,13.1
QF_BV/sage/app5/bench_349,,7,6.0,,5,8.1,,5,9.2,,5,29.0
QF_BV/sage/app5/bench_357,,7,4.9,,5,7.7,,4,9.7,,4,23.1
QF_BV/sage/app5/bench_575,,168,2.1,,4,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,9,0.4,,4,0.1,,3,0.2,,3,0.4
QF_BV/sage/app5/bench_794,,4,0.0,,2,0.0,,2,0.0,,3,0.0
QF_BV/sage/app5/bench_931,,9,0.3,,4,0.3,,5,0.6,,5,1.6
QF_BV/sage/app5/bench_959,,6,0.4,,5,0.3,,4,0.7,,5,1.5
QF_BV/sage/app5/bench_960,,122,1.0,,4,0.0,,5,0.1,,4,0.1
QF_BV/sage/app5/bench_1163,,9,0.7,,7,0.5,,6,1.4,,6,2.5
QF_BV/sage/app5/bench_1170,,16,0.6,,8,0.5,,6,1.5,,6,2.6
QF_BV/sage/app5/bench_1182,,7,2.0,,5,2.9,,5,8.4,,5,21.4
QF_BV/sage/app5/bench_1262,,5,0.1,,4,0.1,,4,0.3,,4,0.5
QF_BV/sage/app8/bench_23,,5,1.1,,4,1.0,,4,2.9,,4,5.8
QF_BV/sage/app8/bench_49,,6,0.6,,4,0.6,,5,1.9,,5,3.5
QF_BV/sage/app8/bench_400,,6,18.2,,5,15.2,,5,30.4,,5,50.9
QF_BV/sage/app8/bench_443,,6,10.0,,6,23.0,,5,30.1,,6,37.6
QF_BV/sage/app8/bench_498,,6,15.9,,5,16.1,,5,34.2,,5,47.9
QF_BV/sage/app8/bench_525,,8,0.1,,5,0.1,,5,0.4,,9,1.2
QF_BV/sage/app8/bench_828,,7,9.4,,7,10.8,,6,24.7,,6,33.1
QF_BV/sage/app8/bench_1892,,5,0.3,,4,0.5,,4,1.1,,4,1.9
QF_BV/sage/app8/bench_2006,,6,0.4,,6,0.6,,5,1.4,,5,2.2
QF_BV/sage/app8/bench_2310,,6,0.2,,5,0.2,,5,0.7,,5,1.2
QF_BV/sage/app8/bench_2647,,9,0.8,,8,1.2,,6,1.6,,5,3.7
QF_BV/sage/app8/bench_2880,,6,0.4,,6,0.9,,5,1.6,,13,7.5
QF_BV/sage/app8/bench_3177,,7,1.4,,6,2.1,,5,3.0,,5,5.1
QF_BV/sage/app8/bench_3314,,5,0.4,,5,0.9,,5,2.0,,5,3.7
QF_BV/sage/app8/bench_3368,,5,0.8,,4,0.9,,4,2.1,,4,4.1
QF_BV/sage/app8/bench_3424,,5,0.4,,5,0.4,,4,1.2,,4,2.1
QF_BV/sage/app8/bench_3448,,5,0.3,,4,0.1,,4,0.4,,4,0.6
QF_BV/sage/app8/bench_3677,,7,0.1,,5,0.1,,4,0.3,,5,0.7
QF_BV/sage/app8/bench_3814,,5,0.7,,4,0.4,,5,2.0,,5,3.0
QF_BV/sage/app8/bench_3836,,3,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app8/bench_3842,,9,0.0,,3,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,5,2.4,,5,2.8,,6,8.3,,6,12.9
QF_BV/sage/app9/bench_919,,18,0.1,,4,0.1,,4,0.2,,5,0.3
QF_BV/sage/app9/bench_979,,6,0.1,,4,0.1,,4,0.2,,4,0.2
QF_BV/sage/app9/bench_1203,,5,0.3,,5,0.7,,4,1.5,,4,2.5
QF_BV/sage/app9/bench_1269,,6,0.2,,5,0.2,,5,0.9,,5,1.8
QF_BV/sage/app9/bench_1323,,7,0.3,,5,0.3,,4,0.6,,5,1.2
QF_BV/sage/app9/bench_1384,,9,1.4,,7,2.7,,7,6.9,,7,11.5
QF_BV/sage/app9/bench_1400,,9,1.0,,7,2.7,,8,8.1,,7,11.4
QF_BV/sage/app9/bench_1552,,8,0.8,,6,0.7,,6,3.2,,5,4.4
QF_BV/sage/app9/bench_1659,,8,0.8,,7,1.6,,7,2.9,,7,6.9
QF_BV/sage/app9/bench_1969,,4,0.1,,4,0.2,,4,0.4,,4,1.0
QF_BV/sage/app9/bench_2061,,4,0.0,,3,0.1,,4,0.2,,4,0.1
QF_BV/sage/app9/bench_2358,,3,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,5,0.1,,4,0.3,,4,0.7,,4,1.4
QF_BV/sage/app9/bench_2940,,5,0.6,,6,0.7,,5,1.5,,5,3.5
QF_BV/sage/app9/bench_3094,,7,0.0,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,7,14.7,,5,18.1,,5,32.0,,6,65.1
QF_BV/sage/app9/bench_3261,,6,0.0,,2,0.1,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_3278,,6,15.8,,5,19.3,,5,30.9,,5,47.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,5,1.5,,5,6.6,,4,22.1,,4,40.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,5,1.5,,4,7.1,,4,15.7,,4,44.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,1.4,,4,7.7,,4,35.5,,4,44.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,9,38.6,,7,101.1,,7,150.0,,7,206.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,9,50.3,,7,90.9,,7,93.6,,7,195.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,9,44.2,,6,119.5,,7,118.8,,6,153.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,9,60.2,,7,94.7,,7,161.1,,7,186.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,8,41.5,,8,186.4,,7,138.5,,7,190.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,9,35.2,,7,70.1,,7,142.4,,7,188.7
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,224,16.0,,12,1.9,,10,2.1,,8,2.5
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,102,14.5,,10,2.1,,9,2.4,,8,3.0
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,216,53.2,,10,3.6,,7,5.1,,8,5.5
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,195,61.5,,12,5.4,,9,4.5,,8,6.2
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,303,134.0,,11,4.7,,9,4.2,,8,6.4
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,381,110.4,,9,4.6,,9,6.3,,8,7.3
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,359,50.1,,14,7.3,,10,5.3,,9,8.1
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,7,1.3,,6,1.3,,6,2.1,,6,3.9
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,8,1.4,,7,1.6,,7,2.9,,7,4.2
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,9,2.2,,9,3.0,,9,4.6,,8,6.4
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,10,4.5,,10,5.8,,9,6.1,,9,9.5
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,245,105.9,,11,5.7,,9,4.4,,8,7.9
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,281,33.3,,11,6.8,,7,4.0,,7,7.6
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,29,15.8,,7,4.8,,5,4.5,,6,7.4
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,18,9.2,,7,4.1,,6,5.1,,5,3.4
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,22,13.6,,7,4.1,,5,3.5,,5,3.6
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,17,9.0,,6,2.0,,5,4.4,,5,8.2
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,1.3,,1,2.7,,1,2.6,,1,4.3
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,22,8.8,,129,89.2
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,11,6.5,,17,12.9,,15,14.4
QF_BV/tacas07/s-40-50-bv,,20,121.2,,18,274.7,,16,370.9,,16,613.4
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,3,0.0,,3,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,4,0.1,,4,0.1,,2,0.1,,3,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,9,0.2,,3,0.0,,3,0.1
QF_ABV/bench_ab/a288test0004,,5,0.1,,4,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,4,5.2,,15,22.2,,4,8.6,,4,12.0
QF_ABV/bench_ab/b264test0001,,2,0.0,,2,0.0,,2,0.1,,2,0.2
QF_ABV/bmc-arrays/ex6,,14,0.9,,24,3.6,,9,1.5,,10,2.7
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,2,0.3,,2,0.5,,2,0.8,,2,2.3
QF_ABV/bmc-arrays/simple_control_on_input,,11,2.9,,7,6.1,,5,10.1,,4,13.1
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,- -,- -,,16,0.9,,12,0.8
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,10,0.1,,30,0.8,,16,0.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,874,182.6,,164,7.6,,27,1.6,,9,0.6
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,54,86.9,,13,1.3,,7,0.9,,22,7.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,874,183.0,,119,4.5,,11,0.7,,9,0.6
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,8,335.6,,9,306.7,,8,550.5,,9,675.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,44,0.9,,36,0.9,,7,0.2
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,15,0.4,,587,50.5
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,8,6.3,,8,7.0,,7,20.7,,7,37.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,6.0,,5,9.1,,5,21.2,,5,37.9
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,10,14.4,,8,10.6,,7,22.1,,8,48.1
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,162,3.4,,15,0.3,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,5,0.5,,186,1332.0,,14,3.2,,173,2591.2
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,16,1.8,,- -,- -,,7,3.0,,12,10.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,26,5.9,,18,5.5,,9,8.6,,8,12.9
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,- -,- -,,39,18.0,,6,2.7,,6,4.8
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,7,0.3,,220,1659.8,,10,1.4,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,39,77.2,,20,100.2,,19,147.1
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,80,92.6,,38,73.0,,37,105.1
QF_ABV/egt/egt-0474,,11,0.4,,5,0.2,,4,0.3,,4,0.5
QF_ABV/egt/egt-1526,,9,0.4,,6,0.2,,5,0.4,,5,0.6
QF_ABV/egt/egt-1550,,10,0.6,,4,0.2,,4,0.4,,4,0.8
QF_ABV/egt/egt-4211,,8,0.4,,5,0.2,,4,0.4,,4,0.7
QF_ABV/egt/egt-6650,,7,0.2,,4,0.1,,3,0.1,,3,0.2
QF_ABV/egt/egt-7155,,12,0.7,,5,0.2,,4,0.3,,4,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,224,8.3,,3,0.3,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,137,405.8,,144,271.7,,126,260.5,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,6,1.8,,6,1.6,,6,3.4,,6,5.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,7,1.5,,7,2.7,,6,3.8,,6,4.4
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,6,2.5,,6,2.8,,5,3.7,,5,5.0
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,6,1.2,,5,1.3,,5,2.3,,5,3.0
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,1.5,,6,1.6,,5,2.4,,5,3.2
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,10,3.5,,10,4.4,,9,6.5,,9,9.6
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,10,2.1,,9,3.9,,9,7.5,,10,10.4
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,13,5.2,,10,5.0,,9,7.6,,8,8.7
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,12,4.5,,11,5.1,,8,6.2,,8,7.0
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,11,4.5,,11,5.2,,9,7.3,,9,9.5
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,13,5.5,,11,4.8,,9,7.6,,9,10.6
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,11,4.2,,11,5.6,,8,6.8,,9,10.6
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,13,5.1,,9,4.7,,9,7.5,,8,10.7
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,9,4.2,,8,4.4,,8,7.2,,9,10.8
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,11,3.8,,12,4.7,,8,7.0,,8,8.5
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,11,6.2,,11,5.9,,8,7.4,,10,12.7
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,13,6.8,,9,5.8,,8,8.0,,9,12.6
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,16,5.5,,10,7.3,,9,11.9,,9,13.1
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,19,12.2,,10,7.8,,8,9.1,,10,15.2
