Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,15,141.4,,12,185.9,,12,240.8,,11,329.9
QF_BV/gulwani-pldi08/fig5.phx,,9,40.1,,8,37.1,,8,79.6,,8,101.8
QF_BV/gulwani-pldi08/fig6.phx,,13,5.2,,14,11.8,,13,35.7,,10,52.5
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,8,19.5,,8,31.6,,8,64.3,,8,75.6
QF_BV/RWS/Example_1.txt,,45,59.5,,44,72.1,,39,107.0,,38,135.9
QF_BV/RWS/Example_2.txt,,23,31.3,,22,40.3,,21,42.2,,21,100.9
QF_BV/RWS/Example_4.txt,,13,18.1,,12,17.7,,12,31.0,,12,64.5
QF_BV/RWS/Example_5.txt,,10,14.3,,10,17.0,,9,24.9,,9,41.6
QF_BV/RWS/Example_6.txt,,8,6.3,,7,5.9,,7,12.8,,7,19.3
QF_BV/RWS/Example_14.txt,,50,79.8,,49,141.2,,41,160.7,,41,250.9
QF_BV/sage/app1/bench_1141,,6,5.2,,5,3.9,,5,12.4,,4,13.1
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,7,2.7,,5,4.0,,5,10.1,,5,19.6
QF_BV/sage/app1/bench_1288,,5,2.5,,5,4.8,,4,5.6,,4,11.9
QF_BV/sage/app1/bench_1339,,4,1.5,,5,1.4,,4,5.3,,4,9.2
QF_BV/sage/app1/bench_1346,,6,1.8,,5,1.7,,4,5.1,,4,8.6
QF_BV/sage/app1/bench_1710,,15,0.1,,6,0.1,,5,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,410,2.8,,4,0.0,,8,0.1,,5,0.2
QF_BV/sage/app1/bench_1742,,6,0.1,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app1/bench_1768,,15,0.2,,4,0.1,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,289,3.7,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app12/bench_363,,4,0.2,,3,0.1,,2,0.2,,2,0.3
QF_BV/sage/app12/bench_446,,3,0.0,,3,0.6,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,619,4.8,,2,0.0,,3,0.0,,4,0.1
QF_BV/sage/app12/bench_953,,4,0.0,,3,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_1051,,9,13.7,,7,16.2,,6,19.9,,7,39.3
QF_BV/sage/app12/bench_1183,,9,13.7,,8,17.8,,8,25.1,,8,40.1
QF_BV/sage/app12/bench_1353,,501,256.9,,18,9.8,,16,10.0,,17,12.6
QF_BV/sage/app12/bench_2353,,583,2591.8,,50,241.9,,53,269.4,,43,145.7
QF_BV/sage/app12/bench_2428,,627,130.0,,82,28.4,,28,25.4,,29,49.3
QF_BV/sage/app12/bench_2451,,595,76.0,,31,30.0,,38,19.1,,27,33.2
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,3,0.0
QF_BV/sage/app12/bench_3852,,4,0.0,,4,0.0,,2,0.0,,2,0.1
QF_BV/sage/app12/bench_3921,,63,0.8,,- -,- -,,57,0.7,,- -,- -
QF_BV/sage/app12/bench_3957,,351,1.1,,5,0.0,,18,0.1,,82,0.8
QF_BV/sage/app12/bench_4059,,125,0.3,,84,0.2,,18,0.1,,14,0.1
QF_BV/sage/app12/bench_4177,,3,0.0,,4,0.0,,2,0.0,,3,0.0
QF_BV/sage/app12/bench_4845,,6,0.0,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,2,0.1,,2,0.1,,3,0.3
QF_BV/sage/app2/bench_48,,- -,- -,,41,9.4,,37,10.2,,32,17.8
QF_BV/sage/app2/bench_225,,12,9.2,,8,7.8,,6,10.1,,6,14.6
QF_BV/sage/app2/bench_278,,5,1.7,,4,3.3,,4,9.7,,4,19.2
QF_BV/sage/app2/bench_282,,6,1.4,,4,2.9,,4,7.3,,4,11.3
QF_BV/sage/app2/bench_458,,255,1.1,,280,2.5,,111,3.4,,106,7.7
QF_BV/sage/app2/bench_642,,- -,- -,,18,12.8,,16,18.2,,16,30.1
QF_BV/sage/app2/bench_645,,7,1.3,,6,1.1,,6,3.8,,5,5.7
QF_BV/sage/app2/bench_664,,- -,- -,,14,11.3,,17,22.7,,14,26.1
QF_BV/sage/app2/bench_719,,- -,- -,,19,13.0,,16,19.7,,17,30.4
QF_BV/sage/app2/bench_830,,- -,- -,,22,9.7,,20,19.5,,18,28.4
QF_BV/sage/app2/bench_863,,8,6.9,,5,3.9,,5,9.7,,5,12.8
QF_BV/sage/app2/bench_1196,,8,4.1,,6,5.8,,6,10.1,,6,16.6
QF_BV/sage/app2/bench_1387,,70,368.5,,15,150.7,,29,377.6,,25,253.9
QF_BV/sage/app5/bench_42,,6,1.6,,5,2.8,,5,6.6,,5,12.3
QF_BV/sage/app5/bench_349,,8,5.8,,5,7.6,,4,12.5,,5,27.3
QF_BV/sage/app5/bench_357,,6,5.4,,5,10.5,,4,12.8,,5,27.2
QF_BV/sage/app5/bench_575,,19,0.2,,5,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,7,0.2,,3,0.1,,3,0.2,,3,0.4
QF_BV/sage/app5/bench_794,,3,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app5/bench_931,,5,0.2,,4,0.3,,5,0.8,,4,1.2
QF_BV/sage/app5/bench_959,,6,0.3,,5,0.5,,4,0.7,,5,1.5
QF_BV/sage/app5/bench_960,,210,1.8,,5,0.1,,3,0.1,,5,0.2
QF_BV/sage/app5/bench_1163,,28,0.9,,8,0.6,,6,1.2,,6,2.4
QF_BV/sage/app5/bench_1170,,24,0.9,,6,0.5,,7,1.7,,6,2.5
QF_BV/sage/app5/bench_1182,,8,2.4,,5,4.1,,5,7.5,,5,17.6
QF_BV/sage/app5/bench_1262,,5,0.2,,4,0.1,,4,0.2,,4,0.4
QF_BV/sage/app8/bench_23,,5,1.0,,4,1.4,,4,3.3,,4,5.3
QF_BV/sage/app8/bench_49,,6,0.3,,5,0.6,,4,1.4,,5,3.4
QF_BV/sage/app8/bench_400,,6,15.1,,5,36.3,,5,29.4,,5,50.4
QF_BV/sage/app8/bench_443,,6,16.8,,6,12.9,,6,23.4,,5,46.2
QF_BV/sage/app8/bench_498,,5,14.8,,5,18.0,,5,29.0,,5,50.5
QF_BV/sage/app8/bench_525,,10,0.1,,5,0.1,,4,0.3,,8,0.7
QF_BV/sage/app8/bench_828,,7,12.8,,7,10.9,,7,27.9,,7,41.7
QF_BV/sage/app8/bench_1892,,5,0.8,,5,0.6,,4,1.1,,5,2.3
QF_BV/sage/app8/bench_2006,,7,0.3,,6,0.7,,6,1.5,,5,2.8
QF_BV/sage/app8/bench_2310,,7,0.3,,5,0.9,,5,0.8,,4,1.1
QF_BV/sage/app8/bench_2647,,10,0.4,,7,1.0,,7,2.6,,6,3.9
QF_BV/sage/app8/bench_2880,,11,0.7,,7,1.0,,5,2.1,,5,3.8
QF_BV/sage/app8/bench_3177,,8,1.1,,6,1.6,,6,2.7,,5,5.2
QF_BV/sage/app8/bench_3314,,6,0.4,,5,0.9,,5,2.5,,5,3.9
QF_BV/sage/app8/bench_3368,,5,0.3,,4,0.8,,4,3.1,,4,4.1
QF_BV/sage/app8/bench_3424,,5,0.5,,5,0.6,,5,1.6,,4,2.3
QF_BV/sage/app8/bench_3448,,5,0.2,,4,0.2,,3,0.3,,4,0.5
QF_BV/sage/app8/bench_3677,,10,0.1,,7,0.1,,4,0.3,,4,0.7
QF_BV/sage/app8/bench_3814,,5,0.5,,5,0.5,,4,1.4,,5,3.4
QF_BV/sage/app8/bench_3836,,3,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app8/bench_3842,,10,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,6,2.1,,6,1.9,,5,6.5,,6,9.9
QF_BV/sage/app9/bench_919,,15,0.1,,6,0.1,,8,0.3,,13,1.1
QF_BV/sage/app9/bench_979,,6,0.1,,4,0.1,,3,0.1,,4,0.3
QF_BV/sage/app9/bench_1203,,5,0.3,,5,0.5,,4,1.3,,4,2.4
QF_BV/sage/app9/bench_1269,,6,0.3,,5,0.3,,5,1.0,,5,1.7
QF_BV/sage/app9/bench_1323,,8,0.2,,5,0.3,,5,0.8,,5,0.9
QF_BV/sage/app9/bench_1384,,11,2.2,,8,3.4,,7,7.4,,7,10.8
QF_BV/sage/app9/bench_1400,,9,1.9,,8,3.1,,7,6.6,,7,11.8
QF_BV/sage/app9/bench_1552,,7,0.6,,6,1.2,,6,4.0,,6,6.1
QF_BV/sage/app9/bench_1659,,8,1.0,,8,1.4,,7,3.6,,7,7.3
QF_BV/sage/app9/bench_1969,,4,0.1,,4,0.2,,4,0.4,,4,1.0
QF_BV/sage/app9/bench_2061,,4,0.1,,3,0.0,,3,0.1,,4,0.2
QF_BV/sage/app9/bench_2358,,8,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,5,0.1,,4,0.2,,4,0.9,,4,1.6
QF_BV/sage/app9/bench_2940,,5,0.5,,6,1.0,,5,1.9,,5,3.4
QF_BV/sage/app9/bench_3094,,7,0.1,,3,0.1,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,7,24.4,,5,17.5,,6,43.5,,5,50.9
QF_BV/sage/app9/bench_3261,,8,0.1,,2,0.0,,2,0.2,,2,0.1
QF_BV/sage/app9/bench_3278,,6,13.1,,5,18.3,,6,32.9,,5,42.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,5,1.5,,5,8.1,,4,22.4,,4,45.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,5,1.6,,5,5.1,,4,18.6,,4,41.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,1.3,,4,4.2,,4,16.7,,5,61.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,9,44.0,,8,103.8,,8,395.5,,7,182.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,11,59.6,,7,101.9,,6,102.0,,7,192.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,8,38.0,,7,93.7,,8,124.0,,7,104.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,9,36.7,,7,145.3,,6,111.6,,7,184.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,8,44.7,,7,81.8,,8,179.0,,6,161.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,8,46.6,,8,106.2,,7,121.2,,7,140.1
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,394,53.8,,12,1.8,,7,1.7,,8,2.6
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,603,112.5,,10,1.9,,9,2.6,,8,1.7
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,207,39.4,,11,4.2,,8,3.2,,7,4.5
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,138,58.0,,10,4.4,,9,5.8,,8,5.7
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,249,61.4,,11,4.6,,9,4.5,,8,6.1
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,194,43.7,,12,4.0,,8,5.9,,8,7.8
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,455,39.9,,14,7.6,,9,4.8,,8,8.2
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,6,1.1,,6,1.3,,6,2.4,,6,3.3
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,8,1.1,,7,1.0,,7,2.6,,7,3.5
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,10,2.1,,9,2.9,,9,5.1,,8,6.9
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,11,3.3,,9,3.6,,8,5.0,,9,9.5
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,242,76.7,,9,5.2,,7,5.3,,8,11.0
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,127,15.4,,10,6.0,,7,4.4,,6,6.9
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,15,8.3,,7,5.1,,6,3.8,,5,6.2
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,58,26.5,,8,4.8,,6,5.4,,6,7.6
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,10,2.6,,7,4.2,,5,4.7,,5,3.9
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,16,8.3,,7,3.9,,4,3.7,,5,6.1
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.8,,1,1.3,,1,2.5,,1,4.5
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,15,7.0,,- -,- -
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,17,9.7,,20,14.3,,15,14.1
QF_BV/tacas07/s-40-50-bv,,21,137.5,,18,161.1,,18,418.7,,16,604.7
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,3,0.1
QF_ABV/bench_ab/a271test0009,,3,0.0,,3,0.1,,3,0.1,,2,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,5,0.1,,3,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,3,0.0,,4,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,5,5.3,,4,7.3,,4,7.0,,4,11.7
QF_ABV/bench_ab/b264test0001,,2,0.0,,3,0.1,,2,0.1,,2,0.1
QF_ABV/bmc-arrays/ex6,,9,0.5,,32,6.2,,9,1.4,,12,2.8
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,2,0.2,,2,0.5,,2,1.1,,2,2.3
QF_ABV/bmc-arrays/simple_control_on_input,,14,4.0,,7,6.9,,5,9.9,,5,20.9
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,164,7.2,,7,0.4,,8,0.6
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,181,2.6,,32,0.9,,31,1.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,- -,- -,,94,4.0,,8,0.4,,10,0.7
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,29,1.7,,- -,- -,,16,2.4,,11,2.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,943,120.0,,- -,- -,,10,0.7,,12,0.6
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,8,255.2,,- -,- -,,8,257.7,,8,792.7
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,10,0.2,,10,0.2,,263,14.9
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,23,0.7,,12,0.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,8,5.3,,9,11.3,,7,17.0,,8,46.0
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,12.9,,6,10.2,,5,29.2,,5,50.3
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,9,9.7,,10,15.2,,7,24.4,,7,39.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,68,1.1,,26,0.4,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,6,0.7,,6,0.7,,12,2.6,,16,6.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,- -,- -,,16,2.9,,7,3.3,,34,42.2
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,- -,- -,,11,3.4,,9,9.6,,14,25.8
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,18,0.6,,6,1.0,,6,2.7,,8,7.1
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,14,1.5,,5,0.3,,15,3.1,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,66,344.3,,30,60.4,,17,90.1,,19,151.0
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,115,3131.5,,90,111.8,,37,67.0,,35,99.7
QF_ABV/egt/egt-0474,,11,0.6,,5,0.2,,4,0.3,,5,0.5
QF_ABV/egt/egt-1526,,18,1.6,,7,0.4,,5,0.4,,5,0.7
QF_ABV/egt/egt-1550,,13,1.1,,5,0.2,,4,0.4,,4,0.7
QF_ABV/egt/egt-4211,,8,0.2,,4,0.2,,4,0.4,,4,0.6
QF_ABV/egt/egt-6650,,7,0.2,,4,0.1,,3,0.1,,4,0.3
QF_ABV/egt/egt-7155,,7,0.3,,4,0.2,,4,0.3,,4,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,- -,- -,,3,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,165,918.7,,66,21.2,,84,54.5,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,6,1.7,,6,2.1,,6,3.0,,6,4.8
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,7,2.0,,6,2.2,,6,3.3,,6,5.5
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,6,2.1,,6,2.8,,5,3.9,,5,5.4
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,7,1.4,,6,1.6,,5,2.2,,5,2.9
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,1.5,,6,1.6,,5,2.4,,5,2.7
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,10,2.4,,11,4.7,,9,6.5,,9,9.9
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,10,1.8,,11,3.5,,9,6.5,,9,9.2
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,10,2.8,,12,5.4,,9,7.0,,10,11.2
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,13,5.0,,12,5.6,,9,8.4,,9,11.4
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,11,4.2,,10,4.7,,9,7.0,,10,11.6
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,11,4.3,,11,5.4,,8,6.2,,10,12.6
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,10,2.6,,10,5.2,,9,7.9,,9,10.4
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,11,5.9,,11,5.9,,9,8.0,,9,10.6
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,11,4.8,,9,4.8,,8,6.5,,9,9.9
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,13,5.8,,10,5.3,,8,6.8,,9,11.1
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,12,2.8,,10,5.7,,9,8.5,,9,11.0
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,13,6.8,,9,5.7,,8,8.4,,8,10.6
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,14,7.3,,12,8.7,,9,9.6,,8,11.7
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,18,11.2,,12,9.0,,9,11.1,,9,13.8
