Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app9/bench_885,,6,1.1,,5,6.3,,6,5.7,,6,13.6
QF_BV/sage/app9/bench_919,,18,0.1,,4,1.2,,4,0.2,,15,1.0
QF_BV/sage/app9/bench_979,,6,0.1,,4,0.1,,4,0.2,,4,0.3
QF_BV/sage/app9/bench_1203,,5,0.3,,4,0.7,,4,1.1,,4,2.6
QF_BV/sage/app9/bench_1269,,7,0.2,,5,0.4,,5,1.1,,5,1.6
QF_BV/sage/app9/bench_1323,,7,0.5,,5,0.3,,5,0.7,,5,1.5
QF_BV/sage/app9/bench_1384,,10,1.6,,8,2.6,,7,8.7,,7,11.6
QF_BV/sage/app9/bench_1400,,8,1.0,,8,2.4,,7,9.2,,7,11.3
QF_BV/sage/app9/bench_1552,,10,0.5,,6,1.1,,6,3.2,,6,5.8
QF_BV/sage/app9/bench_1659,,9,0.6,,8,1.7,,7,3.9,,7,7.0
QF_BV/sage/app9/bench_1969,,4,0.2,,4,0.2,,4,0.5,,4,1.0
QF_BV/sage/app9/bench_2061,,4,0.0,,2,0.0,,2,0.1,,3,0.1
QF_BV/sage/app9/bench_2358,,7,0.0,,2,0.0,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_2518,,5,0.2,,4,0.4,,4,0.8,,4,1.5
QF_BV/sage/app9/bench_2940,,6,0.4,,5,0.9,,5,2.1,,6,2.8
QF_BV/sage/app9/bench_3094,,52,0.2,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,7,20.4,,5,18.7,,5,25.8,,5,49.4
QF_BV/sage/app9/bench_3261,,8,0.0,,2,0.0,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_3278,,6,17.1,,5,20.6,,5,30.0,,5,30.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,5,1.7,,5,14.8,,5,44.1,,4,40.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,1.1,,4,7.8,,4,23.8,,4,40.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,5,1.9,,4,7.2,,4,16.8,,4,45.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,11,66.1,,8,114.9,,7,134.6,,7,207.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,11,58.2,,7,94.4,,7,143.6,,7,274.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,8,41.5,,7,86.3,,6,106.5,,8,204.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,8,54.3,,7,97.1,,6,83.9,,7,194.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,8,54.9,,8,119.0,,6,95.1,,7,182.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,8,54.0,,8,200.2,,7,115.4,,7,294.9
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,389,31.4,,10,1.6,,10,2.2,,8,2.8
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,235,38.1,,9,1.8,,8,2.2,,8,3.4
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,301,88.0,,10,3.9,,9,3.9,,8,5.4
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,290,51.8,,11,5.2,,9,5.2,,8,6.3
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,242,60.0,,11,4.5,,8,4.8,,8,6.0
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,239,96.2,,11,5.3,,8,8.4,,8,7.9
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,448,61.8,,12,6.2,,8,3.3,,8,8.0
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,7,1.2,,6,1.3,,6,1.6,,6,3.2
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,8,1.0,,7,1.6,,7,4.2,,7,3.0
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,11,2.8,,9,1.6,,9,6.5,,8,7.0
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,10,3.1,,10,4.0,,9,6.1,,9,8.8
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,111,26.2,,9,5.0,,8,5.6,,8,8.0
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,220,32.3,,13,8.1,,7,4.6,,6,6.9
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,24,14.1,,7,2.5,,6,6.0,,6,8.0
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,49,22.1,,8,4.9,,6,4.5,,5,5.5
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,16,7.8,,7,4.4,,6,6.8,,5,6.2
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,15,7.5,,7,5.6,,5,4.7,,4,4.9
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.7,,1,2.8,,1,3.6,,1,5.4
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,920,261.1,,530,222.2,,160,102.5
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,16,8.9,,12,7.9,,16,16.4
QF_BV/tacas07/s-40-50-bv,,22,86.6,,16,250.7,,17,403.6,,16,597.4
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,3,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.1,,3,0.1,,3,0.1,,2,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,8,0.1,,4,0.0,,4,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,2,0.0,,2,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,5,5.7,,6,9.9,,4,8.2,,5,13.5
QF_ABV/bench_ab/b264test0001,,2,0.0,,2,0.0,,2,0.1,,2,0.1
QF_ABV/bmc-arrays/ex6,,13,0.8,,23,2.2,,12,1.6,,15,4.2
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,2,0.2,,3,0.7,,2,1.0,,2,2.1
QF_ABV/bmc-arrays/simple_control_on_input,,14,3.5,,7,6.0,,5,10.1,,5,16.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,14,0.7,,8,0.5,,17,1.1
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,373,6.0,,13,0.3,,87,5.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,755,127.1,,- -,- -,,12,0.7,,9,0.6
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,32,3.7,,10,0.9,,17,2.1,,30,15.8
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,- -,- -,,11,0.5,,14,1.0,,10,0.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,9,390.3,,9,145.5,,8,488.7,,9,453.6
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,93,1.7,,13,0.3,,29,1.1
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,58,1.8,,8,0.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,8,4.4,,9,11.6,,7,17.2,,7,26.6
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,9.3,,5,11.7,,5,30.1,,5,41.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,9,9.8,,9,13.3,,8,25.8,,9,61.1
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,991,46.0,,8,0.2,,7,0.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,8,0.5,,117,319.5,,25,10.2,,11,3.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,- -,- -,,17,2.4,,7,3.4,,8,6.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,133,3387.0,,16,5.2,,7,7.6,,8,12.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,10,1.0,,15,2.3,,6,2.7,,7,6.1
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,6,0.3,,- -,- -,,10,1.5,,174,1612.5
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,36,71.7,,19,92.5,,22,158.8
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,76,93.7,,34,67.0,,33,111.1
QF_ABV/egt/egt-0474,,8,0.3,,5,0.1,,4,0.3,,4,0.4
QF_ABV/egt/egt-1526,,12,0.6,,7,0.3,,5,0.4,,5,0.6
QF_ABV/egt/egt-1550,,14,1.3,,4,0.2,,4,0.4,,4,0.6
QF_ABV/egt/egt-4211,,7,0.2,,5,0.2,,4,0.4,,4,0.7
QF_ABV/egt/egt-6650,,4,0.1,,4,0.1,,3,0.1,,4,0.2
QF_ABV/egt/egt-7155,,9,0.4,,5,0.2,,4,0.3,,4,0.6
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,406,30.1,,2,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,48,14.8,,218,2185.0,,199,1484.3,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,7,2.0,,6,2.2,,6,3.3,,6,4.8
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,6,1.9,,6,2.4,,5,3.3,,6,5.6
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,6,2.2,,6,2.8,,5,3.9,,6,7.1
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,6,1.1,,6,1.1,,5,2.2,,5,2.6
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,5,0.7,,6,1.8,,5,2.2,,5,3.6
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,10,3.3,,10,4.2,,9,6.6,,10,10.8
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,11,3.6,,12,5.1,,8,6.0,,9,9.6
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,12,5.2,,10,5.0,,8,6.2,,8,9.4
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,12,4.9,,11,5.2,,9,8.2,,9,10.5
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,14,5.1,,10,3.6,,9,7.3,,9,10.5
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,14,6.0,,10,4.9,,9,7.8,,9,10.7
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,12,5.1,,9,4.8,,9,7.9,,9,10.4
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,12,4.8,,11,5.8,,9,7.8,,9,10.7
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,11,4.6,,11,5.7,,8,7.4,,8,10.7
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,14,5.4,,10,5.2,,9,6.1,,9,11.1
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,11,5.2,,11,4.5,,8,7.2,,8,9.4
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,12,3.6,,9,4.2,,8,8.5,,9,12.7
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,14,8.5,,10,6.2,,9,10.2,,9,14.1
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,20,12.7,,9,7.1,,9,11.0,,8,13.3
