Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,15,113.6,,12,100.4,,11,196.3,,12,358.7
QF_BV/gulwani-pldi08/fig5.phx,,9,32.9,,8,65.1,,8,87.4,,8,152.8
QF_BV/gulwani-pldi08/fig6.phx,,18,10.3,,13,15.2,,11,30.5,,13,63.4
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,9,15.5,,8,43.7,,7,58.3,,8,91.2
QF_BV/RWS/Example_1.txt,,44,43.8,,41,53.0,,40,107.6,,38,172.2
QF_BV/RWS/Example_2.txt,,22,30.5,,23,29.9,,22,63.9,,21,103.0
QF_BV/RWS/Example_4.txt,,12,17.3,,12,23.4,,12,58.7,,12,51.9
QF_BV/RWS/Example_5.txt,,10,14.9,,10,23.4,,9,35.5,,9,47.4
QF_BV/RWS/Example_6.txt,,7,6.1,,7,8.8,,7,12.6,,7,20.4
QF_BV/RWS/Example_14.txt,,50,86.8,,49,150.0,,42,176.5,,42,272.9
QF_BV/sage/app1/bench_1141,,7,4.7,,5,4.0,,5,10.5,,4,12.6
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,6,3.4,,5,4.6,,5,7.6,,5,19.8
QF_BV/sage/app1/bench_1288,,5,2.7,,5,3.0,,4,6.4,,4,13.4
QF_BV/sage/app1/bench_1339,,4,1.0,,5,1.9,,4,6.5,,4,9.0
QF_BV/sage/app1/bench_1346,,5,1.8,,5,1.6,,4,5.1,,4,7.6
QF_BV/sage/app1/bench_1710,,22,0.1,,5,0.1,,4,0.1,,4,0.2
QF_BV/sage/app1/bench_1738,,425,5.2,,5,0.0,,6,0.1,,4,0.1
QF_BV/sage/app1/bench_1742,,6,0.1,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app1/bench_1768,,5,0.1,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,896,42.3,,3,0.1,,4,0.1,,3,0.1
QF_BV/sage/app12/bench_363,,3,0.1,,3,0.1,,3,0.4,,3,0.4
QF_BV/sage/app12/bench_446,,4,0.0,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,846,9.7,,2,0.0,,4,0.0,,4,0.1
QF_BV/sage/app12/bench_953,,9,0.1,,3,0.1,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_1051,,8,12.7,,7,14.8,,6,14.2,,6,37.6
QF_BV/sage/app12/bench_1183,,9,28.1,,8,30.3,,7,25.2,,7,43.8
QF_BV/sage/app12/bench_1353,,443,243.6,,14,7.8,,12,7.1,,14,11.5
QF_BV/sage/app12/bench_2353,,554,2688.5,,33,161.1,,63,236.6,,52,187.5
QF_BV/sage/app12/bench_2428,,602,120.2,,23,25.0,,20,15.6,,38,51.3
QF_BV/sage/app12/bench_2451,,731,126.9,,29,22.5,,17,23.0,,33,42.6
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,3,0.0
QF_BV/sage/app12/bench_3852,,165,0.2,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,27,0.4,,- -,- -,,47,0.6,,- -,- -
QF_BV/sage/app12/bench_3957,,73,0.1,,38,0.1,,26,0.1,,86,0.8
QF_BV/sage/app12/bench_4059,,351,1.2,,13,0.0,,14,0.0,,70,0.7
QF_BV/sage/app12/bench_4177,,3,0.0,,4,0.1,,3,0.1,,3,0.0
QF_BV/sage/app12/bench_4845,,7,0.0,,5,0.1,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_5599,,3,0.1,,2,0.1,,2,0.4,,3,0.3
QF_BV/sage/app2/bench_48,,- -,- -,,34,12.8,,33,15.9,,40,12.0
QF_BV/sage/app2/bench_225,,15,11.2,,8,7.4,,7,11.3,,7,17.9
QF_BV/sage/app2/bench_278,,6,1.3,,4,3.2,,4,7.4,,4,17.4
QF_BV/sage/app2/bench_282,,7,2.3,,4,2.5,,4,6.9,,3,13.1
QF_BV/sage/app2/bench_458,,216,0.6,,184,2.0,,84,2.8,,93,5.3
QF_BV/sage/app2/bench_642,,- -,- -,,16,11.8,,16,21.7,,14,24.2
QF_BV/sage/app2/bench_645,,7,1.4,,5,1.1,,5,2.8,,5,5.4
QF_BV/sage/app2/bench_664,,- -,- -,,13,9.9,,16,20.4,,14,27.0
QF_BV/sage/app2/bench_719,,- -,- -,,14,10.1,,17,21.6,,18,33.6
QF_BV/sage/app2/bench_830,,- -,- -,,18,7.7,,20,23.0,,23,36.1
QF_BV/sage/app2/bench_863,,7,5.7,,6,10.9,,5,9.3,,5,13.6
QF_BV/sage/app2/bench_1196,,8,7.0,,7,4.3,,6,8.3,,6,16.3
QF_BV/sage/app2/bench_1387,,149,1093.1,,27,198.4,,26,361.5,,24,397.4
QF_BV/sage/app5/bench_42,,7,1.6,,6,3.0,,5,6.0,,4,10.9
QF_BV/sage/app5/bench_349,,9,7.7,,4,6.3,,5,10.5,,5,28.3
QF_BV/sage/app5/bench_357,,7,8.0,,5,7.6,,4,11.7,,4,14.5
QF_BV/sage/app5/bench_575,,88,0.4,,5,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,4,0.2,,3,0.2,,3,0.4,,3,0.4
QF_BV/sage/app5/bench_794,,3,0.1,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,7,0.1,,4,0.2,,5,0.8,,4,1.2
QF_BV/sage/app5/bench_959,,6,0.2,,5,0.5,,4,0.6,,5,1.2
QF_BV/sage/app5/bench_960,,145,3.2,,4,0.0,,4,0.1,,4,0.1
QF_BV/sage/app5/bench_1163,,39,0.6,,7,0.5,,8,1.3,,7,1.6
QF_BV/sage/app5/bench_1170,,19,1.4,,6,0.3,,6,1.3,,6,3.0
QF_BV/sage/app5/bench_1182,,8,1.5,,5,3.9,,5,9.5,,5,18.5
QF_BV/sage/app5/bench_1262,,5,0.2,,4,0.1,,4,0.2,,4,0.5
QF_BV/sage/app8/bench_23,,4,0.9,,4,1.4,,4,3.3,,4,5.1
QF_BV/sage/app8/bench_49,,5,0.3,,5,0.6,,4,1.0,,4,2.7
QF_BV/sage/app8/bench_400,,6,12.9,,6,25.1,,5,29.1,,5,50.7
QF_BV/sage/app8/bench_443,,6,11.1,,6,17.0,,6,34.6,,5,52.5
QF_BV/sage/app8/bench_498,,6,12.4,,6,15.3,,5,33.9,,5,45.8
QF_BV/sage/app8/bench_525,,7,0.1,,4,0.1,,4,0.3,,11,0.8
QF_BV/sage/app8/bench_828,,7,17.7,,7,12.0,,6,17.3,,6,32.9
QF_BV/sage/app8/bench_1892,,4,0.2,,5,0.4,,4,1.0,,5,2.2
QF_BV/sage/app8/bench_2006,,6,0.6,,6,0.6,,5,1.3,,5,2.6
QF_BV/sage/app8/bench_2310,,6,0.2,,5,0.2,,5,0.7,,5,1.0
QF_BV/sage/app8/bench_2647,,14,0.7,,7,0.9,,7,2.7,,7,5.0
QF_BV/sage/app8/bench_2880,,8,0.7,,6,0.6,,5,1.9,,11,6.6
QF_BV/sage/app8/bench_3177,,6,1.0,,6,2.6,,5,3.0,,5,5.6
QF_BV/sage/app8/bench_3314,,6,0.7,,6,0.8,,5,2.1,,5,3.9
QF_BV/sage/app8/bench_3368,,5,0.3,,4,0.9,,4,2.4,,4,4.7
QF_BV/sage/app8/bench_3424,,6,0.3,,5,0.6,,4,1.1,,4,2.0
QF_BV/sage/app8/bench_3448,,5,0.2,,4,0.2,,4,0.4,,4,0.8
QF_BV/sage/app8/bench_3677,,8,0.1,,5,0.1,,4,0.3,,6,0.8
QF_BV/sage/app8/bench_3814,,5,0.3,,4,0.6,,5,1.2,,4,2.5
QF_BV/sage/app8/bench_3836,,3,0.1,,2,0.0,,2,0.1,,2,0.0
QF_BV/sage/app8/bench_3842,,5,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,5,1.7,,5,2.2,,6,6.2,,7,16.5
QF_BV/sage/app9/bench_919,,11,0.1,,10,0.2,,8,0.3,,7,0.5
QF_BV/sage/app9/bench_979,,5,0.1,,4,0.1,,4,0.3,,3,0.2
QF_BV/sage/app9/bench_1203,,5,0.5,,5,0.5,,4,1.4,,4,2.6
QF_BV/sage/app9/bench_1269,,6,0.2,,5,0.3,,5,1.3,,5,2.0
QF_BV/sage/app9/bench_1323,,9,0.3,,5,0.3,,4,0.6,,5,1.4
QF_BV/sage/app9/bench_1384,,9,1.9,,7,2.7,,7,7.5,,7,7.8
QF_BV/sage/app9/bench_1400,,8,1.5,,8,5.2,,7,6.7,,7,11.5
QF_BV/sage/app9/bench_1552,,9,1.0,,6,1.2,,6,2.2,,6,5.5
QF_BV/sage/app9/bench_1659,,8,0.7,,8,1.8,,8,5.4,,7,6.4
QF_BV/sage/app9/bench_1969,,5,0.1,,4,0.2,,4,0.4,,4,0.9
QF_BV/sage/app9/bench_2061,,5,0.0,,3,0.1,,3,0.1,,4,0.1
QF_BV/sage/app9/bench_2358,,16,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,6,0.3,,4,0.4,,4,1.3,,4,1.4
QF_BV/sage/app9/bench_2940,,7,0.7,,5,0.7,,5,2.1,,5,3.5
QF_BV/sage/app9/bench_3094,,513,3.0,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,5,14.5,,6,25.3,,5,27.3,,5,36.7
QF_BV/sage/app9/bench_3261,,4,0.0,,2,0.1,,2,0.1,,2,0.0
QF_BV/sage/app9/bench_3278,,6,10.8,,5,13.3,,6,25.9,,5,50.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,1.1,,5,5.3,,4,23.2,,4,27.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,1.5,,4,6.2,,4,18.6,,4,32.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,5,1.1,,5,11.8,,4,22.7,,4,43.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,11,43.3,,8,99.8,,7,120.2,,7,309.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,9,28.0,,7,223.2,,7,309.1,,7,180.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,9,47.6,,7,93.9,,7,139.0,,6,152.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,8,53.5,,8,73.4,,7,165.0,,7,201.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,9,46.9,,7,96.1,,6,93.7,,7,189.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,8,51.7,,7,104.2,,6,115.4,,7,129.9
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,358,43.3,,14,4.0,,9,2.0,,8,2.8
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,118,18.0,,8,1.5,,9,2.0,,7,3.8
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,206,57.2,,12,4.2,,8,4.2,,8,5.2
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,118,39.7,,11,4.8,,7,4.0,,9,7.7
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,259,97.4,,9,3.8,,8,4.0,,8,5.7
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,213,86.3,,11,5.7,,8,5.6,,7,6.8
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,570,76.9,,12,6.5,,10,5.2,,9,7.4
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,7,1.1,,6,1.3,,6,2.0,,6,3.7
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,8,1.9,,7,1.6,,7,3.0,,7,4.2
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,10,2.5,,9,2.3,,9,4.8,,8,8.9
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,10,2.9,,10,3.7,,8,5.7,,9,10.0
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,257,112.6,,11,4.7,,7,4.4,,7,7.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,317,47.3,,11,6.6,,7,3.2,,7,8.6
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,36,21.0,,5,3.6,,6,4.9,,5,6.5
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,21,12.5,,8,9.7,,6,5.9,,5,6.3
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,11,5.5,,6,4.0,,6,5.5,,6,6.9
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,16,7.5,,6,3.7,,5,3.4,,5,6.0
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.4,,1,2.8,,1,3.6,,1,4.4
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,370,182.1,,336,303.1
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,21,6.7,,18,13.7,,14,19.6
QF_BV/tacas07/s-40-50-bv,,18,99.4,,17,250.5,,15,284.6,,17,428.4
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.0,,3,0.1,,2,0.1,,3,0.3
QF_ABV/bench_ab/a283test0002,,6,0.1,,6,0.1,,4,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,5,0.1,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,4,4.2,,12,19.2,,4,9.0,,3,9.1
QF_ABV/bench_ab/b264test0001,,2,0.0,,3,0.1,,2,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,13,0.9,,16,1.0,,10,1.5,,18,5.3
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,2,0.1,,2,0.5,,2,1.1,,3,3.0
QF_ABV/bmc-arrays/simple_control_on_input,,13,3.3,,6,5.1,,5,11.8,,4,13.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,874,186.4,,- -,- -,,13,0.8,,17,1.2
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,16,0.3,,31,0.8,,268,19.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,845,227.5,,- -,- -,,39,2.0,,13,0.9
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,25,3.3,,98,717.4,,14,1.7,,61,170.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,845,229.2,,- -,- -,,15,0.8,,12,0.8
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,9,510.1,,9,388.6,,7,343.0,,8,1281.6
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,89,1.6,,19,0.4,,- -,- -
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,- -,- -,,16,0.3,,232,14.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,9,6.4,,9,10.7,,7,17.8,,7,31.8
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,6.8,,6,9.5,,5,22.7,,6,40.8
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,7,7.9,,10,16.9,,7,24.4,,8,50.7
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,21,0.5,,39,1.2,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,7,0.7,,30,8.3,,25,9.8,,- -,- -
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,- -,- -,,7,1.0,,7,2.5,,6,5.3
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,22,7.1,,10,3.2,,9,9.9,,7,13.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,7,0.3,,9,1.5,,6,2.9,,10,9.0
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,147,478.2,,7,0.4,,5,0.6,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,33,63.4,,20,97.2,,16,153.5
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,83,117.4,,39,73.0,,33,94.2
QF_ABV/egt/egt-0474,,11,0.4,,6,0.3,,4,0.3,,4,0.4
QF_ABV/egt/egt-1526,,12,0.7,,6,0.2,,5,0.4,,5,0.6
QF_ABV/egt/egt-1550,,14,0.7,,5,0.3,,4,0.4,,5,0.7
QF_ABV/egt/egt-4211,,8,0.3,,5,0.3,,4,0.4,,4,0.6
QF_ABV/egt/egt-6650,,14,0.4,,5,0.1,,3,0.1,,4,0.2
QF_ABV/egt/egt-7155,,14,0.8,,5,0.2,,4,0.3,,4,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,7,0.5,,3,0.3,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,79,62.6,,- -,- -,,88,65.1,,73,61.5
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,6,0.8,,6,2.0,,6,3.4,,6,4.6
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,6,1.9,,6,2.3,,5,3.3,,6,5.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,6,2.3,,6,2.7,,5,3.6,,6,6.3
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,6,1.3,,6,1.5,,5,2.0,,5,3.1
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,1.5,,5,1.5,,5,2.3,,6,3.7
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,10,3.3,,11,4.5,,9,6.8,,9,8.7
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,11,2.6,,11,4.6,,9,6.3,,8,8.8
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,11,4.0,,11,5.4,,9,6.6,,8,9.0
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,12,4.5,,11,5.2,,9,8.4,,8,9.0
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,13,4.9,,10,4.9,,8,6.7,,9,10.1
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,12,4.5,,10,5.0,,9,8.0,,9,11.0
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,12,5.2,,11,5.7,,8,7.4,,9,10.6
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,13,5.5,,11,5.9,,9,7.7,,8,10.3
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,11,4.8,,9,5.0,,8,7.0,,8,9.7
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,14,6.1,,11,5.8,,8,6.7,,9,10.5
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,13,5.3,,10,5.4,,8,7.6,,9,11.6
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,12,4.2,,10,6.3,,8,8.1,,9,11.6
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,14,8.0,,10,7.5,,8,8.4,,9,10.8
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,17,10.5,,12,9.0,,9,11.8,,10,14.7
