Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,2,0.0,,28,0.2,,2,0.0,,2,0.1
QF_BV/bench_ab/a403test0043,,4,0.0,,153,0.9,,5,0.0,,5,0.1
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.1,,1,0.1
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.1,,1,0.1,,1,0.1
QF_BV/bench_ab/a639test0017,,24,0.3,,221,5.5,,43,0.3,,39,0.3
QF_BV/bench_ab/a651test0090,,11,0.1,,39,0.4,,34,0.2,,36,0.2
QF_BV/bench_ab/a655test0003,,17,0.1,,39,0.3,,47,0.3,,40,0.2
QF_BV/bench_ab/a659test0071,,11,0.1,,39,0.4,,34,0.3,,22,0.1
QF_BV/bench_ab/a668test0098,,2,0.0,,19,0.1,,3,0.0,,2,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,4,4.0,,6,7.6,,11,6.3,,4,1.5
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,4,5.1,,5,8.1,,10,6.6,,4,1.6
QF_BV/bmc-bv/ex19,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/bmc-bv/fermat,,5,9.4,,8,1.1,,8,11.9,,5,14.8
QF_BV/bmc-bv/graycode,,2,3.3,,2,0.7,,4,5.5,,2,2.9
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.2,,1,0.1
QF_BV/bmc-bv/magic,,2,6.9,,2,5.4,,2,10.4,,2,7.9
QF_BV/bmc-bv/queens,,3,6.2,,3,2.2,,3,7.7,,3,7.7
QF_BV/bmc-bv/sudoku,,1,59.2,,1,30.5,,1,60.3,,1,29.2
QF_BV/brummayerbiere2/smulov4bw0256,,4,964.2,,- -,- -,,4,889.8,,5,1153.7
QF_BV/brummayerbiere2/smulov4bw0064,,4,13.9,,- -,- -,,4,17.4,,4,12.4
QF_BV/brummayerbiere2/smulov4bw0128,,4,88.3,,- -,- -,,5,151.2,,4,64.6
QF_BV/brummayerbiere2/smulov4bw0032,,4,3.0,,- -,- -,,4,2.9,,4,2.2
QF_BV/gulwani-pldi08/fig1d.phx,,12,240.8,,17,104.6,,- -,- -,,14,173.3
QF_BV/gulwani-pldi08/fig5.phx,,8,79.6,,12,40.8,,10,154.1,,8,58.7
QF_BV/gulwani-pldi08/fig6.phx,,13,35.7,,23,13.4,,28,74.2,,16,39.1
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,8,64.3,,12,22.2,,9,125.7,,8,55.6
QF_BV/RWS/Example_1.txt,,39,107.0,,40,96.8,,63,131.7,,42,79.7
QF_BV/RWS/Example_2.txt,,21,42.2,,22,54.1,,23,57.3,,22,38.1
QF_BV/RWS/Example_4.txt,,12,31.0,,13,31.6,,19,35.9,,12,31.9
QF_BV/RWS/Example_5.txt,,9,24.9,,9,54.6,,11,29.0,,10,27.6
QF_BV/RWS/Example_6.txt,,7,12.8,,7,8.2,,8,10.4,,7,10.3
QF_BV/RWS/Example_14.txt,,41,160.7,,43,556.9,,93,245.2,,44,140.8
QF_BV/sage/app1/bench_1141,,5,12.4,,917,1601.6,,5,7.0,,5,6.9
QF_BV/sage/app1/bench_1258,,1,0.0,,- -,- -,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,5,10.1,,54,27.1,,5,8.6,,5,10.0
QF_BV/sage/app1/bench_1288,,4,5.6,,5,1.9,,4,6.8,,5,7.3
QF_BV/sage/app1/bench_1339,,4,5.3,,4,1.6,,6,5.0,,4,4.0
QF_BV/sage/app1/bench_1346,,4,5.1,,7,2.0,,5,2.9,,6,5.9
QF_BV/sage/app1/bench_1710,,5,0.1,,- -,- -,,10,0.5,,7,0.1
QF_BV/sage/app1/bench_1738,,8,0.1,,- -,- -,,8,0.1,,295,7.5
QF_BV/sage/app1/bench_1742,,3,0.1,,622,32.8,,3,0.1,,4,0.1
QF_BV/sage/app1/bench_1768,,3,0.1,,- -,- -,,5,0.1,,4,0.1
QF_BV/sage/app12/bench_228,,4,0.1,,- -,- -,,5,0.1,,4,0.1
QF_BV/sage/app12/bench_363,,2,0.2,,22,1.4,,3,0.2,,3,0.2
QF_BV/sage/app12/bench_446,,3,0.1,,- -,- -,,6,0.2,,3,0.1
QF_BV/sage/app12/bench_451,,3,0.0,,- -,- -,,8,0.1,,4,0.1
QF_BV/sage/app12/bench_953,,3,0.1,,121,3.6,,16,0.3,,3,0.1
QF_BV/sage/app12/bench_1051,,6,19.9,,8,14.4,,8,22.2,,7,17.7
QF_BV/sage/app12/bench_1183,,8,25.1,,10,23.8,,11,38.1,,8,23.6
QF_BV/sage/app12/bench_1353,,16,10.0,,- -,- -,,14,1.4,,2,0.6
QF_BV/sage/app12/bench_2353,,53,269.4,,- -,- -,,66,33.2,,2,2.8
QF_BV/sage/app12/bench_2428,,28,25.4,,- -,- -,,26,4.0,,18,6.4
QF_BV/sage/app12/bench_2451,,38,19.1,,- -,- -,,36,5.6,,2,1.1
QF_BV/sage/app12/bench_3681,,3,0.0,,- -,- -,,2,0.0,,4,0.0
QF_BV/sage/app12/bench_3852,,2,0.0,,- -,- -,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,57,0.7,,- -,- -,,80,0.9,,- -,- -
QF_BV/sage/app12/bench_3957,,18,0.1,,- -,- -,,190,1.4,,71,0.2
QF_BV/sage/app12/bench_4059,,18,0.1,,- -,- -,,51,0.2,,115,0.6
QF_BV/sage/app12/bench_4177,,2,0.0,,- -,- -,,4,0.0,,3,0.0
QF_BV/sage/app12/bench_4845,,3,0.1,,23,0.2,,5,0.1,,3,0.1
QF_BV/sage/app12/bench_5599,,2,0.1,,- -,- -,,5,0.2,,2,0.1
QF_BV/sage/app2/bench_48,,37,10.2,,- -,- -,,708,379.3,,- -,- -
QF_BV/sage/app2/bench_225,,6,10.1,,- -,- -,,11,9.0,,8,8.7
QF_BV/sage/app2/bench_278,,4,9.7,,- -,- -,,7,14.6,,4,8.8
QF_BV/sage/app2/bench_282,,4,7.3,,- -,- -,,4,9.0,,4,9.9
QF_BV/sage/app2/bench_458,,111,3.4,,- -,- -,,135,6.2,,155,2.5
QF_BV/sage/app2/bench_642,,16,18.2,,- -,- -,,20,25.4,,- -,- -
QF_BV/sage/app2/bench_645,,6,3.8,,14,3.5,,8,4.6,,5,2.7
QF_BV/sage/app2/bench_664,,17,22.7,,- -,- -,,24,25.3,,- -,- -
QF_BV/sage/app2/bench_719,,16,19.7,,- -,- -,,34,29.3,,- -,- -
QF_BV/sage/app2/bench_830,,20,19.5,,- -,- -,,43,31.3,,- -,- -
QF_BV/sage/app2/bench_863,,5,9.7,,- -,- -,,6,7.8,,5,5.9
QF_BV/sage/app2/bench_1196,,6,10.1,,- -,- -,,7,8.0,,6,5.8
QF_BV/sage/app2/bench_1387,,29,377.6,,- -,- -,,34,178.8,,36,137.0
QF_BV/sage/app5/bench_42,,5,6.6,,69,10.9,,5,7.1,,6,8.2
QF_BV/sage/app5/bench_349,,4,12.5,,- -,- -,,5,13.3,,5,11.2
QF_BV/sage/app5/bench_357,,4,12.8,,- -,- -,,5,8.8,,5,10.7
QF_BV/sage/app5/bench_575,,4,0.1,,- -,- -,,4,0.2,,4,0.1
QF_BV/sage/app5/bench_742,,3,0.2,,802,176.0,,4,0.2,,3,0.2
QF_BV/sage/app5/bench_794,,2,0.0,,- -,- -,,2,0.1,,2,0.0
QF_BV/sage/app5/bench_931,,5,0.8,,- -,- -,,5,0.8,,5,0.7
QF_BV/sage/app5/bench_959,,4,0.7,,- -,- -,,5,0.5,,5,0.7
QF_BV/sage/app5/bench_960,,3,0.1,,- -,- -,,4,0.1,,- -,- -
QF_BV/sage/app5/bench_1163,,6,1.2,,746,228.4,,18,7.3,,12,2.3
QF_BV/sage/app5/bench_1170,,7,1.7,,- -,- -,,7,1.7,,7,1.3
QF_BV/sage/app5/bench_1182,,5,7.5,,- -,- -,,5,10.7,,5,8.2
QF_BV/sage/app5/bench_1262,,4,0.2,,- -,- -,,4,0.4,,4,0.2
QF_BV/sage/app8/bench_23,,4,3.3,,5,2.8,,4,4.1,,4,3.0
QF_BV/sage/app8/bench_49,,4,1.4,,9,0.8,,6,2.1,,5,1.9
QF_BV/sage/app8/bench_400,,5,29.4,,11,33.1,,9,41.7,,6,23.7
QF_BV/sage/app8/bench_443,,6,23.4,,11,59.2,,8,28.6,,6,21.9
QF_BV/sage/app8/bench_498,,5,29.0,,8,25.1,,8,21.8,,6,21.3
QF_BV/sage/app8/bench_525,,4,0.3,,- -,- -,,24,2.0,,16,0.9
QF_BV/sage/app8/bench_828,,7,27.9,,10,44.0,,8,15.0,,7,14.4
QF_BV/sage/app8/bench_1892,,4,1.1,,6,0.7,,5,1.9,,5,0.8
QF_BV/sage/app8/bench_2006,,6,1.5,,12,0.9,,7,1.9,,6,1.5
QF_BV/sage/app8/bench_2310,,5,0.8,,- -,- -,,5,0.9,,5,0.6
QF_BV/sage/app8/bench_2647,,7,2.6,,27,1.1,,13,5.4,,8,2.3
QF_BV/sage/app8/bench_2880,,5,2.1,,20,2.2,,44,24.1,,10,3.2
QF_BV/sage/app8/bench_3177,,6,2.7,,66,32.4,,7,3.5,,8,3.8
QF_BV/sage/app8/bench_3314,,5,2.5,,12,2.3,,6,2.5,,5,1.7
QF_BV/sage/app8/bench_3368,,4,3.1,,6,0.9,,9,6.6,,4,1.9
QF_BV/sage/app8/bench_3424,,5,1.6,,11,1.0,,10,3.4,,5,1.3
QF_BV/sage/app8/bench_3448,,3,0.3,,6,0.3,,3,0.5,,4,0.4
QF_BV/sage/app8/bench_3677,,4,0.3,,- -,- -,,10,0.7,,7,0.7
QF_BV/sage/app8/bench_3814,,4,1.4,,7,0.4,,5,1.5,,5,0.9
