Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_745,,2,19.7,,2,22.8,,2,35.0,,2,42.4
QF_BV/sage/app1/bench_753,,2,22.2,,2,14.2,,2,26.7,,2,25.0
QF_BV/sage/app1/bench_761,,2,17.4,,2,16.2,,2,38.8,,2,24.2
QF_BV/sage/app1/bench_836,,1,63.6,,1,49.0,,1,113.4,,1,145.7
QF_BV/sage/app1/bench_847,,1,98.8,,1,83.0,,1,104.6,,1,134.1
QF_BV/sage/app1/bench_858,,1,63.0,,1,109.0,,1,92.7,,1,126.0
QF_BV/sage/app1/bench_869,,1,89.4,,1,91.3,,1,113.8,,1,137.1
QF_BV/sage/app1/bench_880,,1,73.4,,1,80.2,,1,78.7,,1,141.2
QF_BV/sage/app1/bench_914,,1,64.6,,1,33.0,,1,106.3,,1,104.5
QF_BV/sage/app1/bench_926,,2,17.0,,2,19.0,,2,29.6,,2,29.3
QF_BV/sage/app1/bench_947,,1,91.7,,1,50.0,,1,68.3,,1,111.4
QF_BV/sage/app1/bench_983,,2,15.7,,2,17.6,,2,24.1,,2,31.6
QF_BV/sage/app1/bench_985,,2,12.5,,2,19.3,,2,15.7,,2,23.2
QF_BV/sage/app1/bench_987,,2,17.8,,2,21.0,,2,25.2,,2,34.9
QF_BV/sage/app1/bench_989,,2,22.6,,2,14.5,,2,34.7,,2,34.9
QF_BV/sage/app1/bench_992,,2,38.7,,2,31.4,,2,25.7,,2,33.7
QF_BV/sage/app1/bench_994,,2,21.8,,2,23.2,,2,27.5,,2,37.5
QF_BV/sage/app1/bench_996,,2,18.9,,2,20.4,,2,33.8,,2,43.3
QF_BV/sage/app1/bench_998,,2,31.6,,2,17.9,,2,25.6,,2,44.7
QF_BV/sage/app1/bench_1000,,2,11.9,,2,15.3,,2,13.1,,2,28.2
QF_BV/sage/app1/bench_1004,,2,13.1,,2,14.9,,2,14.2,,2,31.6
QF_BV/sage/app1/bench_1006,,2,25.1,,2,14.6,,2,18.5,,2,27.4
QF_BV/sage/app1/bench_1008,,2,9.9,,2,17.9,,2,18.0,,2,30.4
QF_BV/sage/app1/bench_1010,,2,25.8,,2,14.5,,2,12.2,,2,36.1
QF_BV/sage/app1/bench_1012,,2,12.8,,2,17.4,,2,14.1,,2,30.8
QF_BV/sage/app1/bench_1015,,2,10.2,,2,17.6,,2,13.1,,2,31.3
QF_BV/sage/app1/bench_1017,,2,12.3,,2,13.9,,2,20.5,,2,31.1
QF_BV/sage/app1/bench_1019,,2,26.0,,2,17.9,,2,13.7,,2,30.7
QF_BV/sage/app1/bench_1021,,2,12.3,,2,14.9,,2,19.4,,2,32.5
QF_BV/sage/app1/bench_1023,,2,12.4,,2,15.0,,2,13.9,,2,38.5
QF_BV/sage/app1/bench_1027,,2,8.1,,2,15.0,,2,18.3,,2,30.8
QF_BV/sage/app1/bench_1035,,2,13.5,,2,16.1,,2,15.7,,2,41.3
QF_BV/sage/app1/bench_1109,,2,10.6,,2,18.1,,2,14.2,,2,36.7
QF_BV/sage/app1/bench_1110,,2,13.4,,2,16.6,,2,16.4,,2,36.5
QF_BV/sage/app1/bench_1126,,1,59.6,,1,56.9,,1,90.2,,1,102.1
QF_BV/sage/app1/bench_1128,,2,17.5,,2,16.9,,2,18.2,,2,33.4
QF_BV/sage/app1/bench_1448,,1,56.3,,1,73.7,,1,150.2,,1,111.6
QF_BV/sage/app1/bench_1459,,1,71.4,,1,48.3,,1,64.7,,1,98.4
QF_BV/sage/app1/bench_1470,,1,62.9,,1,60.2,,1,152.1,,1,72.6
QF_BV/sage/app1/bench_1481,,1,45.0,,1,27.6,,1,78.4,,1,94.0
QF_BV/sage/app1/bench_1492,,1,60.3,,1,55.7,,1,76.9,,1,105.5
QF_BV/sage/app1/bench_1525,,1,50.4,,1,68.9,,1,105.7,,1,83.8
QF_BV/sage/app1/bench_1559,,1,47.3,,1,40.3,,1,100.7,,1,118.1
QF_BV/sage/app1/bench_1873,,1,85.4,,1,70.4,,1,80.1,,1,78.1
QF_BV/sage/app1/bench_1877,,1,60.2,,1,43.0,,1,152.8,,1,141.2
QF_BV/sage/app1/bench_1913,,1,79.1,,1,122.8,,1,93.6,,1,87.3
QF_BV/sage/app1/bench_1914,,1,45.4,,1,54.4,,1,90.1,,1,112.0
QF_BV/sage/app1/bench_1915,,1,52.7,,1,52.2,,1,73.0,,1,111.3
QF_BV/sage/app1/bench_1916,,1,46.8,,1,40.0,,1,89.8,,1,113.9
QF_BV/sage/app1/bench_1917,,1,46.4,,1,36.9,,1,52.4,,1,63.8
QF_BV/sage/app1/bench_1920,,1,54.0,,1,52.4,,1,142.1,,1,93.9
QF_BV/sage/app1/bench_1924,,1,89.9,,1,53.3,,1,83.7,,1,106.4
QF_BV/sage/app1/bench_1950,,1,46.8,,1,38.7,,1,80.4,,1,117.0
QF_BV/sage/app1/bench_2004,,1,53.0,,1,45.9,,1,60.9,,1,72.7
QF_BV/sage/app1/bench_2005,,1,87.0,,1,47.5,,1,97.8,,1,75.2
QF_BV/sage/app1/bench_2020,,1,55.5,,1,47.9,,1,74.3,,1,74.1
QF_BV/sage/app1/bench_2021,,1,41.3,,1,49.7,,1,90.3,,1,82.8
QF_BV/sage/app1/bench_2022,,1,34.2,,1,33.1,,1,57.8,,1,89.8
QF_BV/sage/app1/bench_2024,,1,38.9,,1,42.0,,1,65.5,,1,149.0
QF_BV/sage/app1/bench_2025,,1,34.4,,1,40.9,,1,111.2,,1,69.8
QF_BV/sage/app1/bench_2028,,1,60.0,,1,40.8,,1,60.5,,1,83.7
QF_BV/sage/app1/bench_2031,,1,49.8,,1,49.6,,1,78.6,,1,90.8
QF_BV/sage/app1/bench_2088,,1,42.2,,1,65.4,,1,62.6,,1,79.3
QF_BV/sage/app1/bench_2089,,1,136.3,,1,44.2,,1,63.4,,1,124.7
QF_BV/sage/app1/bench_2124,,1,46.0,,1,45.2,,1,69.7,,1,58.5
QF_BV/sage/app1/bench_2128,,1,79.6,,1,37.1,,1,99.5,,1,76.7
QF_BV/sage/app1/bench_2129,,1,78.8,,1,67.9,,1,86.7,,1,141.1
QF_BV/sage/app1/bench_2133,,1,48.9,,1,64.1,,1,62.8,,1,77.3
QF_BV/sage/app1/bench_2135,,1,39.2,,1,39.4,,1,92.8,,1,61.3
QF_BV/sage/app1/bench_2138,,1,36.1,,1,47.7,,1,71.6,,1,85.6
QF_BV/sage/app1/bench_2141,,1,24.4,,1,28.9,,1,52.4,,1,83.8
QF_BV/sage/app1/bench_2173,,1,65.5,,1,56.5,,1,71.6,,1,89.7
QF_BV/sage/app1/bench_2219,,1,32.6,,1,63.3,,1,73.6,,1,52.3
QF_BV/sage/app1/bench_2252,,1,26.5,,1,29.1,,1,53.2,,1,29.6
QF_BV/sage/app1/bench_2257,,1,33.2,,1,29.7,,1,47.5,,1,40.9
QF_BV/sage/app1/bench_2258,,1,43.5,,1,32.0,,1,64.2,,1,76.3
QF_BV/sage/app1/bench_2262,,1,35.1,,1,36.2,,1,47.0,,1,35.6
QF_BV/sage/app1/bench_2263,,1,26.0,,1,38.9,,1,31.6,,1,28.9
QF_BV/sage/app1/bench_2266,,1,27.0,,1,32.2,,1,48.1,,1,53.8
QF_BV/sage/app1/bench_2270,,1,33.7,,1,24.5,,1,46.0,,1,52.9
QF_BV/sage/app1/bench_2293,,1,65.8,,1,48.8,,1,65.0,,1,67.0
QF_BV/sage/app1/bench_2322,,1,90.7,,1,53.6,,1,96.7,,1,109.7
QF_BV/sage/app1/bench_2330,,1,26.0,,1,28.4,,1,48.8,,1,68.9
QF_BV/sage/app1/bench_2365,,1,21.3,,1,16.5,,1,35.3,,1,60.6
QF_BV/sage/app1/bench_2367,,1,90.3,,1,80.5,,1,106.6,,1,113.6
QF_BV/sage/app1/bench_2370,,1,22.5,,1,28.1,,1,73.8,,1,41.0
QF_BV/sage/app1/bench_2371,,1,41.5,,1,32.3,,1,28.1,,1,63.3
QF_BV/sage/app1/bench_2375,,1,22.4,,1,25.4,,1,42.0,,1,63.3
QF_BV/sage/app1/bench_2376,,1,21.6,,1,23.8,,1,45.5,,1,43.3
QF_BV/sage/app1/bench_2380,,1,26.3,,1,16.0,,1,32.9,,1,25.8
QF_BV/sage/app1/bench_2383,,1,30.4,,1,23.1,,1,37.9,,1,45.3
QF_BV/sage/app1/bench_2405,,1,27.2,,1,31.5,,1,43.4,,1,29.7
QF_BV/sage/app1/bench_2428,,1,29.5,,1,26.1,,1,45.2,,1,48.0
QF_BV/sage/app1/bench_2461,,1,25.1,,1,20.1,,1,37.9,,1,36.3
QF_BV/sage/app1/bench_2465,,1,31.5,,1,22.0,,1,31.7,,1,34.3
QF_BV/sage/app1/bench_2466,,1,21.7,,1,18.4,,1,27.2,,1,38.8
QF_BV/sage/app1/bench_2468,,1,20.5,,1,23.0,,1,34.6,,1,46.2
QF_BV/sage/app1/bench_2472,,1,19.5,,1,20.9,,1,15.3,,1,37.9
QF_BV/sage/app1/bench_2473,,1,15.9,,1,21.3,,1,30.9,,1,41.5
QF_BV/sage/app1/bench_2474,,1,22.0,,1,12.7,,1,27.7,,1,42.0
QF_BV/sage/app1/bench_2477,,1,20.2,,1,22.4,,1,46.3,,1,41.2
QF_BV/sage/app1/bench_2481,,1,22.9,,1,40.6,,1,31.2,,1,36.5
QF_BV/sage/app1/bench_2525,,1,26.8,,1,23.0,,1,42.8,,1,42.9
QF_BV/sage/app1/bench_2529,,1,13.5,,1,19.5,,1,27.1,,1,32.1
QF_BV/sage/app1/bench_2547,,1,19.2,,1,21.9,,1,32.3,,1,45.4
QF_BV/sage/app1/bench_2582,,1,17.5,,1,33.4,,1,33.0,,1,33.8
QF_BV/sage/app1/bench_2586,,1,11.3,,1,12.3,,1,34.6,,1,33.5
QF_BV/sage/app1/bench_2587,,1,17.4,,1,13.5,,1,16.8,,1,35.4
QF_BV/sage/app1/bench_2588,,1,18.0,,1,21.7,,1,36.5,,1,41.2
QF_BV/sage/app1/bench_2593,,1,33.8,,1,15.9,,1,29.4,,1,31.6
QF_BV/sage/app1/bench_2594,,1,36.2,,1,10.7,,1,29.0,,1,18.4
QF_BV/sage/app1/bench_2595,,1,20.2,,1,14.2,,1,30.4,,1,40.9
QF_BV/sage/app1/bench_2598,,1,20.1,,1,22.1,,1,41.4,,1,31.1
QF_BV/sage/app1/bench_2602,,1,19.9,,1,17.4,,1,46.1,,1,35.9
QF_BV/sage/app1/bench_2634,,1,23.4,,1,22.7,,1,28.4,,1,34.3
QF_BV/sage/app1/bench_2644,,1,82.5,,1,52.8,,1,136.6,,1,88.3
QF_BV/sage/app1/bench_2660,,1,19.0,,1,21.5,,1,35.5,,1,36.9
QF_BV/sage/app12/bench_1570,,1,4.8,,1,6.0,,1,6.5,,1,10.3
QF_BV/sage/app12/bench_1592,,1,3.9,,1,3.5,,1,4.6,,1,6.0
QF_BV/sage/app12/bench_1603,,1,4.3,,1,3.8,,1,4.1,,1,8.7
QF_BV/sage/app12/bench_1625,,1,2.6,,1,4.1,,1,3.4,,1,5.7
QF_BV/sage/app12/bench_1636,,1,3.3,,1,4.8,,1,7.8,,1,8.4
QF_BV/sage/app12/bench_1670,,1,3.2,,1,6.2,,1,7.2,,1,11.6
QF_BV/sage/app12/bench_1681,,1,3.5,,1,6.0,,1,4.5,,1,7.7
QF_BV/sage/app12/bench_1692,,1,4.6,,1,6.6,,1,5.8,,1,9.5
QF_BV/sage/app12/bench_1803,,1,4.3,,1,5.0,,1,8.2,,1,7.4
QF_BV/sage/app12/bench_1914,,1,3.4,,1,5.8,,1,6.3,,1,8.4
QF_BV/sage/app12/bench_2047,,1,3.1,,1,3.6,,1,9.5,,1,8.3
QF_BV/sage/app12/bench_2625,,1,3.7,,1,6.3,,1,6.2,,1,11.1
QF_BV/sage/app12/bench_2714,,1,4.9,,1,6.7,,1,6.8,,1,8.3
QF_BV/sage/app12/bench_2847,,1,4.7,,1,7.1,,1,9.4,,1,7.4
QF_BV/sage/app12/bench_2869,,1,3.6,,1,5.6,,1,7.4,,1,7.5
QF_BV/sage/app12/bench_2892,,1,4.3,,1,4.3,,1,6.8,,1,6.8
QF_BV/sage/app12/bench_2914,,1,4.4,,1,4.0,,1,9.9,,1,7.9
QF_BV/sage/app12/bench_2969,,1,4.5,,1,7.3,,1,6.2,,1,7.4
QF_BV/sage/app12/bench_3014,,1,4.0,,1,6.3,,1,7.3,,1,8.5
QF_BV/sage/app12/bench_3202,,1,3.6,,1,5.9,,1,9.7,,1,7.7
QF_BV/sage/app12/bench_3236,,1,6.1,,1,7.8,,1,7.3,,1,7.7
QF_BV/sage/app12/bench_3247,,1,3.9,,1,3.5,,1,7.1,,1,8.8
QF_BV/sage/app12/bench_3258,,1,3.1,,1,4.3,,1,7.7,,1,8.3
QF_BV/sage/app12/bench_3291,,1,4.1,,1,4.3,,1,6.6,,1,8.6
QF_BV/sage/app12/bench_3324,,1,3.6,,1,3.8,,1,6.8,,1,9.2
QF_BV/sage/app12/bench_3337,,1,3.1,,1,4.5,,1,6.0,,1,5.0
QF_BV/sage/app12/bench_3359,,1,5.1,,1,5.5,,1,7.3,,1,10.3
QF_BV/sage/app12/bench_3381,,1,4.3,,1,6.3,,1,8.3,,1,5.8
QF_BV/sage/app12/bench_3392,,1,3.6,,1,4.2,,1,7.1,,1,7.0
QF_BV/sage/app12/bench_3403,,1,6.0,,1,4.5,,1,13.1,,1,9.1
QF_BV/sage/app12/bench_3414,,1,4.7,,1,4.1,,1,7.4,,1,10.0
QF_BV/sage/app12/bench_3425,,1,5.8,,1,4.2,,1,13.6,,1,8.3
QF_BV/sage/app12/bench_3459,,1,4.3,,1,7.5,,1,7.9,,1,9.4
QF_BV/sage/app12/bench_3470,,1,5.1,,1,4.7,,1,7.7,,1,6.0
QF_BV/sage/app12/bench_3481,,1,3.2,,1,6.7,,1,9.5,,1,13.0
QF_BV/sage/app12/bench_3592,,1,5.6,,1,5.4,,1,15.5,,1,9.0
QF_BV/sage/app12/bench_3703,,1,4.4,,1,6.5,,1,8.2,,1,8.9
QF_BV/sage/app12/bench_3836,,1,4.0,,1,7.0,,1,4.5,,1,12.4
QF_BV/sage/app12/bench_4114,,1,4.4,,1,4.4,,1,13.4,,1,9.1
QF_BV/sage/app12/bench_4202,,1,2.9,,1,5.0,,1,8.4,,1,8.7
QF_BV/sage/app12/bench_4681,,1,4.5,,1,7.2,,1,7.5,,1,8.7
QF_BV/sage/app12/bench_5258,,1,3.6,,1,3.4,,1,7.8,,1,8.5
QF_BV/sage/app12/bench_5324,,1,4.6,,1,6.7,,1,11.0,,1,8.2
QF_BV/sage/app12/bench_5327,,1,4.5,,1,5.7,,1,11.8,,1,14.3
QF_BV/sage/app12/bench_5328,,1,5.2,,1,6.8,,1,11.8,,1,10.2
QF_BV/sage/app12/bench_5329,,1,4.5,,1,7.5,,1,6.8,,1,5.8
QF_BV/sage/app12/bench_5333,,1,3.1,,1,8.1,,1,8.3,,1,9.1
QF_BV/sage/app12/bench_5334,,1,4.7,,1,4.0,,1,7.5,,1,8.9
QF_BV/sage/app12/bench_5335,,1,3.5,,1,6.1,,1,11.4,,1,8.9
QF_BV/sage/app12/bench_5348,,1,4.1,,1,6.6,,1,6.8,,1,8.5
QF_BV/sage/app12/bench_5349,,1,3.0,,1,8.6,,1,5.9,,1,10.6
QF_BV/sage/app12/bench_5350,,1,4.9,,1,4.4,,1,6.3,,1,8.1
QF_BV/sage/app12/bench_5354,,1,4.5,,1,7.1,,1,7.0,,1,10.1
QF_BV/sage/app12/bench_5361,,1,3.6,,1,4.4,,1,6.8,,1,10.2
QF_BV/sage/app12/bench_5365,,1,3.7,,1,4.9,,1,4.9,,1,9.2
QF_BV/sage/app12/bench_5367,,1,6.3,,1,9.1,,1,8.0,,1,14.1
QF_BV/sage/app12/bench_5369,,1,3.8,,1,6.6,,1,8.9,,1,9.8
QF_BV/sage/app12/bench_5370,,1,5.2,,1,8.2,,1,5.0,,1,12.9
QF_BV/sage/app12/bench_5371,,1,5.2,,1,7.1,,1,12.8,,1,7.6
QF_BV/sage/app12/bench_5372,,1,4.6,,1,7.0,,1,8.7,,1,8.2
QF_BV/sage/app12/bench_5373,,1,4.6,,1,4.6,,1,9.3,,1,9.7
QF_BV/sage/app12/bench_5377,,1,5.2,,1,6.2,,1,9.0,,1,12.0
QF_BV/sage/app12/bench_5378,,1,5.0,,1,5.2,,1,5.4,,1,9.8
QF_BV/sage/app12/bench_5379,,1,4.0,,1,6.0,,1,13.7,,1,9.8
QF_BV/sage/app12/bench_5390,,1,6.8,,1,7.9,,1,7.1,,1,7.5
QF_BV/sage/app12/bench_5401,,1,4.3,,1,6.6,,1,8.6,,1,9.4
QF_BV/sage/app12/bench_5414,,1,4.8,,1,5.1,,1,6.1,,1,11.9
QF_BV/sage/app12/bench_5445,,1,6.3,,1,4.3,,1,10.0,,1,10.9
QF_BV/sage/app12/bench_5457,,1,4.3,,1,8.1,,1,8.9,,1,10.5
QF_BV/sage/app12/bench_5461,,1,4.1,,1,5.5,,1,7.3,,1,11.0
QF_BV/sage/app12/bench_5520,,1,4.4,,1,7.1,,1,8.1,,1,10.8
QF_BV/sage/app12/bench_5532,,1,4.7,,1,7.5,,1,8.4,,1,9.3
QF_BV/sage/app12/bench_5537,,1,4.2,,1,4.8,,1,11.3,,1,9.8
QF_BV/sage/app12/bench_5540,,1,4.7,,1,7.6,,1,8.1,,1,13.5
QF_BV/sage/app12/bench_5544,,1,4.7,,1,7.1,,1,21.3,,1,6.2
QF_BV/sage/app12/bench_5545,,1,3.0,,1,5.0,,1,8.2,,1,9.1
QF_BV/sage/app12/bench_5546,,1,4.1,,1,7.3,,1,4.7,,1,8.4
QF_BV/sage/app12/bench_5547,,1,4.1,,1,6.7,,1,8.3,,1,6.4
QF_BV/sage/app12/bench_5559,,1,4.7,,1,5.3,,1,7.8,,1,8.7
QF_BV/sage/app12/bench_5560,,1,5.2,,1,5.1,,1,8.5,,1,8.7
QF_BV/sage/app12/bench_5561,,1,4.8,,1,7.2,,1,7.5,,1,9.8
QF_BV/sage/app12/bench_5566,,1,2.8,,1,7.7,,1,14.7,,1,9.9
QF_BV/sage/app12/bench_5573,,1,4.9,,1,5.3,,1,8.3,,1,7.0
QF_BV/sage/app12/bench_5577,,1,3.8,,1,8.4,,1,7.6,,1,10.8
QF_BV/sage/app12/bench_5578,,1,4.4,,1,5.8,,1,15.7,,1,9.8
QF_BV/sage/app12/bench_5580,,1,6.0,,1,4.3,,1,9.1,,1,11.1
