Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,32.5,,3,34.9,,3,34.0,,3,68.4
QF_BV/RWS/Example_8.txt,,3,15.7,,3,16.0,,3,23.1,,3,29.4
QF_BV/RWS/Example_9.txt,,3,83.9,,3,115.3,,3,187.5,,3,246.2
QF_BV/RWS/Example_10.txt,,4,112.3,,4,77.9,,4,154.7,,4,243.0
QF_BV/RWS/Example_11.txt,,4,664.1,,4,1249.8,,3,1949.1,,3,2828.0
QF_BV/RWS/Example_12.txt,,3,335.9,,3,408.1,,3,773.8,,3,1325.6
QF_BV/RWS/Example_13.txt,,3,26.0,,3,25.1,,3,51.0,,3,91.3
QF_BV/RWS/Example_16.txt,,3,31.0,,3,37.2,,3,73.0,,3,124.6
QF_BV/RWS/Example_17.txt,,3,18.3,,3,55.1,,3,111.8,,3,129.9
QF_BV/sage/app1/bench_4,,1,64.9,,1,60.0,,1,90.7,,1,121.4
QF_BV/sage/app1/bench_29,,1,17.5,,1,17.2,,1,59.6,,1,44.3
QF_BV/sage/app1/bench_32,,1,20.5,,1,29.1,,1,36.9,,1,46.6
QF_BV/sage/app1/bench_37,,1,67.5,,1,36.2,,1,100.6,,1,117.2
QF_BV/sage/app1/bench_47,,1,20.9,,1,15.4,,1,30.4,,1,34.3
QF_BV/sage/app1/bench_52,,1,21.4,,1,25.8,,1,32.6,,1,37.3
QF_BV/sage/app1/bench_53,,1,17.0,,1,19.0,,1,27.5,,1,22.7
QF_BV/sage/app1/bench_54,,1,18.1,,1,20.5,,1,48.8,,1,36.8
QF_BV/sage/app1/bench_55,,1,11.5,,1,22.4,,1,35.5,,1,42.4
QF_BV/sage/app1/bench_60,,1,17.7,,1,18.5,,1,28.7,,1,42.3
QF_BV/sage/app1/bench_61,,1,10.5,,1,19.6,,1,32.0,,1,33.0
QF_BV/sage/app1/bench_62,,1,17.1,,1,17.9,,1,28.1,,1,38.2
QF_BV/sage/app1/bench_63,,1,18.6,,1,14.0,,1,33.6,,1,79.2
QF_BV/sage/app1/bench_66,,1,18.4,,1,10.8,,1,30.3,,1,34.7
QF_BV/sage/app1/bench_69,,1,14.2,,1,18.7,,1,31.3,,1,33.9
QF_BV/sage/app1/bench_99,,1,18.7,,1,16.7,,1,26.8,,1,36.8
QF_BV/sage/app1/bench_134,,1,19.0,,1,16.7,,1,30.2,,1,39.6
QF_BV/sage/app1/bench_169,,1,16.2,,1,17.1,,1,15.6,,1,33.2
QF_BV/sage/app1/bench_174,,1,18.9,,1,16.4,,1,15.8,,1,68.0
QF_BV/sage/app1/bench_175,,1,16.1,,1,17.3,,1,42.2,,1,33.0
QF_BV/sage/app1/bench_176,,1,15.2,,1,16.9,,1,25.8,,1,34.4
QF_BV/sage/app1/bench_177,,1,15.9,,1,23.7,,1,27.5,,1,65.2
QF_BV/sage/app1/bench_181,,1,93.1,,1,103.5,,1,126.6,,1,115.0
QF_BV/sage/app1/bench_182,,1,13.1,,1,12.6,,1,24.8,,1,32.2
QF_BV/sage/app1/bench_183,,1,14.1,,1,18.3,,1,48.8,,1,70.2
QF_BV/sage/app1/bench_184,,1,15.2,,1,17.8,,1,33.0,,1,32.8
QF_BV/sage/app1/bench_185,,1,16.8,,1,16.9,,1,24.7,,1,32.9
QF_BV/sage/app1/bench_188,,1,9.6,,1,17.2,,1,16.0,,1,32.9
QF_BV/sage/app1/bench_191,,1,12.5,,1,15.7,,1,28.8,,1,33.1
QF_BV/sage/app1/bench_201,,1,14.1,,1,13.0,,1,16.2,,1,34.1
QF_BV/sage/app1/bench_268,,1,30.0,,1,18.3,,1,30.6,,1,35.0
QF_BV/sage/app1/bench_310,,1,16.7,,1,24.5,,1,30.8,,1,37.9
QF_BV/sage/app1/bench_313,,1,42.5,,1,14.4,,1,37.1,,1,42.8
QF_BV/sage/app1/bench_329,,1,17.8,,1,16.9,,1,30.4,,1,36.5
QF_BV/sage/app1/bench_333,,1,31.9,,1,9.8,,1,25.8,,1,39.9
QF_BV/sage/app1/bench_334,,1,30.6,,1,17.5,,1,31.6,,1,32.2
QF_BV/sage/app1/bench_335,,1,22.6,,1,19.6,,1,28.5,,1,38.0
QF_BV/sage/app1/bench_338,,1,13.7,,1,16.5,,1,31.4,,1,38.7
QF_BV/sage/app1/bench_342,,1,35.1,,1,13.8,,1,30.2,,1,21.2
QF_BV/sage/app1/bench_343,,1,38.9,,1,19.1,,1,29.6,,1,36.2
QF_BV/sage/app1/bench_344,,1,11.3,,1,18.0,,1,34.0,,1,33.8
QF_BV/sage/app1/bench_345,,1,14.2,,1,10.0,,1,35.6,,1,22.6
QF_BV/sage/app1/bench_349,,1,14.0,,1,17.1,,1,69.9,,1,36.8
QF_BV/sage/app1/bench_352,,1,25.0,,1,26.6,,1,27.3,,1,20.1
QF_BV/sage/app1/bench_356,,1,31.1,,1,17.7,,1,23.6,,1,29.9
QF_BV/sage/app1/bench_372,,2,29.2,,2,34.5,,2,48.7,,2,56.3
QF_BV/sage/app1/bench_407,,1,14.1,,1,17.6,,1,25.8,,1,62.2
QF_BV/sage/app1/bench_411,,1,9.0,,1,14.4,,1,25.9,,1,18.4
QF_BV/sage/app1/bench_412,,2,24.0,,2,34.5,,2,30.6,,2,53.3
QF_BV/sage/app1/bench_413,,2,41.0,,2,37.6,,2,40.3,,2,53.6
QF_BV/sage/app1/bench_415,,2,29.6,,2,37.5,,2,49.4,,2,58.8
QF_BV/sage/app1/bench_419,,2,32.0,,2,52.4,,2,28.1,,2,33.5
QF_BV/sage/app1/bench_420,,2,26.9,,2,40.5,,2,31.2,,2,58.5
QF_BV/sage/app1/bench_421,,2,17.4,,2,36.1,,2,46.3,,2,37.2
QF_BV/sage/app1/bench_422,,2,35.7,,2,35.5,,2,46.5,,2,32.0
QF_BV/sage/app1/bench_426,,2,23.2,,2,31.8,,2,44.1,,2,92.2
QF_BV/sage/app1/bench_429,,2,27.4,,2,33.3,,2,41.5,,2,55.1
QF_BV/sage/app1/bench_443,,2,35.4,,2,34.9,,2,46.9,,2,59.9
QF_BV/sage/app1/bench_511,,2,17.4,,2,29.5,,2,22.0,,2,55.4
QF_BV/sage/app1/bench_512,,2,24.4,,2,30.1,,2,27.8,,2,48.2
QF_BV/sage/app1/bench_517,,2,17.4,,2,28.6,,2,35.0,,2,56.6
QF_BV/sage/app1/bench_531,,2,21.4,,2,27.0,,2,31.4,,2,52.5
QF_BV/sage/app1/bench_535,,2,23.7,,2,27.5,,2,31.9,,2,49.2
QF_BV/sage/app1/bench_537,,2,22.1,,2,28.1,,2,36.6,,2,50.1
QF_BV/sage/app1/bench_539,,2,18.3,,2,27.0,,2,22.2,,2,53.4
QF_BV/sage/app1/bench_542,,2,19.5,,2,33.8,,2,18.0,,2,50.3
QF_BV/sage/app1/bench_545,,2,44.5,,2,25.0,,2,31.2,,2,50.5
QF_BV/sage/app1/bench_552,,2,18.1,,2,31.4,,2,63.3,,2,60.2
QF_BV/sage/app1/bench_556,,2,42.2,,2,36.7,,2,26.8,,2,101.7
QF_BV/sage/app1/bench_562,,2,37.1,,2,24.8,,2,40.5,,2,84.8
QF_BV/sage/app1/bench_564,,2,34.9,,2,30.1,,2,26.2,,2,57.5
QF_BV/sage/app1/bench_567,,2,24.7,,2,30.7,,2,39.8,,2,37.0
QF_BV/sage/app1/bench_571,,2,24.8,,2,30.9,,2,41.8,,2,50.1
QF_BV/sage/app1/bench_602,,2,27.3,,2,20.7,,2,67.6,,2,40.9
QF_BV/sage/app1/bench_611,,2,32.3,,2,27.5,,2,50.1,,2,73.6
QF_BV/sage/app1/bench_620,,2,39.1,,2,47.4,,2,49.3,,2,60.0
QF_BV/sage/app1/bench_629,,2,30.8,,2,28.3,,2,44.1,,2,61.6
QF_BV/sage/app1/bench_638,,2,28.5,,2,35.7,,2,45.6,,2,66.5
QF_BV/sage/app1/bench_646,,2,25.9,,2,32.0,,2,58.1,,2,59.0
QF_BV/sage/app1/bench_655,,2,18.1,,2,28.5,,2,78.2,,2,32.6
QF_BV/sage/app1/bench_664,,2,25.6,,2,29.8,,2,55.5,,2,32.9
