Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,23.9,,3,26.0,,3,41.9,,3,53.1
QF_BV/RWS/Example_8.txt,,3,13.4,,3,28.4,,3,21.7,,3,29.9
QF_BV/RWS/Example_9.txt,,3,79.3,,3,108.5,,3,191.3,,3,457.8
QF_BV/RWS/Example_10.txt,,4,60.0,,4,81.9,,4,256.1,,4,194.9
QF_BV/RWS/Example_11.txt,,3,660.2,,4,865.5,,3,1892.8,,3,3121.5
QF_BV/RWS/Example_12.txt,,3,239.0,,3,356.0,,3,787.9,,3,2092.1
QF_BV/RWS/Example_13.txt,,3,27.0,,3,21.4,,3,69.2,,3,63.0
QF_BV/RWS/Example_16.txt,,3,37.0,,3,48.9,,3,166.1,,3,113.2
QF_BV/RWS/Example_17.txt,,3,27.7,,3,52.1,,3,96.1,,3,104.8
QF_BV/sage/app1/bench_4,,1,51.3,,1,49.4,,1,93.0,,1,236.3
QF_BV/sage/app1/bench_29,,1,13.6,,1,12.7,,1,34.9,,1,88.1
QF_BV/sage/app1/bench_32,,1,14.0,,1,21.9,,1,52.4,,1,43.7
QF_BV/sage/app1/bench_37,,1,71.8,,1,62.5,,1,86.5,,1,77.0
QF_BV/sage/app1/bench_47,,1,11.7,,1,21.3,,1,29.4,,1,39.7
QF_BV/sage/app1/bench_52,,1,25.6,,1,21.0,,1,34.8,,1,20.9
QF_BV/sage/app1/bench_53,,1,19.2,,1,19.0,,1,27.6,,1,38.4
QF_BV/sage/app1/bench_54,,1,14.6,,1,21.3,,1,34.0,,1,21.4
QF_BV/sage/app1/bench_55,,1,13.1,,1,20.7,,1,31.1,,1,34.8
QF_BV/sage/app1/bench_60,,1,26.0,,1,18.7,,1,32.2,,1,33.0
QF_BV/sage/app1/bench_61,,1,22.2,,1,20.6,,1,17.4,,1,35.4
QF_BV/sage/app1/bench_62,,1,11.2,,1,12.6,,1,30.0,,1,41.0
QF_BV/sage/app1/bench_63,,1,35.4,,1,11.2,,1,35.6,,1,36.2
QF_BV/sage/app1/bench_66,,1,13.3,,1,17.5,,1,25.2,,1,22.3
QF_BV/sage/app1/bench_69,,1,20.5,,1,19.5,,1,27.8,,1,31.3
QF_BV/sage/app1/bench_99,,1,32.5,,1,25.7,,1,25.7,,1,37.8
QF_BV/sage/app1/bench_134,,1,11.6,,1,13.0,,1,19.1,,1,20.3
QF_BV/sage/app1/bench_169,,1,11.0,,1,16.7,,1,26.7,,1,31.2
QF_BV/sage/app1/bench_174,,1,15.9,,1,16.9,,1,31.5,,1,30.1
QF_BV/sage/app1/bench_175,,1,30.0,,1,21.5,,1,15.3,,1,63.5
QF_BV/sage/app1/bench_176,,1,16.9,,1,18.3,,1,35.0,,1,33.4
