Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_407,,1,15.7,,1,18.0,,1,24.4,,1,33.6
QF_BV/sage/app1/bench_411,,1,15.2,,1,11.9,,1,26.8,,1,51.6
QF_BV/sage/app1/bench_412,,2,35.5,,2,35.7,,2,47.8,,2,32.9
QF_BV/sage/app1/bench_413,,2,58.1,,2,29.4,,2,44.7,,2,55.8
QF_BV/sage/app1/bench_415,,2,36.6,,2,35.2,,2,45.9,,2,76.7
QF_BV/sage/app1/bench_419,,2,24.3,,2,34.6,,2,45.7,,2,56.5
QF_BV/sage/app1/bench_420,,2,27.9,,2,31.6,,2,59.4,,2,55.5
QF_BV/sage/app1/bench_421,,2,40.0,,2,39.3,,2,54.1,,2,100.4
QF_BV/sage/app1/bench_422,,2,38.4,,2,32.4,,2,49.5,,2,53.1
QF_BV/sage/app1/bench_426,,2,23.0,,2,33.9,,2,47.1,,2,55.6
QF_BV/sage/app1/bench_429,,2,22.8,,2,27.7,,2,87.4,,2,33.0
QF_BV/sage/app1/bench_443,,2,57.4,,2,35.1,,2,59.9,,2,61.8
QF_BV/sage/app1/bench_511,,2,42.0,,2,27.2,,2,33.4,,2,54.9
QF_BV/sage/app1/bench_512,,2,16.8,,2,30.1,,2,22.4,,2,45.2
QF_BV/sage/app1/bench_517,,2,21.6,,2,29.2,,2,25.4,,2,57.3
QF_BV/sage/app1/bench_531,,2,22.0,,2,27.8,,2,22.2,,2,61.6
QF_BV/sage/app1/bench_535,,2,23.6,,2,30.9,,2,22.8,,2,54.8
QF_BV/sage/app1/bench_537,,2,20.1,,2,27.6,,2,31.8,,2,48.0
QF_BV/sage/app1/bench_539,,2,17.9,,2,37.3,,2,35.8,,2,49.8
QF_BV/sage/app1/bench_542,,2,22.8,,2,33.9,,2,21.7,,2,51.3
QF_BV/sage/app1/bench_545,,2,19.7,,2,28.3,,2,23.6,,2,46.9
QF_BV/sage/app1/bench_552,,2,30.9,,2,32.0,,2,45.6,,2,34.8
QF_BV/sage/app1/bench_556,,2,31.1,,2,23.9,,2,45.9,,2,58.7
QF_BV/sage/app1/bench_562,,2,24.5,,2,27.8,,2,41.0,,2,53.1
QF_BV/sage/app1/bench_564,,2,28.1,,2,30.0,,2,45.9,,2,55.9
QF_BV/sage/app1/bench_567,,2,54.1,,2,34.7,,2,45.2,,2,65.7
QF_BV/sage/app1/bench_571,,2,23.8,,2,30.4,,2,45.0,,2,60.7
QF_BV/sage/app1/bench_602,,2,22.3,,2,46.5,,2,49.1,,2,64.4
QF_BV/sage/app1/bench_611,,2,63.8,,2,29.6,,2,46.0,,2,63.1
QF_BV/sage/app1/bench_620,,2,29.0,,2,41.8,,2,47.4,,2,66.4
QF_BV/sage/app1/bench_629,,2,32.7,,2,37.4,,2,25.0,,2,59.5
QF_BV/sage/app1/bench_638,,2,30.6,,2,40.6,,2,65.7,,2,64.6
QF_BV/sage/app1/bench_646,,2,19.8,,2,53.4,,2,45.3,,2,107.3
QF_BV/sage/app1/bench_655,,2,26.7,,2,28.8,,2,47.0,,2,54.8
QF_BV/sage/app1/bench_664,,2,36.9,,2,26.9,,2,79.2,,2,55.7
QF_BV/sage/app1/bench_674,,2,36.3,,2,36.1,,2,29.5,,2,59.0
QF_BV/sage/app1/bench_681,,1,56.5,,1,63.9,,1,111.7,,1,61.5
QF_BV/sage/app1/bench_683,,2,18.9,,2,49.1,,2,42.5,,2,32.6
QF_BV/sage/app1/bench_691,,2,53.8,,2,27.3,,2,40.2,,2,52.1
QF_BV/sage/app1/bench_692,,1,106.6,,1,99.7,,1,79.0,,1,112.5
QF_BV/sage/app1/bench_699,,2,26.3,,2,26.0,,2,42.6,,2,47.5
QF_BV/sage/app1/bench_707,,2,30.2,,2,28.1,,2,40.7,,2,46.4
QF_BV/sage/app1/bench_715,,2,27.0,,2,28.6,,2,26.0,,2,49.1
QF_BV/sage/app1/bench_722,,2,20.6,,2,28.3,,2,32.6,,2,45.2
QF_BV/sage/app1/bench_730,,2,19.0,,2,27.9,,2,36.8,,2,47.8
QF_BV/sage/app1/bench_738,,2,20.2,,2,26.1,,2,33.0,,2,40.0
QF_BV/sage/app1/bench_745,,2,19.9,,2,20.2,,2,64.9,,2,46.7
QF_BV/sage/app1/bench_753,,2,20.0,,2,20.0,,2,27.2,,2,41.2
QF_BV/sage/app1/bench_761,,2,13.6,,2,20.2,,2,25.1,,2,34.3
QF_BV/sage/app1/bench_836,,1,65.8,,1,93.5,,1,125.6,,1,127.9
QF_BV/sage/app1/bench_847,,1,85.0,,1,76.2,,1,139.2,,1,114.0
QF_BV/sage/app1/bench_858,,1,70.0,,1,56.9,,1,108.1,,1,112.2
QF_BV/sage/app1/bench_869,,1,57.1,,1,74.1,,1,87.7,,1,126.6
QF_BV/sage/app1/bench_880,,1,65.3,,1,70.6,,1,90.4,,1,142.9
QF_BV/sage/app1/bench_914,,1,101.4,,1,55.3,,1,87.6,,1,107.0
QF_BV/sage/app1/bench_926,,2,17.3,,2,27.3,,2,24.2,,2,33.4
QF_BV/sage/app1/bench_947,,1,67.5,,1,51.8,,1,85.4,,1,95.9
QF_BV/sage/app1/bench_983,,2,19.0,,2,19.0,,2,24.6,,2,30.7
QF_BV/sage/app1/bench_985,,2,12.7,,2,19.4,,2,30.9,,2,46.9
QF_BV/sage/app1/bench_987,,2,17.2,,2,19.6,,2,25.5,,2,35.4
QF_BV/sage/app1/bench_989,,2,16.1,,2,20.0,,2,25.9,,2,21.2
QF_BV/sage/app1/bench_992,,2,19.3,,2,25.4,,2,24.6,,2,34.2
QF_BV/sage/app1/bench_994,,2,15.8,,2,18.7,,2,36.5,,2,23.3
QF_BV/sage/app1/bench_996,,2,33.4,,2,12.0,,2,25.8,,2,35.3
QF_BV/sage/app1/bench_998,,2,14.0,,2,24.9,,2,35.0,,2,25.5
QF_BV/sage/app1/bench_1000,,2,14.1,,2,14.9,,2,11.9,,2,32.2
QF_BV/sage/app1/bench_1004,,2,10.0,,2,15.5,,2,13.0,,2,27.7
QF_BV/sage/app1/bench_1006,,2,8.1,,2,15.2,,2,16.5,,2,32.5
QF_BV/sage/app1/bench_1008,,2,12.6,,2,14.8,,2,19.0,,2,34.1
QF_BV/sage/app1/bench_1010,,2,10.3,,2,14.2,,2,14.2,,2,29.3
QF_BV/sage/app1/bench_1012,,2,9.2,,2,14.8,,2,12.1,,2,29.4
QF_BV/sage/app1/bench_1015,,2,10.5,,2,13.7,,2,13.4,,2,34.1
QF_BV/sage/app1/bench_1017,,2,9.1,,2,14.9,,2,20.2,,2,31.0
QF_BV/sage/app1/bench_1019,,2,9.3,,2,15.4,,2,12.2,,2,34.9
QF_BV/sage/app1/bench_1021,,2,26.4,,2,17.3,,2,20.0,,2,31.5
QF_BV/sage/app1/bench_1023,,2,9.4,,2,18.0,,2,13.8,,2,35.0
QF_BV/sage/app1/bench_1027,,2,8.4,,2,16.6,,2,19.8,,2,32.3
QF_BV/sage/app1/bench_1035,,2,14.0,,2,17.4,,2,18.3,,2,36.4
QF_BV/sage/app1/bench_1109,,2,15.0,,2,20.0,,2,19.7,,2,32.8
QF_BV/sage/app1/bench_1110,,2,10.3,,2,17.3,,2,19.8,,2,34.4
QF_BV/sage/app1/bench_1126,,1,57.4,,1,48.6,,1,132.4,,1,64.8
QF_BV/sage/app1/bench_1128,,2,15.7,,2,15.7,,2,13.0,,2,34.7
QF_BV/sage/app1/bench_1448,,1,63.0,,1,33.0,,1,112.1,,1,118.8
QF_BV/sage/app1/bench_1459,,1,50.6,,1,66.5,,1,155.0,,1,64.4
QF_BV/sage/app1/bench_1470,,1,99.5,,1,46.8,,1,87.5,,1,68.8
QF_BV/sage/app1/bench_1481,,1,59.3,,1,64.3,,1,88.1,,1,107.2
QF_BV/sage/app1/bench_1492,,1,54.7,,1,27.5,,1,83.3,,1,67.3
QF_BV/sage/app1/bench_1525,,1,66.1,,1,75.2,,1,86.1,,1,113.0
QF_BV/sage/app1/bench_1559,,1,48.4,,1,51.1,,1,60.6,,1,66.5
QF_BV/sage/app1/bench_1873,,1,56.0,,1,107.9,,1,103.3,,1,122.7
QF_BV/sage/app1/bench_1877,,1,56.2,,1,58.0,,1,98.1,,1,124.0
QF_BV/sage/app1/bench_1913,,1,104.1,,1,87.1,,1,137.4,,1,107.8
QF_BV/sage/app1/bench_1914,,1,60.1,,1,100.7,,1,50.2,,1,102.5
QF_BV/sage/app1/bench_1915,,1,49.4,,1,50.5,,1,119.4,,1,120.3
QF_BV/sage/app1/bench_1916,,1,88.4,,1,92.7,,1,151.9,,1,110.1
QF_BV/sage/app1/bench_1917,,1,51.7,,1,57.7,,1,72.6,,1,86.8
QF_BV/sage/app1/bench_1920,,1,50.6,,1,41.9,,1,156.9,,1,56.5
QF_BV/sage/app1/bench_1924,,1,69.1,,1,50.1,,1,93.8,,1,64.3
QF_BV/sage/app1/bench_1950,,1,74.4,,1,103.2,,1,108.1,,1,210.1
QF_BV/sage/app1/bench_2004,,1,59.4,,1,32.0,,1,73.0,,1,89.9
QF_BV/sage/app1/bench_2005,,1,49.6,,1,47.6,,1,64.3,,1,142.2
QF_BV/sage/app1/bench_2020,,1,65.9,,1,46.0,,1,82.7,,1,170.6
QF_BV/sage/app1/bench_2021,,1,36.1,,1,37.9,,1,66.4,,1,49.9
QF_BV/sage/app1/bench_2022,,1,36.4,,1,69.0,,1,70.2,,1,138.4
QF_BV/sage/app1/bench_2024,,1,62.0,,1,25.8,,1,79.2,,1,54.8
QF_BV/sage/app1/bench_2025,,1,42.5,,1,30.9,,1,96.5,,1,72.8
QF_BV/sage/app1/bench_2028,,1,35.1,,1,27.0,,1,55.3,,1,76.8
QF_BV/sage/app1/bench_2031,,1,95.0,,1,49.5,,1,139.1,,1,108.7
QF_BV/sage/app1/bench_2088,,1,34.9,,1,34.1,,1,49.7,,1,42.9
QF_BV/sage/app1/bench_2089,,1,99.8,,1,76.3,,1,78.1,,1,129.3
QF_BV/sage/app1/bench_2124,,1,33.8,,1,38.3,,1,65.5,,1,85.1
QF_BV/sage/app1/bench_2128,,1,47.5,,1,47.4,,1,78.6,,1,77.5
QF_BV/sage/app1/bench_2129,,1,58.7,,1,72.1,,1,91.5,,1,122.1
QF_BV/sage/app1/bench_2133,,1,45.7,,1,42.6,,1,61.2,,1,46.4
QF_BV/sage/app1/bench_2135,,1,60.3,,1,47.7,,1,74.6,,1,94.8
QF_BV/sage/app1/bench_2138,,1,43.4,,1,50.5,,1,71.3,,1,57.2
QF_BV/sage/app1/bench_2141,,1,47.3,,1,36.0,,1,61.6,,1,73.9
QF_BV/sage/app1/bench_2173,,1,70.9,,1,78.5,,1,138.0,,1,67.2
QF_BV/sage/app1/bench_2219,,1,50.3,,1,65.4,,1,147.2,,1,120.6
QF_BV/sage/app1/bench_2252,,1,21.3,,1,20.1,,1,51.7,,1,65.9
QF_BV/sage/app1/bench_2257,,1,28.7,,1,28.5,,1,40.4,,1,58.1
QF_BV/sage/app1/bench_2258,,1,49.9,,1,49.1,,1,77.3,,1,95.1
QF_BV/sage/app1/bench_2262,,1,25.5,,1,30.9,,1,43.8,,1,36.2
QF_BV/sage/app1/bench_2263,,1,32.7,,1,38.3,,1,56.3,,1,39.4
QF_BV/sage/app1/bench_2266,,1,36.2,,1,30.1,,1,52.3,,1,56.9
QF_BV/sage/app1/bench_2270,,1,25.8,,1,25.0,,1,25.6,,1,56.5
QF_BV/sage/app1/bench_2293,,1,42.2,,1,20.5,,1,73.1,,1,98.6
QF_BV/sage/app1/bench_2322,,1,78.9,,1,57.3,,1,100.8,,1,148.5
QF_BV/sage/app1/bench_2330,,1,44.9,,1,30.7,,1,49.2,,1,61.3
QF_BV/sage/app1/bench_2365,,1,22.3,,1,28.6,,1,38.7,,1,45.5
QF_BV/sage/app1/bench_2367,,1,69.5,,1,43.5,,1,55.1,,1,130.6
QF_BV/sage/app1/bench_2370,,1,24.5,,1,24.6,,1,66.1,,1,64.4
QF_BV/sage/app1/bench_2371,,1,59.6,,1,46.6,,1,55.5,,1,38.0
QF_BV/sage/app1/bench_2375,,1,43.8,,1,19.4,,1,37.6,,1,49.0
QF_BV/sage/app1/bench_2376,,1,20.1,,1,31.6,,1,37.8,,1,47.5
QF_BV/sage/app1/bench_2380,,1,53.2,,1,22.5,,1,21.1,,1,43.2
QF_BV/sage/app1/bench_2383,,1,17.7,,1,27.7,,1,35.2,,1,29.1
QF_BV/sage/app1/bench_2405,,1,36.1,,1,18.5,,1,26.9,,1,49.4
QF_BV/sage/app1/bench_2428,,1,24.1,,1,47.2,,1,42.8,,1,36.5
QF_BV/sage/app1/bench_2461,,1,17.3,,1,33.2,,1,31.2,,1,23.1
QF_BV/sage/app1/bench_2465,,1,21.1,,1,24.3,,1,30.1,,1,43.6
QF_BV/sage/app1/bench_2466,,1,11.2,,1,22.9,,1,55.6,,1,41.2
QF_BV/sage/app1/bench_2468,,1,40.7,,1,23.5,,1,47.7,,1,46.0
QF_BV/sage/app1/bench_2472,,1,16.4,,1,15.4,,1,40.3,,1,39.2
QF_BV/sage/app1/bench_2473,,1,12.1,,1,21.0,,1,54.4,,1,39.5
QF_BV/sage/app1/bench_2474,,1,16.4,,1,27.4,,1,29.8,,1,40.7
QF_BV/sage/app1/bench_2477,,1,21.3,,1,16.2,,1,33.3,,1,38.5
QF_BV/sage/app1/bench_2481,,1,16.9,,1,19.5,,1,25.4,,1,39.7
QF_BV/sage/app1/bench_2525,,1,16.9,,1,19.3,,1,31.5,,1,68.2
QF_BV/sage/app1/bench_2529,,1,31.2,,1,16.2,,1,31.2,,1,18.5
QF_BV/sage/app1/bench_2547,,1,29.2,,1,18.0,,1,38.9,,1,23.5
QF_BV/sage/app1/bench_2582,,1,12.7,,1,17.1,,1,54.2,,1,37.7
QF_BV/sage/app1/bench_2586,,1,18.1,,1,16.3,,1,32.3,,1,33.8
QF_BV/sage/app1/bench_2587,,1,17.6,,1,16.9,,1,28.8,,1,39.8
QF_BV/sage/app1/bench_2588,,1,13.1,,1,20.6,,1,32.1,,1,36.1
QF_BV/sage/app1/bench_2593,,1,21.8,,1,15.7,,1,38.2,,1,57.9
QF_BV/sage/app1/bench_2594,,1,14.5,,1,19.8,,1,33.0,,1,30.2
QF_BV/sage/app1/bench_2595,,1,12.1,,1,18.0,,1,25.0,,1,32.9
QF_BV/sage/app1/bench_2598,,1,24.4,,1,25.8,,1,34.0,,1,35.7
QF_BV/sage/app1/bench_2602,,1,14.1,,1,23.6,,1,30.5,,1,71.6
QF_BV/sage/app1/bench_2634,,1,20.1,,1,19.0,,1,47.6,,1,78.3
QF_BV/sage/app1/bench_2644,,1,58.0,,1,62.4,,1,105.0,,1,75.5
QF_BV/sage/app1/bench_2660,,1,12.1,,1,18.4,,1,27.3,,1,34.7
QF_BV/sage/app12/bench_1570,,1,4.4,,1,6.8,,1,9.7,,1,8.0
QF_BV/sage/app12/bench_1592,,1,4.5,,1,3.8,,1,6.2,,1,9.6
QF_BV/sage/app12/bench_1603,,1,4.5,,1,4.4,,1,11.0,,1,6.0
QF_BV/sage/app12/bench_1625,,1,2.6,,1,3.1,,1,5.3,,1,6.8
QF_BV/sage/app12/bench_1636,,1,4.8,,1,6.2,,1,11.0,,1,11.2
QF_BV/sage/app12/bench_1670,,1,4.8,,1,4.8,,1,6.4,,1,8.7
QF_BV/sage/app12/bench_1681,,1,5.4,,1,5.6,,1,7.5,,1,6.4
QF_BV/sage/app12/bench_1692,,1,3.3,,1,5.9,,1,7.2,,1,8.9
QF_BV/sage/app12/bench_1803,,1,4.5,,1,6.6,,1,7.7,,1,8.1
QF_BV/sage/app12/bench_1914,,1,4.6,,1,4.7,,1,5.8,,1,11.7
QF_BV/sage/app12/bench_2047,,1,3.8,,1,3.6,,1,9.7,,1,7.7
QF_BV/sage/app12/bench_2625,,1,4.8,,1,3.6,,1,7.2,,1,8.0
QF_BV/sage/app12/bench_2714,,1,2.7,,1,4.3,,1,5.7,,1,8.0
QF_BV/sage/app12/bench_2847,,1,3.7,,1,6.6,,1,7.3,,1,9.8
QF_BV/sage/app12/bench_2869,,1,4.3,,1,7.3,,1,7.1,,1,8.3
QF_BV/sage/app12/bench_2892,,1,3.2,,1,3.9,,1,4.5,,1,5.2
QF_BV/sage/app12/bench_2914,,1,2.5,,1,6.0,,1,5.9,,1,12.0
QF_BV/sage/app12/bench_2969,,1,3.6,,1,4.3,,1,6.2,,1,4.9
QF_BV/sage/app12/bench_3014,,1,4.6,,1,4.8,,1,5.1,,1,8.6
QF_BV/sage/app12/bench_3202,,1,3.4,,1,6.8,,1,6.1,,1,8.0
QF_BV/sage/app12/bench_3236,,1,6.2,,1,5.9,,1,6.3,,1,7.3
QF_BV/sage/app12/bench_3247,,1,4.6,,1,5.0,,1,7.5,,1,10.2
QF_BV/sage/app12/bench_3258,,1,4.1,,1,5.3,,1,5.8,,1,9.6
QF_BV/sage/app12/bench_3291,,1,4.3,,1,3.7,,1,6.9,,1,11.3
QF_BV/sage/app12/bench_3324,,1,3.6,,1,3.9,,1,5.1,,1,8.0
QF_BV/sage/app12/bench_3337,,1,4.6,,1,6.3,,1,11.1,,1,9.9
QF_BV/sage/app12/bench_3359,,1,3.6,,1,6.5,,1,8.6,,1,10.2
QF_BV/sage/app12/bench_3381,,1,3.5,,1,4.6,,1,12.4,,1,8.9
QF_BV/sage/app12/bench_3392,,1,5.1,,1,2.6,,1,7.7,,1,6.0
QF_BV/sage/app12/bench_3403,,1,3.9,,1,4.6,,1,7.4,,1,9.1
QF_BV/sage/app12/bench_3414,,1,4.7,,1,3.5,,1,4.7,,1,8.8
QF_BV/sage/app12/bench_3425,,1,5.7,,1,6.3,,1,7.1,,1,8.4
QF_BV/sage/app12/bench_3459,,1,5.2,,1,4.3,,1,12.1,,1,6.0
QF_BV/sage/app12/bench_3470,,1,3.6,,1,3.8,,1,4.3,,1,11.4
QF_BV/sage/app12/bench_3481,,1,5.8,,1,6.3,,1,11.2,,1,9.1
QF_BV/sage/app12/bench_3592,,1,4.1,,1,9.1,,1,7.4,,1,6.5
QF_BV/sage/app12/bench_3703,,1,3.8,,1,4.5,,1,10.9,,1,5.7
QF_BV/sage/app12/bench_3836,,1,3.2,,1,7.8,,1,6.4,,1,5.8
QF_BV/sage/app12/bench_4114,,1,3.5,,1,7.9,,1,10.8,,1,9.4
QF_BV/sage/app12/bench_4202,,1,4.4,,1,4.8,,1,7.6,,1,10.0
QF_BV/sage/app12/bench_4681,,1,3.9,,1,9.0,,1,8.7,,1,7.1
QF_BV/sage/app12/bench_5258,,1,4.4,,1,8.2,,1,6.1,,1,8.4
QF_BV/sage/app12/bench_5324,,1,3.9,,1,4.1,,1,7.3,,1,12.1
QF_BV/sage/app12/bench_5327,,1,4.5,,1,4.5,,1,6.6,,1,9.2
QF_BV/sage/app12/bench_5328,,1,4.0,,1,3.9,,1,10.7,,1,9.4
QF_BV/sage/app12/bench_5329,,1,2.9,,1,3.9,,1,8.0,,1,10.2
QF_BV/sage/app12/bench_5333,,1,3.6,,1,5.8,,1,6.8,,1,11.6
QF_BV/sage/app12/bench_5334,,1,4.4,,1,4.8,,1,9.4,,1,9.6
QF_BV/sage/app12/bench_5335,,1,4.0,,1,5.0,,1,7.2,,1,10.2
QF_BV/sage/app12/bench_5348,,1,4.0,,1,6.3,,1,13.7,,1,8.8
QF_BV/sage/app12/bench_5349,,1,3.0,,1,4.0,,1,6.5,,1,8.4
QF_BV/sage/app12/bench_5350,,1,4.6,,1,4.9,,1,7.4,,1,9.7
QF_BV/sage/app12/bench_5354,,1,4.8,,1,6.1,,1,6.4,,1,10.3
QF_BV/sage/app12/bench_5361,,1,3.7,,1,6.5,,1,7.4,,1,6.9
QF_BV/sage/app12/bench_5365,,1,3.8,,1,6.4,,1,9.0,,1,7.7
QF_BV/sage/app12/bench_5367,,1,5.8,,1,4.8,,1,5.8,,1,6.6
QF_BV/sage/app12/bench_5369,,1,5.5,,1,7.2,,1,8.9,,1,11.2
QF_BV/sage/app12/bench_5370,,1,6.1,,1,5.9,,1,8.9,,1,11.0
QF_BV/sage/app12/bench_5371,,1,4.8,,1,4.4,,1,7.0,,1,11.6
QF_BV/sage/app12/bench_5372,,1,4.7,,1,4.9,,1,7.5,,1,9.4
QF_BV/sage/app12/bench_5373,,1,4.0,,1,7.8,,1,7.5,,1,10.5
QF_BV/sage/app12/bench_5377,,1,5.0,,1,4.9,,1,5.4,,1,9.4
QF_BV/sage/app12/bench_5378,,1,3.0,,1,4.7,,1,9.0,,1,11.5
QF_BV/sage/app12/bench_5379,,1,5.2,,1,4.6,,1,8.8,,1,6.6
QF_BV/sage/app12/bench_5390,,1,7.2,,1,7.3,,1,14.7,,1,11.2
QF_BV/sage/app12/bench_5401,,1,5.2,,1,5.2,,1,8.0,,1,9.7
QF_BV/sage/app12/bench_5414,,1,3.6,,1,4.3,,1,8.4,,1,10.3
QF_BV/sage/app12/bench_5445,,1,4.0,,1,5.9,,1,8.7,,1,9.8
QF_BV/sage/app12/bench_5457,,1,3.5,,1,5.9,,1,8.9,,1,6.8
QF_BV/sage/app12/bench_5461,,1,4.2,,1,9.1,,1,6.5,,1,10.5
QF_BV/sage/app12/bench_5520,,1,3.2,,1,5.6,,1,5.4,,1,10.5
QF_BV/sage/app12/bench_5532,,1,3.9,,1,6.5,,1,5.2,,1,10.5
QF_BV/sage/app12/bench_5537,,1,4.4,,1,5.3,,1,7.9,,1,8.7
QF_BV/sage/app12/bench_5540,,1,3.3,,1,5.6,,1,5.3,,1,9.4
QF_BV/sage/app12/bench_5544,,1,4.2,,1,6.7,,1,8.1,,1,9.3
QF_BV/sage/app12/bench_5545,,1,5.5,,1,9.6,,1,7.0,,1,15.2
QF_BV/sage/app12/bench_5546,,1,4.8,,1,6.0,,1,8.3,,1,9.8
QF_BV/sage/app12/bench_5547,,1,4.6,,1,11.0,,1,7.2,,1,5.6
QF_BV/sage/app12/bench_5559,,1,4.2,,1,7.3,,1,7.9,,1,11.1
QF_BV/sage/app12/bench_5560,,1,4.8,,1,7.1,,1,7.7,,1,9.9
QF_BV/sage/app12/bench_5561,,1,5.2,,1,5.6,,1,12.9,,1,10.8
QF_BV/sage/app12/bench_5566,,1,5.0,,1,6.9,,1,7.5,,1,10.0
QF_BV/sage/app12/bench_5573,,1,2.6,,1,4.7,,1,8.7,,1,11.8
QF_BV/sage/app12/bench_5577,,1,4.0,,1,5.7,,1,8.4,,1,10.0
QF_BV/sage/app12/bench_5578,,1,5.1,,1,7.6,,1,14.1,,1,10.8
QF_BV/sage/app12/bench_5580,,1,5.0,,1,6.9,,1,8.4,,1,10.0
