Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
QF_BV/sage/app5/bench_357,,5,11.9,,201,62.1,,193,64.8,,198,66.1,,191,70.3,,20,1.9
QF_BV/sage/app5/bench_575,,5,0.2,,65,2.1,,60,2.2,,65,2.7,,64,2.8,,21,0.1
QF_BV/sage/app5/bench_742,,4,0.4,,17,2.6,,17,2.6,,17,2.5,,16,2.6,,5,0.1
QF_BV/sage/app5/bench_794,,2,0.0,,33,0.4,,33,0.4,,33,0.7,,33,0.7,,11,0.0
QF_BV/sage/app5/bench_931,,6,0.9,,124,11.7,,104,11.7,,121,11.8,,99,7.3,,7,0.1
QF_BV/sage/app5/bench_959,,6,1.2,,100,7.1,,75,11.8,,110,11.4,,86,7.7,,9,0.2
QF_BV/sage/app5/bench_960,,5,0.1,,33,0.4,,33,0.4,,33,0.8,,33,0.8,,10,0.0
QF_BV/sage/app5/bench_1163,,6,1.2,,175,11.9,,122,17.4,,189,18.1,,120,13.8,,12,0.1
QF_BV/sage/app5/bench_1170,,7,1.7,,199,21.1,,162,20.5,,192,20.5,,156,20.2,,17,0.1
QF_BV/sage/app5/bench_1182,,6,8.7,,160,31.9,,157,18.6,,161,30.9,,157,21.9,,23,1.6
QF_BV/sage/app5/bench_1262,,4,0.2,,45,0.8,,40,0.9,,45,1.4,,38,1.4,,7,0.1
QF_BV/sage/app8/bench_23,,4,3.2,,16,6.7,,15,4.5,,15,11.7,,15,11.7,,10,1.2
QF_BV/sage/app8/bench_49,,5,1.3,,37,5.6,,32,5.4,,38,5.8,,33,4.0,,13,0.5
QF_BV/sage/app8/bench_400,,7,41.0,,- -,- -,,- -,- -,,- -,- -,,111,489.2,,9,90.5
QF_BV/sage/app8/bench_443,,7,40.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,10,204.4
QF_BV/sage/app8/bench_498,,7,46.8,,- -,- -,,- -,- -,,126,594.1,,86,674.9,,15,250.3
QF_BV/sage/app8/bench_525,,5,0.4,,- -,- -,,36,1.9,,894,0.8,,36,0.8,,42,0.3
QF_BV/sage/app8/bench_828,,9,36.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,261.5
QF_BV/sage/app8/bench_1892,,5,0.8,,41,4.9,,36,9.9,,41,7.9,,36,9.2,,30,0.4
QF_BV/sage/app8/bench_2006,,7,1.8,,- -,- -,,62,5.5,,- -,- -,,- -,- -,,15,0.3
QF_BV/sage/app8/bench_2310,,5,0.7,,42,1.5,,41,1.4,,43,1.4,,42,1.4,,9,0.1
QF_BV/sage/app8/bench_2647,,8,2.3,,51,8.0,,45,8.0,,51,6.5,,45,6.5,,15,0.9
QF_BV/sage/app8/bench_2880,,6,2.6,,- -,- -,,- -,- -,,- -,- -,,56,7.4,,12,0.8
QF_BV/sage/app8/bench_3177,,7,4.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,42,3.4
QF_BV/sage/app8/bench_3314,,6,2.4,,- -,- -,,43,16.5,,- -,- -,,43,5.4,,14,0.8
QF_BV/sage/app8/bench_3368,,4,2.2,,17,1.4,,17,1.4,,17,2.0,,17,2.0,,31,1.2
QF_BV/sage/app8/bench_3424,,5,1.4,,46,2.5,,41,2.5,,42,2.8,,40,3.8,,8,0.3
QF_BV/sage/app8/bench_3448,,4,0.4,,48,1.3,,35,0.8,,46,1.4,,34,1.4,,7,0.2
QF_BV/sage/app8/bench_3677,,5,0.3,,471,0.6,,35,0.6,,478,0.7,,35,0.8,,12,0.1
QF_BV/sage/app8/bench_3814,,5,1.8,,32,6.5,,27,6.5,,30,4.7,,27,5.6,,10,0.9
QF_BV/sage/app8/bench_3836,,2,0.0,,17,0.1,,17,0.1,,17,0.3,,17,0.3,,5,0.0
QF_BV/sage/app8/bench_3842,,2,0.0,,17,0.2,,17,0.2,,17,0.8,,17,0.8,,5,0.0
QF_BV/sage/app9/bench_885,,7,10.2,,356,79.5,,284,110.8,,364,102.4,,281,102.0,,13,0.9
QF_BV/sage/app9/bench_919,,4,0.2,,25,1.1,,25,1.1,,25,1.1,,25,1.1,,14,0.1
QF_BV/sage/app9/bench_979,,4,0.2,,19,0.6,,19,0.6,,18,1.0,,18,1.0,,6,0.1
QF_BV/sage/app9/bench_1203,,5,1.9,,34,2.1,,31,3.2,,37,3.8,,32,3.2,,10,0.4
QF_BV/sage/app9/bench_1269,,5,0.7,,916,3.6,,53,2.2,,646,2.2,,52,2.2,,27,0.8
QF_BV/sage/app9/bench_1323,,5,0.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,8,0.2
QF_BV/sage/app9/bench_1384,,9,9.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,23,4.4
QF_BV/sage/app9/bench_1400,,10,10.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,36,11.2
QF_BV/sage/app9/bench_1552,,7,3.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,17,1.1
QF_BV/sage/app9/bench_1659,,9,3.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,30,1.6
QF_BV/sage/app9/bench_1969,,4,0.4,,27,0.9,,23,0.8,,25,0.6,,21,0.6,,9,0.2
QF_BV/sage/app9/bench_2061,,4,0.1,,65,1.8,,65,1.8,,65,2.5,,65,2.5,,8,0.1
QF_BV/sage/app9/bench_2358,,2,0.0,,16,0.1,,16,0.1,,16,0.3,,16,0.3,,6,0.0
QF_BV/sage/app9/bench_2518,,5,1.0,,24,2.8,,15,2.3,,28,3.1,,18,2.6,,11,0.2
QF_BV/sage/app9/bench_2940,,5,2.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,17,1.0
QF_BV/sage/app9/bench_3094,,4,0.1,,31,0.4,,31,0.4,,31,0.3,,31,0.3,,5,0.0
QF_BV/sage/app9/bench_3134,,7,35.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,8,105.0
QF_BV/sage/app9/bench_3261,,2,0.0,,17,0.2,,17,0.2,,17,0.8,,17,0.8,,5,0.0
QF_BV/sage/app9/bench_3278,,7,37.5,,- -,- -,,- -,- -,,157,800.5,,107,543.4,,16,168.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,16.6,,86,70.7,,20,325.5,,83,71.4,,17,100.8,,28,319.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,21.1,,189,254.5,,21,79.2,,84,70.3,,19,261.6,,32,264.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,14.0,,86,68.5,,19,83.2,,85,56.8,,21,86.5,,29,216.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,8,137.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,8,106.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,8,136.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,9,128.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,8,171.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,8,148.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,40,9.0,,89,1.1,,81,1.1,,- -,- -,,88,12.0,,6,0.1
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,15,4.4,,- -,- -,,101,7.5,,104,3.2,,96,3.2,,10,0.1
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,9,6.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,19,0.1
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,11,6.1,,- -,- -,,- -,- -,,- -,- -,,181,47.0,,14,0.2
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,11,6.5,,- -,- -,,188,29.8,,- -,- -,,- -,- -,,11,0.1
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,11,7.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,13,0.2
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,11,5.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,18,0.2
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,8,2.8,,- -,- -,,- -,- -,,344,6.6,,134,17.4,,16,0.5
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,9,3.3,,- -,- -,,147,32.5,,- -,- -,,- -,- -,,17,0.5
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,12,4.4,,- -,- -,,174,12.0,,427,20.8,,170,84.8,,28,1.2
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,13,8.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,30,1.9
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,10,6.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,0.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,9,5.8,,- -,- -,,167,41.5,,- -,- -,,165,27.9,,7,0.1
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,6,5.9,,846,7.5,,129,3.9,,132,6.7,,124,6.7,,6,0.1
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,8,6.8,,127,3.5,,118,3.5,,129,7.7,,120,7.7,,7,0.2
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,6,5.4,,119,4.5,,111,4.5,,476,10.8,,114,10.8,,7,0.1
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,6,5.3,,102,3.1,,92,3.0,,95,5.3,,86,5.3,,5,0.1
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,2,4.3,,74,9.8,,74,11.8,,78,12.1,,78,12.1,,- -,- -
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,43,19.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,31,0.8
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,150,78.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,25,0.5
QF_BV/tacas07/s-40-50-bv,,24,981.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
,,,,,,,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,90,0.3,,9,0.3,,90,0.3,,9,0.3,,,
QF_ABV/bench_ab/a271test0009,,2,0.1,,7,0.2,,4,0.2,,8,0.2,,4,0.2,,,
QF_ABV/bench_ab/a283test0002,,3,0.0,,11,0.2,,8,0.2,,11,0.2,,8,0.2,,,
QF_ABV/bench_ab/a288test0004,,3,0.1,,22,0.4,,11,0.4,,22,0.6,,10,0.6,,,
QF_ABV/bench_ab/a296test0002,,5,11.6,,23,13.3,,23,13.3,,23,11.8,,23,11.8,,,
QF_ABV/bench_ab/b264test0001,,3,0.1,,4,0.0,,4,0.0,,4,3600.0,,4,3600.0,,,
QF_ABV/bmc-arrays/ex6,,10,1.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/bmc-arrays/inf4,,3,1.7,,17,50.3,,15,49.3,,17,60.6,,15,34.3,,,
QF_ABV/bmc-arrays/simple_control_on_input,,5,10.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,16,1.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,33,0.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,32,1.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,8,1.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,12,0.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,11,799.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,36,0.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,20,0.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,9,26.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,40.7,,519,1213.2,,89,1212.4,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,10,40.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,58,1.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,19,5.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,7,2.7,,123,3.6,,123,3.6,,123,11.4,,123,11.4,,,
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,11,10.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,9,3.9,,123,5.9,,123,5.9,,123,12.0,,123,12.0,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,10,1.4,,97,4.0,,97,4.0,,98,7.3,,98,7.3,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,33,150.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,44,81.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/egt/egt-0474,,5,0.3,,48,1.5,,23,1.5,,48,1.7,,22,1.7,,,
QF_ABV/egt/egt-1526,,6,0.5,,41,1.0,,30,1.0,,41,1.1,,30,1.1,,,
QF_ABV/egt/egt-1550,,4,0.3,,80,1.8,,54,1.8,,80,2.9,,54,2.9,,,
QF_ABV/egt/egt-4211,,5,0.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/egt/egt-6650,,4,0.2,,49,1.1,,15,1.1,,49,0.8,,16,0.8,,,
QF_ABV/egt/egt-7155,,4,0.3,,64,2.2,,17,2.2,,64,1.8,,19,1.8,,,
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,2,0.2,,95,4.0,,63,4.0,,95,6.7,,63,6.7,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,127,267.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,8,4.3,,- -,- -,,- -,- -,,145,140.0,,70,140.0,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,7,4.5,,156,110.5,,96,110.5,,123,191.3,,54,193.0,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,6,4.3,,153,156.8,,87,94.8,,142,170.3,,74,166.8,,,
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,5,2.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,2.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,13,8.7,,- -,- -,,- -,- -,,174,355.0,,65,334.4,,,
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,12,8.2,,- -,- -,,- -,- -,,124,302.1,,59,621.1,,,
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,12,9.3,,- -,- -,,- -,- -,,259,735.0,,98,291.1,,,
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,12,9.8,,- -,- -,,- -,- -,,- -,- -,,140,174.1,,,
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,13,10.2,,- -,- -,,- -,- -,,261,503.6,,97,375.6,,,
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,12,10.3,,- -,- -,,- -,- -,,260,786.2,,91,611.0,,,
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,11,9.1,,- -,- -,,- -,- -,,252,947.0,,85,750.7,,,
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,13,10.8,,- -,- -,,- -,- -,,258,708.7,,90,589.7,,,
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,11,10.1,,- -,- -,,- -,- -,,189,988.0,,59,988.0,,,
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,12,10.9,,- -,- -,,- -,- -,,231,457.1,,68,719.0,,,
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,12,10.8,,- -,- -,,- -,- -,,252,457.2,,80,615.5,,,
