Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
QF_BV/sage/app5/bench_357,,5,9.7,,200,64.3,,192,67.8,,198,60.9,,192,66.1,,25,3.1
QF_BV/sage/app5/bench_575,,4,0.1,,68,2.2,,65,2.1,,65,2.8,,65,1.8,,18,0.1
QF_BV/sage/app5/bench_742,,3,0.2,,17,2.6,,17,2.6,,17,2.4,,17,2.5,,4,0.1
QF_BV/sage/app5/bench_794,,3,0.0,,33,0.4,,33,0.4,,33,0.7,,33,0.7,,9,0.0
QF_BV/sage/app5/bench_931,,5,0.6,,122,11.8,,99,11.2,,124,7.1,,103,11.8,,7,0.1
QF_BV/sage/app5/bench_959,,5,1.0,,104,6.7,,77,8.2,,104,11.9,,81,11.6,,19,0.3
QF_BV/sage/app5/bench_960,,4,0.1,,33,0.2,,33,0.2,,33,0.8,,33,0.8,,10,0.0
QF_BV/sage/app5/bench_1163,,19,4.1,,170,11.1,,121,16.5,,165,17.5,,111,17.4,,8,0.1
QF_BV/sage/app5/bench_1170,,7,1.6,,193,20.4,,158,13.8,,187,20.2,,148,12.0,,12,0.1
QF_BV/sage/app5/bench_1182,,6,12.7,,163,18.6,,159,31.2,,164,36.7,,159,21.7,,20,1.2
QF_BV/sage/app5/bench_1262,,5,0.2,,44,1.4,,35,1.4,,46,1.3,,39,1.4,,6,0.1
QF_BV/sage/app8/bench_23,,4,2.9,,16,4.7,,16,8.1,,17,9.8,,16,9.4,,13,1.8
QF_BV/sage/app8/bench_49,,4,1.1,,43,5.8,,34,5.6,,37,5.9,,32,5.8,,7,0.3
QF_BV/sage/app8/bench_400,,7,46.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,11,102.8
QF_BV/sage/app8/bench_443,,8,56.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,257.6
QF_BV/sage/app8/bench_498,,7,55.2,,- -,- -,,132,523.8,,- -,- -,,- -,- -,,12,132.1
QF_BV/sage/app8/bench_525,,6,0.4,,398,0.7,,35,1.9,,- -,- -,,- -,- -,,36,0.2
QF_BV/sage/app8/bench_828,,9,35.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,162.2
QF_BV/sage/app8/bench_1892,,5,1.2,,47,8.1,,37,13.6,,41,14.7,,36,14.7,,31,0.7
QF_BV/sage/app8/bench_2006,,6,1.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,13,0.3
QF_BV/sage/app8/bench_2310,,5,0.8,,43,1.4,,41,1.4,,- -,- -,,44,2.7,,12,0.1
QF_BV/sage/app8/bench_2647,,6,2.1,,52,5.7,,47,9.1,,692,6.7,,47,7.8,,16,0.9
QF_BV/sage/app8/bench_2880,,7,2.7,,60,4.1,,51,7.4,,- -,- -,,59,9.1,,13,1.0
QF_BV/sage/app8/bench_3177,,9,5.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,44,3.4
QF_BV/sage/app8/bench_3314,,6,2.5,,531,6.1,,34,5.4,,- -,- -,,43,9.9,,11,0.6
QF_BV/sage/app8/bench_3368,,4,2.3,,16,2.2,,16,2.2,,17,1.3,,17,1.3,,9,0.5
QF_BV/sage/app8/bench_3424,,5,1.6,,45,3.8,,40,2.4,,49,4.8,,40,2.8,,16,0.7
QF_BV/sage/app8/bench_3448,,4,0.4,,40,1.3,,31,1.4,,45,1.2,,33,1.3,,6,0.1
QF_BV/sage/app8/bench_3677,,6,0.4,,- -,- -,,35,0.6,,894,0.8,,36,0.7,,14,0.1
QF_BV/sage/app8/bench_3814,,5,1.7,,36,4.7,,31,5.5,,31,7.0,,28,5.5,,10,0.5
QF_BV/sage/app8/bench_3836,,2,0.0,,17,0.1,,17,0.1,,17,0.3,,17,0.3,,6,0.0
QF_BV/sage/app8/bench_3842,,2,0.0,,17,0.2,,17,0.2,,17,0.5,,17,0.5,,5,0.0
QF_BV/sage/app9/bench_885,,7,11.9,,357,63.0,,284,106.3,,371,109.1,,292,103.1,,10,0.7
QF_BV/sage/app9/bench_919,,7,0.2,,795,0.8,,26,1.2,,116,1.1,,26,1.7,,13,0.1
QF_BV/sage/app9/bench_979,,4,0.2,,19,1.1,,19,1.1,,19,1.0,,18,1.0,,7,0.1
QF_BV/sage/app9/bench_1203,,5,2.1,,370,3.9,,37,3.9,,57,3.1,,37,4.6,,9,0.3
QF_BV/sage/app9/bench_1269,,6,1.6,,- -,- -,,54,2.7,,- -,- -,,54,3.7,,25,0.7
QF_BV/sage/app9/bench_1323,,5,0.8,,- -,- -,,44,2.4,,- -,- -,,- -,- -,,9,0.1
QF_BV/sage/app9/bench_1384,,9,9.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,22,4.1
QF_BV/sage/app9/bench_1400,,9,11.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,30,8.9
QF_BV/sage/app9/bench_1552,,7,3.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,15,1.0
QF_BV/sage/app9/bench_1659,,10,4.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,20,1.0
QF_BV/sage/app9/bench_1969,,5,0.5,,25,0.7,,22,0.9,,27,0.6,,23,0.6,,6,0.1
QF_BV/sage/app9/bench_2061,,3,0.1,,65,1.2,,65,1.2,,65,2.8,,65,2.8,,7,0.0
QF_BV/sage/app9/bench_2358,,2,0.0,,16,0.1,,16,0.1,,16,0.1,,16,0.1,,5,0.0
QF_BV/sage/app9/bench_2518,,5,1.1,,28,2.8,,19,2.8,,27,3.5,,17,2.4,,12,0.2
QF_BV/sage/app9/bench_2940,,5,2.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,24,1.4
QF_BV/sage/app9/bench_3094,,4,0.1,,31,0.3,,31,0.3,,31,0.4,,31,0.4,,6,0.0
QF_BV/sage/app9/bench_3134,,7,33.4,,- -,- -,,111,563.2,,- -,- -,,- -,- -,,11,199.1
QF_BV/sage/app9/bench_3261,,2,0.0,,17,0.2,,17,0.2,,17,0.9,,17,0.9,,7,0.0
QF_BV/sage/app9/bench_3278,,7,34.1,,- -,- -,,135,474.7,,- -,- -,,128,677.0,,14,161.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,22.1,,82,86.7,,18,51.2,,82,100.8,,17,87.8,,30,227.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,22.8,,82,73.0,,12,254.5,,86,56.9,,21,80.4,,30,386.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,21.7,,85,59.9,,19,81.3,,85,91.8,,20,50.3,,28,205.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,9,436.1,,- -,- -,,- -,- -,,271,1164.1,,166,1164.1,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,8,163.8,,- -,- -,,- -,- -,,213,1127.5,,94,1127.5,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,8,133.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,7,96.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,8,158.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,8,101.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,11,2.3,,348,1.7,,82,1.7,,369,3.5,,82,2.6,,7,0.1
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,12,2.8,,- -,- -,,100,5.0,,104,2.2,,96,2.2,,10,0.1
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,10,4.7,,- -,- -,,162,8.7,,- -,- -,,- -,- -,,25,0.3
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,10,4.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,12,0.1
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,10,5.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,15,0.2
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,10,10.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,13,0.1
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,11,5.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,17,0.2
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,8,2.6,,- -,- -,,- -,- -,,- -,- -,,139,6.6,,17,0.5
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,9,3.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,24,0.7
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,11,5.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,26,0.8
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,13,8.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,29,1.8
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,9,6.5,,- -,- -,,- -,- -,,- -,- -,,221,49.5,,14,0.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,9,4.1,,- -,- -,,- -,- -,,- -,- -,,170,66.3,,8,0.2
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,7,6.2,,- -,- -,,- -,- -,,- -,- -,,130,28.2,,6,0.1
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,8,7.2,,125,3.5,,117,3.5,,633,11.1,,122,11.1,,6,0.1
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,7,6.5,,118,5.7,,109,3.5,,119,6.1,,111,6.1,,7,0.2
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,6,4.3,,98,2.9,,89,2.9,,103,7.1,,94,3.3,,6,0.2
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,2,5.2,,75,6.9,,75,6.9,,70,10.6,,68,10.6,,- -,- -
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,389,278.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,10,0.3
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,483,374.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,19,0.7
QF_BV/tacas07/s-40-50-bv,,22,376.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
,,,,,,,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,90,0.3,,9,0.3,,90,0.3,,9,0.3,,,
QF_ABV/bench_ab/a271test0009,,2,0.1,,7,0.2,,4,0.2,,8,0.4,,4,0.4,,,
QF_ABV/bench_ab/a283test0002,,4,0.0,,11,0.2,,8,0.2,,11,0.2,,8,0.2,,,
QF_ABV/bench_ab/a288test0004,,3,0.1,,22,0.6,,11,0.6,,22,0.6,,10,0.6,,,
QF_ABV/bench_ab/a296test0002,,4,8.1,,23,8.2,,23,8.2,,23,12.8,,23,12.8,,,
QF_ABV/bench_ab/b264test0001,,3,0.1,,4,0.0,,4,0.0,,4,3600.0,,4,3600.0,,,
QF_ABV/bmc-arrays/ex6,,10,1.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/bmc-arrays/inf4,,2,1.1,,16,49.3,,15,60.4,,17,65.5,,15,60.6,,,
QF_ABV/bmc-arrays/simple_control_on_input,,5,9.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,36,2.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,13,0.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,31,1.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,12,1.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,14,0.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,11,732.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,12,0.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,10,0.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,9,29.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,31.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,10,34.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,9,0.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,5,0.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,9,3.9,,126,6.0,,126,6.0,,123,12.0,,123,12.0,,,
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,10,10.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,12,5.5,,126,5.8,,126,5.8,,123,12.3,,123,12.3,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,9,1.4,,97,2.5,,97,2.5,,98,7.1,,98,7.1,,,
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,35,160.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,42,85.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/egt/egt-0474,,4,0.2,,48,1.5,,23,1.5,,48,1.2,,22,1.2,,,
QF_ABV/egt/egt-1526,,6,0.5,,41,1.0,,30,1.0,,41,1.0,,30,1.0,,,
QF_ABV/egt/egt-1550,,5,0.4,,80,3.0,,54,3.0,,80,3.2,,54,3.2,,,
QF_ABV/egt/egt-4211,,4,0.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/egt/egt-6650,,4,0.2,,49,1.0,,15,1.0,,49,1.0,,16,1.0,,,
QF_ABV/egt/egt-7155,,4,0.5,,64,2.2,,17,2.2,,64,2.6,,19,2.6,,,
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,2,0.2,,95,4.0,,63,4.0,,95,7.6,,63,7.6,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,103,95.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,7,3.8,,139,149.6,,68,149.6,,- -,- -,,73,131.1,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,7,5.6,,199,112.3,,96,112.3,,111,178.2,,53,191.3,,,
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,7,5.3,,151,131.5,,86,156.8,,95,188.8,,53,188.8,,,
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,5,2.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,2.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,13,9.1,,- -,- -,,- -,- -,,139,510.2,,57,536.9,,,
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,12,8.7,,- -,- -,,- -,- -,,108,388.4,,51,388.4,,,
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,13,10.1,,- -,- -,,- -,- -,,250,291.1,,86,625.9,,,
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,13,11.4,,- -,- -,,- -,- -,,248,755.5,,76,755.5,,,
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,12,9.1,,- -,- -,,- -,- -,,256,722.0,,89,609.0,,,
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,12,9.7,,- -,- -,,- -,- -,,259,709.9,,87,709.9,,,
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,13,11.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,,
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,12,10.2,,- -,- -,,- -,- -,,249,451.4,,88,708.7,,,
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,12,9.5,,- -,- -,,- -,- -,,247,303.2,,104,303.2,,,
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,13,10.7,,228,228.4,,97,419.3,,226,798.1,,67,677.9,,,
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,12,10.6,,- -,- -,,- -,- -,,241,952.2,,71,768.3,,,
