Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,277.2,,11,99.4,,14,112.4,,12,80.8
QF_BV/RWS/Example_8.txt,,7,38.0,,8,22.1,,8,26.9,,8,33.1
QF_BV/RWS/Example_9.txt,,9,310.8,,9,728.1,,9,557.6,,9,254.8
QF_BV/RWS/Example_10.txt,,13,430.9,,13,702.8,,15,603.7,,13,213.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,8,2236.2,,8,1223.6,,8,3077.8,,8,1419.3
QF_BV/RWS/Example_13.txt,,10,211.3,,10,293.0,,10,247.2,,10,124.4
QF_BV/RWS/Example_16.txt,,19,378.9,,19,280.3,,22,353.9,,19,261.1
QF_BV/RWS/Example_17.txt,,8,232.3,,9,160.2,,9,422.5,,9,321.4
QF_BV/sage/app1/bench_4,,3,234.0,,3,164.2,,3,169.7,,3,94.5
QF_BV/sage/app1/bench_29,,3,138.6,,3,60.6,,4,82.5,,4,51.0
QF_BV/sage/app1/bench_32,,3,48.3,,3,54.3,,3,53.9,,4,55.3
QF_BV/sage/app1/bench_37,,3,207.2,,3,141.6,,3,209.9,,3,119.6
QF_BV/sage/app1/bench_47,,3,75.7,,4,59.0,,4,138.4,,4,42.5
QF_BV/sage/app1/bench_52,,3,40.5,,4,46.5,,3,49.0,,4,42.3
QF_BV/sage/app1/bench_53,,3,75.3,,3,49.3,,3,51.4,,3,32.3
QF_BV/sage/app1/bench_54,,3,81.0,,4,95.6,,4,124.7,,4,38.3
QF_BV/sage/app1/bench_55,,3,89.4,,3,47.7,,4,69.7,,4,43.6
QF_BV/sage/app1/bench_60,,3,75.3,,3,51.9,,3,44.9,,4,41.1
QF_BV/sage/app1/bench_61,,3,142.0,,4,64.3,,3,93.4,,3,34.0
QF_BV/sage/app1/bench_62,,3,88.2,,3,50.2,,4,53.1,,4,43.5
QF_BV/sage/app1/bench_63,,3,68.5,,4,34.9,,3,45.9,,4,43.1
QF_BV/sage/app1/bench_66,,3,60.0,,4,62.3,,4,122.8,,4,37.0
QF_BV/sage/app1/bench_69,,3,60.4,,4,33.4,,3,45.5,,4,24.5
QF_BV/sage/app1/bench_99,,3,56.4,,4,35.9,,3,42.9,,4,35.0
QF_BV/sage/app1/bench_134,,3,61.0,,4,38.3,,3,38.4,,4,37.1
QF_BV/sage/app1/bench_169,,3,59.9,,4,55.1,,3,40.7,,4,37.7
QF_BV/sage/app1/bench_174,,3,104.7,,4,43.3,,4,73.2,,4,30.1
QF_BV/sage/app1/bench_175,,3,78.2,,3,29.8,,3,59.0,,4,71.2
QF_BV/sage/app1/bench_176,,3,105.1,,4,55.0,,3,58.0,,4,35.1
QF_BV/sage/app1/bench_177,,3,65.1,,4,48.0,,4,90.2,,4,37.7
QF_BV/sage/app1/bench_181,,3,223.3,,3,150.4,,3,208.4,,3,103.0
QF_BV/sage/app1/bench_182,,3,65.2,,4,95.3,,3,26.9,,4,35.6
QF_BV/sage/app1/bench_183,,3,37.0,,4,56.4,,3,42.1,,4,38.0
QF_BV/sage/app1/bench_184,,3,51.4,,4,55.9,,4,42.6,,4,32.7
QF_BV/sage/app1/bench_185,,3,74.0,,4,111.5,,4,52.5,,4,33.6
QF_BV/sage/app1/bench_188,,3,66.5,,4,43.5,,4,47.8,,4,34.0
QF_BV/sage/app1/bench_191,,3,38.8,,4,72.3,,4,52.1,,4,28.1
QF_BV/sage/app1/bench_201,,3,62.0,,4,45.5,,4,58.0,,4,37.6
QF_BV/sage/app1/bench_268,,3,51.0,,4,51.3,,3,39.1,,4,32.6
