Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,106.5,,11,96.6,,14,88.7,,12,72.7
QF_BV/RWS/Example_8.txt,,7,47.7,,8,31.3,,8,35.2,,8,33.0
QF_BV/RWS/Example_9.txt,,9,444.2,,9,378.3,,9,347.0,,9,257.9
QF_BV/RWS/Example_10.txt,,13,794.3,,13,170.9,,15,388.4,,14,232.5
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,8,1782.1,,8,847.7,,9,2100.3,,8,1501.1
QF_BV/RWS/Example_13.txt,,10,139.0,,10,146.3,,11,396.7,,10,121.0
QF_BV/RWS/Example_16.txt,,18,329.5,,19,720.0,,21,304.5,,19,233.3
QF_BV/RWS/Example_17.txt,,8,233.5,,9,357.4,,9,467.1,,9,162.3
QF_BV/sage/app1/bench_4,,3,184.4,,3,136.2,,3,304.5,,3,102.0
QF_BV/sage/app1/bench_29,,3,47.9,,3,51.1,,3,48.1,,4,50.4
QF_BV/sage/app1/bench_32,,3,98.6,,3,57.3,,4,61.2,,4,29.5
QF_BV/sage/app1/bench_37,,3,131.3,,3,86.4,,3,140.4,,3,81.9
QF_BV/sage/app1/bench_47,,3,72.2,,4,37.2,,3,27.2,,4,43.1
QF_BV/sage/app1/bench_52,,3,72.5,,4,57.0,,3,91.2,,4,43.6
QF_BV/sage/app1/bench_53,,3,41.5,,3,48.8,,3,54.2,,4,46.3
QF_BV/sage/app1/bench_54,,3,79.0,,4,64.3,,3,48.7,,4,36.0
QF_BV/sage/app1/bench_55,,3,84.3,,3,77.5,,4,95.4,,4,43.7
QF_BV/sage/app1/bench_60,,3,67.9,,3,31.4,,4,137.4,,4,38.2
QF_BV/sage/app1/bench_61,,3,68.0,,4,65.2,,3,51.9,,4,42.2
QF_BV/sage/app1/bench_62,,3,64.3,,3,52.2,,3,91.2,,4,37.8
QF_BV/sage/app1/bench_63,,3,134.4,,4,104.1,,3,60.9,,4,25.1
QF_BV/sage/app1/bench_66,,3,54.3,,4,61.7,,3,99.2,,4,41.0
QF_BV/sage/app1/bench_69,,3,71.3,,4,52.5,,4,57.6,,4,36.6
QF_BV/sage/app1/bench_99,,3,60.0,,4,50.1,,4,46.9,,4,30.0
QF_BV/sage/app1/bench_134,,3,64.1,,4,49.5,,3,106.7,,4,37.3
QF_BV/sage/app1/bench_169,,3,48.1,,4,72.2,,3,42.5,,4,36.4
QF_BV/sage/app1/bench_174,,3,56.3,,4,55.2,,3,44.1,,4,30.6
QF_BV/sage/app1/bench_175,,3,155.6,,3,66.3,,3,35.6,,4,36.2
QF_BV/sage/app1/bench_176,,3,58.2,,4,76.1,,3,29.0,,4,35.3
QF_BV/sage/app1/bench_177,,3,62.2,,4,35.7,,3,39.1,,4,37.5
QF_BV/sage/app1/bench_181,,3,141.7,,3,163.7,,3,180.7,,3,97.3
QF_BV/sage/app1/bench_182,,3,63.0,,4,55.0,,3,50.4,,4,35.0
QF_BV/sage/app1/bench_183,,3,78.8,,4,51.6,,4,73.7,,4,34.2
QF_BV/sage/app1/bench_184,,3,59.5,,4,54.9,,4,106.7,,4,34.3
QF_BV/sage/app1/bench_185,,3,89.1,,4,57.0,,3,45.3,,4,34.0
QF_BV/sage/app1/bench_188,,3,69.7,,4,52.2,,4,104.0,,4,37.0
QF_BV/sage/app1/bench_191,,3,58.9,,4,42.0,,3,46.6,,4,34.2
QF_BV/sage/app1/bench_201,,4,89.0,,4,36.1,,4,129.4,,4,37.3
QF_BV/sage/app1/bench_268,,3,64.5,,4,31.2,,4,50.6,,4,36.4
QF_BV/sage/app1/bench_310,,3,70.0,,4,62.0,,4,50.8,,4,38.0
QF_BV/sage/app1/bench_313,,3,71.7,,4,54.3,,4,53.3,,4,41.9
QF_BV/sage/app1/bench_329,,3,61.7,,4,96.0,,4,79.2,,4,38.7
QF_BV/sage/app1/bench_333,,4,86.1,,4,59.1,,4,47.3,,4,37.8
QF_BV/sage/app1/bench_334,,4,53.5,,4,77.7,,4,34.6,,4,40.0
QF_BV/sage/app1/bench_335,,4,56.5,,4,59.6,,4,48.7,,4,37.3
QF_BV/sage/app1/bench_338,,4,103.4,,4,88.5,,4,72.0,,4,39.4
QF_BV/sage/app1/bench_342,,4,80.9,,4,58.9,,3,52.6,,4,32.5
QF_BV/sage/app1/bench_343,,4,83.7,,4,58.8,,4,83.8,,4,39.3
QF_BV/sage/app1/bench_344,,4,82.1,,4,61.7,,3,42.9,,4,36.8
QF_BV/sage/app1/bench_345,,4,150.2,,4,44.3,,4,55.6,,4,36.1
QF_BV/sage/app1/bench_349,,4,52.6,,4,70.9,,4,124.2,,4,39.7
QF_BV/sage/app1/bench_352,,4,52.1,,4,52.3,,4,55.4,,4,38.4
QF_BV/sage/app1/bench_356,,4,101.5,,4,56.7,,4,45.8,,4,32.6
QF_BV/sage/app1/bench_372,,3,69.0,,4,55.2,,4,57.2,,4,36.7
QF_BV/sage/app1/bench_407,,3,56.9,,4,34.1,,4,42.3,,4,37.2
QF_BV/sage/app1/bench_411,,4,82.9,,4,33.6,,4,121.6,,4,33.0
QF_BV/sage/app1/bench_412,,4,52.5,,4,47.1,,4,54.9,,4,30.8
QF_BV/sage/app1/bench_413,,3,57.5,,4,99.6,,4,48.8,,4,30.4
QF_BV/sage/app1/bench_415,,4,121.5,,4,52.7,,4,110.4,,4,35.2
QF_BV/sage/app1/bench_419,,4,84.8,,4,102.6,,4,63.7,,4,22.7
QF_BV/sage/app1/bench_420,,4,125.6,,4,32.0,,4,47.7,,4,33.8
QF_BV/sage/app1/bench_421,,4,97.2,,4,79.8,,4,47.3,,4,35.3
QF_BV/sage/app1/bench_422,,4,109.2,,4,41.0,,4,38.2,,4,35.9
QF_BV/sage/app1/bench_426,,4,70.3,,4,37.8,,4,54.8,,4,33.3
QF_BV/sage/app1/bench_429,,4,79.7,,4,54.6,,4,44.0,,4,35.0
QF_BV/sage/app1/bench_443,,4,169.4,,4,56.9,,4,63.7,,4,34.3
QF_BV/sage/app1/bench_511,,4,40.2,,4,43.4,,4,58.4,,4,36.1
QF_BV/sage/app1/bench_512,,4,39.2,,4,44.2,,4,51.6,,4,36.4
QF_BV/sage/app1/bench_517,,4,60.9,,4,47.1,,4,60.9,,4,38.0
QF_BV/sage/app1/bench_531,,4,62.9,,4,25.8,,4,49.5,,4,31.5
QF_BV/sage/app1/bench_535,,4,51.2,,4,41.8,,4,53.6,,4,28.5
QF_BV/sage/app1/bench_537,,4,39.4,,5,31.6,,4,56.2,,4,31.5
QF_BV/sage/app1/bench_539,,4,40.8,,5,59.0,,4,49.6,,4,31.7
QF_BV/sage/app1/bench_542,,4,38.1,,5,41.2,,4,55.7,,4,26.2
QF_BV/sage/app1/bench_545,,4,60.1,,4,41.9,,4,48.4,,4,37.2
QF_BV/sage/app1/bench_552,,4,49.5,,5,111.5,,4,26.9,,5,36.6
QF_BV/sage/app1/bench_556,,4,156.0,,4,54.9,,4,49.2,,4,37.4
QF_BV/sage/app1/bench_562,,4,44.0,,4,57.1,,4,51.1,,4,27.2
