Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,122.1,,11,210.7,,13,97.9,,12,70.8
QF_BV/RWS/Example_8.txt,,7,38.7,,8,38.4,,8,51.7,,8,33.2
QF_BV/RWS/Example_9.txt,,9,479.6,,9,331.7,,10,338.4,,9,252.0
QF_BV/RWS/Example_10.txt,,13,418.9,,13,281.6,,14,250.0,,13,245.1
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,8,1812.6,,8,1224.9,,8,1042.7,,8,1091.9
QF_BV/RWS/Example_13.txt,,10,188.8,,10,130.6,,10,123.7,,10,118.3
QF_BV/RWS/Example_16.txt,,18,704.8,,19,265.2,,24,564.5,,20,274.3
QF_BV/RWS/Example_17.txt,,8,409.6,,9,153.2,,9,330.2,,9,162.2
QF_BV/sage/app1/bench_4,,3,220.3,,3,151.9,,3,282.7,,3,110.8
QF_BV/sage/app1/bench_29,,3,81.8,,3,38.6,,3,67.6,,4,50.9
QF_BV/sage/app1/bench_32,,3,89.4,,3,50.4,,4,76.9,,4,43.6
QF_BV/sage/app1/bench_37,,3,212.4,,3,141.3,,3,301.2,,3,97.5
QF_BV/sage/app1/bench_47,,3,49.4,,4,75.0,,4,89.5,,4,38.9
QF_BV/sage/app1/bench_52,,3,64.3,,4,62.2,,3,43.5,,4,37.9
QF_BV/sage/app1/bench_53,,3,69.8,,3,30.2,,3,85.9,,3,28.9
QF_BV/sage/app1/bench_54,,3,111.9,,4,59.1,,4,54.7,,4,38.5
QF_BV/sage/app1/bench_55,,3,77.8,,3,49.5,,3,47.6,,4,52.2
QF_BV/sage/app1/bench_60,,3,69.7,,3,85.7,,3,42.4,,4,42.1
QF_BV/sage/app1/bench_61,,3,71.5,,4,80.1,,4,109.0,,4,40.6
QF_BV/sage/app1/bench_62,,3,74.7,,3,87.1,,3,43.2,,4,24.4
QF_BV/sage/app1/bench_63,,3,62.9,,4,93.3,,3,31.0,,4,41.8
QF_BV/sage/app1/bench_66,,3,130.8,,4,35.5,,3,48.6,,4,36.6
QF_BV/sage/app1/bench_69,,3,77.1,,4,72.3,,4,38.0,,4,36.1
QF_BV/sage/app1/bench_99,,3,71.2,,4,87.5,,3,43.4,,4,34.5
QF_BV/sage/app1/bench_134,,3,60.0,,4,58.3,,3,45.0,,4,41.9
QF_BV/sage/app1/bench_169,,3,66.2,,4,44.8,,3,27.2,,4,36.9
QF_BV/sage/app1/bench_174,,3,70.7,,4,54.9,,3,43.9,,4,37.4
QF_BV/sage/app1/bench_175,,3,93.8,,3,35.6,,3,78.3,,4,33.3
QF_BV/sage/app1/bench_176,,3,61.0,,4,54.9,,4,62.3,,4,36.3
QF_BV/sage/app1/bench_177,,4,84.0,,4,62.0,,4,60.6,,4,36.3
QF_BV/sage/app1/bench_181,,3,283.7,,3,259.8,,3,167.4,,3,111.1
QF_BV/sage/app1/bench_182,,3,58.2,,4,55.4,,4,54.0,,4,32.3
QF_BV/sage/app1/bench_183,,3,112.8,,4,53.8,,3,24.6,,4,35.5
QF_BV/sage/app1/bench_184,,3,55.9,,4,69.1,,3,49.9,,4,34.7
QF_BV/sage/app1/bench_185,,3,58.0,,4,48.0,,4,71.8,,4,36.7
QF_BV/sage/app1/bench_188,,3,68.4,,4,53.8,,4,58.5,,4,33.5
QF_BV/sage/app1/bench_191,,3,58.5,,4,53.0,,3,75.7,,4,35.7
QF_BV/sage/app1/bench_201,,3,77.6,,4,60.6,,3,46.6,,4,41.2
QF_BV/sage/app1/bench_268,,3,64.4,,4,46.5,,4,44.4,,4,21.9
QF_BV/sage/app1/bench_310,,3,142.5,,4,118.9,,4,136.8,,4,45.8
QF_BV/sage/app1/bench_313,,4,135.0,,4,58.9,,4,63.5,,4,43.2
QF_BV/sage/app1/bench_329,,4,84.0,,4,47.8,,4,121.6,,4,32.4
QF_BV/sage/app1/bench_333,,4,69.0,,4,41.1,,4,60.3,,4,35.2
QF_BV/sage/app1/bench_334,,3,53.4,,4,48.7,,4,58.9,,4,33.3
QF_BV/sage/app1/bench_335,,4,82.3,,4,59.7,,4,105.2,,4,38.3
QF_BV/sage/app1/bench_338,,4,86.9,,4,50.1,,4,58.1,,4,38.6
QF_BV/sage/app1/bench_342,,4,89.2,,4,62.4,,4,70.9,,4,35.5
QF_BV/sage/app1/bench_343,,4,116.6,,4,71.4,,4,42.9,,4,36.3
QF_BV/sage/app1/bench_344,,4,50.4,,4,50.3,,4,61.3,,4,33.7
QF_BV/sage/app1/bench_345,,3,60.7,,4,85.5,,3,56.3,,4,34.9
QF_BV/sage/app1/bench_349,,4,86.3,,4,44.4,,4,39.5,,4,42.0
QF_BV/sage/app1/bench_352,,4,91.0,,4,55.3,,4,58.6,,4,41.9
QF_BV/sage/app1/bench_356,,3,59.6,,4,70.0,,4,46.4,,4,31.0
QF_BV/sage/app1/bench_372,,4,89.6,,4,56.5,,4,106.3,,4,35.7
QF_BV/sage/app1/bench_407,,4,80.1,,4,47.6,,4,51.3,,4,37.0
QF_BV/sage/app1/bench_411,,4,62.0,,4,55.7,,4,45.7,,4,33.8
QF_BV/sage/app1/bench_412,,4,141.3,,4,53.5,,4,54.9,,4,28.2
QF_BV/sage/app1/bench_413,,4,71.2,,4,103.1,,4,46.9,,4,35.6
QF_BV/sage/app1/bench_415,,4,83.7,,4,51.2,,4,54.5,,4,36.8
QF_BV/sage/app1/bench_419,,4,45.7,,4,57.6,,4,32.0,,4,37.6
QF_BV/sage/app1/bench_420,,4,53.8,,4,79.7,,4,78.5,,4,35.9
QF_BV/sage/app1/bench_421,,4,80.3,,4,110.8,,4,43.3,,4,29.8
QF_BV/sage/app1/bench_422,,4,163.1,,4,55.1,,4,57.2,,4,34.7
QF_BV/sage/app1/bench_426,,4,74.8,,4,53.7,,4,49.4,,4,38.0
QF_BV/sage/app1/bench_429,,4,72.1,,4,54.0,,4,45.1,,4,36.3
QF_BV/sage/app1/bench_443,,4,77.1,,4,46.8,,4,51.8,,4,40.7
QF_BV/sage/app1/bench_511,,4,39.9,,4,29.4,,4,56.0,,4,32.9
QF_BV/sage/app1/bench_512,,4,52.5,,4,51.6,,4,50.8,,4,31.9
QF_BV/sage/app1/bench_517,,4,57.1,,4,25.3,,4,55.6,,4,37.8
QF_BV/sage/app1/bench_531,,4,50.8,,4,46.5,,4,58.2,,4,32.3
QF_BV/sage/app1/bench_535,,4,55.1,,4,51.5,,4,48.5,,4,29.3
QF_BV/sage/app1/bench_537,,4,60.5,,5,54.0,,4,49.2,,4,37.7
QF_BV/sage/app1/bench_539,,4,38.4,,5,49.7,,4,55.2,,4,30.8
QF_BV/sage/app1/bench_542,,4,51.1,,5,39.7,,4,51.8,,4,26.9
QF_BV/sage/app1/bench_545,,4,52.8,,4,40.2,,4,45.9,,4,28.1
QF_BV/sage/app1/bench_552,,4,60.0,,5,53.7,,4,41.0,,5,34.0
QF_BV/sage/app1/bench_556,,4,44.2,,4,43.9,,4,52.4,,4,38.2
QF_BV/sage/app1/bench_562,,4,71.5,,4,56.8,,4,39.3,,4,29.9
QF_BV/sage/app1/bench_564,,4,46.8,,4,53.9,,4,66.1,,4,34.2
QF_BV/sage/app1/bench_567,,4,63.5,,4,78.5,,4,48.9,,4,33.2
QF_BV/sage/app1/bench_571,,4,78.3,,4,30.5,,4,95.1,,4,25.5
QF_BV/sage/app1/bench_602,,4,83.2,,4,58.2,,4,83.3,,4,38.0
QF_BV/sage/app1/bench_611,,4,100.0,,4,53.4,,4,108.0,,4,37.2
QF_BV/sage/app1/bench_620,,4,83.5,,4,60.6,,4,56.8,,4,34.1
QF_BV/sage/app1/bench_629,,4,77.2,,4,60.0,,4,100.6,,4,35.7
QF_BV/sage/app1/bench_638,,4,83.5,,4,50.6,,4,54.9,,4,31.1
QF_BV/sage/app1/bench_646,,4,93.0,,4,46.3,,4,52.5,,4,31.6
QF_BV/sage/app1/bench_655,,4,135.2,,4,93.8,,4,47.2,,4,33.3
QF_BV/sage/app1/bench_664,,4,89.9,,4,37.9,,4,29.9,,4,27.8
QF_BV/sage/app1/bench_674,,4,65.1,,4,40.1,,4,38.9,,4,32.4
QF_BV/sage/app1/bench_681,,3,229.3,,3,151.6,,3,391.2,,3,105.0
QF_BV/sage/app1/bench_683,,4,69.5,,4,96.5,,4,48.9,,4,28.2
QF_BV/sage/app1/bench_691,,4,105.7,,4,32.4,,4,43.2,,4,30.6
QF_BV/sage/app1/bench_692,,3,269.0,,3,146.0,,3,189.3,,3,108.6
QF_BV/sage/app1/bench_699,,4,74.6,,4,44.4,,4,37.5,,4,30.4
QF_BV/sage/app1/bench_707,,4,70.8,,4,49.7,,4,73.5,,4,25.0
QF_BV/sage/app1/bench_715,,4,111.7,,4,85.2,,4,70.7,,4,28.2
QF_BV/sage/app1/bench_722,,4,67.2,,4,48.9,,4,35.3,,4,24.6
QF_BV/sage/app1/bench_730,,4,59.2,,4,42.8,,4,45.9,,4,23.7
QF_BV/sage/app1/bench_738,,4,59.9,,4,43.6,,4,40.2,,4,28.9
QF_BV/sage/app1/bench_745,,4,58.0,,4,41.2,,4,32.6,,4,25.5
QF_BV/sage/app1/bench_753,,4,53.6,,5,53.8,,4,31.0,,4,17.8
QF_BV/sage/app1/bench_761,,4,40.7,,5,47.6,,4,16.4,,4,17.2
QF_BV/sage/app1/bench_836,,3,234.6,,3,173.3,,3,239.6,,3,118.3
QF_BV/sage/app1/bench_847,,3,249.7,,3,159.7,,3,158.0,,3,122.4
QF_BV/sage/app1/bench_858,,3,374.2,,3,174.4,,3,222.3,,3,99.7
QF_BV/sage/app1/bench_869,,3,384.0,,3,139.9,,3,187.4,,3,115.7
QF_BV/sage/app1/bench_880,,3,224.8,,3,163.6,,3,129.0,,3,108.0
