Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,132.6,,11,112.5,,12,152.4,,12,69.2
QF_BV/RWS/Example_8.txt,,7,64.4,,8,53.0,,8,46.0,,8,31.4
QF_BV/RWS/Example_9.txt,,9,751.4,,9,594.0,,9,608.6,,9,249.2
QF_BV/RWS/Example_10.txt,,13,572.7,,13,252.6,,15,390.5,,13,247.6
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,7,1502.2,,8,2347.6,,8,1766.1,,8,1621.4
QF_BV/RWS/Example_13.txt,,10,200.2,,10,129.6,,10,265.5,,10,130.8
QF_BV/RWS/Example_16.txt,,19,439.4,,19,288.6,,22,400.8,,19,232.2
QF_BV/RWS/Example_17.txt,,8,225.3,,9,140.9,,8,254.7,,9,221.2
QF_BV/sage/app1/bench_4,,3,209.3,,3,105.0,,3,165.0,,3,109.9
QF_BV/sage/app1/bench_29,,3,164.4,,3,51.3,,3,99.4,,4,49.7
QF_BV/sage/app1/bench_32,,3,64.6,,3,54.3,,4,84.6,,4,45.9
QF_BV/sage/app1/bench_37,,3,197.8,,3,264.8,,3,276.4,,3,92.7
QF_BV/sage/app1/bench_47,,3,79.1,,4,57.5,,3,52.6,,4,44.6
QF_BV/sage/app1/bench_52,,3,72.0,,4,107.6,,4,96.9,,4,44.3
QF_BV/sage/app1/bench_53,,3,60.7,,3,111.4,,3,43.3,,3,33.9
QF_BV/sage/app1/bench_54,,3,61.0,,4,62.2,,3,75.1,,4,41.2
QF_BV/sage/app1/bench_55,,3,73.1,,3,30.6,,4,63.1,,4,46.7
QF_BV/sage/app1/bench_60,,3,96.1,,3,53.5,,4,40.8,,4,38.5
QF_BV/sage/app1/bench_61,,3,71.1,,4,87.6,,3,43.8,,4,24.4
QF_BV/sage/app1/bench_62,,3,55.7,,3,49.0,,3,55.9,,4,40.0
QF_BV/sage/app1/bench_63,,3,58.5,,4,57.4,,3,42.4,,4,43.4
QF_BV/sage/app1/bench_66,,3,71.5,,4,63.5,,4,60.4,,4,36.2
QF_BV/sage/app1/bench_69,,3,57.1,,4,52.3,,4,58.4,,4,39.7
QF_BV/sage/app1/bench_99,,3,57.3,,4,44.2,,3,34.1,,4,20.8
QF_BV/sage/app1/bench_134,,3,72.8,,4,104.3,,4,33.9,,4,41.3
QF_BV/sage/app1/bench_169,,3,58.9,,4,46.7,,3,34.5,,4,21.5
QF_BV/sage/app1/bench_174,,3,62.8,,4,54.2,,4,36.5,,4,37.6
QF_BV/sage/app1/bench_175,,3,79.5,,3,86.6,,3,38.0,,3,28.2
QF_BV/sage/app1/bench_176,,3,60.2,,4,44.4,,4,106.5,,4,23.5
QF_BV/sage/app1/bench_177,,3,62.8,,4,58.8,,4,35.0,,4,33.8
QF_BV/sage/app1/bench_181,,3,241.6,,3,136.1,,3,133.6,,3,88.7
QF_BV/sage/app1/bench_182,,3,64.6,,4,59.3,,3,41.1,,4,33.7
QF_BV/sage/app1/bench_183,,3,69.1,,4,56.3,,3,43.8,,4,37.9
QF_BV/sage/app1/bench_184,,3,67.1,,4,49.5,,4,48.7,,4,32.4
QF_BV/sage/app1/bench_185,,3,57.5,,4,55.3,,3,75.5,,4,21.6
QF_BV/sage/app1/bench_188,,3,59.5,,4,56.9,,4,97.9,,4,34.5
QF_BV/sage/app1/bench_191,,3,60.6,,4,50.9,,4,45.5,,4,36.2
QF_BV/sage/app1/bench_201,,4,151.5,,4,103.7,,4,61.5,,4,39.4
QF_BV/sage/app1/bench_268,,3,74.0,,4,95.2,,3,94.9,,4,31.8
QF_BV/sage/app1/bench_310,,3,68.5,,4,58.8,,4,124.3,,4,43.2
QF_BV/sage/app1/bench_313,,4,50.4,,4,43.0,,4,60.6,,4,39.6
QF_BV/sage/app1/bench_329,,3,81.2,,4,58.5,,4,54.0,,4,34.3
QF_BV/sage/app1/bench_333,,4,85.5,,4,72.5,,4,54.9,,4,25.4
QF_BV/sage/app1/bench_334,,4,86.6,,4,59.5,,3,37.8,,4,36.2
QF_BV/sage/app1/bench_335,,4,77.9,,4,88.5,,4,52.8,,4,33.2
QF_BV/sage/app1/bench_338,,4,96.2,,4,60.2,,4,134.9,,4,39.6
QF_BV/sage/app1/bench_342,,3,60.5,,4,31.7,,4,52.8,,4,32.5
