Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,231.5,,11,103.2,,13,92.1,,12,83.4
QF_BV/RWS/Example_8.txt,,7,43.5,,8,48.2,,8,24.5,,8,31.5
QF_BV/RWS/Example_9.txt,,9,478.6,,9,313.3,,9,655.3,,9,264.8
QF_BV/RWS/Example_10.txt,,12,640.1,,13,180.7,,14,221.7,,13,319.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,8,1594.8,,8,1196.9,,8,1857.3,,8,1331.4
QF_BV/RWS/Example_13.txt,,10,348.7,,10,243.4,,10,161.7,,10,112.5
QF_BV/RWS/Example_16.txt,,18,364.8,,19,580.4,,21,330.6,,19,209.4
QF_BV/RWS/Example_17.txt,,8,223.9,,9,155.7,,10,198.6,,9,188.3
QF_BV/sage/app1/bench_4,,3,215.1,,3,342.0,,3,184.5,,3,100.4
QF_BV/sage/app1/bench_29,,3,131.0,,3,60.3,,3,83.3,,4,28.4
QF_BV/sage/app1/bench_32,,3,139.7,,3,53.1,,3,38.5,,4,45.1
QF_BV/sage/app1/bench_37,,3,204.4,,3,265.8,,3,115.1,,3,102.3
QF_BV/sage/app1/bench_47,,3,65.6,,4,51.9,,3,46.4,,4,42.3
QF_BV/sage/app1/bench_52,,3,70.8,,4,33.8,,3,40.4,,4,41.5
QF_BV/sage/app1/bench_53,,3,69.8,,3,49.8,,3,38.2,,4,94.5
QF_BV/sage/app1/bench_54,,3,68.5,,4,66.8,,3,46.1,,4,41.8
QF_BV/sage/app1/bench_55,,3,67.7,,3,54.5,,3,51.4,,4,41.7
QF_BV/sage/app1/bench_60,,3,84.5,,3,53.9,,4,54.1,,4,44.2
QF_BV/sage/app1/bench_61,,3,48.2,,4,55.8,,3,48.2,,4,41.5
QF_BV/sage/app1/bench_62,,3,62.8,,3,46.6,,4,66.6,,4,40.8
QF_BV/sage/app1/bench_63,,3,63.3,,4,62.6,,3,47.4,,4,37.9
QF_BV/sage/app1/bench_66,,3,67.8,,4,50.2,,4,68.7,,4,38.1
QF_BV/sage/app1/bench_69,,3,61.1,,4,49.4,,4,58.1,,4,36.1
QF_BV/sage/app1/bench_99,,3,60.4,,4,53.4,,4,57.2,,4,36.3
QF_BV/sage/app1/bench_134,,3,68.7,,4,58.4,,3,45.6,,4,23.5
QF_BV/sage/app1/bench_169,,3,60.8,,4,56.1,,4,45.1,,4,35.4
QF_BV/sage/app1/bench_174,,3,62.7,,4,57.0,,4,81.1,,4,56.7
QF_BV/sage/app1/bench_175,,3,36.1,,3,43.5,,3,77.4,,4,36.7
QF_BV/sage/app1/bench_176,,3,71.9,,4,52.5,,3,70.1,,4,36.8
QF_BV/sage/app1/bench_177,,3,65.8,,4,63.6,,4,54.6,,4,35.6
QF_BV/sage/app1/bench_181,,3,237.6,,3,150.1,,3,232.0,,3,100.6
QF_BV/sage/app1/bench_182,,3,57.9,,4,56.3,,3,47.3,,4,32.7
QF_BV/sage/app1/bench_183,,3,62.9,,4,31.2,,3,73.8,,4,35.2
QF_BV/sage/app1/bench_184,,3,66.4,,4,55.4,,3,24.4,,4,23.2
QF_BV/sage/app1/bench_185,,3,62.1,,4,33.8,,4,43.6,,4,37.3
QF_BV/sage/app1/bench_188,,3,54.1,,4,33.4,,4,64.1,,4,37.3
QF_BV/sage/app1/bench_191,,3,63.0,,4,34.2,,3,82.8,,4,34.2
QF_BV/sage/app1/bench_201,,4,80.8,,4,41.7,,3,70.0,,4,40.3
QF_BV/sage/app1/bench_268,,3,70.3,,4,73.0,,4,45.5,,4,33.6
QF_BV/sage/app1/bench_310,,4,97.1,,4,60.5,,4,105.6,,4,38.9
QF_BV/sage/app1/bench_313,,4,175.9,,4,132.6,,4,68.1,,4,44.2
QF_BV/sage/app1/bench_329,,4,47.4,,4,57.9,,4,58.7,,4,36.7
QF_BV/sage/app1/bench_333,,3,111.3,,4,47.8,,4,67.3,,4,35.6
QF_BV/sage/app1/bench_334,,4,125.4,,4,75.6,,4,66.9,,4,35.1
QF_BV/sage/app1/bench_335,,4,150.9,,4,45.6,,4,55.2,,4,38.0
QF_BV/sage/app1/bench_338,,3,53.6,,4,59.9,,4,64.3,,4,45.2
QF_BV/sage/app1/bench_342,,4,83.8,,4,74.4,,4,51.1,,4,40.3
QF_BV/sage/app1/bench_343,,3,59.1,,4,70.7,,4,48.6,,4,38.5
QF_BV/sage/app1/bench_344,,4,155.4,,4,56.6,,3,51.1,,4,39.2
QF_BV/sage/app1/bench_345,,4,46.6,,4,34.3,,4,56.1,,4,41.3
QF_BV/sage/app1/bench_349,,4,90.2,,4,56.1,,4,51.8,,4,39.8
QF_BV/sage/app1/bench_352,,4,84.7,,4,47.9,,4,63.9,,4,32.4
QF_BV/sage/app1/bench_356,,4,82.6,,4,54.6,,4,50.6,,4,26.5
QF_BV/sage/app1/bench_372,,4,83.8,,4,60.1,,4,32.4,,4,34.6
QF_BV/sage/app1/bench_407,,4,76.3,,4,93.8,,4,33.2,,4,32.6
QF_BV/sage/app1/bench_411,,4,73.3,,4,76.1,,4,50.3,,4,33.7
QF_BV/sage/app1/bench_412,,4,74.4,,4,86.2,,4,95.6,,4,33.1
QF_BV/sage/app1/bench_413,,4,75.6,,4,53.7,,4,53.7,,4,29.5
QF_BV/sage/app1/bench_415,,3,69.9,,4,42.4,,4,46.5,,4,37.2
QF_BV/sage/app1/bench_419,,3,120.8,,4,57.8,,4,71.1,,4,28.2
QF_BV/sage/app1/bench_420,,4,75.7,,4,51.7,,4,56.3,,4,29.1
QF_BV/sage/app1/bench_421,,4,75.3,,4,61.7,,4,58.1,,4,33.8
QF_BV/sage/app1/bench_422,,3,63.9,,4,49.6,,4,34.8,,4,35.1
QF_BV/sage/app1/bench_426,,3,62.1,,4,72.9,,4,91.7,,4,37.9
QF_BV/sage/app1/bench_429,,4,123.5,,4,56.6,,4,33.3,,4,34.0
QF_BV/sage/app1/bench_443,,4,79.3,,4,56.5,,4,63.6,,4,39.0
QF_BV/sage/app1/bench_511,,4,56.6,,4,41.1,,4,57.9,,4,37.7
QF_BV/sage/app1/bench_512,,4,52.1,,4,43.6,,4,50.2,,4,33.4
QF_BV/sage/app1/bench_517,,4,55.5,,4,45.2,,4,57.0,,4,36.5
QF_BV/sage/app1/bench_531,,4,55.5,,4,44.6,,4,53.7,,4,34.3
QF_BV/sage/app1/bench_535,,4,39.8,,4,24.4,,4,46.6,,5,40.0
QF_BV/sage/app1/bench_537,,4,38.2,,5,34.2,,4,50.0,,4,31.4
QF_BV/sage/app1/bench_539,,4,60.7,,5,30.8,,4,53.8,,4,38.0
