Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a403test0043,,5,0.0,,4,0.4,,3,0.0,,2,0.0
QF_BV/bench_ab/a481test0001,,1,0.0,,1,0.0,,1,0.1,,1,0.3
QF_BV/bench_ab/a493test0006,,1,0.0,,1,0.0,,1,0.1,,1,0.1
QF_BV/bench_ab/a639test0017,,84,0.2,,175,0.8,,14,0.2,,21,0.5
QF_BV/bench_ab/a651test0090,,149,0.2,,104,0.5,,11,0.2,,10,0.1
QF_BV/bench_ab/a655test0003,,32,0.1,,19,0.0,,14,0.1,,12,0.3
QF_BV/bench_ab/a659test0071,,166,1.2,,163,0.3,,25,0.2,,11,0.1
QF_BV/bench_ab/a668test0098,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,3,3.5,,3,1.8,,3,5.1,,3,5.9
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,3,3.2,,3,3.2,,3,3.0,,3,7.3
QF_BV/bmc-bv/ex19,,9,69.7,,4,46.9,,4,89.5,,5,194.7
QF_BV/bmc-bv/fermat,,4,0.6,,4,2.6,,4,8.0,,4,22.8
QF_BV/bmc-bv/graycode,,1,0.5,,1,0.7,,1,2.2,,1,3.0
QF_BV/bmc-bv/inf1,,1,0.0,,1,0.0,,1,0.3,,1,0.1
QF_BV/bmc-bv/magic,,1,2.5,,1,3.7,,1,6.6,,1,5.6
QF_BV/bmc-bv/queens,,1,1.0,,1,1.1,,1,3.2,,1,5.5
QF_BV/bmc-bv/sudoku,,1,18.5,,1,14.5,,1,24.3,,1,60.2
QF_BV/brummayerbiere2/smulov4bw0256,,3,162.6,,3,594.6,,3,1033.2,,3,1958.2
QF_BV/brummayerbiere2/smulov4bw0064,,3,0.7,,3,2.5,,3,8.4,,3,22.3
QF_BV/brummayerbiere2/smulov4bw0128,,3,24.0,,3,62.9,,3,81.0,,3,62.9
QF_BV/brummayerbiere2/smulov4bw0032,,3,0.3,,3,0.7,,3,2.3,,3,4.6
QF_BV/gulwani-pldi08/fig1d.phx,,6,61.0,,5,187.0,,5,127.2,,5,168.5
QF_BV/gulwani-pldi08/fig5.phx,,5,16.8,,5,46.4,,5,47.9,,5,50.7
QF_BV/gulwani-pldi08/fig6.phx,,7,3.3,,6,7.2,,6,16.9,,6,31.3
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,5,16.5,,5,19.2,,4,34.2,,4,56.3
QF_BV/RWS/Example_1.txt,,9,14.3,,9,13.4,,9,24.6,,9,40.4
QF_BV/RWS/Example_2.txt,,8,9.8,,8,13.2,,8,30.9,,8,42.0
QF_BV/RWS/Example_4.txt,,6,9.7,,6,12.2,,6,31.6,,6,32.3
QF_BV/RWS/Example_5.txt,,5,9.6,,5,12.8,,5,24.1,,5,28.9
QF_BV/RWS/Example_6.txt,,5,4.6,,5,6.8,,5,10.0,,4,8.8
QF_BV/RWS/Example_14.txt,,10,22.7,,10,34.6,,10,51.6,,9,65.4
QF_BV/sage/app1/bench_1141,,3,2.8,,3,4.6,,3,5.7,,3,9.7
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,3,1.4,,3,2.9,,3,5.3,,3,11.3
QF_BV/sage/app1/bench_1288,,3,1.6,,3,3.3,,2,3.6,,2,5.1
QF_BV/sage/app1/bench_1339,,2,0.8,,2,0.9,,2,3.4,,2,4.3
QF_BV/sage/app1/bench_1346,,2,0.8,,2,1.1,,2,2.4,,3,6.1
QF_BV/sage/app1/bench_1710,,13,0.1,,3,0.1,,3,0.1,,3,0.1
QF_BV/sage/app1/bench_1738,,160,0.7,,3,0.0,,4,0.1,,3,0.1
QF_BV/sage/app1/bench_1742,,3,0.0,,3,0.1,,3,0.1,,3,0.1
QF_BV/sage/app1/bench_1768,,3,0.0,,3,0.0,,2,0.0,,2,0.1
QF_BV/sage/app12/bench_228,,127,0.6,,2,0.1,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_363,,1,0.1,,1,0.1,,1,0.2,,1,0.2
QF_BV/sage/app12/bench_446,,2,0.1,,2,0.0,,2,0.1,,2,0.2
QF_BV/sage/app12/bench_451,,82,0.2,,2,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_953,,3,0.0,,2,0.0,,2,0.0,,2,0.1
QF_BV/sage/app12/bench_1051,,3,6.7,,3,8.6,,3,11.2,,3,16.5
QF_BV/sage/app12/bench_1183,,3,8.8,,3,14.3,,3,23.2,,3,24.8
QF_BV/sage/app12/bench_1353,,8,3.5,,3,1.2,,3,2.1,,3,3.4
QF_BV/sage/app12/bench_2353,,8,51.9,,8,48.5,,14,89.8,,13,91.9
QF_BV/sage/app12/bench_2428,,4,3.7,,4,4.9,,4,4.3,,4,8.1
QF_BV/sage/app12/bench_2451,,7,5.7,,3,3.5,,3,2.0,,4,7.0
QF_BV/sage/app12/bench_3681,,2,0.0,,2,0.0,,2,0.3,,3,0.0
QF_BV/sage/app12/bench_3852,,165,0.2,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,10,0.3,,- -,- -,,21,0.3,,- -,- -
QF_BV/sage/app12/bench_3957,,6,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_4059,,48,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_4177,,2,0.0,,3,0.3,,3,0.1,,2,0.0
QF_BV/sage/app12/bench_4845,,3,0.0,,3,0.0,,2,0.0,,3,0.1
