Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app12/bench_5599,,4,0.1,,2,0.1,,2,0.1,,2,0.4
QF_BV/sage/app2/bench_48,,79,27.9,,7,3.2,,14,7.8,,15,5.0
QF_BV/sage/app2/bench_225,,4,3.8,,4,7.2,,4,7.3,,4,10.7
QF_BV/sage/app2/bench_278,,3,1.2,,3,2.5,,3,7.7,,3,13.4
QF_BV/sage/app2/bench_282,,2,1.1,,2,1.5,,2,4.5,,2,8.0
QF_BV/sage/app2/bench_458,,8,0.1,,4,0.0,,4,0.2,,4,0.1
QF_BV/sage/app2/bench_642,,7,5.6,,5,4.3,,5,7.2,,5,7.0
QF_BV/sage/app2/bench_645,,3,0.5,,3,0.8,,3,1.6,,3,3.2
QF_BV/sage/app2/bench_664,,6,3.9,,5,4.2,,5,6.4,,5,10.0
QF_BV/sage/app2/bench_719,,8,5.8,,6,3.3,,5,6.5,,5,9.3
QF_BV/sage/app2/bench_830,,12,10.3,,7,4.8,,7,5.1,,6,9.8
QF_BV/sage/app2/bench_863,,4,6.8,,4,5.0,,4,8.0,,3,7.9
QF_BV/sage/app2/bench_1196,,4,5.3,,4,7.7,,4,7.8,,4,11.7
QF_BV/sage/app2/bench_1387,,4,36.3,,3,32.2,,4,58.4,,4,69.7
QF_BV/sage/app5/bench_42,,4,1.9,,3,1.9,,3,4.8,,3,8.0
QF_BV/sage/app5/bench_349,,3,3.9,,3,3.7,,3,5.8,,3,16.4
QF_BV/sage/app5/bench_357,,3,2.8,,3,5.1,,3,9.4,,3,18.3
QF_BV/sage/app5/bench_575,,21,0.1,,3,0.1,,3,0.1,,3,0.2
QF_BV/sage/app5/bench_742,,1,0.1,,1,0.1,,1,0.1,,1,0.2
QF_BV/sage/app5/bench_794,,2,0.0,,2,0.2,,2,0.0,,2,0.1
QF_BV/sage/app5/bench_931,,4,0.2,,2,0.1,,3,0.4,,3,1.1
QF_BV/sage/app5/bench_959,,3,0.2,,3,0.2,,3,0.5,,3,1.0
QF_BV/sage/app5/bench_960,,39,0.2,,3,0.9,,4,0.1,,4,0.1
QF_BV/sage/app5/bench_1163,,5,0.2,,4,0.2,,4,0.8,,4,1.4
QF_BV/sage/app5/bench_1170,,7,0.3,,4,0.3,,4,0.9,,4,1.6
QF_BV/sage/app5/bench_1182,,3,0.9,,3,2.0,,3,6.4,,3,12.1
QF_BV/sage/app5/bench_1262,,3,0.2,,3,0.1,,3,0.1,,3,0.3
QF_BV/sage/app8/bench_23,,3,0.3,,3,0.8,,3,3.2,,3,3.9
QF_BV/sage/app8/bench_49,,3,0.3,,3,0.4,,3,0.9,,3,1.9
QF_BV/sage/app8/bench_400,,3,7.9,,3,12.9,,3,21.6,,3,20.1
QF_BV/sage/app8/bench_443,,3,6.5,,3,11.6,,3,19.1,,3,30.4
QF_BV/sage/app8/bench_498,,3,9.4,,3,22.5,,3,18.5,,3,26.5
QF_BV/sage/app8/bench_525,,6,0.0,,4,0.1,,3,0.2,,4,0.5
QF_BV/sage/app8/bench_828,,3,8.4,,3,6.1,,3,13.9,,3,17.5
QF_BV/sage/app8/bench_1892,,3,0.3,,3,0.4,,3,0.8,,3,1.1
QF_BV/sage/app8/bench_2006,,3,0.4,,4,1.0,,3,0.9,,3,1.6
QF_BV/sage/app8/bench_2310,,4,0.1,,3,0.8,,3,0.5,,3,0.8
QF_BV/sage/app8/bench_2647,,4,0.3,,4,0.6,,3,1.2,,3,2.5
QF_BV/sage/app8/bench_2880,,4,0.4,,4,0.6,,4,1.7,,3,2.0
QF_BV/sage/app8/bench_3177,,3,0.7,,3,0.6,,3,1.9,,3,3.0
QF_BV/sage/app8/bench_3314,,3,0.3,,3,0.6,,3,1.4,,3,3.1
QF_BV/sage/app8/bench_3368,,3,0.4,,3,0.5,,3,1.5,,3,3.4
QF_BV/sage/app8/bench_3424,,3,0.3,,3,0.3,,3,0.7,,3,1.6
QF_BV/sage/app8/bench_3448,,2,0.1,,2,0.1,,2,0.2,,2,0.4
QF_BV/sage/app8/bench_3677,,5,0.1,,5,0.1,,4,0.3,,3,0.4
QF_BV/sage/app8/bench_3814,,3,0.2,,3,0.3,,3,1.0,,3,1.9
QF_BV/sage/app8/bench_3836,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app8/bench_3842,,13,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,3,1.2,,3,2.0,,4,5.7,,4,8.5
QF_BV/sage/app9/bench_919,,5,0.1,,3,1.2,,3,0.2,,3,0.2
QF_BV/sage/app9/bench_979,,3,0.1,,3,0.1,,3,0.1,,3,0.3
QF_BV/sage/app9/bench_1203,,3,0.5,,3,0.3,,3,0.9,,3,1.6
QF_BV/sage/app9/bench_1269,,4,0.2,,3,0.3,,3,0.4,,3,0.7
QF_BV/sage/app9/bench_1323,,4,0.1,,3,0.2,,3,0.5,,3,0.9
QF_BV/sage/app9/bench_1384,,4,0.7,,4,1.3,,3,3.4,,4,7.3
QF_BV/sage/app9/bench_1400,,4,0.5,,4,2.7,,4,4.0,,3,5.4
QF_BV/sage/app9/bench_1552,,4,0.4,,4,0.8,,3,1.5,,3,2.7
QF_BV/sage/app9/bench_1659,,4,0.3,,3,0.3,,4,2.4,,4,3.7
QF_BV/sage/app9/bench_1969,,2,0.1,,2,0.1,,2,0.2,,2,0.6
QF_BV/sage/app9/bench_2061,,3,0.0,,2,0.0,,3,0.1,,3,0.2
QF_BV/sage/app9/bench_2358,,3,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,3,0.3,,3,0.3,,3,0.5,,3,0.8
QF_BV/sage/app9/bench_2940,,4,0.3,,3,0.6,,3,1.2,,3,2.2
QF_BV/sage/app9/bench_3094,,4,0.0,,2,0.0,,3,0.0,,3,0.2
QF_BV/sage/app9/bench_3134,,3,6.3,,3,14.1,,3,15.6,,3,31.9
QF_BV/sage/app9/bench_3261,,4,0.0,,2,0.1,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_3278,,3,9.5,,3,9.5,,3,20.1,,3,40.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,3,1.2,,3,3.8,,3,16.7,,3,29.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,3,1.6,,3,5.1,,3,16.7,,3,30.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,3,1.3,,3,3.9,,3,17.4,,3,31.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,6,31.4,,4,120.1,,4,65.9,,4,136.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,5,25.4,,5,55.2,,4,89.2,,5,146.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,5,33.9,,5,105.8,,4,68.5,,4,103.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,5,24.3,,4,49.2,,4,94.7,,4,116.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,5,34.3,,4,65.5,,5,110.2,,4,114.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,5,41.4,,5,37.1,,5,274.9,,4,105.7
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,11,1.9,,5,0.9,,4,0.9,,4,1.4
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,13,1.4,,4,0.6,,4,1.3,,4,1.7
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,11,3.9,,6,2.6,,5,2.8,,4,4.8
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,12,4.8,,6,1.8,,5,3.4,,4,3.2
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,17,7.3,,5,2.5,,5,4.7,,4,3.4
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,13,6.3,,6,1.7,,4,4.8,,5,4.9
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,11,3.5,,8,4.7,,5,2.8,,5,4.9
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,4,2.1,,3,0.8,,3,2.0,,4,1.9
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,4,0.7,,3,0.9,,4,2.7,,4,2.5
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,4,1.4,,4,0.9,,4,2.5,,4,3.3
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,4,1.7,,4,1.2,,4,1.9,,4,4.7
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,13,6.4,,6,1.9,,5,4.2,,4,4.1
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,6,2.8,,4,2.7,,4,2.6,,3,3.7
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,3,2.0,,3,2.4,,2,3.2,,2,1.6
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,3,1.5,,2,1.4,,2,1.9,,2,2.8
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,2,1.2,,2,1.5,,2,2.1,,2,2.6
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,2,0.6,,2,1.4,,2,2.0,,2,3.4
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.4,,1,2.1,,1,3.1,,1,4.6
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,9,3.2,,5,1.6,,6,4.8,,6,4.8
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,9,4.0,,5,3.4,,5,3.7,,4,5.1
QF_BV/tacas07/s-40-50-bv,,5,66.5,,4,85.6,,4,131.4,,5,133.9
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,2,0.0,,2,0.0,,2,0.1,,2,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,5,0.0,,3,0.0,,3,0.1
QF_ABV/bench_ab/a288test0004,,2,0.0,,2,0.0,,2,0.1,,2,0.1
QF_ABV/bench_ab/a296test0002,,1,0.4,,1,1.1,,1,1.6,,1,2.0
QF_ABV/bench_ab/b264test0001,,2,0.0,,2,0.0,,2,0.1,,2,0.1
QF_ABV/bmc-arrays/ex6,,9,0.5,,8,0.4,,7,0.8,,17,3.8
QF_ABV/bmc-arrays/ex20,,7,34.1,,5,42.6,,4,54.9,,3,61.5
QF_ABV/bmc-arrays/inf4,,1,0.2,,1,0.3,,1,0.6,,1,1.1
QF_ABV/bmc-arrays/simple_control_on_input,,9,2.9,,4,4.4,,3,6.4,,3,10.1
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,208,15.7,,51,2.6,,11,0.7,,6,0.4
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,10,0.2,,11,0.3,,8,0.2
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,755,127.1,,15,0.7,,8,0.5,,13,0.9
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,9,0.6,,16,1.4,,6,0.7,,9,1.7
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,- -,- -,,12,0.3,,8,0.6,,9,0.4
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,4,55.5,,5,105.1,,4,154.7,,5,550.8
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,9,0.2,,6,0.1,,27,0.8
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,11,0.2,,8,0.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,5,3.1,,5,4.2,,4,8.0,,4,12.4
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,4,3.4,,4,5.6,,4,23.8,,3,19.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,4,4.7,,5,8.1,,4,14.2,,5,22.1
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,162,3.4,,9,0.2,,9,0.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,4,0.3,,4,0.4,,3,0.5,,4,0.9
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,7,0.6,,4,0.6,,3,1.1,,4,3.3
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,8,0.9,,5,1.9,,5,5.9,,5,9.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,4,0.2,,5,0.9,,4,1.8,,4,3.0
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,5,0.2,,4,0.2,,4,0.5,,4,0.8
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,5,6.8,,6,15.3,,4,22.2,,4,32.0
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,32,73.8,,31,34.0,,16,29.0,,14,34.1
QF_ABV/egt/egt-0474,,3,0.1,,3,0.1,,3,0.2,,3,0.3
QF_ABV/egt/egt-1526,,4,0.0,,3,0.1,,3,0.3,,3,0.4
QF_ABV/egt/egt-1550,,4,0.2,,3,0.1,,3,0.3,,3,0.4
QF_ABV/egt/egt-4211,,4,0.1,,3,0.1,,3,0.3,,3,0.5
QF_ABV/egt/egt-6650,,4,0.0,,2,0.1,,2,0.1,,2,0.1
QF_ABV/egt/egt-7155,,4,0.1,,3,0.1,,2,0.2,,3,0.3
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,285,21.0,,2,0.1,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,32,6.3,,9,1.7,,7,1.8,,6,2.1
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,3,1.1,,3,1.3,,3,1.9,,3,2.7
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,3,0.8,,3,1.4,,3,2.2,,3,3.1
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,3,1.4,,3,1.6,,3,2.0,,3,3.3
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,4,0.9,,3,1.0,,3,1.5,,3,1.9
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,3,0.9,,3,0.8,,3,1.6,,3,1.9
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,4,1.7,,4,2.2,,4,3.3,,4,4.5
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,4,1.8,,4,2.1,,4,3.1,,4,4.4
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,5,1.6,,4,2.4,,4,3.8,,4,4.7
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,5,2.3,,4,2.5,,4,3.9,,4,5.1
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,5,2.2,,5,2.9,,4,3.8,,4,5.1
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,5,2.8,,5,2.4,,4,4.4,,4,5.3
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,5,2.6,,4,1.9,,4,3.9,,4,4.8
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,5,1.8,,5,3.1,,4,3.9,,4,5.4
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,4,2.3,,4,1.8,,4,4.0,,4,5.2
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,5,2.7,,5,2.2,,4,2.9,,4,5.5
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,4,2.2,,4,2.7,,4,4.1,,4,5.6
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,4,2.6,,5,3.6,,4,4.6,,4,5.3
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,5,3.6,,5,4.4,,4,5.1,,4,7.0
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,4,3.4,,5,4.5,,4,6.0,,4,6.9
