Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,6,36.2,,6,25.5,,6,79.6,,6,86.4
QF_BV/RWS/Example_8.txt,,5,17.4,,5,34.1,,5,24.6,,5,46.4
QF_BV/RWS/Example_9.txt,,6,189.2,,6,140.8,,5,592.0,,5,363.3
QF_BV/RWS/Example_10.txt,,7,134.5,,7,96.3,,7,245.8,,7,396.9
QF_BV/RWS/Example_11.txt,,10,1339.1,,10,2643.2,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,5,289.3,,5,1376.3,,4,905.5,,4,1669.7
QF_BV/RWS/Example_13.txt,,5,64.2,,5,76.8,,5,206.7,,5,155.5
QF_BV/RWS/Example_16.txt,,8,106.2,,8,125.1,,8,316.2,,8,261.8
QF_BV/RWS/Example_17.txt,,5,88.5,,5,67.6,,5,99.1,,5,201.5
QF_BV/sage/app1/bench_4,,2,89.3,,2,114.0,,2,152.1,,2,170.9
QF_BV/sage/app1/bench_29,,2,37.4,,2,65.1,,2,61.5,,2,78.0
QF_BV/sage/app1/bench_32,,2,36.2,,2,41.2,,2,62.7,,2,82.5
QF_BV/sage/app1/bench_37,,2,167.0,,2,128.5,,2,265.0,,2,156.4
QF_BV/sage/app1/bench_47,,2,66.0,,2,36.3,,2,54.2,,2,73.1
QF_BV/sage/app1/bench_52,,2,27.4,,2,42.3,,2,56.1,,2,62.8
QF_BV/sage/app1/bench_53,,2,34.1,,2,69.0,,2,89.2,,2,60.5
QF_BV/sage/app1/bench_54,,2,37.0,,2,38.6,,2,28.6,,2,60.1
QF_BV/sage/app1/bench_55,,2,28.3,,2,38.1,,2,62.7,,2,72.7
QF_BV/sage/app1/bench_60,,2,24.8,,2,43.7,,2,76.8,,2,125.3
QF_BV/sage/app1/bench_61,,2,26.7,,2,30.3,,2,53.8,,2,96.2
QF_BV/sage/app1/bench_62,,2,29.3,,2,37.7,,2,55.6,,2,63.2
QF_BV/sage/app1/bench_63,,2,39.0,,2,44.9,,2,34.0,,2,34.6
QF_BV/sage/app1/bench_66,,2,34.5,,2,36.8,,2,48.1,,2,58.8
QF_BV/sage/app1/bench_69,,2,23.6,,2,37.6,,2,48.5,,2,107.5
QF_BV/sage/app1/bench_99,,2,24.7,,2,24.9,,2,52.4,,2,58.8
QF_BV/sage/app1/bench_134,,2,34.5,,2,41.6,,2,51.9,,2,36.5
QF_BV/sage/app1/bench_169,,2,27.8,,2,54.3,,2,47.9,,2,77.0
QF_BV/sage/app1/bench_174,,2,32.8,,2,32.2,,2,45.2,,2,38.9
QF_BV/sage/app1/bench_175,,2,24.1,,2,33.3,,2,45.3,,2,54.8
QF_BV/sage/app1/bench_176,,2,30.4,,2,31.7,,2,26.9,,2,40.4
QF_BV/sage/app1/bench_177,,2,63.0,,2,29.0,,2,98.3,,2,59.3
QF_BV/sage/app1/bench_181,,2,86.8,,2,100.5,,2,139.7,,2,203.0
QF_BV/sage/app1/bench_182,,2,24.7,,2,36.0,,2,44.1,,2,35.3
QF_BV/sage/app1/bench_183,,2,32.3,,2,37.4,,2,47.8,,2,53.3
QF_BV/sage/app1/bench_184,,2,38.7,,2,53.9,,2,42.0,,2,56.2
QF_BV/sage/app1/bench_185,,2,51.0,,2,35.1,,2,92.9,,2,56.2
QF_BV/sage/app1/bench_188,,2,29.7,,2,39.0,,2,55.9,,2,62.2
QF_BV/sage/app1/bench_191,,2,22.1,,2,34.9,,2,29.3,,2,56.5
QF_BV/sage/app1/bench_201,,2,27.3,,2,44.7,,2,85.7,,2,68.2
QF_BV/sage/app1/bench_268,,2,32.5,,2,23.0,,2,49.3,,2,32.5
QF_BV/sage/app1/bench_310,,2,49.4,,2,39.5,,2,101.1,,2,71.0
QF_BV/sage/app1/bench_313,,2,32.5,,2,34.6,,2,103.8,,2,130.3
QF_BV/sage/app1/bench_329,,2,43.3,,2,47.0,,2,56.6,,2,38.5
QF_BV/sage/app1/bench_333,,2,35.2,,2,35.2,,2,51.2,,2,59.1
QF_BV/sage/app1/bench_334,,2,27.7,,2,38.9,,2,31.1,,2,62.2
QF_BV/sage/app1/bench_335,,2,32.6,,2,33.2,,2,48.6,,2,59.1
QF_BV/sage/app1/bench_338,,2,31.1,,2,44.6,,2,53.1,,2,71.0
QF_BV/sage/app1/bench_342,,2,23.4,,2,36.9,,2,49.2,,2,62.9
QF_BV/sage/app1/bench_343,,2,28.5,,2,44.7,,2,74.6,,2,65.3
QF_BV/sage/app1/bench_344,,2,27.1,,2,35.0,,2,89.7,,2,60.3
QF_BV/sage/app1/bench_345,,2,21.1,,2,36.8,,2,51.4,,2,55.2
QF_BV/sage/app1/bench_349,,2,59.2,,2,46.5,,2,62.6,,2,61.9
QF_BV/sage/app1/bench_352,,2,35.6,,2,23.4,,2,46.2,,2,92.2
QF_BV/sage/app1/bench_356,,2,31.2,,2,32.5,,2,63.0,,2,57.8
