Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,6,47.1,,6,45.3,,6,106.0,,6,103.1
QF_BV/RWS/Example_8.txt,,5,23.3,,5,15.6,,5,37.1,,5,31.9
QF_BV/RWS/Example_9.txt,,6,149.9,,6,260.5,,5,470.4,,5,371.4
QF_BV/RWS/Example_10.txt,,7,152.2,,7,153.9,,7,182.5,,7,564.3
QF_BV/RWS/Example_11.txt,,10,1076.7,,10,1628.0,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,5,401.1,,5,602.0,,4,950.5,,4,824.3
QF_BV/RWS/Example_13.txt,,5,58.4,,5,59.2,,5,234.3,,5,98.3
QF_BV/RWS/Example_16.txt,,8,75.3,,8,105.7,,8,194.4,,8,315.8
QF_BV/RWS/Example_17.txt,,5,48.6,,5,143.7,,5,153.9,,5,217.5
QF_BV/sage/app1/bench_4,,2,64.2,,2,162.2,,2,154.4,,2,196.7
QF_BV/sage/app1/bench_29,,2,27.2,,2,40.0,,2,122.5,,2,88.0
QF_BV/sage/app1/bench_32,,2,36.8,,2,40.0,,2,82.7,,2,82.8
QF_BV/sage/app1/bench_37,,2,60.6,,2,102.1,,2,146.8,,2,202.6
QF_BV/sage/app1/bench_47,,2,30.4,,2,38.5,,2,37.5,,2,41.2
QF_BV/sage/app1/bench_52,,2,28.4,,2,23.9,,2,55.2,,2,65.7
QF_BV/sage/app1/bench_53,,2,22.3,,2,38.8,,2,45.0,,2,59.5
QF_BV/sage/app1/bench_54,,2,59.1,,2,61.3,,2,51.4,,2,68.8
QF_BV/sage/app1/bench_55,,2,35.7,,2,25.9,,2,52.3,,2,74.4
QF_BV/sage/app1/bench_60,,2,52.9,,2,38.2,,2,33.6,,2,65.6
QF_BV/sage/app1/bench_61,,2,28.6,,2,50.1,,2,78.3,,2,71.8
QF_BV/sage/app1/bench_62,,2,35.9,,2,47.7,,2,105.7,,2,111.0
QF_BV/sage/app1/bench_63,,2,31.2,,2,38.5,,2,49.0,,2,68.0
QF_BV/sage/app1/bench_66,,2,31.4,,2,38.9,,2,54.9,,2,68.2
QF_BV/sage/app1/bench_69,,2,26.9,,2,25.6,,2,48.6,,2,65.7
