Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_349,,2,28.3,,2,37.4,,2,48.2,,2,63.0
QF_BV/sage/app1/bench_352,,2,24.3,,2,47.0,,2,46.0,,2,61.9
QF_BV/sage/app1/bench_356,,2,27.5,,2,36.8,,2,39.5,,2,52.1
QF_BV/sage/app1/bench_372,,2,31.9,,2,38.8,,2,28.6,,2,39.7
QF_BV/sage/app1/bench_407,,2,27.1,,2,32.8,,2,45.6,,2,35.6
QF_BV/sage/app1/bench_411,,2,47.9,,2,32.6,,2,37.1,,2,82.5
QF_BV/sage/app1/bench_412,,2,27.1,,2,23.1,,2,77.6,,2,60.2
QF_BV/sage/app1/bench_413,,2,25.6,,2,32.5,,2,46.1,,2,56.8
QF_BV/sage/app1/bench_415,,3,40.4,,2,41.9,,2,52.7,,2,76.7
QF_BV/sage/app1/bench_419,,3,33.9,,2,19.6,,2,42.6,,2,56.5
QF_BV/sage/app1/bench_420,,2,25.1,,2,32.8,,2,39.5,,2,102.5
QF_BV/sage/app1/bench_421,,2,34.0,,2,28.2,,2,63.2,,2,53.5
QF_BV/sage/app1/bench_422,,3,42.6,,3,45.0,,2,41.4,,2,54.3
QF_BV/sage/app1/bench_426,,2,32.8,,2,28.4,,2,44.6,,2,58.2
QF_BV/sage/app1/bench_429,,2,31.4,,2,32.4,,2,43.8,,2,56.9
QF_BV/sage/app1/bench_443,,3,45.1,,3,48.2,,2,42.3,,2,52.5
QF_BV/sage/app1/bench_511,,3,30.7,,3,42.6,,2,33.5,,3,69.3
QF_BV/sage/app1/bench_512,,3,33.1,,3,41.4,,3,40.5,,3,68.8
QF_BV/sage/app1/bench_517,,3,32.0,,3,39.4,,3,31.1,,3,72.5
QF_BV/sage/app1/bench_531,,3,23.7,,2,29.9,,3,41.5,,3,70.7
QF_BV/sage/app1/bench_535,,3,32.3,,3,41.9,,3,43.2,,3,75.1
QF_BV/sage/app1/bench_537,,2,25.7,,3,39.1,,3,31.3,,3,69.8
QF_BV/sage/app1/bench_539,,3,59.7,,2,27.0,,3,40.8,,3,67.6
QF_BV/sage/app1/bench_542,,3,35.3,,3,37.2,,3,42.9,,3,69.7
QF_BV/sage/app1/bench_545,,3,23.9,,3,48.9,,3,43.2,,3,66.8
QF_BV/sage/app1/bench_552,,3,33.9,,3,43.7,,3,61.5,,3,79.9
QF_BV/sage/app1/bench_556,,3,30.1,,3,54.4,,3,84.0,,3,74.3
QF_BV/sage/app1/bench_562,,3,32.3,,3,42.1,,3,36.1,,3,70.3
QF_BV/sage/app1/bench_564,,3,41.0,,3,34.8,,3,59.6,,2,54.2
QF_BV/sage/app1/bench_567,,3,71.7,,3,32.1,,3,52.2,,2,56.2
QF_BV/sage/app1/bench_571,,2,30.7,,2,30.4,,2,27.2,,3,46.5
QF_BV/sage/app1/bench_602,,2,35.2,,3,31.9,,2,48.4,,2,79.6
QF_BV/sage/app1/bench_611,,2,24.6,,3,28.6,,2,45.2,,3,51.8
QF_BV/sage/app1/bench_620,,2,33.7,,2,35.5,,3,66.0,,2,35.1
QF_BV/sage/app1/bench_629,,3,41.2,,3,41.7,,2,48.8,,2,60.4
QF_BV/sage/app1/bench_638,,3,41.5,,3,49.6,,2,50.3,,2,55.8
QF_BV/sage/app1/bench_646,,3,25.7,,3,27.7,,2,70.6,,2,54.6
QF_BV/sage/app1/bench_655,,3,43.4,,3,44.5,,2,44.7,,3,74.5
QF_BV/sage/app1/bench_664,,3,23.6,,3,58.5,,3,59.1,,3,76.4
QF_BV/sage/app1/bench_674,,3,63.9,,3,22.3,,3,58.5,,3,76.4
QF_BV/sage/app1/bench_681,,2,95.3,,2,117.4,,2,171.1,,2,128.6
QF_BV/sage/app1/bench_683,,3,60.7,,3,45.9,,3,95.0,,3,140.8
QF_BV/sage/app1/bench_691,,3,42.9,,3,38.9,,3,58.0,,3,40.8
QF_BV/sage/app1/bench_692,,2,104.9,,2,128.0,,2,154.6,,2,111.4
QF_BV/sage/app1/bench_699,,3,71.4,,3,22.4,,3,59.5,,2,47.9
QF_BV/sage/app1/bench_707,,3,27.7,,3,40.8,,3,49.9,,3,39.8
QF_BV/sage/app1/bench_715,,3,34.8,,3,32.8,,3,56.2,,3,102.6
QF_BV/sage/app1/bench_722,,3,35.8,,3,35.3,,3,91.5,,3,61.4
QF_BV/sage/app1/bench_730,,3,34.9,,3,32.3,,3,57.1,,3,104.4
QF_BV/sage/app1/bench_738,,3,34.7,,3,38.6,,3,55.4,,3,61.8
QF_BV/sage/app1/bench_745,,3,18.6,,3,47.6,,3,49.4,,3,60.3
QF_BV/sage/app1/bench_753,,3,16.7,,3,30.2,,3,57.5,,3,80.7
QF_BV/sage/app1/bench_761,,3,17.9,,3,29.6,,3,40.2,,3,63.0
QF_BV/sage/app1/bench_836,,2,162.0,,2,71.4,,2,162.7,,2,215.0
QF_BV/sage/app1/bench_847,,2,158.8,,2,107.7,,2,162.2,,2,227.7
QF_BV/sage/app1/bench_858,,2,133.7,,2,124.8,,2,164.4,,2,130.7
QF_BV/sage/app1/bench_869,,2,155.7,,2,102.7,,2,184.9,,2,182.7
QF_BV/sage/app1/bench_880,,2,106.1,,2,107.2,,2,264.5,,2,189.2
QF_BV/sage/app1/bench_914,,2,80.9,,2,62.2,,2,129.3,,2,170.6
QF_BV/sage/app1/bench_926,,3,29.3,,3,25.5,,3,35.7,,3,58.2
QF_BV/sage/app1/bench_947,,2,72.7,,2,94.0,,2,124.3,,2,249.6
QF_BV/sage/app1/bench_983,,3,24.8,,3,21.8,,3,38.1,,3,56.2
QF_BV/sage/app1/bench_985,,3,22.4,,3,19.3,,3,35.5,,3,55.0
QF_BV/sage/app1/bench_987,,3,17.7,,3,22.7,,3,36.3,,3,53.4
QF_BV/sage/app1/bench_989,,3,29.1,,3,26.5,,3,36.3,,3,36.4
QF_BV/sage/app1/bench_992,,3,24.4,,3,23.9,,3,37.7,,3,56.2
QF_BV/sage/app1/bench_994,,3,21.7,,3,20.8,,3,50.8,,3,63.7
QF_BV/sage/app1/bench_996,,3,23.4,,3,26.9,,3,37.8,,3,48.7
QF_BV/sage/app1/bench_998,,3,24.5,,3,18.3,,3,36.1,,3,51.3
QF_BV/sage/app1/bench_1000,,3,13.4,,3,21.3,,3,26.5,,3,50.9
QF_BV/sage/app1/bench_1004,,3,14.4,,3,21.5,,3,22.2,,3,41.0
QF_BV/sage/app1/bench_1006,,3,17.0,,3,22.1,,3,18.2,,3,44.6
QF_BV/sage/app1/bench_1008,,3,17.1,,3,22.0,,3,24.1,,3,46.8
QF_BV/sage/app1/bench_1010,,3,12.2,,3,21.3,,3,26.1,,3,52.5
QF_BV/sage/app1/bench_1012,,3,35.0,,3,20.4,,3,25.4,,3,43.9
QF_BV/sage/app1/bench_1015,,3,34.5,,3,20.6,,3,27.0,,3,44.1
QF_BV/sage/app1/bench_1017,,3,12.0,,3,20.2,,3,23.5,,3,43.3
QF_BV/sage/app1/bench_1019,,3,18.7,,3,19.6,,3,22.3,,3,47.5
QF_BV/sage/app1/bench_1021,,3,18.1,,3,21.4,,3,23.5,,3,45.4
QF_BV/sage/app1/bench_1023,,3,20.3,,3,25.0,,3,28.9,,3,50.1
QF_BV/sage/app1/bench_1027,,3,17.2,,3,21.2,,3,21.4,,3,51.1
QF_BV/sage/app1/bench_1035,,3,14.3,,3,24.4,,3,27.6,,3,49.9
QF_BV/sage/app1/bench_1109,,3,22.7,,3,22.6,,3,20.2,,3,48.0
QF_BV/sage/app1/bench_1110,,3,19.5,,3,26.6,,3,23.0,,3,53.6
QF_BV/sage/app1/bench_1126,,2,77.6,,2,106.0,,2,170.2,,2,217.7
QF_BV/sage/app1/bench_1128,,3,15.9,,3,22.3,,3,34.0,,3,52.9
QF_BV/sage/app1/bench_1448,,2,104.9,,2,171.4,,2,153.3,,2,180.5
QF_BV/sage/app1/bench_1459,,2,83.0,,2,56.2,,2,152.1,,2,171.9
QF_BV/sage/app1/bench_1470,,2,77.6,,2,114.9,,2,87.2,,2,212.0
QF_BV/sage/app1/bench_1481,,2,70.3,,2,115.2,,2,254.1,,2,194.3
QF_BV/sage/app1/bench_1492,,2,119.7,,2,107.4,,2,274.0,,2,173.4
QF_BV/sage/app1/bench_1525,,2,83.6,,2,60.0,,2,240.0,,2,166.1
QF_BV/sage/app1/bench_1559,,2,83.7,,2,73.2,,2,191.9,,2,166.7
QF_BV/sage/app1/bench_1873,,2,132.6,,2,89.3,,2,138.2,,2,178.5
QF_BV/sage/app1/bench_1877,,2,64.2,,2,73.6,,2,145.3,,2,328.4
QF_BV/sage/app1/bench_1913,,2,121.1,,2,99.9,,2,232.4,,2,228.9
QF_BV/sage/app1/bench_1914,,2,91.0,,2,105.5,,2,150.5,,2,212.5
QF_BV/sage/app1/bench_1915,,2,78.0,,2,112.2,,2,107.4,,2,173.8
QF_BV/sage/app1/bench_1916,,2,79.4,,2,105.5,,2,147.9,,2,95.7
QF_BV/sage/app1/bench_1917,,2,90.0,,2,88.9,,2,159.9,,2,162.6
QF_BV/sage/app1/bench_1920,,2,77.1,,2,116.2,,2,117.8,,2,181.1
QF_BV/sage/app1/bench_1924,,2,80.8,,2,85.8,,2,197.3,,2,161.1
QF_BV/sage/app1/bench_1950,,2,100.0,,2,102.4,,2,114.5,,2,180.9
QF_BV/sage/app1/bench_2004,,2,75.8,,2,88.8,,2,124.5,,2,83.5
QF_BV/sage/app1/bench_2005,,2,106.5,,2,67.9,,2,119.7,,2,130.3
QF_BV/sage/app1/bench_2020,,2,69.8,,2,95.1,,2,154.6,,2,132.8
QF_BV/sage/app1/bench_2021,,2,87.4,,2,148.7,,2,133.1,,2,123.6
QF_BV/sage/app1/bench_2022,,2,100.0,,2,105.0,,2,99.3,,2,103.9
QF_BV/sage/app1/bench_2024,,2,69.2,,2,47.2,,2,97.6,,2,150.0
QF_BV/sage/app1/bench_2025,,2,95.1,,2,100.2,,2,123.6,,2,75.8
QF_BV/sage/app1/bench_2028,,2,90.0,,2,74.2,,2,102.3,,2,145.9
QF_BV/sage/app1/bench_2031,,2,100.5,,2,99.6,,2,128.4,,2,201.6
QF_BV/sage/app1/bench_2088,,2,111.2,,2,72.1,,2,118.9,,2,134.9
QF_BV/sage/app1/bench_2089,,2,130.1,,2,185.7,,2,129.7,,2,387.4
QF_BV/sage/app1/bench_2124,,2,43.2,,2,63.7,,2,165.9,,2,194.1
QF_BV/sage/app1/bench_2128,,2,71.8,,2,107.2,,2,119.5,,2,122.7
QF_BV/sage/app1/bench_2129,,2,96.2,,2,68.9,,2,247.1,,2,225.2
QF_BV/sage/app1/bench_2133,,2,66.2,,2,69.7,,2,104.7,,2,136.8
QF_BV/sage/app1/bench_2135,,2,81.3,,2,56.9,,2,111.8,,2,162.0
QF_BV/sage/app1/bench_2138,,2,123.0,,2,127.8,,2,178.4,,2,162.5
QF_BV/sage/app1/bench_2141,,2,62.4,,2,71.4,,2,94.5,,2,115.8
QF_BV/sage/app1/bench_2173,,2,120.4,,2,102.5,,2,149.9,,2,179.4
QF_BV/sage/app1/bench_2219,,2,87.5,,2,86.2,,2,259.8,,2,100.9
QF_BV/sage/app1/bench_2252,,2,57.0,,2,75.6,,2,81.7,,2,105.6
QF_BV/sage/app1/bench_2257,,2,43.1,,2,44.6,,2,49.6,,2,106.0
QF_BV/sage/app1/bench_2258,,2,78.0,,2,78.7,,2,95.7,,2,126.6
QF_BV/sage/app1/bench_2262,,2,57.4,,2,59.3,,2,81.4,,2,83.8
QF_BV/sage/app1/bench_2263,,2,69.6,,2,61.6,,2,84.9,,2,107.8
QF_BV/sage/app1/bench_2266,,2,55.0,,2,50.3,,2,88.6,,2,95.6
QF_BV/sage/app1/bench_2270,,2,51.5,,2,54.6,,2,72.7,,2,102.3
QF_BV/sage/app1/bench_2293,,2,40.9,,2,55.0,,2,188.6,,2,102.9
QF_BV/sage/app1/bench_2322,,2,83.6,,2,106.5,,2,158.9,,2,336.9
QF_BV/sage/app1/bench_2330,,2,91.5,,2,51.9,,2,79.3,,2,100.7
QF_BV/sage/app1/bench_2365,,2,29.4,,2,45.1,,2,63.4,,2,79.9
QF_BV/sage/app1/bench_2367,,2,91.5,,2,110.7,,2,324.2,,2,203.8
QF_BV/sage/app1/bench_2370,,2,36.9,,2,44.6,,2,63.8,,2,77.4
QF_BV/sage/app1/bench_2371,,2,31.4,,2,55.3,,2,76.0,,2,97.5
QF_BV/sage/app1/bench_2375,,2,32.3,,2,40.2,,2,61.3,,2,73.1
QF_BV/sage/app1/bench_2376,,2,60.1,,2,34.2,,2,77.8,,2,93.5
QF_BV/sage/app1/bench_2380,,2,48.1,,2,44.5,,2,60.3,,2,75.5
QF_BV/sage/app1/bench_2383,,2,64.7,,2,32.3,,2,64.1,,2,84.0
QF_BV/sage/app1/bench_2405,,2,45.9,,2,65.3,,2,70.9,,2,82.2
QF_BV/sage/app1/bench_2428,,2,61.3,,2,48.3,,2,74.4,,2,89.4
QF_BV/sage/app1/bench_2461,,2,34.6,,2,45.6,,2,58.8,,2,60.9
QF_BV/sage/app1/bench_2465,,2,33.5,,2,47.6,,2,56.6,,2,61.1
QF_BV/sage/app1/bench_2466,,2,25.7,,2,23.6,,2,56.8,,2,67.8
QF_BV/sage/app1/bench_2468,,2,42.3,,2,29.9,,2,63.6,,2,132.3
QF_BV/sage/app1/bench_2472,,2,24.1,,2,54.7,,2,57.2,,2,70.3
QF_BV/sage/app1/bench_2473,,2,36.0,,2,45.4,,2,28.2,,2,65.2
QF_BV/sage/app1/bench_2474,,2,33.2,,2,33.0,,2,43.5,,2,39.3
QF_BV/sage/app1/bench_2477,,2,33.2,,2,21.1,,2,38.5,,2,41.7
QF_BV/sage/app1/bench_2481,,2,65.8,,2,35.5,,2,54.2,,2,34.6
QF_BV/sage/app1/bench_2525,,2,28.5,,2,36.0,,2,55.0,,2,72.9
QF_BV/sage/app1/bench_2529,,2,35.4,,2,67.2,,2,30.4,,2,59.6
QF_BV/sage/app1/bench_2547,,2,27.9,,2,40.6,,2,52.0,,2,62.8
QF_BV/sage/app1/bench_2582,,2,33.5,,2,36.0,,2,50.5,,2,55.9
QF_BV/sage/app1/bench_2586,,2,23.9,,2,31.3,,2,52.2,,2,93.7
QF_BV/sage/app1/bench_2587,,2,53.1,,2,35.0,,2,47.5,,2,108.2
QF_BV/sage/app1/bench_2588,,2,29.2,,2,67.5,,2,49.8,,2,39.5
QF_BV/sage/app1/bench_2593,,2,25.0,,2,45.3,,2,52.7,,2,61.9
QF_BV/sage/app1/bench_2594,,2,34.8,,2,36.9,,2,31.9,,2,66.1
QF_BV/sage/app1/bench_2595,,2,19.4,,2,41.8,,2,47.9,,2,58.8
QF_BV/sage/app1/bench_2598,,2,24.8,,2,39.6,,2,43.8,,2,65.0
QF_BV/sage/app1/bench_2602,,2,20.2,,2,49.8,,2,48.0,,2,58.7
QF_BV/sage/app1/bench_2634,,2,30.3,,2,38.1,,2,35.8,,2,36.3
QF_BV/sage/app1/bench_2644,,2,121.6,,2,90.6,,2,106.0,,2,207.9
QF_BV/sage/app1/bench_2660,,2,30.0,,2,29.3,,2,33.4,,2,61.7
QF_BV/sage/app12/bench_1570,,1,4.4,,1,4.7,,1,7.4,,1,6.0
QF_BV/sage/app12/bench_1592,,1,4.0,,1,5.6,,1,7.0,,1,8.2
QF_BV/sage/app12/bench_1603,,1,4.2,,1,6.7,,1,6.4,,1,7.5
QF_BV/sage/app12/bench_1625,,1,3.2,,1,2.6,,1,4.2,,1,6.8
QF_BV/sage/app12/bench_1636,,1,5.1,,1,5.3,,1,11.2,,1,8.6
QF_BV/sage/app12/bench_1670,,1,2.8,,1,3.9,,1,5.1,,1,7.8
QF_BV/sage/app12/bench_1681,,1,3.9,,1,6.2,,1,7.3,,1,7.8
QF_BV/sage/app12/bench_1692,,1,4.8,,1,3.3,,1,7.7,,1,9.9
QF_BV/sage/app12/bench_1803,,1,3.0,,1,4.0,,1,6.9,,1,7.9
QF_BV/sage/app12/bench_1914,,1,4.2,,1,6.1,,1,6.7,,1,6.1
QF_BV/sage/app12/bench_2047,,1,4.2,,1,3.9,,1,7.2,,1,8.2
QF_BV/sage/app12/bench_2625,,1,4.4,,1,3.7,,1,11.6,,1,9.0
QF_BV/sage/app12/bench_2714,,1,4.4,,1,3.9,,1,7.2,,1,9.2
QF_BV/sage/app12/bench_2847,,1,4.4,,1,5.6,,1,11.1,,1,8.1
QF_BV/sage/app12/bench_2869,,1,2.7,,1,2.7,,1,6.5,,1,9.2
QF_BV/sage/app12/bench_2892,,1,3.4,,1,6.9,,1,12.7,,1,9.0
QF_BV/sage/app12/bench_2914,,1,3.5,,1,5.7,,1,7.9,,1,9.8
QF_BV/sage/app12/bench_2969,,1,4.8,,1,4.7,,1,7.2,,1,6.2
QF_BV/sage/app12/bench_3014,,1,4.5,,1,7.8,,1,10.9,,1,8.6
QF_BV/sage/app12/bench_3202,,1,4.8,,1,4.3,,1,7.5,,1,6.6
QF_BV/sage/app12/bench_3236,,1,6.4,,1,3.5,,1,9.2,,1,6.8
QF_BV/sage/app12/bench_3247,,1,4.7,,1,6.6,,1,6.2,,1,7.9
QF_BV/sage/app12/bench_3258,,1,4.7,,1,3.9,,1,6.6,,1,8.2
QF_BV/sage/app12/bench_3291,,1,3.5,,1,5.0,,1,4.7,,1,9.1
QF_BV/sage/app12/bench_3324,,1,3.5,,1,7.4,,1,7.3,,1,8.4
QF_BV/sage/app12/bench_3337,,1,2.8,,1,7.3,,1,6.9,,1,12.0
QF_BV/sage/app12/bench_3359,,1,4.2,,1,4.2,,1,9.5,,1,9.8
QF_BV/sage/app12/bench_3381,,1,5.8,,1,9.0,,1,7.5,,1,10.5
QF_BV/sage/app12/bench_3392,,1,4.9,,1,5.5,,1,8.6,,1,8.7
QF_BV/sage/app12/bench_3403,,1,5.8,,1,7.9,,1,5.6,,1,10.7
QF_BV/sage/app12/bench_3414,,1,4.0,,1,5.4,,1,10.6,,1,8.1
QF_BV/sage/app12/bench_3425,,1,4.2,,1,8.2,,1,7.0,,1,10.0
QF_BV/sage/app12/bench_3459,,1,5.5,,1,5.5,,1,7.3,,1,10.9
QF_BV/sage/app12/bench_3470,,1,4.0,,1,5.5,,1,6.7,,1,9.7
QF_BV/sage/app12/bench_3481,,1,4.5,,1,5.5,,1,7.1,,1,9.0
QF_BV/sage/app12/bench_3592,,1,4.1,,1,4.2,,1,8.2,,1,9.9
QF_BV/sage/app12/bench_3703,,1,4.3,,1,4.8,,1,9.8,,1,12.4
QF_BV/sage/app12/bench_3836,,1,4.8,,1,5.9,,1,7.3,,1,9.0
QF_BV/sage/app12/bench_4114,,1,2.9,,1,6.5,,1,8.6,,1,8.1
QF_BV/sage/app12/bench_4202,,1,3.8,,1,5.8,,1,6.7,,1,8.8
QF_BV/sage/app12/bench_4681,,1,6.1,,1,7.0,,1,11.4,,1,7.6
QF_BV/sage/app12/bench_5258,,1,4.4,,1,6.2,,1,7.3,,1,10.1
QF_BV/sage/app12/bench_5324,,1,3.6,,1,4.5,,1,7.6,,1,8.5
QF_BV/sage/app12/bench_5327,,1,5.1,,1,7.5,,1,6.8,,1,10.0
QF_BV/sage/app12/bench_5328,,1,4.3,,1,7.8,,1,8.5,,1,7.0
QF_BV/sage/app12/bench_5329,,1,5.1,,1,5.0,,1,7.5,,1,8.2
QF_BV/sage/app12/bench_5333,,1,3.7,,1,7.0,,1,8.4,,1,9.9
QF_BV/sage/app12/bench_5334,,1,3.9,,1,3.8,,1,7.8,,1,5.4
QF_BV/sage/app12/bench_5335,,1,3.6,,1,4.8,,1,11.3,,1,9.6
QF_BV/sage/app12/bench_5348,,1,3.7,,1,3.8,,1,7.6,,1,8.2
QF_BV/sage/app12/bench_5349,,1,3.5,,1,5.3,,1,7.7,,1,10.5
QF_BV/sage/app12/bench_5350,,1,2.8,,1,3.9,,1,7.3,,1,12.0
QF_BV/sage/app12/bench_5354,,1,4.3,,1,3.2,,1,6.8,,1,7.8
QF_BV/sage/app12/bench_5361,,1,4.3,,1,7.7,,1,10.4,,1,8.3
QF_BV/sage/app12/bench_5365,,1,3.3,,1,4.3,,1,8.1,,1,9.2
QF_BV/sage/app12/bench_5367,,1,3.5,,1,4.9,,1,9.1,,1,12.1
QF_BV/sage/app12/bench_5369,,1,5.4,,1,4.5,,1,8.2,,1,10.9
QF_BV/sage/app12/bench_5370,,1,5.3,,1,4.8,,1,6.6,,1,10.3
QF_BV/sage/app12/bench_5371,,1,5.7,,1,4.2,,1,8.6,,1,10.5
QF_BV/sage/app12/bench_5372,,1,4.5,,1,5.1,,1,8.2,,1,5.8
QF_BV/sage/app12/bench_5373,,1,4.1,,1,7.1,,1,9.1,,1,11.2
QF_BV/sage/app12/bench_5377,,1,5.0,,1,5.6,,1,15.4,,1,10.2
QF_BV/sage/app12/bench_5378,,1,4.3,,1,6.2,,1,9.6,,1,11.2
QF_BV/sage/app12/bench_5379,,1,4.8,,1,5.9,,1,14.4,,1,10.2
QF_BV/sage/app12/bench_5390,,1,6.5,,1,9.8,,1,11.4,,1,9.7
QF_BV/sage/app12/bench_5401,,1,4.0,,1,5.5,,1,9.6,,1,10.7
QF_BV/sage/app12/bench_5414,,1,4.2,,1,5.1,,1,5.1,,1,9.1
QF_BV/sage/app12/bench_5445,,1,6.5,,1,10.6,,1,9.6,,1,8.5
QF_BV/sage/app12/bench_5457,,1,4.4,,1,4.7,,1,13.4,,1,9.6
QF_BV/sage/app12/bench_5461,,1,4.5,,1,7.0,,1,4.6,,1,8.3
QF_BV/sage/app12/bench_5520,,1,4.7,,1,4.8,,1,9.4,,1,8.9
QF_BV/sage/app12/bench_5532,,1,4.8,,1,6.8,,1,9.0,,1,8.2
QF_BV/sage/app12/bench_5537,,1,5.2,,1,4.6,,1,8.8,,1,9.6
QF_BV/sage/app12/bench_5540,,1,4.5,,1,4.6,,1,6.8,,1,8.8
QF_BV/sage/app12/bench_5544,,1,3.9,,1,7.1,,1,8.8,,1,8.9
QF_BV/sage/app12/bench_5545,,1,4.7,,1,4.6,,1,9.0,,1,6.8
QF_BV/sage/app12/bench_5546,,1,3.9,,1,6.9,,1,7.9,,1,10.1
QF_BV/sage/app12/bench_5547,,1,3.9,,1,4.2,,1,7.9,,1,9.9
QF_BV/sage/app12/bench_5559,,1,4.8,,1,4.4,,1,8.9,,1,12.0
QF_BV/sage/app12/bench_5560,,1,3.4,,1,6.8,,1,12.4,,1,6.3
QF_BV/sage/app12/bench_5561,,1,4.4,,1,5.8,,1,8.1,,1,5.8
QF_BV/sage/app12/bench_5566,,1,4.8,,1,4.6,,1,10.8,,1,11.4
QF_BV/sage/app12/bench_5573,,1,4.2,,1,6.9,,1,7.5,,1,6.4
QF_BV/sage/app12/bench_5577,,1,4.0,,1,4.4,,1,7.1,,1,11.4
QF_BV/sage/app12/bench_5578,,1,4.2,,1,9.9,,1,7.7,,1,7.2
QF_BV/sage/app12/bench_5580,,1,5.2,,1,9.3,,1,16.8,,1,11.7
