Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,6,46.5,,6,45.0,,6,67.2,,6,98.6
QF_BV/RWS/Example_8.txt,,5,17.4,,5,25.1,,5,65.0,,5,51.1
QF_BV/RWS/Example_9.txt,,6,112.5,,6,203.4,,6,333.7,,6,293.6
QF_BV/RWS/Example_10.txt,,7,93.1,,7,136.0,,7,239.0,,7,340.0
QF_BV/RWS/Example_11.txt,,10,1757.5,,10,1723.1,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,5,224.0,,5,562.8,,4,940.9,,4,1622.9
QF_BV/RWS/Example_13.txt,,5,45.4,,5,139.8,,5,102.8,,5,155.2
QF_BV/RWS/Example_16.txt,,9,73.6,,8,121.4,,8,183.7,,8,268.5
QF_BV/RWS/Example_17.txt,,5,38.4,,5,77.2,,5,165.7,,5,225.6
QF_BV/sage/app1/bench_4,,2,87.5,,2,89.4,,2,147.2,,2,93.2
QF_BV/sage/app1/bench_29,,2,26.6,,2,42.8,,2,58.6,,2,50.0
QF_BV/sage/app1/bench_32,,2,72.3,,2,26.2,,2,74.1,,2,76.2
QF_BV/sage/app1/bench_37,,2,95.7,,2,83.9,,2,157.6,,2,196.2
QF_BV/sage/app1/bench_47,,2,26.9,,2,63.2,,2,65.2,,2,62.1
QF_BV/sage/app1/bench_52,,2,64.9,,2,39.2,,2,65.6,,2,98.7
QF_BV/sage/app1/bench_53,,2,20.4,,2,44.9,,2,51.5,,2,64.0
QF_BV/sage/app1/bench_54,,2,26.8,,2,41.6,,2,52.1,,2,96.2
QF_BV/sage/app1/bench_55,,2,30.4,,2,38.2,,2,62.1,,2,72.7
QF_BV/sage/app1/bench_60,,2,31.4,,2,27.3,,2,50.5,,2,37.4
QF_BV/sage/app1/bench_61,,2,28.4,,2,46.7,,2,49.1,,2,38.5
QF_BV/sage/app1/bench_62,,2,30.6,,2,25.2,,2,62.7,,2,60.5
QF_BV/sage/app1/bench_63,,2,40.7,,2,36.0,,2,54.0,,2,57.0
QF_BV/sage/app1/bench_66,,2,26.0,,2,43.7,,2,29.4,,2,74.0
QF_BV/sage/app1/bench_69,,2,31.1,,2,37.4,,2,76.6,,2,55.5
QF_BV/sage/app1/bench_99,,2,29.2,,2,33.8,,2,46.0,,2,80.7
QF_BV/sage/app1/bench_134,,2,32.7,,2,35.5,,2,53.8,,2,63.3
QF_BV/sage/app1/bench_169,,2,25.8,,2,40.1,,2,77.3,,2,54.6
QF_BV/sage/app1/bench_174,,2,57.2,,2,61.6,,2,48.1,,2,32.7
QF_BV/sage/app1/bench_175,,2,18.9,,2,34.8,,2,49.8,,2,66.8
QF_BV/sage/app1/bench_176,,2,24.4,,2,19.6,,2,61.6,,2,55.9
QF_BV/sage/app1/bench_177,,2,40.2,,2,33.6,,2,56.1,,2,58.0
QF_BV/sage/app1/bench_181,,2,161.4,,2,107.0,,2,231.7,,2,225.3
QF_BV/sage/app1/bench_182,,2,26.6,,2,34.3,,2,52.4,,2,35.1
QF_BV/sage/app1/bench_183,,2,24.4,,2,31.9,,2,79.6,,2,62.7
QF_BV/sage/app1/bench_184,,2,26.6,,2,46.4,,2,96.6,,2,36.2
QF_BV/sage/app1/bench_185,,2,20.2,,2,35.2,,2,45.2,,2,57.1
QF_BV/sage/app1/bench_188,,2,59.5,,2,27.3,,2,51.7,,2,58.3
QF_BV/sage/app1/bench_191,,2,22.4,,2,32.7,,2,47.1,,2,53.8
QF_BV/sage/app1/bench_201,,2,35.0,,2,36.6,,2,49.1,,2,59.1
QF_BV/sage/app1/bench_268,,2,36.9,,2,35.7,,2,75.3,,2,56.3
QF_BV/sage/app1/bench_310,,2,31.3,,2,33.7,,2,62.7,,2,70.2
QF_BV/sage/app1/bench_313,,2,29.4,,2,62.7,,2,49.7,,2,60.9
QF_BV/sage/app1/bench_329,,2,29.2,,2,33.7,,2,27.9,,2,106.9
QF_BV/sage/app1/bench_333,,2,29.9,,2,25.1,,2,47.5,,2,59.6
QF_BV/sage/app1/bench_334,,2,39.9,,2,28.5,,2,53.9,,2,40.2
QF_BV/sage/app1/bench_335,,2,25.6,,2,34.6,,2,53.5,,2,62.5
QF_BV/sage/app1/bench_338,,2,40.8,,2,36.2,,2,118.2,,2,48.5
QF_BV/sage/app1/bench_342,,2,19.3,,2,41.4,,2,50.2,,2,55.5
QF_BV/sage/app1/bench_343,,2,65.4,,2,36.9,,2,62.2,,2,53.8
QF_BV/sage/app1/bench_344,,2,45.0,,2,37.7,,2,48.6,,2,34.3
QF_BV/sage/app1/bench_345,,2,28.5,,2,37.6,,2,64.3,,2,57.0
QF_BV/sage/app1/bench_349,,2,34.4,,2,53.8,,2,82.3,,2,33.8
QF_BV/sage/app1/bench_352,,2,32.8,,2,34.0,,2,33.6,,2,35.0
QF_BV/sage/app1/bench_356,,2,21.7,,2,33.1,,2,50.5,,2,57.9
QF_BV/sage/app1/bench_372,,2,33.7,,2,37.7,,2,44.5,,2,56.3
QF_BV/sage/app1/bench_407,,2,20.3,,2,36.5,,2,29.5,,2,60.7
QF_BV/sage/app1/bench_411,,2,28.6,,2,30.8,,2,47.1,,2,55.5
QF_BV/sage/app1/bench_412,,2,27.8,,2,43.9,,2,47.9,,2,34.1
QF_BV/sage/app1/bench_413,,2,27.4,,2,30.3,,2,43.0,,2,55.8
QF_BV/sage/app1/bench_415,,3,25.4,,3,50.1,,2,48.8,,2,58.8
QF_BV/sage/app1/bench_419,,2,30.4,,2,32.1,,2,45.7,,2,54.8
QF_BV/sage/app1/bench_420,,2,39.6,,2,33.9,,2,44.2,,2,55.2
QF_BV/sage/app1/bench_421,,2,32.8,,2,39.3,,2,46.2,,2,54.3
QF_BV/sage/app1/bench_422,,3,42.7,,2,34.8,,2,97.9,,2,53.1
QF_BV/sage/app1/bench_426,,2,31.3,,2,33.6,,2,53.9,,2,54.0
QF_BV/sage/app1/bench_429,,2,43.2,,2,32.9,,2,44.6,,2,32.5
QF_BV/sage/app1/bench_443,,3,38.5,,2,34.9,,2,59.9,,2,60.9
QF_BV/sage/app1/bench_511,,3,53.2,,3,44.8,,3,47.9,,3,73.5
QF_BV/sage/app1/bench_512,,3,23.8,,3,44.0,,3,31.0,,3,61.8
QF_BV/sage/app1/bench_517,,3,30.6,,3,41.6,,3,33.4,,3,77.9
QF_BV/sage/app1/bench_531,,3,30.6,,2,34.0,,3,30.0,,3,81.0
QF_BV/sage/app1/bench_535,,3,32.0,,3,42.6,,3,30.7,,3,74.9
QF_BV/sage/app1/bench_537,,3,26.9,,3,40.1,,3,42.2,,2,49.5
QF_BV/sage/app1/bench_539,,3,24.5,,3,43.0,,3,49.6,,3,69.6
QF_BV/sage/app1/bench_542,,3,31.8,,3,49.0,,3,30.2,,3,71.6
QF_BV/sage/app1/bench_545,,3,27.6,,3,43.1,,3,38.9,,3,67.7
QF_BV/sage/app1/bench_552,,3,45.0,,3,44.5,,3,61.2,,3,47.4
QF_BV/sage/app1/bench_556,,3,43.2,,3,33.4,,3,63.7,,3,80.0
QF_BV/sage/app1/bench_562,,3,24.0,,3,46.6,,3,79.5,,3,73.9
QF_BV/sage/app1/bench_564,,3,40.9,,3,25.6,,3,98.0,,3,48.9
QF_BV/sage/app1/bench_567,,3,43.7,,3,25.2,,2,41.9,,3,137.0
QF_BV/sage/app1/bench_571,,3,34.6,,3,32.8,,3,61.3,,3,90.5
QF_BV/sage/app1/bench_602,,2,27.3,,2,37.4,,2,49.2,,2,61.7
QF_BV/sage/app1/bench_611,,2,37.9,,3,55.8,,2,51.8,,2,57.3
QF_BV/sage/app1/bench_620,,2,39.6,,2,37.2,,3,66.5,,2,60.3
QF_BV/sage/app1/bench_629,,3,37.4,,3,48.8,,2,43.4,,3,81.2
QF_BV/sage/app1/bench_638,,2,32.3,,3,46.0,,3,75.2,,3,83.7
QF_BV/sage/app1/bench_646,,2,22.7,,3,26.9,,3,62.2,,3,82.2
QF_BV/sage/app1/bench_655,,3,36.0,,3,40.4,,3,76.6,,3,81.2
QF_BV/sage/app1/bench_664,,3,47.8,,3,38.8,,2,40.8,,3,80.9
QF_BV/sage/app1/bench_674,,3,51.3,,3,42.3,,3,52.6,,3,86.3
QF_BV/sage/app1/bench_681,,2,93.7,,2,116.4,,2,177.9,,2,105.4
QF_BV/sage/app1/bench_683,,3,34.9,,3,70.5,,3,106.8,,3,43.6
QF_BV/sage/app1/bench_691,,3,65.6,,3,40.7,,3,54.9,,3,67.6
QF_BV/sage/app1/bench_692,,2,143.5,,2,169.5,,2,130.9,,2,188.2
QF_BV/sage/app1/bench_699,,3,37.3,,3,36.5,,3,53.6,,3,64.9
QF_BV/sage/app1/bench_707,,3,32.7,,3,38.7,,3,58.1,,3,63.7
QF_BV/sage/app1/bench_715,,3,36.2,,3,40.8,,3,36.7,,3,68.8
QF_BV/sage/app1/bench_722,,3,31.2,,3,40.4,,3,47.3,,3,64.2
QF_BV/sage/app1/bench_730,,3,23.8,,3,41.1,,3,52.0,,3,66.3
QF_BV/sage/app1/bench_738,,3,28.3,,3,34.5,,3,46.5,,3,58.0
QF_BV/sage/app1/bench_745,,3,27.1,,3,29.0,,3,90.4,,3,66.5
QF_BV/sage/app1/bench_753,,3,26.5,,3,27.2,,3,41.0,,3,60.5
QF_BV/sage/app1/bench_761,,3,19.1,,3,27.2,,3,35.4,,3,48.2
QF_BV/sage/app1/bench_836,,2,102.3,,2,152.5,,2,220.3,,2,202.9
QF_BV/sage/app1/bench_847,,2,120.3,,2,125.5,,2,220.0,,2,194.1
QF_BV/sage/app1/bench_858,,2,112.3,,2,101.6,,2,162.9,,2,188.1
QF_BV/sage/app1/bench_869,,2,83.3,,2,121.1,,2,140.0,,2,200.1
QF_BV/sage/app1/bench_880,,2,105.9,,2,121.7,,2,153.3,,2,215.9
QF_BV/sage/app1/bench_914,,2,159.3,,2,93.9,,2,135.4,,2,170.3
QF_BV/sage/app1/bench_926,,3,24.3,,3,38.2,,3,33.9,,3,49.7
QF_BV/sage/app1/bench_947,,2,111.3,,2,95.5,,2,146.4,,2,191.0
QF_BV/sage/app1/bench_983,,3,25.1,,3,25.8,,3,35.2,,3,46.2
QF_BV/sage/app1/bench_985,,3,17.4,,3,25.9,,3,45.1,,3,70.1
QF_BV/sage/app1/bench_987,,3,22.8,,3,27.4,,3,34.4,,3,52.6
QF_BV/sage/app1/bench_989,,3,20.6,,3,26.9,,3,38.9,,3,32.6
QF_BV/sage/app1/bench_992,,3,28.2,,3,32.4,,3,34.7,,3,49.3
QF_BV/sage/app1/bench_994,,3,21.5,,3,25.1,,3,48.2,,3,34.5
QF_BV/sage/app1/bench_996,,3,45.0,,3,15.6,,3,34.1,,3,51.5
QF_BV/sage/app1/bench_998,,3,18.2,,3,33.4,,3,48.3,,3,38.8
QF_BV/sage/app1/bench_1000,,3,18.6,,3,20.5,,3,16.9,,3,48.4
QF_BV/sage/app1/bench_1004,,3,14.9,,3,21.3,,3,17.8,,3,44.0
QF_BV/sage/app1/bench_1006,,3,10.8,,3,20.8,,3,22.4,,3,48.1
QF_BV/sage/app1/bench_1008,,3,16.7,,3,21.8,,3,26.4,,3,51.2
QF_BV/sage/app1/bench_1010,,3,14.1,,3,19.9,,3,20.0,,3,44.9
QF_BV/sage/app1/bench_1012,,3,12.8,,2,15.0,,3,17.3,,3,44.6
QF_BV/sage/app1/bench_1015,,3,14.0,,3,19.6,,3,19.1,,3,51.0
QF_BV/sage/app1/bench_1017,,3,12.2,,2,14.9,,3,30.3,,3,45.9
QF_BV/sage/app1/bench_1019,,3,13.1,,3,21.4,,3,18.1,,3,49.5
QF_BV/sage/app1/bench_1021,,3,35.1,,3,24.8,,3,29.4,,3,44.8
QF_BV/sage/app1/bench_1023,,3,13.1,,3,22.9,,3,21.3,,3,51.4
QF_BV/sage/app1/bench_1027,,3,12.5,,2,15.1,,3,30.1,,3,45.3
QF_BV/sage/app1/bench_1035,,3,18.5,,3,27.0,,3,26.9,,3,52.4
QF_BV/sage/app1/bench_1109,,3,20.6,,3,28.1,,3,26.4,,3,48.5
QF_BV/sage/app1/bench_1110,,3,14.2,,3,25.1,,3,27.3,,3,50.7
QF_BV/sage/app1/bench_1126,,2,87.5,,2,86.2,,2,219.5,,2,113.9
QF_BV/sage/app1/bench_1128,,3,23.7,,3,22.2,,3,19.1,,3,54.5
QF_BV/sage/app1/bench_1448,,2,96.8,,2,56.6,,2,170.3,,2,192.0
QF_BV/sage/app1/bench_1459,,2,81.4,,2,125.8,,2,273.2,,2,104.6
QF_BV/sage/app1/bench_1470,,2,186.6,,2,99.1,,2,138.5,,2,123.2
QF_BV/sage/app1/bench_1481,,2,91.0,,2,100.3,,2,142.8,,2,175.1
QF_BV/sage/app1/bench_1492,,2,85.9,,2,49.8,,2,144.1,,2,114.4
QF_BV/sage/app1/bench_1525,,2,91.1,,2,135.7,,2,146.4,,2,199.8
QF_BV/sage/app1/bench_1559,,2,65.5,,2,93.3,,2,107.8,,2,104.3
QF_BV/sage/app1/bench_1873,,2,99.7,,2,181.1,,2,168.2,,2,188.0
QF_BV/sage/app1/bench_1877,,2,82.8,,2,101.7,,2,153.7,,2,181.8
QF_BV/sage/app1/bench_1913,,2,162.6,,2,134.3,,2,229.8,,2,170.6
QF_BV/sage/app1/bench_1914,,2,98.1,,2,160.6,,2,81.3,,2,167.2
QF_BV/sage/app1/bench_1915,,2,71.8,,2,98.1,,2,222.8,,2,204.9
QF_BV/sage/app1/bench_1916,,2,149.4,,2,155.3,,2,261.5,,2,185.8
QF_BV/sage/app1/bench_1917,,2,75.4,,2,104.9,,2,121.0,,2,152.9
QF_BV/sage/app1/bench_1920,,2,81.3,,2,75.6,,2,252.2,,2,92.1
QF_BV/sage/app1/bench_1924,,2,103.4,,2,92.3,,2,157.1,,2,105.6
QF_BV/sage/app1/bench_1950,,2,121.1,,2,182.0,,2,173.2,,2,324.8
QF_BV/sage/app1/bench_2004,,2,83.9,,2,61.1,,2,107.5,,2,144.8
QF_BV/sage/app1/bench_2005,,2,69.1,,2,82.8,,2,124.6,,2,238.7
QF_BV/sage/app1/bench_2020,,2,106.1,,2,77.2,,2,132.8,,2,272.1
QF_BV/sage/app1/bench_2021,,2,56.3,,2,69.8,,2,102.5,,2,75.6
QF_BV/sage/app1/bench_2022,,2,52.5,,2,126.4,,2,121.1,,2,246.9
QF_BV/sage/app1/bench_2024,,2,98.1,,2,65.7,,2,141.4,,2,92.9
QF_BV/sage/app1/bench_2025,,2,71.2,,2,53.1,,2,159.2,,2,122.3
QF_BV/sage/app1/bench_2028,,2,55.7,,2,46.2,,2,95.6,,2,119.3
QF_BV/sage/app1/bench_2031,,2,147.3,,2,94.9,,2,245.6,,2,180.4
QF_BV/sage/app1/bench_2088,,2,64.7,,2,63.2,,2,102.7,,2,76.4
QF_BV/sage/app1/bench_2089,,2,146.8,,2,116.0,,2,142.8,,2,205.7
QF_BV/sage/app1/bench_2124,,2,50.2,,2,71.6,,2,107.3,,2,137.0
QF_BV/sage/app1/bench_2128,,2,71.6,,2,78.4,,2,130.7,,2,129.3
QF_BV/sage/app1/bench_2129,,2,84.6,,2,117.2,,2,141.7,,2,218.0
QF_BV/sage/app1/bench_2133,,2,72.2,,2,74.3,,2,97.1,,2,76.2
QF_BV/sage/app1/bench_2135,,2,96.3,,2,77.5,,2,118.6,,2,149.8
QF_BV/sage/app1/bench_2138,,2,71.1,,2,77.8,,2,115.4,,2,88.9
QF_BV/sage/app1/bench_2141,,2,81.4,,2,74.6,,2,100.0,,2,118.4
QF_BV/sage/app1/bench_2173,,2,106.5,,2,121.3,,2,240.6,,2,106.7
