Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,5,0.1,,6,0.2,,6,0.2
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,416,69.8,,15,0.6,,6,0.4,,5,0.4
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,9,0.8,,6,0.5,,4,0.5,,6,1.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,416,70.7,,10,0.5,,5,0.4,,5,0.2
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,3,25.6,,3,43.0,,3,87.4,,4,221.7
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,6,0.1,,6,0.1,,5,0.1
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,5,0.1,,6,0.1,,9,0.3
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,3,3.0,,3,3.6,,3,5.3,,3,11.8
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,3,3.1,,3,3.9,,3,12.2,,3,16.9
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,4,4.7,,3,3.6,,3,8.8,,3,13.5
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,6,0.1,,6,0.2,,9,0.3
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,2,0.2,,3,0.4,,3,0.7,,3,0.8
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,3,0.3,,3,0.5,,3,1.3,,3,2.5
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,4,0.5,,5,1.7,,3,2.9,,3,4.5
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,4,0.4,,3,0.7,,3,1.4,,3,2.7
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,3,0.2,,3,0.2,,3,0.5,,3,0.6
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,4,5.8,,4,12.4,,3,16.8,,3,26.8
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,11,12.7,,7,7.5,,5,9.4,,6,14.8
QF_ABV/egt/egt-0474,,2,0.1,,2,0.1,,2,0.1,,2,0.3
QF_ABV/egt/egt-1526,,2,0.1,,2,0.1,,2,0.2,,2,0.3
QF_ABV/egt/egt-1550,,2,0.0,,2,0.1,,2,0.2,,2,0.4
QF_ABV/egt/egt-4211,,2,0.1,,2,0.1,,2,0.2,,2,0.3
QF_ABV/egt/egt-6650,,2,0.1,,2,0.1,,2,0.1,,2,0.1
QF_ABV/egt/egt-7155,,2,0.1,,2,0.1,,2,0.2,,2,0.4
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,2,0.2,,2,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,5,1.2,,4,0.9,,3,0.9,,4,1.5
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,2,0.9,,2,0.9,,2,1.4,,2,1.9
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,2,1.0,,2,1.1,,2,2.6,,2,2.3
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,2,1.1,,2,1.0,,2,1.8,,2,2.5
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,3,0.7,,2,0.7,,2,1.1,,3,1.9
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,2,0.7,,2,0.8,,2,1.2,,2,1.6
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,3,1.0,,3,1.8,,3,2.5,,3,2.8
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,3,1.4,,3,1.2,,3,2.5,,3,3.5
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,3,1.8,,3,1.9,,3,3.1,,3,3.7
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,3,1.6,,3,1.9,,3,3.6,,3,4.0
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,3,1.6,,3,1.9,,3,2.9,,3,4.0
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,3,1.7,,3,2.1,,3,3.3,,3,4.3
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,3,1.8,,3,2.1,,3,3.0,,3,3.9
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,3,2.2,,3,2.1,,3,3.3,,3,4.0
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,3,1.8,,2,1.5,,3,3.2,,3,4.2
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,3,1.8,,3,2.2,,3,3.1,,3,4.4
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,3,1.9,,3,2.2,,3,3.4,,3,4.5
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,3,2.4,,3,2.5,,3,3.6,,3,4.7
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,3,2.6,,3,3.0,,3,5.5,,3,5.5
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,3,3.0,,3,3.1,,3,5.1,,3,5.7
