Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,1188.1,,64,684.5,,117,614.1,,72,347.8
QF_BV/RWS/Example_8.txt,,20,113.6,,22,286.6,,30,128.7,,23,129.1
QF_BV/RWS/Example_9.txt,,32,1442.8,,35,913.9,,45,898.5,,34,800.9
QF_BV/RWS/Example_10.txt,,76,2293.8,,76,2054.0,,- -,- -,,82,853.0
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,51,885.7,,57,839.0,,90,1111.2,,57,728.6
QF_BV/RWS/Example_16.txt,,58,1133.0,,59,1000.8,,81,2142.9,,60,695.4
QF_BV/RWS/Example_17.txt,,48,1046.5,,52,757.1,,70,1412.5,,50,690.2
QF_BV/sage/app1/bench_4,,7,473.2,,15,561.8,,7,815.4,,7,157.1
QF_BV/sage/app1/bench_29,,8,180.9,,9,79.7,,12,281.5,,11,86.2
QF_BV/sage/app1/bench_32,,9,238.9,,9,199.9,,10,274.7,,10,92.8
QF_BV/sage/app1/bench_37,,7,828.1,,15,584.8,,8,439.4,,7,176.2
QF_BV/sage/app1/bench_47,,9,160.3,,11,125.3,,10,125.2,,11,91.8
QF_BV/sage/app1/bench_52,,9,274.8,,12,149.4,,13,169.7,,11,79.0
QF_BV/sage/app1/bench_53,,9,330.3,,10,108.7,,9,131.1,,10,80.9
QF_BV/sage/app1/bench_54,,8,184.8,,15,308.2,,12,259.0,,10,78.0
QF_BV/sage/app1/bench_55,,8,171.2,,11,92.9,,11,133.5,,11,91.1
QF_BV/sage/app1/bench_60,,8,220.0,,11,202.7,,14,184.2,,11,92.5
QF_BV/sage/app1/bench_61,,8,137.7,,12,138.1,,15,199.4,,10,85.5
QF_BV/sage/app1/bench_62,,8,134.3,,12,120.4,,12,87.6,,10,75.9
QF_BV/sage/app1/bench_63,,8,138.2,,12,150.2,,12,126.5,,10,81.8
QF_BV/sage/app1/bench_66,,8,154.1,,12,219.9,,12,152.1,,10,79.9
QF_BV/sage/app1/bench_69,,9,164.2,,12,223.4,,11,91.8,,10,69.3
QF_BV/sage/app1/bench_99,,9,156.7,,12,124.5,,12,138.3,,11,73.5
QF_BV/sage/app1/bench_134,,8,120.7,,14,155.7,,13,96.5,,11,130.2
QF_BV/sage/app1/bench_169,,9,140.3,,12,198.8,,13,118.2,,11,119.5
QF_BV/sage/app1/bench_174,,8,132.2,,11,232.6,,12,93.5,,10,69.1
QF_BV/sage/app1/bench_175,,9,149.5,,13,118.3,,13,150.0,,11,67.8
QF_BV/sage/app1/bench_176,,9,224.3,,12,107.5,,12,150.9,,11,82.1
QF_BV/sage/app1/bench_177,,8,144.8,,11,113.3,,14,173.4,,13,140.5
QF_BV/sage/app1/bench_181,,7,415.9,,16,590.6,,7,397.6,,7,202.6
QF_BV/sage/app1/bench_182,,9,156.0,,11,89.6,,12,136.3,,10,65.5
QF_BV/sage/app1/bench_183,,9,145.2,,12,90.5,,11,127.6,,10,71.3
QF_BV/sage/app1/bench_184,,8,108.8,,12,210.9,,13,205.8,,10,71.0
QF_BV/sage/app1/bench_185,,8,235.4,,11,106.9,,14,293.9,,11,70.6
QF_BV/sage/app1/bench_188,,8,129.6,,13,117.2,,15,222.8,,10,59.8
QF_BV/sage/app1/bench_191,,9,137.0,,11,111.0,,13,118.9,,11,75.3
QF_BV/sage/app1/bench_201,,8,162.8,,12,125.1,,22,219.8,,10,73.3
QF_BV/sage/app1/bench_268,,9,157.8,,12,121.7,,13,97.6,,10,63.7
QF_BV/sage/app1/bench_310,,9,169.5,,14,145.0,,14,187.3,,11,133.4
QF_BV/sage/app1/bench_313,,9,162.5,,14,165.3,,14,261.8,,11,93.3
QF_BV/sage/app1/bench_329,,12,209.6,,18,122.3,,39,356.3,,13,84.3
QF_BV/sage/app1/bench_333,,11,139.2,,19,429.2,,33,369.8,,14,68.4
QF_BV/sage/app1/bench_334,,11,164.7,,16,163.9,,34,336.6,,13,86.7
QF_BV/sage/app1/bench_335,,11,183.2,,17,144.8,,30,501.1,,14,85.8
QF_BV/sage/app1/bench_338,,9,102.8,,12,119.8,,13,170.0,,11,83.5
QF_BV/sage/app1/bench_342,,11,190.8,,19,148.8,,25,291.4,,14,106.3
QF_BV/sage/app1/bench_343,,11,167.6,,17,180.0,,30,516.6,,15,65.7
QF_BV/sage/app1/bench_344,,11,207.4,,16,167.8,,38,368.3,,14,120.0
QF_BV/sage/app1/bench_345,,9,170.8,,12,127.7,,15,320.3,,10,70.0
QF_BV/sage/app1/bench_349,,8,138.1,,12,141.4,,15,160.8,,10,71.2
QF_BV/sage/app1/bench_352,,12,188.0,,16,176.2,,30,296.6,,16,58.4
QF_BV/sage/app1/bench_356,,11,221.3,,15,130.7,,26,270.2,,13,72.9
QF_BV/sage/app1/bench_372,,11,168.7,,20,205.8,,33,415.2,,14,91.8
QF_BV/sage/app1/bench_407,,11,158.9,,14,147.0,,19,341.0,,13,79.0
QF_BV/sage/app1/bench_411,,11,186.2,,13,251.3,,22,223.2,,14,77.0
QF_BV/sage/app1/bench_412,,11,168.0,,14,181.5,,25,243.7,,13,85.9
QF_BV/sage/app1/bench_413,,11,167.8,,15,150.9,,30,310.6,,13,54.9
QF_BV/sage/app1/bench_415,,11,178.6,,15,160.6,,60,580.6,,13,88.6
QF_BV/sage/app1/bench_419,,11,162.3,,14,142.4,,31,292.4,,14,85.4
QF_BV/sage/app1/bench_420,,11,155.9,,15,124.7,,31,335.0,,14,137.1
QF_BV/sage/app1/bench_421,,11,204.5,,14,144.9,,29,296.7,,13,100.2
QF_BV/sage/app1/bench_422,,11,178.0,,14,139.1,,32,314.7,,13,95.0
QF_BV/sage/app1/bench_426,,9,95.2,,11,91.9,,14,149.2,,10,68.7
QF_BV/sage/app1/bench_429,,10,148.1,,15,116.4,,37,595.2,,12,80.6
QF_BV/sage/app1/bench_443,,10,156.5,,15,144.1,,18,197.4,,13,53.8
QF_BV/sage/app1/bench_511,,11,88.0,,17,97.6,,35,411.4,,14,94.9
QF_BV/sage/app1/bench_512,,12,123.1,,18,154.7,,31,359.2,,13,89.2
QF_BV/sage/app1/bench_517,,12,102.3,,15,88.1,,43,520.6,,16,103.2
QF_BV/sage/app1/bench_531,,12,126.9,,14,113.4,,26,295.1,,13,87.8
QF_BV/sage/app1/bench_535,,12,93.6,,18,92.7,,35,355.4,,13,86.5
QF_BV/sage/app1/bench_537,,12,98.4,,18,88.7,,25,256.6,,14,93.5
QF_BV/sage/app1/bench_539,,12,126.4,,20,102.2,,33,354.4,,13,78.0
QF_BV/sage/app1/bench_542,,13,139.3,,18,89.2,,21,196.9,,15,91.5
QF_BV/sage/app1/bench_545,,11,88.9,,15,87.7,,23,258.5,,15,87.0
QF_BV/sage/app1/bench_552,,13,144.4,,22,186.4,,28,253.4,,21,113.3
QF_BV/sage/app1/bench_556,,12,176.8,,16,157.0,,38,421.7,,13,88.3
QF_BV/sage/app1/bench_562,,10,135.4,,13,127.2,,16,106.5,,12,72.5
QF_BV/sage/app1/bench_564,,10,151.7,,12,102.3,,17,118.0,,12,42.2
QF_BV/sage/app1/bench_567,,10,144.7,,11,106.5,,15,299.9,,13,83.8
QF_BV/sage/app1/bench_571,,10,129.2,,12,116.5,,16,179.1,,12,76.0
QF_BV/sage/app1/bench_602,,11,352.8,,12,120.9,,15,444.3,,11,82.8
QF_BV/sage/app1/bench_611,,10,173.4,,12,111.7,,15,124.7,,12,88.1
QF_BV/sage/app1/bench_620,,10,113.1,,12,123.3,,13,170.9,,12,80.1
