Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,1404.3,,64,677.3,,124,928.5,,70,347.5
QF_BV/RWS/Example_8.txt,,20,96.9,,22,96.0,,24,71.6,,23,91.2
QF_BV/RWS/Example_9.txt,,32,1364.2,,35,1439.3,,46,3105.3,,34,531.9
QF_BV/RWS/Example_10.txt,,78,2296.1,,82,2517.1,,141,3295.3,,83,1495.3
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,53,946.5,,57,803.9,,89,1386.2,,57,638.2
QF_BV/RWS/Example_16.txt,,55,980.2,,59,930.9,,97,1001.0,,64,650.8
QF_BV/RWS/Example_17.txt,,47,1157.9,,52,1042.5,,72,1261.1,,52,625.3
QF_BV/sage/app1/bench_4,,7,374.6,,15,580.8,,8,315.3,,7,207.8
QF_BV/sage/app1/bench_29,,9,179.2,,9,90.7,,10,131.9,,11,66.7
QF_BV/sage/app1/bench_32,,8,186.9,,9,119.5,,13,151.7,,11,100.7
QF_BV/sage/app1/bench_37,,7,466.4,,15,573.5,,8,950.9,,7,187.0
QF_BV/sage/app1/bench_47,,8,142.4,,11,168.4,,11,169.1,,10,76.2
QF_BV/sage/app1/bench_52,,9,230.2,,12,152.2,,11,104.7,,10,78.1
QF_BV/sage/app1/bench_53,,8,140.3,,10,76.2,,11,139.1,,10,47.4
QF_BV/sage/app1/bench_54,,8,153.8,,15,177.0,,13,121.5,,11,90.0
QF_BV/sage/app1/bench_55,,9,182.4,,11,131.3,,11,167.9,,10,81.1
QF_BV/sage/app1/bench_60,,9,223.1,,11,266.2,,10,118.2,,10,82.8
QF_BV/sage/app1/bench_61,,8,198.7,,12,132.4,,12,134.0,,10,50.8
QF_BV/sage/app1/bench_62,,8,185.0,,12,133.2,,12,297.5,,10,83.8
QF_BV/sage/app1/bench_63,,9,163.6,,12,215.5,,10,231.1,,11,77.7
QF_BV/sage/app1/bench_66,,8,148.4,,12,92.1,,12,135.5,,10,82.4
QF_BV/sage/app1/bench_69,,8,144.5,,12,198.5,,11,135.2,,10,70.0
QF_BV/sage/app1/bench_99,,9,155.9,,12,122.1,,13,231.3,,11,84.2
QF_BV/sage/app1/bench_134,,9,107.7,,14,158.3,,12,280.4,,10,69.3
QF_BV/sage/app1/bench_169,,8,125.8,,12,106.3,,10,234.3,,10,72.1
QF_BV/sage/app1/bench_174,,8,128.6,,11,118.7,,11,167.5,,10,62.8
QF_BV/sage/app1/bench_175,,8,138.8,,13,113.7,,10,95.9,,11,79.6
QF_BV/sage/app1/bench_176,,9,151.0,,12,126.3,,14,100.1,,10,71.0
QF_BV/sage/app1/bench_177,,9,148.9,,11,133.9,,14,305.6,,11,83.8
QF_BV/sage/app1/bench_181,,7,581.5,,16,1063.9,,7,390.6,,7,219.1
QF_BV/sage/app1/bench_182,,9,153.7,,11,118.2,,17,190.4,,10,65.8
QF_BV/sage/app1/bench_183,,8,223.3,,12,124.8,,11,131.7,,10,71.2
QF_BV/sage/app1/bench_184,,9,145.7,,12,161.1,,11,80.8,,10,44.8
QF_BV/sage/app1/bench_185,,8,124.4,,11,104.5,,14,115.6,,11,81.7
QF_BV/sage/app1/bench_188,,9,150.9,,13,128.3,,16,151.8,,10,69.4
QF_BV/sage/app1/bench_191,,9,173.8,,11,105.3,,11,252.4,,11,73.8
QF_BV/sage/app1/bench_201,,9,154.1,,12,136.2,,13,183.2,,11,48.9
QF_BV/sage/app1/bench_268,,9,158.7,,12,110.6,,15,167.6,,10,66.9
QF_BV/sage/app1/bench_310,,9,112.1,,14,145.9,,15,348.4,,11,100.7
QF_BV/sage/app1/bench_313,,9,227.1,,14,160.4,,21,167.7,,11,81.6
QF_BV/sage/app1/bench_329,,12,210.7,,18,159.9,,31,242.1,,14,99.2
QF_BV/sage/app1/bench_333,,12,204.0,,19,140.8,,30,304.4,,17,112.5
QF_BV/sage/app1/bench_334,,11,181.7,,16,147.9,,46,517.0,,14,114.1
QF_BV/sage/app1/bench_335,,12,208.4,,17,178.2,,26,246.4,,14,91.4
QF_BV/sage/app1/bench_338,,9,150.5,,12,126.1,,20,451.4,,11,74.0
QF_BV/sage/app1/bench_342,,11,183.1,,19,207.8,,28,336.8,,14,83.3
QF_BV/sage/app1/bench_343,,12,241.1,,17,231.7,,29,221.2,,14,92.8
QF_BV/sage/app1/bench_344,,11,166.6,,16,151.1,,49,532.5,,15,104.9
QF_BV/sage/app1/bench_345,,8,172.9,,12,115.4,,13,98.4,,11,83.0
QF_BV/sage/app1/bench_349,,9,100.0,,12,103.2,,14,156.0,,11,81.2
QF_BV/sage/app1/bench_352,,12,233.9,,16,164.5,,47,507.0,,14,93.0
QF_BV/sage/app1/bench_356,,11,110.6,,15,196.4,,32,293.3,,14,89.5
QF_BV/sage/app1/bench_372,,12,113.1,,20,209.2,,21,255.2,,14,86.0
QF_BV/sage/app1/bench_407,,11,134.5,,14,127.7,,28,285.8,,13,55.4
QF_BV/sage/app1/bench_411,,11,171.4,,13,136.6,,34,374.5,,13,79.9
QF_BV/sage/app1/bench_412,,11,113.2,,14,141.5,,32,268.0,,13,87.7
QF_BV/sage/app1/bench_413,,11,150.1,,15,308.2,,31,283.0,,13,91.6
QF_BV/sage/app1/bench_415,,11,174.5,,15,152.2,,59,416.7,,14,91.3
QF_BV/sage/app1/bench_419,,11,107.0,,14,133.6,,26,336.8,,14,99.3
QF_BV/sage/app1/bench_420,,11,167.7,,15,208.2,,22,161.0,,13,114.7
QF_BV/sage/app1/bench_421,,11,176.1,,14,289.9,,40,696.0,,13,77.7
QF_BV/sage/app1/bench_422,,11,362.0,,14,132.4,,24,255.9,,14,98.7
QF_BV/sage/app1/bench_426,,9,266.7,,11,119.5,,14,153.8,,10,69.8
QF_BV/sage/app1/bench_429,,11,161.7,,15,147.7,,30,312.8,,12,49.7
QF_BV/sage/app1/bench_443,,11,249.0,,15,143.6,,28,462.7,,13,91.4
QF_BV/sage/app1/bench_511,,12,131.8,,17,103.9,,24,274.1,,14,97.2
QF_BV/sage/app1/bench_512,,12,126.2,,18,162.8,,37,401.5,,13,94.7
QF_BV/sage/app1/bench_517,,12,135.1,,15,84.9,,28,323.5,,15,97.8
QF_BV/sage/app1/bench_531,,11,88.4,,14,121.1,,32,319.2,,12,80.8
QF_BV/sage/app1/bench_535,,12,105.5,,18,160.2,,29,301.7,,13,83.2
QF_BV/sage/app1/bench_537,,12,146.8,,18,146.5,,35,388.3,,15,88.8
QF_BV/sage/app1/bench_539,,12,145.2,,20,161.9,,42,454.4,,13,82.6
QF_BV/sage/app1/bench_542,,14,110.2,,18,123.2,,22,192.8,,14,79.3
QF_BV/sage/app1/bench_545,,11,116.1,,15,116.0,,27,285.4,,14,79.8
QF_BV/sage/app1/bench_552,,13,173.9,,22,205.1,,19,171.3,,22,171.2
QF_BV/sage/app1/bench_556,,12,110.6,,16,138.7,,36,406.7,,14,105.0
QF_BV/sage/app1/bench_562,,11,168.0,,13,137.0,,19,199.6,,13,72.7
QF_BV/sage/app1/bench_564,,10,150.2,,12,119.3,,15,324.4,,12,160.7
QF_BV/sage/app1/bench_567,,10,105.9,,11,173.6,,17,268.6,,13,85.0
QF_BV/sage/app1/bench_571,,11,246.6,,12,75.2,,11,95.3,,12,78.6
QF_BV/sage/app1/bench_602,,10,173.6,,12,129.8,,14,134.7,,12,167.7
QF_BV/sage/app1/bench_611,,11,362.2,,12,117.9,,15,338.9,,12,143.4
QF_BV/sage/app1/bench_620,,10,162.4,,12,126.1,,16,332.4,,12,47.5
QF_BV/sage/app1/bench_629,,10,133.7,,12,148.1,,13,316.7,,12,88.8
QF_BV/sage/app1/bench_638,,10,164.3,,12,123.9,,15,149.0,,12,73.3
QF_BV/sage/app1/bench_646,,10,156.9,,12,108.0,,17,171.9,,12,82.7
QF_BV/sage/app1/bench_655,,10,95.3,,12,225.6,,16,180.6,,11,66.5
QF_BV/sage/app1/bench_664,,10,146.9,,12,91.1,,14,152.2,,12,80.2
QF_BV/sage/app1/bench_674,,11,164.1,,11,90.3,,15,109.8,,11,65.9
QF_BV/sage/app1/bench_681,,7,445.6,,12,524.2,,7,265.2,,7,181.6
QF_BV/sage/app1/bench_683,,11,275.4,,11,213.2,,16,130.4,,12,68.0
QF_BV/sage/app1/bench_691,,10,91.0,,11,71.7,,15,127.7,,12,66.2
QF_BV/sage/app1/bench_692,,7,408.6,,15,525.7,,8,440.9,,7,208.3
QF_BV/sage/app1/bench_699,,10,134.9,,11,99.9,,16,169.2,,13,70.9
QF_BV/sage/app1/bench_707,,10,133.6,,12,94.5,,13,121.8,,12,62.8
QF_BV/sage/app1/bench_715,,10,123.3,,12,105.0,,17,164.2,,13,78.4
QF_BV/sage/app1/bench_722,,11,141.1,,12,107.1,,19,320.3,,12,70.8
QF_BV/sage/app1/bench_730,,11,147.8,,12,103.8,,18,105.3,,13,76.3
QF_BV/sage/app1/bench_738,,11,130.5,,12,88.7,,20,286.4,,13,64.2
QF_BV/sage/app1/bench_745,,11,80.6,,12,90.1,,16,202.8,,13,69.5
QF_BV/sage/app1/bench_753,,12,194.2,,18,124.7,,20,135.4,,13,70.6
QF_BV/sage/app1/bench_761,,10,204.5,,17,121.3,,17,120.5,,12,63.5
QF_BV/sage/app1/bench_836,,7,472.1,,12,501.6,,7,489.1,,7,196.7
QF_BV/sage/app1/bench_847,,7,426.1,,13,533.1,,8,294.4,,7,232.3
QF_BV/sage/app1/bench_858,,6,417.2,,13,492.8,,7,450.3,,7,201.6
QF_BV/sage/app1/bench_869,,6,379.4,,13,488.1,,8,274.3,,7,226.4
QF_BV/sage/app1/bench_880,,7,489.5,,13,581.5,,7,239.5,,7,194.0
QF_BV/sage/app1/bench_914,,6,394.1,,15,360.9,,7,237.0,,7,191.3
QF_BV/sage/app1/bench_926,,11,73.8,,16,98.6,,18,137.1,,13,64.4
QF_BV/sage/app1/bench_947,,7,485.6,,15,470.8,,8,329.3,,7,181.6
QF_BV/sage/app1/bench_983,,12,131.1,,16,111.1,,24,189.7,,13,71.1
QF_BV/sage/app1/bench_985,,11,128.6,,16,187.1,,19,152.7,,13,70.8
QF_BV/sage/app1/bench_987,,10,70.2,,15,91.5,,12,106.4,,11,64.1
QF_BV/sage/app1/bench_989,,9,70.0,,15,109.0,,13,79.3,,11,47.3
QF_BV/sage/app1/bench_992,,9,99.7,,12,127.2,,14,96.7,,10,50.8
QF_BV/sage/app1/bench_994,,8,109.6,,12,89.4,,13,148.2,,10,54.9
QF_BV/sage/app1/bench_996,,8,55.9,,12,74.8,,10,77.5,,9,45.7
QF_BV/sage/app1/bench_998,,7,82.3,,12,68.8,,8,53.0,,8,35.6
QF_BV/sage/app1/bench_1000,,8,65.7,,13,78.6,,8,62.6,,8,29.6
QF_BV/sage/app1/bench_1004,,7,45.8,,12,37.9,,8,56.5,,8,40.4
QF_BV/sage/app1/bench_1006,,7,53.2,,11,64.1,,7,49.2,,8,33.0
QF_BV/sage/app1/bench_1008,,7,37.6,,10,55.8,,7,53.3,,7,30.9
QF_BV/sage/app1/bench_1010,,7,44.4,,10,59.1,,8,56.0,,7,25.1
QF_BV/sage/app1/bench_1012,,7,51.9,,9,38.7,,7,48.7,,7,38.3
QF_BV/sage/app1/bench_1015,,6,45.0,,10,53.4,,6,45.6,,7,33.4
QF_BV/sage/app1/bench_1017,,6,35.5,,9,33.2,,7,51.1,,6,26.5
QF_BV/sage/app1/bench_1019,,6,35.2,,9,51.9,,6,43.0,,6,30.1
QF_BV/sage/app1/bench_1021,,6,45.3,,8,48.2,,6,45.5,,6,30.4
QF_BV/sage/app1/bench_1023,,6,51.1,,8,30.6,,6,50.6,,6,30.8
QF_BV/sage/app1/bench_1027,,6,37.9,,9,54.9,,7,51.9,,6,28.1
QF_BV/sage/app1/bench_1035,,6,45.7,,9,45.9,,6,50.6,,6,27.7
QF_BV/sage/app1/bench_1109,,6,62.5,,9,62.4,,6,48.0,,6,31.7
QF_BV/sage/app1/bench_1110,,6,50.5,,9,33.2,,6,50.2,,6,28.8
QF_BV/sage/app1/bench_1126,,7,296.5,,15,512.8,,8,438.5,,7,181.4
QF_BV/sage/app1/bench_1128,,6,56.5,,10,69.5,,6,49.8,,6,28.8
QF_BV/sage/app1/bench_1448,,7,801.5,,10,447.2,,7,569.1,,7,200.5
QF_BV/sage/app1/bench_1459,,7,429.7,,12,450.3,,8,319.1,,7,198.7
QF_BV/sage/app1/bench_1470,,7,400.2,,11,454.3,,8,376.2,,7,176.8
QF_BV/sage/app1/bench_1481,,7,859.5,,11,780.8,,7,394.6,,7,162.5
QF_BV/sage/app1/bench_1492,,7,409.1,,14,354.7,,8,320.8,,8,197.4
QF_BV/sage/app1/bench_1525,,7,409.2,,13,505.2,,8,749.7,,7,157.7
QF_BV/sage/app1/bench_1559,,7,523.2,,14,522.6,,8,377.2,,7,160.1
QF_BV/sage/app1/bench_1873,,7,572.7,,11,420.7,,7,410.7,,7,161.2
QF_BV/sage/app1/bench_1877,,7,404.9,,15,489.1,,7,447.3,,7,189.6
QF_BV/sage/app1/bench_1913,,7,383.2,,13,489.0,,8,371.5,,8,214.1
QF_BV/sage/app1/bench_1914,,7,424.7,,15,462.5,,8,597.3,,7,181.3
QF_BV/sage/app1/bench_1915,,7,459.5,,11,417.6,,9,453.6,,7,164.2
QF_BV/sage/app1/bench_1916,,7,412.3,,14,694.1,,7,363.7,,8,201.5
QF_BV/sage/app1/bench_1917,,7,427.4,,11,758.0,,8,534.3,,7,151.9
QF_BV/sage/app1/bench_1920,,7,267.8,,14,500.3,,8,846.9,,8,102.7
QF_BV/sage/app1/bench_1924,,7,417.8,,10,376.3,,8,732.1,,8,188.5
QF_BV/sage/app1/bench_1950,,7,408.9,,12,721.9,,8,455.4,,8,186.7
QF_BV/sage/app1/bench_2004,,7,278.0,,10,305.6,,8,484.5,,8,276.2
