Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,553.6,,64,693.4,,107,705.4,,70,348.4
QF_BV/RWS/Example_8.txt,,20,174.8,,22,130.8,,25,63.2,,23,90.0
QF_BV/RWS/Example_9.txt,,31,1957.3,,35,2879.9,,44,1553.3,,34,945.0
QF_BV/RWS/Example_10.txt,,77,2234.8,,82,2293.7,,- -,- -,,83,1314.0
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,54,951.6,,57,934.2,,85,1371.7,,57,974.7
QF_BV/RWS/Example_16.txt,,58,1188.7,,59,1045.4,,81,1786.6,,61,718.4
QF_BV/RWS/Example_17.txt,,48,1169.2,,52,947.4,,64,1648.2,,51,608.1
QF_BV/sage/app1/bench_4,,7,453.4,,15,402.5,,8,390.5,,7,210.0
QF_BV/sage/app1/bench_29,,8,337.5,,9,117.7,,10,362.6,,10,104.6
QF_BV/sage/app1/bench_32,,9,355.4,,9,118.5,,12,126.6,,10,57.5
QF_BV/sage/app1/bench_37,,7,443.1,,15,1142.7,,7,286.0,,7,173.7
QF_BV/sage/app1/bench_47,,9,215.6,,11,131.5,,11,127.7,,10,83.4
QF_BV/sage/app1/bench_52,,9,178.5,,12,277.4,,13,113.6,,10,75.3
QF_BV/sage/app1/bench_53,,8,159.5,,10,265.1,,12,244.2,,10,89.9
QF_BV/sage/app1/bench_54,,9,182.1,,15,169.6,,10,130.8,,11,52.2
QF_BV/sage/app1/bench_55,,8,146.9,,11,86.1,,15,210.4,,10,96.5
QF_BV/sage/app1/bench_60,,8,119.1,,11,134.9,,13,119.3,,10,84.5
QF_BV/sage/app1/bench_61,,9,322.4,,12,131.2,,11,123.4,,10,172.5
QF_BV/sage/app1/bench_62,,9,159.7,,12,126.8,,11,264.2,,10,80.0
QF_BV/sage/app1/bench_63,,9,304.8,,12,136.7,,10,126.6,,11,83.9
QF_BV/sage/app1/bench_66,,9,129.8,,12,150.0,,12,156.7,,11,86.9
QF_BV/sage/app1/bench_69,,9,164.2,,12,129.6,,14,161.5,,10,71.9
QF_BV/sage/app1/bench_99,,9,146.3,,12,119.5,,11,100.1,,11,96.5
QF_BV/sage/app1/bench_134,,8,132.3,,14,289.1,,13,182.0,,11,88.8
QF_BV/sage/app1/bench_169,,8,135.1,,12,104.8,,12,138.8,,10,69.8
QF_BV/sage/app1/bench_174,,8,134.4,,11,118.9,,12,133.6,,10,75.3
QF_BV/sage/app1/bench_175,,9,145.6,,13,115.3,,12,113.9,,10,71.3
QF_BV/sage/app1/bench_176,,8,125.1,,12,108.3,,13,142.5,,10,69.8
QF_BV/sage/app1/bench_177,,9,156.0,,11,120.6,,12,200.0,,11,74.5
QF_BV/sage/app1/bench_181,,7,745.4,,16,495.7,,7,703.1,,7,181.9
QF_BV/sage/app1/bench_182,,8,127.4,,11,118.2,,12,125.9,,10,64.2
QF_BV/sage/app1/bench_183,,9,155.7,,12,130.9,,13,165.3,,11,77.8
QF_BV/sage/app1/bench_184,,9,275.1,,12,121.7,,14,130.3,,10,67.7
QF_BV/sage/app1/bench_185,,9,195.4,,11,110.0,,13,189.0,,11,93.0
QF_BV/sage/app1/bench_188,,9,153.1,,13,132.5,,11,107.4,,10,158.9
QF_BV/sage/app1/bench_191,,8,122.4,,11,126.2,,15,168.9,,10,57.6
QF_BV/sage/app1/bench_201,,9,163.0,,12,257.6,,18,205.6,,12,89.4
QF_BV/sage/app1/bench_268,,9,167.5,,12,242.2,,12,116.7,,11,75.6
QF_BV/sage/app1/bench_310,,9,161.7,,14,161.2,,12,100.7,,11,91.2
QF_BV/sage/app1/bench_313,,9,154.7,,14,114.2,,15,247.2,,11,88.3
QF_BV/sage/app1/bench_329,,10,148.9,,18,188.4,,32,523.5,,14,101.1
QF_BV/sage/app1/bench_333,,12,203.8,,19,269.5,,30,222.8,,14,157.7
