Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,564.4,,64,774.9,,111,802.4,,69,377.6
QF_BV/RWS/Example_8.txt,,19,100.7,,22,120.8,,23,92.0,,23,78.5
QF_BV/RWS/Example_9.txt,,32,1436.3,,35,1492.5,,47,3102.4,,34,897.0
QF_BV/RWS/Example_10.txt,,78,3379.3,,76,1928.0,,- -,- -,,82,1185.1
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,54,950.1,,57,621.3,,95,1182.2,,58,594.8
QF_BV/RWS/Example_16.txt,,56,1053.8,,59,772.2,,85,1280.7,,61,604.9
QF_BV/RWS/Example_17.txt,,48,1567.4,,52,2493.0,,74,1261.9,,50,678.8
QF_BV/sage/app1/bench_4,,6,406.7,,15,1207.1,,8,461.5,,7,211.3
QF_BV/sage/app1/bench_29,,8,205.7,,9,216.6,,11,122.1,,10,104.9
QF_BV/sage/app1/bench_32,,9,202.1,,9,87.2,,12,215.6,,11,184.4
QF_BV/sage/app1/bench_37,,7,473.9,,15,476.6,,8,454.4,,7,199.9
QF_BV/sage/app1/bench_47,,8,140.7,,11,130.1,,10,169.1,,10,82.6
QF_BV/sage/app1/bench_52,,9,186.0,,12,148.1,,12,145.5,,11,93.1
QF_BV/sage/app1/bench_53,,8,170.3,,10,120.5,,11,248.0,,10,45.2
QF_BV/sage/app1/bench_54,,9,173.0,,15,181.1,,10,213.2,,11,92.9
QF_BV/sage/app1/bench_55,,9,184.9,,11,144.5,,11,156.3,,10,89.6
QF_BV/sage/app1/bench_60,,8,170.7,,11,131.5,,16,213.6,,10,77.7
QF_BV/sage/app1/bench_61,,8,101.5,,12,129.6,,11,271.8,,10,81.8
QF_BV/sage/app1/bench_62,,9,115.1,,12,128.1,,11,111.7,,10,48.6
QF_BV/sage/app1/bench_63,,8,149.9,,12,143.0,,11,134.9,,10,86.5
QF_BV/sage/app1/bench_66,,9,173.5,,12,146.1,,13,174.9,,10,70.1
QF_BV/sage/app1/bench_69,,9,136.8,,12,140.4,,11,226.3,,11,145.5
QF_BV/sage/app1/bench_99,,8,131.1,,12,115.1,,13,154.9,,11,73.9
QF_BV/sage/app1/bench_134,,8,155.8,,14,159.6,,13,172.7,,11,77.5
QF_BV/sage/app1/bench_169,,8,121.2,,12,128.9,,15,151.2,,11,76.3
QF_BV/sage/app1/bench_174,,8,107.3,,11,104.9,,12,148.2,,10,69.0
QF_BV/sage/app1/bench_175,,9,228.0,,13,114.8,,12,140.0,,10,66.6
QF_BV/sage/app1/bench_176,,8,129.5,,12,111.3,,14,123.8,,11,65.3
QF_BV/sage/app1/bench_177,,9,278.4,,11,118.8,,11,145.3,,11,75.3
QF_BV/sage/app1/bench_181,,7,307.2,,16,576.9,,8,464.7,,7,227.3
QF_BV/sage/app1/bench_182,,8,136.3,,11,116.8,,13,167.6,,10,44.0
QF_BV/sage/app1/bench_183,,9,152.8,,12,127.7,,12,281.6,,10,76.0
QF_BV/sage/app1/bench_184,,9,258.3,,12,131.0,,15,167.3,,11,79.1
QF_BV/sage/app1/bench_185,,9,160.8,,11,114.3,,11,122.9,,11,70.8
QF_BV/sage/app1/bench_188,,9,149.4,,13,129.1,,13,96.5,,10,65.5
QF_BV/sage/app1/bench_191,,9,142.7,,11,111.7,,14,106.1,,12,49.5
QF_BV/sage/app1/bench_201,,9,153.2,,12,129.0,,13,108.3,,11,83.9
QF_BV/sage/app1/bench_268,,8,214.5,,12,125.9,,18,206.1,,12,124.1
QF_BV/sage/app1/bench_310,,9,159.6,,14,152.4,,17,230.6,,10,86.0
QF_BV/sage/app1/bench_313,,9,160.4,,14,293.0,,14,332.2,,11,54.7
QF_BV/sage/app1/bench_329,,12,375.2,,18,407.5,,24,284.1,,16,117.6
QF_BV/sage/app1/bench_333,,12,279.6,,19,196.2,,26,249.7,,14,100.6
QF_BV/sage/app1/bench_334,,11,117.3,,16,117.1,,26,302.9,,14,159.4
QF_BV/sage/app1/bench_335,,12,160.2,,17,177.9,,39,401.3,,14,99.5
QF_BV/sage/app1/bench_338,,9,146.3,,12,133.2,,16,284.7,,12,93.8
QF_BV/sage/app1/bench_342,,11,178.0,,19,305.2,,31,347.1,,14,98.7
QF_BV/sage/app1/bench_343,,11,180.0,,17,125.1,,30,377.9,,15,100.0
QF_BV/sage/app1/bench_344,,12,188.8,,16,167.6,,37,371.3,,14,161.6
QF_BV/sage/app1/bench_345,,9,288.4,,12,137.1,,15,168.4,,10,76.6
QF_BV/sage/app1/bench_349,,8,137.4,,12,80.2,,14,137.5,,10,74.0
QF_BV/sage/app1/bench_352,,11,165.6,,16,364.4,,41,371.1,,14,176.8
