Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,62,579.5,,64,781.5,,104,1171.7,,72,365.4
QF_BV/RWS/Example_8.txt,,20,100.2,,22,215.8,,22,98.7,,22,74.0
QF_BV/RWS/Example_9.txt,,33,1434.1,,35,1442.8,,45,1255.0,,33,897.8
QF_BV/RWS/Example_10.txt,,78,2357.2,,76,1458.6,,135,3564.0,,84,1335.2
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,53,874.4,,57,913.7,,91,915.0,,59,599.5
QF_BV/RWS/Example_16.txt,,56,756.8,,59,1023.8,,98,1487.2,,61,447.7
QF_BV/RWS/Example_17.txt,,48,952.9,,52,1133.0,,74,1503.7,,50,807.3
QF_BV/sage/app1/bench_4,,6,673.9,,15,602.0,,8,417.0,,7,173.3
QF_BV/sage/app1/bench_29,,8,165.7,,9,124.7,,11,180.4,,10,85.5
QF_BV/sage/app1/bench_32,,8,168.7,,9,123.3,,11,177.2,,11,104.3
QF_BV/sage/app1/bench_37,,7,540.9,,15,566.7,,8,506.4,,7,197.8
QF_BV/sage/app1/bench_47,,9,161.5,,11,225.4,,11,88.6,,10,91.4
QF_BV/sage/app1/bench_52,,8,154.1,,12,142.7,,11,225.7,,10,87.3
QF_BV/sage/app1/bench_53,,9,144.9,,10,100.5,,13,107.7,,10,85.0
QF_BV/sage/app1/bench_54,,9,167.2,,15,120.6,,12,142.6,,10,80.5
QF_BV/sage/app1/bench_55,,8,184.4,,11,149.5,,10,247.1,,10,89.8
QF_BV/sage/app1/bench_60,,9,114.7,,11,90.7,,10,250.9,,11,155.3
QF_BV/sage/app1/bench_61,,8,146.8,,12,126.0,,10,103.5,,10,82.2
QF_BV/sage/app1/bench_62,,8,275.7,,12,135.2,,12,169.4,,10,74.7
QF_BV/sage/app1/bench_63,,8,121.5,,12,116.3,,12,166.5,,10,79.3
QF_BV/sage/app1/bench_66,,8,152.3,,12,272.8,,11,274.0,,11,81.0
QF_BV/sage/app1/bench_69,,9,168.5,,12,137.6,,11,116.4,,10,72.8
QF_BV/sage/app1/bench_99,,8,129.9,,12,129.4,,10,189.5,,10,67.1
QF_BV/sage/app1/bench_134,,9,161.4,,14,295.5,,12,151.8,,10,72.0
QF_BV/sage/app1/bench_169,,9,154.7,,12,127.7,,13,103.7,,10,63.5
QF_BV/sage/app1/bench_174,,9,142.6,,11,278.9,,12,113.9,,11,68.2
QF_BV/sage/app1/bench_175,,9,148.9,,13,123.4,,13,100.5,,10,70.2
QF_BV/sage/app1/bench_176,,9,128.9,,12,113.9,,12,204.2,,11,70.2
QF_BV/sage/app1/bench_177,,9,153.0,,11,122.9,,14,138.1,,10,74.7
QF_BV/sage/app1/bench_181,,6,360.6,,16,395.5,,7,364.1,,7,206.8
QF_BV/sage/app1/bench_182,,9,84.5,,11,207.4,,13,89.6,,10,72.6
QF_BV/sage/app1/bench_183,,8,128.5,,12,207.2,,13,118.5,,10,144.2
QF_BV/sage/app1/bench_184,,8,138.8,,12,83.5,,10,118.3,,10,71.7
QF_BV/sage/app1/bench_185,,9,140.5,,11,114.0,,14,142.5,,11,71.5
QF_BV/sage/app1/bench_188,,9,278.1,,13,112.7,,13,259.4,,10,75.7
QF_BV/sage/app1/bench_191,,9,136.7,,11,113.2,,12,117.5,,10,57.7
QF_BV/sage/app1/bench_201,,9,157.6,,12,132.1,,14,175.1,,10,70.7
QF_BV/sage/app1/bench_268,,9,144.2,,12,124.6,,10,218.8,,11,74.2
QF_BV/sage/app1/bench_310,,9,170.2,,14,133.1,,17,215.0,,11,80.5
QF_BV/sage/app1/bench_313,,9,162.3,,14,164.7,,19,260.2,,11,85.5
QF_BV/sage/app1/bench_329,,11,195.0,,18,192.6,,30,348.1,,13,85.5
QF_BV/sage/app1/bench_333,,11,192.5,,19,197.8,,26,299.2,,14,59.9
QF_BV/sage/app1/bench_334,,12,195.5,,16,169.6,,33,340.8,,13,96.4
QF_BV/sage/app1/bench_335,,12,202.2,,17,108.7,,33,274.7,,16,140.8
QF_BV/sage/app1/bench_338,,9,162.2,,12,133.3,,17,194.2,,10,72.6
QF_BV/sage/app1/bench_342,,11,176.5,,19,213.6,,33,623.5,,16,119.2
QF_BV/sage/app1/bench_343,,11,188.9,,17,165.2,,35,274.7,,14,170.0
QF_BV/sage/app1/bench_344,,11,163.2,,16,160.5,,35,619.5,,15,104.8
QF_BV/sage/app1/bench_345,,9,141.5,,12,119.7,,18,354.6,,10,71.0
QF_BV/sage/app1/bench_349,,8,137.8,,12,135.9,,13,162.8,,10,68.2
QF_BV/sage/app1/bench_352,,10,157.2,,16,98.1,,19,252.8,,14,130.4
QF_BV/sage/app1/bench_356,,11,148.0,,15,157.2,,31,295.2,,13,88.5
QF_BV/sage/app1/bench_372,,12,196.2,,20,172.1,,46,507.0,,14,95.5
QF_BV/sage/app1/bench_407,,10,177.2,,14,116.0,,35,331.8,,13,92.7
QF_BV/sage/app1/bench_411,,11,179.2,,13,134.7,,31,193.1,,13,94.5
QF_BV/sage/app1/bench_412,,10,150.8,,14,134.0,,51,764.5,,13,88.9
QF_BV/sage/app1/bench_413,,11,171.7,,15,144.9,,23,269.5,,14,93.6
QF_BV/sage/app1/bench_415,,11,169.4,,15,142.0,,30,273.4,,13,85.5
QF_BV/sage/app1/bench_419,,11,141.5,,14,131.3,,28,290.5,,14,108.5
QF_BV/sage/app1/bench_420,,11,205.2,,15,152.0,,40,410.9,,14,96.4
QF_BV/sage/app1/bench_421,,11,194.3,,14,147.1,,44,398.6,,14,95.1
QF_BV/sage/app1/bench_422,,11,177.8,,14,139.9,,21,403.6,,13,75.5
QF_BV/sage/app1/bench_426,,8,107.0,,11,121.3,,12,240.4,,11,67.7
QF_BV/sage/app1/bench_429,,10,129.2,,15,152.6,,18,132.9,,12,80.2
QF_BV/sage/app1/bench_443,,11,288.3,,15,127.5,,25,239.5,,13,91.7
QF_BV/sage/app1/bench_511,,13,110.7,,17,152.0,,42,496.1,,14,85.1
QF_BV/sage/app1/bench_512,,12,127.6,,18,100.7,,24,238.6,,13,82.4
QF_BV/sage/app1/bench_517,,13,152.3,,15,75.1,,38,409.6,,17,109.0
QF_BV/sage/app1/bench_531,,12,148.7,,14,138.2,,20,225.8,,12,73.9
QF_BV/sage/app1/bench_535,,12,125.2,,18,95.8,,25,264.3,,13,78.8
QF_BV/sage/app1/bench_537,,12,129.0,,18,151.4,,36,410.9,,15,87.0
QF_BV/sage/app1/bench_539,,12,129.9,,20,111.4,,38,419.4,,12,70.5
QF_BV/sage/app1/bench_542,,13,140.4,,18,89.0,,18,189.4,,14,79.9
QF_BV/sage/app1/bench_545,,12,133.8,,15,143.8,,30,291.4,,13,79.5
QF_BV/sage/app1/bench_552,,13,178.1,,22,177.6,,27,148.2,,17,97.0
QF_BV/sage/app1/bench_556,,11,178.6,,16,214.8,,29,289.9,,15,105.7
QF_BV/sage/app1/bench_562,,11,145.9,,13,104.9,,17,136.0,,13,78.9
QF_BV/sage/app1/bench_564,,10,150.5,,12,119.7,,14,166.4,,13,79.6
QF_BV/sage/app1/bench_567,,10,143.7,,11,115.8,,15,173.7,,12,79.3
QF_BV/sage/app1/bench_571,,10,139.6,,12,99.2,,13,139.1,,12,46.1
QF_BV/sage/app1/bench_602,,10,175.9,,12,83.8,,19,218.3,,12,82.7
QF_BV/sage/app1/bench_611,,10,171.2,,12,241.4,,17,196.0,,12,76.1
QF_BV/sage/app1/bench_620,,10,173.0,,12,120.0,,15,171.0,,12,90.1
QF_BV/sage/app1/bench_629,,10,158.9,,12,122.0,,16,303.6,,11,72.9
QF_BV/sage/app1/bench_638,,10,151.8,,12,130.7,,15,274.3,,12,80.9
QF_BV/sage/app1/bench_646,,10,159.4,,12,114.7,,15,174.6,,12,141.9
QF_BV/sage/app1/bench_655,,10,149.6,,12,119.1,,15,251.6,,11,61.6
QF_BV/sage/app1/bench_664,,10,145.0,,12,62.7,,19,340.6,,12,63.9
QF_BV/sage/app1/bench_674,,10,166.1,,11,101.3,,15,333.3,,12,71.1
QF_BV/sage/app1/bench_681,,7,461.5,,12,520.6,,8,268.9,,7,179.7
QF_BV/sage/app1/bench_683,,10,142.9,,11,108.8,,15,140.1,,12,67.7
QF_BV/sage/app1/bench_691,,10,128.6,,11,105.2,,14,129.3,,13,78.2
QF_BV/sage/app1/bench_692,,6,370.3,,15,506.8,,8,420.6,,7,218.0
QF_BV/sage/app1/bench_699,,10,144.1,,11,101.9,,17,302.5,,12,69.6
QF_BV/sage/app1/bench_707,,10,128.2,,12,98.1,,14,264.7,,12,63.5
QF_BV/sage/app1/bench_715,,11,145.8,,12,98.0,,21,185.5,,13,44.2
