Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,64,565.0,,64,785.4,,105,1559.0,,68,351.2
QF_BV/RWS/Example_8.txt,,20,110.5,,22,119.1,,25,130.7,,22,77.3
QF_BV/RWS/Example_9.txt,,32,1327.6,,35,1476.6,,44,1584.9,,36,830.4
QF_BV/RWS/Example_10.txt,,76,2277.8,,76,2053.3,,141,3204.2,,84,1771.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,54,828.2,,57,621.2,,94,1456.7,,56,555.4
QF_BV/RWS/Example_16.txt,,57,1034.3,,59,1070.8,,90,1231.1,,64,1346.7
QF_BV/RWS/Example_17.txt,,47,1723.8,,52,702.7,,69,2382.4,,52,908.4
QF_BV/sage/app1/bench_4,,7,430.1,,15,616.9,,7,369.7,,7,224.2
QF_BV/sage/app1/bench_29,,8,107.2,,9,220.1,,13,142.4,,11,207.8
QF_BV/sage/app1/bench_32,,8,180.9,,9,233.9,,10,162.6,,10,99.9
QF_BV/sage/app1/bench_37,,7,430.8,,15,557.8,,7,227.1,,7,181.0
QF_BV/sage/app1/bench_47,,9,190.9,,11,119.6,,13,251.5,,10,82.7
QF_BV/sage/app1/bench_52,,8,154.8,,12,339.4,,10,243.3,,10,77.8
QF_BV/sage/app1/bench_53,,8,145.5,,10,192.8,,12,126.3,,10,75.3
QF_BV/sage/app1/bench_54,,8,163.2,,15,104.6,,11,125.1,,11,144.9
QF_BV/sage/app1/bench_55,,8,132.9,,11,142.0,,12,205.1,,10,79.6
QF_BV/sage/app1/bench_60,,9,173.4,,11,107.5,,12,153.2,,11,82.8
QF_BV/sage/app1/bench_61,,8,149.3,,12,135.7,,10,137.2,,10,77.7
QF_BV/sage/app1/bench_62,,8,134.8,,12,119.1,,12,136.5,,10,71.4
QF_BV/sage/app1/bench_63,,9,159.5,,12,140.7,,10,115.8,,10,71.1
QF_BV/sage/app1/bench_66,,9,293.8,,12,145.0,,15,369.2,,11,74.3
QF_BV/sage/app1/bench_69,,9,172.0,,12,135.4,,11,135.5,,10,78.0
QF_BV/sage/app1/bench_99,,9,157.1,,12,123.3,,11,136.3,,11,78.0
QF_BV/sage/app1/bench_134,,9,314.9,,14,156.0,,13,149.1,,11,82.3
QF_BV/sage/app1/bench_169,,8,129.6,,12,132.9,,10,191.1,,12,79.0
QF_BV/sage/app1/bench_174,,9,132.2,,11,115.3,,14,157.9,,10,71.0
QF_BV/sage/app1/bench_175,,9,153.7,,13,112.0,,11,147.9,,10,63.2
QF_BV/sage/app1/bench_176,,9,144.2,,12,116.9,,15,174.8,,10,60.8
QF_BV/sage/app1/bench_177,,9,166.2,,11,196.9,,13,249.0,,11,76.8
QF_BV/sage/app1/bench_181,,7,474.4,,16,612.7,,8,435.0,,7,181.9
QF_BV/sage/app1/bench_182,,8,250.9,,11,72.5,,12,103.4,,10,69.5
QF_BV/sage/app1/bench_183,,8,81.9,,12,236.2,,12,175.3,,10,75.1
QF_BV/sage/app1/bench_184,,9,123.4,,12,109.9,,15,131.5,,10,67.4
QF_BV/sage/app1/bench_185,,9,147.1,,11,111.5,,10,249.8,,11,45.4
QF_BV/sage/app1/bench_188,,9,156.9,,13,126.5,,14,157.3,,11,80.2
QF_BV/sage/app1/bench_191,,8,124.9,,11,125.9,,12,130.4,,11,74.5
QF_BV/sage/app1/bench_201,,9,282.1,,12,197.9,,11,286.7,,12,78.3
QF_BV/sage/app1/bench_268,,9,113.6,,12,128.1,,13,278.0,,11,43.3
QF_BV/sage/app1/bench_310,,9,161.1,,14,150.5,,13,263.9,,11,84.4
QF_BV/sage/app1/bench_313,,9,166.9,,14,164.9,,15,198.3,,11,56.8
QF_BV/sage/app1/bench_329,,11,192.1,,18,186.9,,31,353.5,,13,95.5
QF_BV/sage/app1/bench_333,,11,178.3,,19,204.3,,26,304.6,,14,95.8
QF_BV/sage/app1/bench_334,,11,185.7,,16,161.0,,31,247.9,,14,91.5
QF_BV/sage/app1/bench_335,,12,191.6,,17,184.7,,28,265.8,,15,102.8
QF_BV/sage/app1/bench_338,,9,159.8,,12,132.1,,16,174.6,,10,85.4
QF_BV/sage/app1/bench_342,,12,192.2,,19,209.6,,47,526.1,,14,89.2
QF_BV/sage/app1/bench_343,,12,127.0,,17,136.7,,41,479.6,,14,192.5
QF_BV/sage/app1/bench_344,,11,141.1,,16,168.8,,30,475.2,,14,63.2
QF_BV/sage/app1/bench_345,,8,147.0,,12,121.7,,16,137.5,,11,74.7
QF_BV/sage/app1/bench_349,,9,167.3,,12,135.0,,19,404.9,,10,80.7
QF_BV/sage/app1/bench_352,,12,219.7,,16,135.9,,37,591.5,,15,95.4
QF_BV/sage/app1/bench_356,,11,142.6,,15,148.4,,28,235.2,,15,98.1
QF_BV/sage/app1/bench_372,,11,155.9,,20,379.7,,28,609.8,,13,87.2
QF_BV/sage/app1/bench_407,,11,180.7,,14,140.4,,27,179.4,,13,86.8
QF_BV/sage/app1/bench_411,,11,115.5,,13,135.3,,38,332.9,,14,89.2
QF_BV/sage/app1/bench_412,,11,267.5,,14,137.2,,31,318.8,,13,82.5
QF_BV/sage/app1/bench_413,,12,201.6,,15,130.1,,24,231.1,,14,94.3
QF_BV/sage/app1/bench_415,,11,190.7,,15,228.8,,43,795.4,,13,86.5
QF_BV/sage/app1/bench_419,,11,158.6,,14,141.3,,34,369.8,,15,97.6
QF_BV/sage/app1/bench_420,,11,138.1,,15,122.8,,29,644.2,,13,81.5
QF_BV/sage/app1/bench_421,,11,308.0,,14,157.1,,36,237.9,,13,86.1
QF_BV/sage/app1/bench_422,,11,176.4,,14,133.8,,27,192.4,,13,85.3
QF_BV/sage/app1/bench_426,,8,125.5,,11,116.0,,15,125.2,,10,66.8
QF_BV/sage/app1/bench_429,,10,149.5,,15,102.8,,22,223.6,,13,52.6
QF_BV/sage/app1/bench_443,,11,173.8,,15,138.8,,16,121.5,,14,100.9
QF_BV/sage/app1/bench_511,,10,115.7,,17,88.1,,50,582.8,,14,93.5
QF_BV/sage/app1/bench_512,,11,116.1,,18,90.3,,28,302.1,,12,71.8
QF_BV/sage/app1/bench_517,,12,116.0,,15,136.6,,26,306.2,,14,92.0
QF_BV/sage/app1/bench_531,,11,91.3,,14,75.2,,41,419.6,,14,102.2
QF_BV/sage/app1/bench_535,,12,130.4,,18,82.3,,34,364.3,,14,88.1
QF_BV/sage/app1/bench_537,,13,135.8,,18,144.0,,29,300.0,,13,84.8
QF_BV/sage/app1/bench_539,,11,138.8,,20,152.4,,19,209.6,,14,92.4
QF_BV/sage/app1/bench_542,,12,86.5,,18,100.6,,21,191.6,,14,79.9
QF_BV/sage/app1/bench_545,,11,87.7,,15,81.1,,31,296.8,,15,92.7
QF_BV/sage/app1/bench_552,,12,247.5,,22,195.6,,28,227.8,,17,104.2
QF_BV/sage/app1/bench_556,,12,251.7,,16,173.9,,34,339.2,,14,94.9
QF_BV/sage/app1/bench_562,,11,155.6,,13,250.6,,17,173.7,,13,73.9
QF_BV/sage/app1/bench_564,,10,147.3,,12,212.5,,20,240.9,,12,86.8
QF_BV/sage/app1/bench_567,,10,142.1,,11,200.9,,14,151.7,,12,77.0
QF_BV/sage/app1/bench_571,,10,147.1,,12,111.0,,14,158.3,,12,64.4
QF_BV/sage/app1/bench_602,,10,170.9,,12,137.5,,15,224.5,,12,80.8
QF_BV/sage/app1/bench_611,,10,173.5,,12,281.3,,15,190.4,,12,83.2
QF_BV/sage/app1/bench_620,,10,174.4,,12,132.2,,17,225.1,,12,85.5
QF_BV/sage/app1/bench_629,,10,206.9,,12,121.6,,13,161.8,,12,54.9
QF_BV/sage/app1/bench_638,,10,184.4,,12,83.7,,14,169.2,,12,80.1
QF_BV/sage/app1/bench_646,,10,271.0,,12,120.0,,15,414.2,,11,71.4
QF_BV/sage/app1/bench_655,,10,202.4,,12,96.5,,18,181.5,,12,78.5
QF_BV/sage/app1/bench_664,,11,171.5,,12,120.0,,14,165.7,,12,146.9
