Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,19,98.2,,14,186.0,,13,253.5,,14,455.6
QF_BV/gulwani-pldi08/fig5.phx,,11,33.3,,10,49.5,,9,84.4,,9,106.2
QF_BV/gulwani-pldi08/fig6.phx,,29,12.4,,15,18.7,,12,33.1,,14,48.4
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,11,26.9,,10,60.1,,9,51.4,,9,101.1
QF_BV/RWS/Example_1.txt,,67,70.5,,64,98.9,,58,158.8,,55,253.1
QF_BV/RWS/Example_2.txt,,32,39.0,,32,56.8,,30,86.6,,30,106.8
QF_BV/RWS/Example_4.txt,,14,19.8,,14,25.5,,13,62.2,,13,68.9
QF_BV/RWS/Example_5.txt,,12,18.8,,13,25.5,,11,30.6,,11,54.3
QF_BV/RWS/Example_6.txt,,9,6.7,,9,9.0,,9,13.8,,9,20.6
QF_BV/RWS/Example_14.txt,,81,135.6,,79,213.7,,67,293.2,,65,317.3
QF_BV/sage/app1/bench_1141,,8,6.9,,5,6.6,,5,10.4,,5,15.9
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,7,3.8,,6,5.3,,6,9.6,,5,18.2
QF_BV/sage/app1/bench_1288,,6,2.2,,6,3.5,,5,9.4,,5,15.0
QF_BV/sage/app1/bench_1339,,5,1.8,,6,2.2,,4,4.8,,5,10.6
QF_BV/sage/app1/bench_1346,,6,1.5,,5,2.3,,5,6.1,,5,9.5
QF_BV/sage/app1/bench_1710,,22,0.2,,6,0.0,,4,0.1,,4,0.2
QF_BV/sage/app1/bench_1738,,425,5.2,,5,0.0,,6,0.1,,5,0.1
QF_BV/sage/app1/bench_1742,,9,0.3,,4,0.1,,4,0.2,,3,0.1
QF_BV/sage/app1/bench_1768,,5,0.1,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,- -,- -,,4,0.0,,4,0.1,,4,0.2
QF_BV/sage/app12/bench_363,,3,0.1,,3,0.1,,3,0.2,,3,0.4
QF_BV/sage/app12/bench_446,,4,0.1,,3,0.1,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,- -,- -,,3,0.0,,4,0.0,,4,0.1
QF_BV/sage/app12/bench_953,,11,0.1,,4,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_1051,,13,14.7,,10,21.7,,10,30.6,,10,53.8
QF_BV/sage/app12/bench_1183,,20,38.0,,17,31.6,,15,51.1,,15,99.2
QF_BV/sage/app12/bench_1353,,712,367.5,,22,10.8,,23,10.2,,22,16.0
QF_BV/sage/app12/bench_2353,,- -,- -,,49,232.1,,77,283.7,,66,387.1
QF_BV/sage/app12/bench_2428,,993,249.7,,34,26.6,,27,28.1,,66,60.8
QF_BV/sage/app12/bench_2451,,- -,- -,,74,39.2,,31,26.1,,63,47.9
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,3,0.0
QF_BV/sage/app12/bench_3852,,165,0.2,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,44,0.6,,- -,- -,,200,2.9,,- -,- -
QF_BV/sage/app12/bench_3957,,145,0.3,,769,6.8,,644,13.1,,689,42.7
QF_BV/sage/app12/bench_4059,,693,5.3,,456,2.1,,194,1.4,,556,27.6
QF_BV/sage/app12/bench_4177,,3,0.0,,4,0.1,,3,0.1,,3,0.0
QF_BV/sage/app12/bench_4845,,8,0.0,,5,0.1,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_5599,,4,0.1,,2,0.1,,2,0.4,,3,0.3
QF_BV/sage/app2/bench_48,,- -,- -,,44,11.4,,38,18.1,,46,13.6
QF_BV/sage/app2/bench_225,,158,102.7,,11,7.2,,8,12.4,,9,20.9
QF_BV/sage/app2/bench_278,,9,2.8,,5,4.0,,5,11.9,,5,22.1
QF_BV/sage/app2/bench_282,,11,2.7,,5,3.0,,4,9.3,,4,13.8
QF_BV/sage/app2/bench_458,,216,0.6,,184,2.0,,84,2.8,,93,5.3
QF_BV/sage/app2/bench_642,,- -,- -,,24,12.2,,22,29.1,,18,35.8
QF_BV/sage/app2/bench_645,,12,1.7,,7,1.8,,7,3.1,,8,8.7
QF_BV/sage/app2/bench_664,,- -,- -,,18,14.1,,22,28.2,,21,27.7
QF_BV/sage/app2/bench_719,,- -,- -,,19,19.0,,24,19.9,,23,40.4
QF_BV/sage/app2/bench_830,,- -,- -,,21,8.8,,25,28.2,,28,43.9
QF_BV/sage/app2/bench_863,,9,5.0,,7,8.0,,6,11.4,,6,16.4
QF_BV/sage/app2/bench_1196,,14,12.4,,8,7.5,,7,11.1,,7,18.3
QF_BV/sage/app2/bench_1387,,381,3544.8,,41,205.0,,38,513.2,,34,352.2
QF_BV/sage/app5/bench_42,,11,1.9,,7,2.3,,5,7.2,,5,14.0
QF_BV/sage/app5/bench_349,,16,9.6,,5,4.8,,5,13.4,,5,27.3
QF_BV/sage/app5/bench_357,,12,7.3,,6,5.3,,5,15.5,,5,25.7
QF_BV/sage/app5/bench_575,,103,1.5,,5,0.4,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,6,0.3,,5,0.3,,4,0.2,,4,0.6
QF_BV/sage/app5/bench_794,,4,0.0,,2,0.0,,3,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,8,0.2,,6,0.4,,5,0.8,,5,1.6
QF_BV/sage/app5/bench_959,,8,0.4,,6,0.6,,5,0.9,,5,1.5
QF_BV/sage/app5/bench_960,,145,3.2,,4,0.0,,4,0.1,,4,0.1
QF_BV/sage/app5/bench_1163,,148,9.9,,10,0.7,,15,3.4,,14,6.0
QF_BV/sage/app5/bench_1170,,22,0.7,,8,0.6,,7,1.5,,7,2.7
QF_BV/sage/app5/bench_1182,,14,6.2,,6,4.7,,5,10.5,,6,26.9
QF_BV/sage/app5/bench_1262,,6,0.1,,5,0.1,,4,0.2,,4,0.5
QF_BV/sage/app8/bench_23,,5,1.0,,5,1.2,,4,3.7,,4,5.8
QF_BV/sage/app8/bench_49,,7,0.6,,5,0.7,,5,1.3,,5,2.8
QF_BV/sage/app8/bench_400,,10,24.7,,8,22.9,,8,69.8,,7,76.5
QF_BV/sage/app8/bench_443,,10,28.8,,8,21.1,,8,47.2,,7,39.8
QF_BV/sage/app8/bench_498,,8,22.0,,7,24.4,,7,36.0,,7,68.0
QF_BV/sage/app8/bench_525,,9,0.1,,5,0.1,,4,0.3,,11,0.8
QF_BV/sage/app8/bench_828,,10,17.4,,9,20.7,,9,30.3,,9,54.0
QF_BV/sage/app8/bench_1892,,5,0.4,,5,0.5,,5,1.3,,5,2.0
QF_BV/sage/app8/bench_2006,,8,0.5,,7,0.7,,7,1.5,,6,3.2
QF_BV/sage/app8/bench_2310,,8,0.1,,6,0.4,,5,0.7,,5,1.3
QF_BV/sage/app8/bench_2647,,57,2.0,,8,1.1,,15,6.2,,20,18.5
QF_BV/sage/app8/bench_2880,,8,0.5,,7,0.7,,6,1.9,,12,8.7
QF_BV/sage/app8/bench_3177,,8,0.8,,9,2.3,,5,3.4,,30,32.5
QF_BV/sage/app8/bench_3314,,7,0.4,,7,0.9,,6,2.4,,6,4.7
QF_BV/sage/app8/bench_3368,,6,0.4,,5,1.8,,4,2.2,,4,3.9
QF_BV/sage/app8/bench_3424,,7,0.3,,5,0.6,,5,1.5,,5,2.4
QF_BV/sage/app8/bench_3448,,7,0.4,,4,0.2,,4,0.4,,4,0.8
QF_BV/sage/app8/bench_3677,,9,0.1,,5,0.1,,5,0.4,,6,0.8
QF_BV/sage/app8/bench_3814,,6,0.5,,5,0.6,,5,1.7,,5,3.3
QF_BV/sage/app8/bench_3836,,3,0.0,,2,0.0,,2,0.1,,2,0.0
QF_BV/sage/app8/bench_3842,,9,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,6,1.7,,6,7.1,,8,8.0,,9,22.2
QF_BV/sage/app9/bench_919,,11,0.1,,10,0.2,,8,0.3,,7,0.5
QF_BV/sage/app9/bench_979,,5,0.1,,5,0.1,,4,0.2,,4,0.3
QF_BV/sage/app9/bench_1203,,6,0.5,,6,1.6,,5,1.8,,5,2.9
QF_BV/sage/app9/bench_1269,,9,0.2,,6,0.4,,5,0.9,,5,1.9
QF_BV/sage/app9/bench_1323,,11,0.5,,6,0.4,,5,0.7,,6,1.7
QF_BV/sage/app9/bench_1384,,11,2.2,,9,5.9,,9,9.0,,8,13.8
QF_BV/sage/app9/bench_1400,,11,2.1,,11,4.1,,9,6.4,,9,13.1
QF_BV/sage/app9/bench_1552,,11,1.0,,7,1.2,,7,3.5,,7,5.8
QF_BV/sage/app9/bench_1659,,11,1.8,,10,2.1,,10,5.4,,9,8.7
QF_BV/sage/app9/bench_1969,,6,0.1,,5,0.3,,4,0.5,,4,1.1
QF_BV/sage/app9/bench_2061,,5,0.0,,3,0.0,,4,0.2,,4,0.1
QF_BV/sage/app9/bench_2358,,16,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,9,0.3,,4,0.4,,4,1.3,,5,2.1
QF_BV/sage/app9/bench_2940,,8,0.7,,6,0.8,,5,2.1,,5,3.5
QF_BV/sage/app9/bench_3094,,514,3.0,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,8,21.7,,8,29.7,,7,48.5,,7,67.6
QF_BV/sage/app9/bench_3261,,7,0.0,,2,0.1,,2,0.1,,2,0.0
QF_BV/sage/app9/bench_3278,,9,15.6,,7,28.4,,7,37.6,,7,62.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,5,1.6,,5,6.2,,4,23.2,,5,51.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,5,1.8,,4,6.2,,5,19.5,,4,43.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,5,2.8,,5,7.5,,5,27.3,,4,40.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,12,55.6,,9,92.0,,8,167.9,,8,217.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,11,49.9,,8,100.5,,8,159.8,,8,232.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,10,44.6,,8,96.1,,8,136.8,,7,178.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,10,71.8,,9,121.5,,9,191.6,,8,206.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,12,54.2,,8,107.0,,7,107.0,,8,207.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,10,40.4,,8,106.2,,7,142.4,,8,225.9
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,481,63.0,,31,2.5,,38,8.4,,11,3.6
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,- -,- -,,16,1.7,,14,4.0,,10,3.6
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,365,122.1,,15,5.0,,9,4.5,,10,4.2
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,360,144.2,,15,6.2,,8,4.4,,10,6.5
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,388,131.5,,12,4.9,,10,4.7,,10,8.0
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,412,165.0,,14,7.0,,10,5.3,,9,6.4
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,- -,- -,,14,7.4,,12,6.2,,10,9.5
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,9,1.4,,9,1.8,,7,2.6,,8,4.5
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,13,1.1,,10,2.0,,10,3.4,,9,5.5
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,14,2.2,,13,3.8,,12,6.0,,12,7.9
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,15,5.7,,13,3.1,,12,8.7,,13,14.1
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,507,211.8,,14,4.3,,8,4.9,,9,6.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,833,121.1,,14,8.4,,9,5.0,,9,10.2
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,162,89.6,,6,4.2,,7,6.9,,7,8.6
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,149,70.6,,10,5.7,,7,6.1,,6,7.5
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,36,17.7,,7,2.7,,7,4.7,,7,8.1
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,55,27.7,,8,5.0,,6,5.3,,6,7.7
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,3,6.3,,2,4.8,,2,4.6,,2,7.8
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,638,380.6,,- -,- -
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,- -,- -,,496,416.1,,80,72.8
QF_BV/tacas07/s-40-50-bv,,31,127.7,,25,342.5,,23,508.1,,24,838.7
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.0,,3,0.1,,2,0.1,,3,0.3
QF_ABV/bench_ab/a283test0002,,6,0.1,,6,0.1,,4,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,5,0.1,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,6,6.7,,13,22.1,,5,10.4,,4,12.0
QF_ABV/bench_ab/b264test0001,,3,0.0,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,16,1.5,,18,1.2,,11,1.8,,20,6.0
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,3,0.3,,3,0.7,,3,1.7,,3,2.9
QF_ABV/bmc-arrays/simple_control_on_input,,25,5.0,,7,6.1,,6,11.4,,5,17.1
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,874,186.4,,- -,- -,,14,0.8,,116,12.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,16,0.3,,34,1.0,,268,19.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,845,227.5,,- -,- -,,39,2.0,,14,1.0
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,29,1.7,,- -,- -,,18,3.1,,61,170.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,845,229.2,,- -,- -,,36,1.5,,49,3.2
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,13,563.0,,12,787.8,,10,480.3,,11,810.6
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,93,1.7,,19,0.4,,- -,- -
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,- -,- -,,23,0.7,,587,50.5
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,12,8.1,,13,13.6,,9,24.4,,9,55.6
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,7,17.5,,6,13.9,,6,30.7,,6,60.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,12,14.6,,13,23.1,,10,36.2,,11,79.3
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,35,0.7,,97,2.1,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,8,0.3,,117,319.5,,69,122.3,,- -,- -
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,- -,- -,,10,1.3,,7,3.4,,6,5.3
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,- -,- -,,13,4.2,,11,11.2,,7,13.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,8,0.5,,15,2.3,,7,3.3,,25,23.8
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,147,478.2,,7,0.4,,6,0.7,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,62,126.3,,34,159.7,,29,229.9
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,98,133.2,,45,95.2,,39,114.4
QF_ABV/egt/egt-0474,,16,0.8,,7,0.3,,5,0.3,,5,0.5
QF_ABV/egt/egt-1526,,23,1.8,,7,0.3,,6,0.5,,6,0.8
QF_ABV/egt/egt-1550,,19,1.8,,7,0.4,,5,0.4,,5,0.8
QF_ABV/egt/egt-4211,,9,0.4,,6,0.3,,5,0.5,,5,0.7
QF_ABV/egt/egt-6650,,17,0.4,,6,0.1,,3,0.1,,4,0.2
QF_ABV/egt/egt-7155,,18,1.4,,7,0.3,,4,0.3,,5,0.6
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,7,0.5,,3,0.3,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,88,93.2,,- -,- -,,90,70.3,,74,64.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,9,2.2,,8,2.6,,7,3.8,,8,5.6
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,8,2.4,,9,3.2,,7,4.2,,8,6.6
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,8,1.8,,8,3.3,,7,5.2,,8,7.4
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,7,1.4,,6,1.4,,6,2.0,,6,3.7
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,7,1.6,,7,1.6,,6,2.7,,7,4.5
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,15,4.5,,17,7.0,,12,8.6,,12,11.6
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,15,4.6,,14,5.5,,13,8.9,,12,11.6
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,16,6.2,,16,5.6,,12,8.9,,12,13.2
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,18,6.4,,15,6.8,,13,10.8,,12,13.2
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,18,6.5,,15,6.7,,12,9.3,,13,14.9
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,17,6.2,,15,6.4,,13,10.2,,13,16.2
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,17,7.6,,16,5.8,,12,10.4,,14,15.8
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,18,8.8,,15,7.9,,12,9.8,,13,14.9
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,15,5.7,,14,7.0,,12,10.5,,12,15.2
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,20,6.5,,16,8.1,,12,11.8,,13,15.7
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,17,7.3,,14,7.6,,12,10.7,,13,16.6
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,16,7.6,,15,8.9,,12,11.3,,13,17.6
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,23,12.8,,15,10.3,,12,13.0,,12,16.4
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,26,14.2,,17,12.1,,13,15.6,,14,21.3
