Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,18,147.1,,14,200.4,,14,283.5,,14,424.2
QF_BV/gulwani-pldi08/fig5.phx,,10,42.8,,10,72.8,,9,70.0,,9,110.8
QF_BV/gulwani-pldi08/fig6.phx,,18,7.8,,17,16.9,,15,30.7,,13,71.5
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,10,28.8,,10,35.6,,8,63.8,,9,100.7
QF_BV/RWS/Example_1.txt,,67,56.6,,65,79.6,,55,160.8,,55,252.6
QF_BV/RWS/Example_2.txt,,33,39.1,,32,45.6,,30,106.9,,30,158.9
QF_BV/RWS/Example_4.txt,,13,13.2,,14,24.2,,13,46.8,,13,72.8
QF_BV/RWS/Example_5.txt,,13,17.4,,13,21.3,,12,36.8,,11,48.2
QF_BV/RWS/Example_6.txt,,10,7.6,,9,15.1,,8,14.2,,9,16.5
QF_BV/RWS/Example_14.txt,,78,129.1,,74,204.4,,68,192.4,,63,321.5
QF_BV/sage/app1/bench_1141,,8,7.6,,5,6.8,,5,11.2,,5,16.8
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,8,3.0,,6,4.7,,6,8.9,,6,23.3
QF_BV/sage/app1/bench_1288,,6,1.9,,5,3.9,,5,10.9,,5,18.0
QF_BV/sage/app1/bench_1339,,6,2.2,,5,3.1,,5,8.0,,5,10.2
QF_BV/sage/app1/bench_1346,,7,1.5,,5,2.1,,4,4.8,,5,9.8
QF_BV/sage/app1/bench_1710,,39,0.3,,6,0.0,,5,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,- -,- -,,11,0.1,,5,0.1,,6,0.1
QF_BV/sage/app1/bench_1742,,13,0.1,,3,0.1,,3,0.2,,3,0.2
QF_BV/sage/app1/bench_1768,,3,0.0,,4,0.2,,4,0.1,,3,0.4
QF_BV/sage/app12/bench_228,,62,0.4,,3,0.0,,4,0.1,,4,0.1
QF_BV/sage/app12/bench_363,,4,0.1,,3,0.1,,3,0.3,,3,0.4
QF_BV/sage/app12/bench_446,,3,0.0,,3,0.1,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,30,0.1,,3,0.0,,4,0.1,,4,0.1
QF_BV/sage/app12/bench_953,,5,0.0,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_1051,,11,15.7,,11,25.2,,10,33.4,,10,66.5
QF_BV/sage/app12/bench_1183,,19,37.0,,18,34.3,,16,71.1,,17,119.7
QF_BV/sage/app12/bench_1353,,886,501.8,,33,14.9,,36,22.4,,21,13.4
QF_BV/sage/app12/bench_2353,,879,2778.3,,66,319.2,,48,263.9,,59,299.6
QF_BV/sage/app12/bench_2428,,549,85.8,,77,26.7,,39,35.9,,62,60.0
QF_BV/sage/app12/bench_2451,,- -,- -,,154,37.3,,39,34.6,,37,45.1
QF_BV/sage/app12/bench_3681,,4,0.0,,2,0.0,,2,0.3,,3,0.0
QF_BV/sage/app12/bench_3852,,27,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,135,3.2,,- -,- -,,436,11.2,,- -,- -
QF_BV/sage/app12/bench_3957,,224,0.8,,433,2.3,,592,10.6,,455,19.8
QF_BV/sage/app12/bench_4059,,164,0.5,,- -,- -,,442,11.2,,531,27.9
QF_BV/sage/app12/bench_4177,,4,0.0,,4,0.0,,3,0.1,,3,0.0
QF_BV/sage/app12/bench_4845,,14,0.1,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,3,0.0,,2,0.2,,3,0.3
QF_BV/sage/app2/bench_48,,- -,- -,,45,16.7,,40,17.1,,36,19.8
QF_BV/sage/app2/bench_225,,168,119.4,,11,9.7,,9,10.8,,10,24.8
QF_BV/sage/app2/bench_278,,9,2.9,,5,3.7,,5,11.2,,5,21.6
QF_BV/sage/app2/bench_282,,11,3.0,,5,3.9,,5,10.3,,5,14.6
QF_BV/sage/app2/bench_458,,50,0.1,,420,6.2,,126,3.9,,75,5.0
QF_BV/sage/app2/bench_642,,- -,- -,,19,8.2,,18,24.3,,18,34.0
QF_BV/sage/app2/bench_645,,7,1.1,,7,1.7,,7,4.3,,7,7.7
QF_BV/sage/app2/bench_664,,- -,- -,,28,13.5,,23,27.4,,31,61.3
QF_BV/sage/app2/bench_719,,- -,- -,,19,13.5,,22,26.0,,21,36.7
QF_BV/sage/app2/bench_830,,- -,- -,,26,27.2,,25,27.8,,26,32.9
QF_BV/sage/app2/bench_863,,10,9.7,,6,6.6,,6,10.7,,6,15.1
QF_BV/sage/app2/bench_1196,,16,12.5,,8,5.5,,8,10.8,,7,11.3
QF_BV/sage/app2/bench_1387,,495,2934.9,,56,331.2,,39,502.2,,32,530.7
QF_BV/sage/app5/bench_42,,13,1.6,,6,3.1,,5,6.9,,5,8.1
QF_BV/sage/app5/bench_349,,15,6.6,,6,8.7,,5,15.1,,5,28.3
QF_BV/sage/app5/bench_357,,9,7.0,,5,5.0,,5,12.3,,5,25.4
QF_BV/sage/app5/bench_575,,177,1.2,,5,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,8,0.1,,7,0.5,,3,0.3,,3,0.4
QF_BV/sage/app5/bench_794,,3,0.0,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,14,0.5,,5,0.3,,5,0.8,,5,1.5
QF_BV/sage/app5/bench_959,,8,0.4,,6,0.3,,5,0.7,,5,1.5
QF_BV/sage/app5/bench_960,,44,0.1,,4,0.0,,6,0.2,,4,0.1
QF_BV/sage/app5/bench_1163,,25,0.6,,10,0.8,,14,3.5,,9,3.8
QF_BV/sage/app5/bench_1170,,27,1.1,,10,0.8,,7,1.8,,7,2.9
QF_BV/sage/app5/bench_1182,,7,1.9,,6,3.8,,6,9.8,,5,18.2
QF_BV/sage/app5/bench_1262,,5,0.2,,5,0.1,,5,0.2,,5,0.4
QF_BV/sage/app8/bench_23,,6,1.2,,4,1.3,,5,5.2,,4,5.8
QF_BV/sage/app8/bench_49,,7,0.6,,5,0.6,,5,1.7,,5,3.2
QF_BV/sage/app8/bench_400,,8,19.1,,8,24.6,,7,36.1,,7,45.4
QF_BV/sage/app8/bench_443,,9,23.2,,6,19.9,,8,39.8,,7,58.4
QF_BV/sage/app8/bench_498,,6,17.0,,7,16.5,,6,34.7,,7,37.6
QF_BV/sage/app8/bench_525,,13,0.2,,7,0.1,,5,0.4,,14,2.0
QF_BV/sage/app8/bench_828,,9,14.4,,9,23.4,,9,24.7,,9,50.2
QF_BV/sage/app8/bench_1892,,6,0.2,,5,0.5,,5,1.4,,5,2.0
QF_BV/sage/app8/bench_2006,,11,0.9,,7,0.5,,7,1.9,,7,2.7
QF_BV/sage/app8/bench_2310,,10,0.2,,6,0.3,,5,0.5,,5,1.1
QF_BV/sage/app8/bench_2647,,11,0.7,,7,1.0,,6,1.6,,12,11.1
QF_BV/sage/app8/bench_2880,,7,0.5,,7,0.8,,7,3.2,,9,6.0
QF_BV/sage/app8/bench_3177,,27,6.5,,25,8.5,,5,3.1,,33,37.6
QF_BV/sage/app8/bench_3314,,7,0.6,,6,0.9,,6,2.9,,5,3.9
QF_BV/sage/app8/bench_3368,,5,0.6,,5,0.9,,4,2.4,,4,4.2
QF_BV/sage/app8/bench_3424,,6,0.5,,5,0.5,,5,1.6,,5,3.0
QF_BV/sage/app8/bench_3448,,6,0.1,,5,0.2,,4,0.4,,4,0.7
QF_BV/sage/app8/bench_3677,,8,0.1,,5,0.1,,5,0.4,,5,0.8
QF_BV/sage/app8/bench_3814,,6,0.5,,6,0.6,,5,1.7,,5,3.0
QF_BV/sage/app8/bench_3836,,3,0.0,,2,0.0,,2,0.0,,3,0.0
QF_BV/sage/app8/bench_3842,,5,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,7,1.2,,6,3.1,,7,8.8,,6,13.7
QF_BV/sage/app9/bench_919,,31,0.3,,5,0.1,,5,0.2,,10,0.7
QF_BV/sage/app9/bench_979,,6,0.1,,5,0.1,,4,0.2,,4,0.3
QF_BV/sage/app9/bench_1203,,6,0.4,,6,0.5,,5,1.2,,5,3.2
QF_BV/sage/app9/bench_1269,,7,0.2,,6,0.4,,5,1.1,,5,1.6
QF_BV/sage/app9/bench_1323,,8,0.3,,7,0.4,,5,0.9,,5,1.4
QF_BV/sage/app9/bench_1384,,21,3.6,,9,3.9,,9,8.9,,9,16.4
QF_BV/sage/app9/bench_1400,,12,2.5,,9,2.6,,9,8.8,,9,14.8
QF_BV/sage/app9/bench_1552,,12,1.1,,7,1.0,,7,3.8,,6,5.6
QF_BV/sage/app9/bench_1659,,10,0.6,,11,1.4,,10,7.0,,9,8.7
QF_BV/sage/app9/bench_1969,,5,0.2,,5,0.4,,5,0.4,,4,1.0
QF_BV/sage/app9/bench_2061,,5,0.1,,3,0.1,,3,0.1,,4,0.2
QF_BV/sage/app9/bench_2358,,7,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,8,0.4,,6,0.6,,4,0.9,,4,1.6
QF_BV/sage/app9/bench_2940,,7,0.5,,6,0.7,,5,2.2,,5,3.3
QF_BV/sage/app9/bench_3094,,125,0.6,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,10,27.9,,7,16.6,,8,41.0,,7,46.9
QF_BV/sage/app9/bench_3261,,8,0.0,,2,0.0,,2,0.0,,2,0.2
QF_BV/sage/app9/bench_3278,,8,14.6,,8,28.7,,7,41.0,,7,68.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,6,1.7,,5,14.8,,4,17.3,,5,47.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,5,1.5,,5,6.0,,4,23.2,,4,44.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,5,1.6,,5,7.5,,4,13.7,,4,45.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,10,54.9,,9,116.9,,10,164.6,,9,256.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,11,41.4,,8,60.4,,8,161.2,,8,219.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,11,60.9,,8,68.2,,9,135.6,,8,195.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,10,61.3,,7,97.7,,8,161.5,,8,210.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,10,62.0,,9,131.1,,8,166.3,,8,214.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,12,41.6,,10,137.8,,8,158.1,,9,236.3
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,389,31.4,,12,1.9,,12,2.6,,14,4.5
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,- -,- -,,11,4.4,,9,2.0,,- -,- -
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,75,11.9,,13,4.7,,9,4.1,,9,6.0
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,493,138.2,,15,6.2,,10,3.2,,9,6.1
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,240,88.9,,13,5.5,,10,5.5,,9,6.8
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,250,83.5,,12,5.7,,10,6.7,,9,7.5
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,549,77.3,,14,7.5,,11,5.7,,9,8.8
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,8,0.9,,9,1.4,,8,3.1,,8,2.7
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,13,2.0,,10,2.1,,9,3.3,,9,5.5
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,13,1.5,,13,2.2,,12,6.5,,12,9.7
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,16,4.4,,15,5.4,,12,7.4,,12,12.8
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,534,167.2,,12,4.7,,10,7.6,,9,8.8
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,137,23.6,,11,6.8,,8,4.9,,7,7.6
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,60,34.3,,11,7.0,,7,6.4,,7,8.5
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,27,12.5,,9,5.0,,8,7.4,,7,4.7
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,39,18.5,,8,4.2,,6,5.1,,7,8.4
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,28,14.2,,8,3.0,,7,6.1,,6,7.2
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,3,5.4,,2,2.3,,2,6.2,,2,7.6
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,251,80.4,,- -,- -,,224,308.4
QF_BV/tacas07/s-40-50-bv,,33,167.6,,28,406.9,,25,523.9,,24,856.6
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.0,,4,0.1,,2,0.1,,3,0.2
QF_ABV/bench_ab/a283test0002,,4,0.0,,7,0.1,,3,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,7,10.7,,10,9.9,,4,9.0,,4,10.2
QF_ABV/bench_ab/b264test0001,,3,0.0,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,13,0.9,,25,2.4,,13,1.8,,12,3.1
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,3,0.3,,3,0.6,,2,0.8,,3,2.9
QF_ABV/bmc-arrays/simple_control_on_input,,8,3.9,,6,5.0,,6,11.2,,5,19.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,755,131.5,,98,4.5,,11,0.6,,- -,- -
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,- -,- -,,11,0.3,,11,0.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,- -,- -,,761,107.4,,12,0.7,,9,0.5
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,- -,- -,,- -,- -,,17,2.1,,23,5.9
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,- -,- -,,13,0.6,,10,0.7,,105,9.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,12,1175.3,,10,442.0,,11,541.0,,10,1862.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,938,46.4,,36,1.0,,225,23.3
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,13,0.3,,10,0.3
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,12,9.7,,11,11.3,,9,26.1,,8,38.4
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,9.2,,6,9.3,,6,26.7,,6,70.3
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,12,15.7,,13,20.6,,9,34.5,,10,60.6
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,21,0.5,,8,0.2,,660,96.4
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,7,0.7,,224,2845.5,,13,3.3,,210,2845.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,9,0.7,,7,1.0,,16,8.0,,29,31.0
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,- -,- -,,11,3.6,,12,11.9,,12,19.7
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,- -,- -,,9,1.5,,12,5.7,,8,7.0
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,32,7.8,,8,0.4,,16,2.5,,6,1.1
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,57,109.3,,33,158.6,,37,303.0
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,88,131.6,,45,94.8,,40,120.6
QF_ABV/egt/egt-0474,,18,0.9,,7,0.2,,4,0.4,,4,0.5
QF_ABV/egt/egt-1526,,26,1.7,,7,0.3,,5,0.5,,6,0.8
QF_ABV/egt/egt-1550,,11,0.6,,6,0.2,,5,0.5,,5,0.8
QF_ABV/egt/egt-4211,,15,0.8,,6,0.2,,5,0.5,,5,0.8
QF_ABV/egt/egt-6650,,13,0.5,,5,0.1,,4,0.2,,4,0.2
QF_ABV/egt/egt-7155,,16,0.9,,4,0.2,,4,0.3,,4,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,211,14.2,,3,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,79,49.1,,113,75.4,,129,253.9,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,9,2.4,,9,3.1,,8,3.9,,8,6.3
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,9,2.6,,9,3.2,,7,4.1,,7,5.3
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,9,3.0,,8,3.4,,7,5.3,,8,8.0
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,9,1.6,,7,1.8,,6,2.7,,6,3.4
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,8,1.8,,7,2.0,,6,2.7,,6,3.8
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,15,4.3,,14,4.2,,13,9.2,,11,11.2
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,15,3.5,,15,5.9,,12,8.3,,12,12.2
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,16,6.4,,16,7.8,,11,8.3,,13,13.9
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,14,2.4,,16,7.1,,13,11.2,,13,14.6
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,19,6.8,,15,7.0,,12,9.3,,14,16.5
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,17,7.1,,17,8.0,,13,9.9,,14,17.2
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,17,6.6,,15,7.5,,11,9.1,,12,13.9
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,18,7.0,,14,6.9,,12,10.3,,12,14.0
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,15,6.2,,15,7.5,,12,9.7,,13,16.5
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,16,6.2,,14,7.3,,13,11.1,,13,14.0
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,17,7.3,,15,7.7,,13,12.1,,13,16.6
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,19,9.4,,15,9.2,,12,12.0,,12,15.1
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,24,15.3,,18,12.3,,12,12.3,,12,16.7
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,45,16.9,,15,11.0,,12,13.0,,12,18.4
